"X 좌표","Y 좌표","대지위치","시군구코드","법정동코드","대지구분코드","번","지","사업장명","관리건축물대장PK","도로명 / 대지위치","연면적 / 대지면적","건축면적","구조코드","기타구조","주용도코드","기타용도","지상층수","지하층수","사용승인일 / 허가일","승용승강기수","비상용승강기수","내진설계적용여부"
"203475.439597148","444287.116797865","서울특별시 강남구 역삼동 718-29번지","11680","10100","0","0718","0029","뉴성심장","102415870","서울특별시 강남구 테헤란로34길 10 (역삼동) / 서울특별시 강남구 역삼동 718-29번지","1298.5 / 332.2","203.41","21","철근콘크리트조 연와조","15000","근린생활시설 숙박시설 주거시설","6","1","19791023","1","0","0"
"203458.924840003","446115.179238239","서울특별시 강남구 논현동 118-7번지","11680","10800","0","0118","0007","호텔 올인","1024122304","서울특별시 강남구 학동로53길 3-4 (논현동) / 서울특별시 강남구 논현동 118-7번지","905.57 / 405","231.51","21","철근콘크리트조","15000","근린생활시설, 숙박시설, 단독주택","4","1","19800829","0","0","0"
"204297.63","444788.745","서울특별시 강남구 삼성동 141-21번지","11680","10500","0","0141","0021","호텔스타 선릉","1024120389","서울특별시 강남구 선릉로92길 8 (삼성동) / 서울특별시 강남구 삼성동 141-21번지","1876.87 / 620.6","307.21","21","철근콘크리트조","15000","숙박시설 위락시설","5","1","19801027","0","0","0"
"201604.241620989","446494.690970651","서울특별시 강남구 신사동 505-4번지","11680","10700","0","0505","0004","리츠","1024111712","서울특별시 강남구 도산대로1길 61 (신사동) / 서울특별시 강남구 신사동 505-4번지","1386.68 / 588.6","270.58","21","철근콘크리트조","15000","숙박시설","4","1","19811106","1","0","0"
"203049.773186505","444765.332557321","서울특별시 강남구 역삼동 659-7번지","11680","10100","0","0659","0007","몰타 2호점(Malta 2호점)","1024117478","서울특별시 강남구 논현로 548 (역삼동) / 서울특별시 강남구 역삼동 659-7번지","1047.49 / 0","231.21","21","철근콘크리트조","15000","숙박시설, 근린생활시설","4","1","19810908","0","0","0"
"201664.929814711","446119.202666065","서울특별시 강남구 신사동 502-7번지","11680","10700","0","0502","0007","짝호텔","102416311","서울특별시 강남구 강남대로 622 (신사동) / 서울특별시 강남구 신사동 502-7번지","1461.24 / 742","373.13","21","철근콘크리트조","15000","숙박시설, 근린생활시설","3","1","19720619","0","0","0"
"203403.958035024","444303.258173666","서울특별시 강남구 역삼동 718-15번지","11680","10100","0","0718","0015","펠리스","1024116887","서울특별시 강남구 테헤란로28길 3-8 (역삼동) / 서울특별시 강남구 역삼동 718-15번지","1370.52 / 317.9","188.8","42","철골철근콘크리트구조","15000","숙박시설 위락시설","6","1","19821004","0","0","0"
"201622.864515589","446564.973270057","서울특별시 강남구 신사동 505-9번지","11680","10700","0","0505","0009","신사애인호텔","102412981","서울특별시 강남구 압구정로2길 2 (신사동) / 서울특별시 강남구 신사동 505-9번지","847.21 / 398.3","171.85","21","철근콘크리트조","15000","숙박시설","4","1","19820125","1","0","0"
"202687.215","444878.8","서울특별시 강남구 역삼동 604-7번지","11680","10100","0","0604","0007","(주)삼정관광호텔","1024120603","서울특별시 강남구 봉은사로 150 (역삼동) / 서울특별시 강남구 역삼동 604-7번지","15535.14 / 5867.5","2900.63","21","철근콘크리트조","15000","숙박시설 위락시설 근린생활시설 문화시설","11","2","19820122 / 19971021","4","1","1"
"204216.450027497","446867.588235408","서울특별시 강남구 청담동 48-3번지","11680","10400","0","0048","0003","호텔 엔트라(HOTEL entra)","10241100259730","서울특별시 강남구 도산대로 508 (청담동) / 서울특별시 강남구 청담동 48-3번지","5666.38 / 488.3","274.06","21","철근콘크리트구조","15000","숙박시설(관광호텔)","20","4","20161129 / 20140905","1","1","1"
"203169.29319848","447241.365471181","서울특별시 강남구 신사동 641-1번지","11680","10700","0","0641","0001","프린세스호텔","1024118752","서울특별시 강남구 압구정로46길 17 (신사동) / 서울특별시 강남구 신사동 641-1번지","1928.05 / 670.3","314.81","21","철근콘크리트조","15000","숙박시설 근린생활시설","6","1","19821206","0","0","0"
"205747.294111221","446070.26809088","서울특별시 강남구 삼성동 100-3번지","11680","10500","0","0100","0003","호텔라엠 HOTEL La M","1024111928","서울특별시 강남구 봉은사로113길 23 (삼성동) / 서울특별시 강남구 삼성동 100-3번지","532.02 / 0","135.03","21","철근콘크리트조 시멘트벽돌조","15000","숙박시설, 근린생활시설","3","1","19830926 / 19830210","0","0","0"
"203488.407295655","443603.819630338","서울특별시 강남구 역삼동 776-19번지","11680","10100","0","0776","0019","아마레호텔","1024110809","서울특별시 강남구 논현로 328 (역삼동) / 서울특별시 강남구 역삼동 776-19번지","2081.96 / 898.7","350.88","21","철근콘크리트조","15000","숙박시설, 근린생활시설","5","1","19830707 / 19821218","1","0","0"
"203240.351494354","446046.614604681","서울특별시 강남구 논현동 116번지","11680","10800","0","0116","0000","휴호텔","1024122610","서울특별시 강남구 학동로43길 8 (논현동) / 서울특별시 강남구 논현동 116번지","1203.16 / 453","225.96","21","철근콘크리트조 연와조","15000","근린생활시설 숙박시설","5","1","19830219 / 19820811","0","0","0"
"202298.048786543","446281.513141502","서울특별시 강남구 논현동 7-1번지","11680","10800","0","0007","0001","하이랜드호텔","1024121216","서울특별시 강남구 도산대로 166 (논현동) / 서울특별시 강남구 논현동 7-1번지","2581.57 / 729.3","391.52","21","철근콘크리트조","15000","숙박시설","5","2","19831123 / 19821130","0","0","0"
"203739.7615536","443388.162252888","서울특별시 강남구 도곡동 542-2번지","11680","11800","0","0542","0002","뉴데이호텔 강남도곡","1024110960","서울특별시 강남구 도곡동 542-2번지","1511.93 / 666.4","328.75","21","철근콘크리트조","15000","숙박시설,근린생활시설","4","1","19840726 / 19810701","1","0",""
"202708.424437436","445478.950854571","서울특별시 강남구 논현동 151-30번지","11680","10800","0","0151","0030","힐탑관광호텔","102419269","서울특별시 강남구 논현로 647 (논현동) / 서울특별시 강남구 논현동 151-30번지","6373.01 / 1942.4","970.06","21","철근콘크리트조 철골조","16000","숙박시설 위락시설 근린생활시설","5","2","19850223 / 19840118","3","0","0"
"204324.263443033","445580.187539001","서울특별시 강남구 삼성동 45-10번지","11680","10500","0","0045","0010","자이안트","1024116679","서울특별시 강남구 봉은사로 459 (삼성동) / 서울특별시 강남구 삼성동 45-10번지","5065.88 / 2031.8","735.2","21","철근콘크리트조","15000","근린생활시설 위락시설 숙박시설","6","2","19840616 / 19820216","0","0","0"
"204714.758457103","446852.078363788","서울특별시 강남구 청담동 53-7번지","11680","10400","0","0053","0007","호텔리베라","102419336","서울특별시 강남구 영동대로 737 (청담동) / 서울특별시 강남구 청담동 53-7번지","42108.55 / 5320.3","3720.35","21","철근콘크리트구조","15000","숙박시설,위락시설,근린생활시설,운동시설 업무시설","15","5","19871128 / 19830914","0","0","0"
"202581.453379878","443739.168275263","서울특별시 강남구 역삼동 826-41번지","11680","10100","0","0826","0041","더호텔(THE HOTEL)1997","1024123133","서울특별시 강남구 테헤란로2길 37 (역삼동) / 서울특별시 강남구 역삼동 826-41번지","1761.16 / 492.5","293.56","21","철근콘크리트조","15000","숙박시설","6","2","20011227","1","0","0"
"202471.536204701","446478.944977018","서울특별시 강남구 신사동 587-1번지","11680","10700","0","0587","0001","(주)선샤인호텔","102417317","서울특별시 강남구 도산대로 205 (신사동) / 서울특별시 강남구 신사동 587-1번지","9070.19 / 2786.1","1610.33","21","철골철근콘크리트조","15000","숙박시설,위락시설,근린생활시설","8","1","19840501 / 19821206","3","0","0"
"205314.159889285","445204.709309676","서울특별시 강남구 삼성동 159-8번지","11680","10500","0","0159","0008","그랜드인터컨티넨탈서울 파르나스","10241100257772","서울특별시 강남구 테헤란로 521 (삼성동) / 서울특별시 강남구 삼성동 159-8번지","77158.75 / 0","2807.95","21","철근콘크리트구조","14000","업무시설","38","0","20160727 / 20130315","20","2","1"
"201658.416590861","446639.566102925","서울특별시 강남구 신사동 527-2번지","11680","10700","0","0527","0002","(주)라까사호텔","1024116300","서울특별시 강남구 도산대로1길 83 (신사동) / 서울특별시 강남구 신사동 527-2번지","4685.54 / 1544.4","751.19","21","철근콘크리트조","15000","숙박시설(관광호텔), 판매시설, 근린생활시설, 동물 및 식물관련시설","6","1","19830309 / 19810509","0","0","0"
"203499.125348536","444302.142147878","서울특별시 강남구 역삼동 719-23번지","11680","10100","0","0719","0023","바레","1024121627","서울특별시 강남구 테헤란로34길 9 (역삼동) / 서울특별시 강남구 역삼동 719-23번지","1344.7 / 0","195","21","철근콘크리트조","15000","숙박시설","6","1","19881115 / 19880421","0","0","0"
"202482.701418444","444787.812950605","서울특별시 강남구 역삼동 603번지","11680","10100","0","0603","0000","노보텔앰배서더 강남","102419340","서울특별시 강남구 봉은사로 130 (역삼동) / 서울특별시 강남구 역삼동 603번지","41813.29 / 6228.9","2578.28","42","철골철근콘크리트조","15000","숙박시설 업무시설 운동시설 위락시설 근린생활시설","16","6","19930813 / 19871102","6","1","0"
"202690.311098955","445426.438993685","서울특별시 강남구 논현동 152번지","11680","10800","0","0152","0000","엘리에나호텔","1024117972","서울특별시 강남구 논현로 645 (논현동) / 서울특별시 강남구 논현동 152번지","20322.59 / 3165.5","1898.99","42","철골철근콘크리트조","04000","근린생활시설,숙박시설,위락시설,문화및집회시설","15","4","19921217 / 19900512","4","1","1"
"204964.378144648","446579.714676861","서울특별시 강남구 청담동 132-17번지","11680","10400","0","0132","0017","라비타호텔","1024116449","서울특별시 강남구 영동대로 712 (청담동) / 서울특별시 강남구 청담동 132-17번지","2848.67 / 955.3","369.6","21","철근콘크리트조","15000","숙박시설,위락시설,근생","7","1","19910701 / 19891012","0","0","1"
"203669.420341958","444336.701800283","서울특별시 강남구 역삼동 720-33번지","11680","10100","0","0720","0033","씨에프호텔","1024120911","서울특별시 강남구 언주로85길 10 (역삼동) / 서울특별시 강남구 역삼동 720-33번지","3685.71 / 477.5","283.98","21","철근콘크리트조","15000","숙박시설,근린생활시설","8","4","19970819 / 19952","1","0","0"
"203569.074138464","444329.468802888","서울특별시 강남구 역삼동 719-32번지","11680","10100","0","0719","0032","호텔예스","102417029","서울특별시 강남구 언주로87길 23 (역삼동) / 서울특별시 강남구 역삼동 719-32번지","724.44 / 334.9","199.6","21","철근콘크리트조","15000","숙박시설","3","1","19901231 / 19900721","0","0","0"
"204608.135","444745.055","서울특별시 강남구 대치동 890-28번지","11680","10600","0","0890","0028","그레이 호텔","102414443","서울특별시 강남구 선릉로90길 46 (대치동) / 서울특별시 강남구 대치동 890-28번지","1895.83 / 352.9","207.7","21","철근콘크리트조","15000","숙박시설,위락시설","9","1","20010926 / 20010331","1","0","1"
"205259.527550336","445361.937086207","서울특별시 강남구 삼성동 159번지","11680","10500","0","0159","0000","호텔오크우드프리미어","10241100193467","서울특별시 강남구 테헤란로87길 46 (삼성동) / 서울특별시 강남구 삼성동 159번지","55868.53 / 148784","2066.89","31","철골철근콘크리트구조, 철골구조","15000","숙박시설, 판매시설, 업무시설, 근린생활시설","26","5","20020313 / 19961105","8","2","1"
