소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,최근접_소화용수_거리등급,총층수,연면적,cluster_label,최종위험점수_new,PC1,PC2
0.1153,7,71.4,0.233614851,0.4183,1.0,2,3,3.610917913,고위험군,43.77252135,0.2654976016653889,-1.4404146304009686
0.0938,10,70.0,1.062618686,0.1279,0.85,1,7,6.200001946,중위험군,28.40657473,-0.03864265598277062,1.0244781029594516
0.2685,16,81.2,1.075192014,0.45,0.85,2,2,4.59511985,고위험군,48.55820299,0.6379907459232825,-1.0159666056171783
0.4244,15,93.3,0.93172654,0.1351,0.7,1,5,4.356708827,중위험군,30.51335378,0.5450743889870082,0.2878412151811953
0.4398,6,33.3,0.385293749,0.1394,0.55,2,5,6.129986591,저위험군,31.7061433,-1.5696837133197301,-0.18992116121688019
0.1632,6,33.3,0.55324634,0.4183,0.7,1,3,3.850147602,고위험군,33.41751401,-0.1296976099891113,-1.1943380453268473
0.3379,0,0.0,0.0,0.5612,0.45,1,4,3.688879454,고위험군,33.73334215,-1.0881461818642466,-1.9929486725003107
0.2481,19,94.7,3.45451244,0.4183,1.0,1,3,3.526360525,고위험군,48.12963374,2.1898195740508135,-0.11762711042533351
0.5451,2,100.0,0.007843177,0.1436,1.0,2,4,4.820281566,중위험군,40.69309482,-0.18024628230850462,-0.4024382099425514
0.5275,9,77.8,0.693147181,0.45,0.12,0,2,5.105884866,저위험군,28.18350152,0.2336410500542659,-0.41899151138306145
0.1814,7,14.3,0.182321557,0.42,0.7,1,3,3.891820298,고위험군,32.11744859,-0.449246939346506,-1.3804857345248063
0.3471,7,71.4,0.054067221,0.148,0.85,1,4,4.418840608,중위험군,29.67906713,0.0021944225421271757,-0.1906892044698219
0.3904,10,80.0,0.813477061,0.4183,0.12,2,3,3.871201011,저위험군,36.36507584,-0.4437224262949133,-1.3428473751584902
0.1607,23,95.7,1.312963088,0.4113,0.85,1,4,4.700480366,고위험군,39.94925052,1.45041605977252,-0.047055202089074745
0.3471,24,100.0,0.874484001,0.1322,0.85,0,5,3.80666249,중위험군,25.61974775,1.631479832778198,0.7041739214004148
0.1658,11,63.6,0.775064303,0.4113,1.0,2,4,4.043051268,고위험군,45.06210871,0.29851202731679644,-1.1003459046074702
0.2252,7,85.7,0.771907014,0.4218,0.7,0,4,3.401197382,고위험군,30.83112884,1.124699973758844,-0.4905356000081844
0.4765,18,88.9,1.283245985,0.1337,0.45,1,4,3.850147602,저위험군,28.00141816,0.501645921750799,0.0818122313341364
0.5334,24,70.8,1.425855719,0.4165,0.7,1,4,3.761200116,고위험군,41.25552059,1.0776065925872924,-0.6279863178357467
0.2252,11,81.8,1.470601468,0.4077,0.45,2,4,3.80666249,고위험군,40.08130478,0.12315787887578604,-0.9832859791198854
0.2924,36,83.3,0.32514869,0.4077,1.0,1,4,6.109558645,고위험군,41.11193838,1.4079509379940927,0.2310597870798755
0.6128,26,100.0,0.245834963,0.4483,0.7,0,4,4.158883083,고위험군,36.88884386,1.6639946358315045,-0.26180209922563685
0.1482,21,95.2,1.37614199,0.4535,0.7,1,3,3.850147602,고위험군,40.49718837,1.4444973473549376,-0.5288362408471667
0.3044,35,100.0,0.616326975,0.413,1.0,1,4,3.988984047,고위험군,42.18626859,1.9844208404137567,-0.29607203582120867
0.4521,16,87.5,1.232416868,0.4165,0.85,1,4,5.679762969,고위험군,43.23503898,0.8884342439261712,-0.010938926653800996
0.4151,0,0.0,0.182321557,0.5478,0.18,2,4,3.761200116,고위험군,36.35500276,-1.8330882358529756,-2.3582720977935505
0.6876,38,97.4,2.182915032,0.4553,0.18,1,2,4.189654742,저위험군,41.7187429,1.5489177107208019,-0.38045914749028953
0.3074,0,0.0,0.068992871,0.4183,0.18,2,3,3.688879454,저위험군,31.04891812,-1.9242189954704583,-2.143647111007749
0.3014,21,90.5,0.36772478,0.4148,1.0,2,4,5.468313274,고위험군,47.59930885,0.6636202876095358,-0.5149703035145274
0.2539,17,94.1,0.673511206,0.138,1.0,0,4,3.713572067,중위험군,26.27219165,1.5184586589066595,0.4605280827183711
0.2715,19,89.5,1.02228097,0.4095,1.0,1,4,4.204692619,고위험군,41.93088503,1.376831933711001,-0.3725194559909106
0.5245,26,92.3,0.539269687,0.4165,1.0,1,3,5.386328244,고위험군,44.70694138,1.358780748849871,-0.20599948327119033
0.1506,4,50.0,0.495711986,0.4095,0.7,1,3,5.011301739,고위험군,33.57658687,-0.16324291254465043,-0.7357905783554787
0.5991,1,0.0,0.0,0.443,0.18,2,4,5.146039931,저위험군,36.40772619,-2.1989224260414546,-1.7679822356600583
0.1735,8,50.0,0.350265559,0.4183,0.7,1,3,4.077537444,고위험군,33.82804275,0.07771025193499999,-1.0437075891909129
0.3379,21,90.5,0.777841059,0.1465,0.85,1,4,4.770684624,중위험군,32.35519934,0.8499744519987626,0.3708034494017995
0.3014,0,0.0,0.30538165,0.1322,0.12,2,5,4.007333185,저위험군,21.16896533,-2.379184142687695,-1.1332968603680385
0.2626,19,84.2,0.220918856,0.4148,0.35,1,4,3.828641396,고위험군,30.82154108,0.4593317074559888,-0.78333575648065
0.4306,22,100.0,1.76072736,0.1408,1.0,2,6,4.532599493,중위험군,43.71208381,0.8839042199112103,0.3550346153604848
0.5823,27,100.0,1.194775711,0.1308,1.0,0,3,4.276666119,중위험군,31.17133177,1.943818017221387,0.715013254300562
0.3135,2,100.0,0.009132484,0.42,0.45,2,3,5.056245805,고위험군,39.41896813,-0.4280980330943058,-1.0558335173249846
0.3595,35,91.4,1.486713109,0.4183,1.0,1,3,4.025351691,고위험군,44.93347781,2.1112326545495983,-0.26757559171469975
0.2894,46,60.9,0.824521075,0.4095,1.0,0,5,4.48863637,고위험군,35.1006392,2.2073928911091953,0.2963834666690051
0.5007,34,94.1,1.442767877,0.4307,0.7,2,4,4.158883083,고위험군,49.20445456,1.2433859149932016,-0.6593106762822271
0.6653,14,100.0,0.963066797,0.4095,1.0,2,4,3.912023005,고위험군,52.32760638,0.8488596771896357,-1.0180095407876835
0.4089,7,85.7,0.651300071,0.4183,0.12,2,4,3.465735903,저위험군,36.20734806,-0.49477056854088364,-1.4246022246885044
0.2597,3,33.3,0.793449051,0.406,0.35,2,3,3.63758616,저위험군,35.14543248,-1.010101226144828,-1.6906596776877745
0.6128,25,88.0,0.508004747,0.4254,0.7,0,5,5.010635294,고위험군,35.71649757,1.3375192388161266,0.12018425832860342
0.251,0,0.0,0.944461609,0.4095,0.12,2,4,3.828641396,저위험군,31.1388611,-1.8428125256655417,-1.7833592601566177
0.2394,18,83.3,0.229185866,0.4148,0.7,1,4,3.713572067,고위험군,35.39049272,0.8232125952618317,-0.7869645149937793
0.3044,26,92.3,0.471738235,0.413,1.0,2,4,3.850147602,고위험군,47.31640074,1.1153684674738604,-0.9271806130725302
0.5538,15,93.3,0.995000025,0.1094,0.7,0,4,4.454347296,중위험군,24.03977298,0.9857955498891766,0.6595238012432426
0.5304,9,55.6,0.157424005,0.4254,0.7,1,3,3.871201011,고위험군,37.94445233,0.10498207296560803,-1.2532971740448708
0.2029,7,100.0,0.024692613,0.1222,0.7,2,4,3.931825633,중위험군,30.8128126,-0.16207367270857317,-0.47504537853165263
0.2539,31,100.0,1.021651248,0.4165,1.0,0,5,4.143134726,고위험군,36.85655117,2.3453746344485125,0.2943122489276258
0.4367,2,50.0,1.032654321,0.1022,0.45,0,5,4.204692619,중위험군,16.71965706,-0.2898244241952993,0.2864107980475197
0.449,16,81.2,1.249478893,0.138,0.85,2,5,4.290459441,중위험군,39.39225521,0.2150343634391212,-0.12701027039688229
0.5007,27,88.9,1.107958151,0.5728,0.7,1,5,4.615120517,고위험군,46.87284008,1.3522167798680456,-0.5561899393542608
0.3502,13,53.8,0.924339065,0.4077,0.7,1,3,3.761200116,고위험군,36.52239173,0.4327188187955921,-0.9737200956417481
0.3257,0,0.0,0.068992871,0.4148,0.25,2,6,4.110873864,저위험군,32.15945479,-2.0496306786471488,-1.7370167227880442
0.6236,24,100.0,1.615055905,0.413,0.7,1,3,5.7578918,고위험군,44.35412084,1.2446833471009686,0.11025476117596913
0.1408,18,50.0,0.371215185,0.1308,0.7,2,6,4.454347296,중위험군,30.068261,-0.5275565956893231,-0.2376895184131008
0.0938,3,100.0,0.967584026,0.4148,0.12,2,3,3.737669618,저위험군,33.86028091,-0.2947313436498523,-1.190753228680024
0.1709,7,57.1,0.457776403,0.413,0.7,1,5,3.891820298,고위험군,33.89485713,0.09914045117400776,-0.8559326965705726
0.2195,6,100.0,1.037882442,0.6908,0.7,2,4,4.727387819,고위험군,52.75698546,0.5465409325092703,-1.3836994345428502
0.2084,4,25.0,0.191055237,0.105,0.7,2,6,3.33220451,중위험군,26.62969059,-1.2525908037190392,-0.9142954143318434
0.2834,4,0.0,0.0,0.8374,1.0,2,1,3.044522438,고위험군,55.37861633,-0.25875742497924936,-3.394418473959484
0.341,19,47.4,0.319287412,0.413,1.0,1,4,4.143134726,고위험군,39.53713549,0.6396061536913381,-0.843431214417388
0.588,25,96.0,1.60878196,0.4553,1.0,1,1,4.170842533,고위험군,50.41578958,1.9287309039557983,-0.6338004757634595
0.1065,3,33.3,0.0588405,0.1022,0.7,2,5,3.33220451,중위험군,25.27037924,-1.1438517164649584,-0.9472770821911322
0.3196,9,77.8,3.875655361,0.4236,0.85,0,4,3.433987204,고위험군,41.32785633,1.9742164351056108,0.156221276604936
0.5363,18,88.9,0.693147181,0.1208,0.7,1,5,3.433987204,중위험군,29.54518489,0.6259191405137492,-0.053846738322266274
0.2539,1,0.0,0.100083459,0.138,0.7,2,4,5.003946306,중위험군,29.11612454,-1.841945959109413,-0.8724870663333012
0.3379,8,37.5,0.842959459,0.4183,0.85,1,4,4.709530201,고위험군,38.66452787,0.022149467617172562,-0.770023871234334
0.0584,16,50.0,0.241162057,0.1308,1.0,1,7,4.094344562,중위험군,26.88859193,0.18059471702327673,0.15074568014187895
0.2626,42,88.1,0.387237594,0.4254,1.0,1,3,3.63758616,고위험군,41.5660089,2.1212604984933936,-0.5510526207923649
0.6182,15,93.3,2.957468479,0.1394,0.18,2,4,4.369447852,저위험군,36.59843141,0.016016995032729773,0.10828966602772169
0.6925,15,100.0,0.569403794,0.4148,0.7,1,4,4.025351691,고위험군,41.91149724,0.8906470791171847,-0.712700619898473
0.2774,7,28.6,0.716483861,0.4553,0.12,2,2,4.96284463,저위험군,35.81796352,-1.3121258474909994,-1.5121545373440313
0.1384,3,66.7,2.531863633,0.1322,0.12,0,6,4.86753445,저위험군,15.81319408,-0.08280529019712807,1.0303525646401626
0.5538,21,81.0,1.538100374,0.5901,0.85,0,3,3.988984047,고위험군,45.09868069,1.9526395391551237,-0.5973341938575193
0.3226,0,0.0,0.068992871,0.4183,0.18,2,3,3.465735903,저위험군,31.13260649,-1.8945339786087558,-2.219398883384174
0.3533,7,71.4,0.884986144,0.1394,0.12,2,4,4.890349128,저위험군,27.01869658,-1.1327639920279868,-0.32479943163994957
0.5823,29,93.1,2.422333409,0.4095,0.7,1,4,4.127134385,고위험군,44.81696758,1.7130834284413898,-0.09648857026377052
0.4151,26,100.0,0.574954225,0.4183,0.7,2,3,3.295836866,고위험군,45.05106814,1.0220441839678325,-1.2063184270115666
0.3502,27,92.6,0.796004566,0.1436,1.0,2,5,5.075173815,중위험군,40.71434358,0.7037097337366705,0.260576294286448
0.1531,25,100.0,1.303406701,0.457,0.7,1,3,4.262679877,고위험군,41.04240256,1.5675525449586383,-0.3482844991493744
0.184,32,100.0,1.524078063,0.1322,0.7,1,5,4.158883083,중위험군,29.57551963,1.4213834310686515,0.6944981454154456
0.5007,3,33.3,0.766758998,0.1394,0.7,0,4,4.189654742,중위험군,22.61313565,-0.1957201263321192,-0.042057198985426064
0.2924,4,0.0,0.512490903,0.4095,0.12,0,4,3.951243719,저위험군,18.66559114,-0.9392114749388258,-1.005443150506367
0.5823,13,84.6,0.703655158,0.413,1.0,2,4,3.80666249,고위험군,50.36786768,0.5820638963784694,-1.1938611981344283
0.5245,15,80.0,2.345895791,0.4553,0.7,1,3,3.713572067,고위험군,46.32841379,1.2170378183505686,-0.6669112590745045
0.3165,0,0.0,0.0,0.1308,0.55,2,5,4.369447852,저위험군,26.6366165,-2.036494217768786,-1.0404438571225334
0.5823,24,91.7,1.695465199,0.148,0.18,0,5,3.828641396,저위험군,21.74980745,0.9442293272886547,0.6398051623263616
0.3196,5,0.0,0.857450232,0.4165,0.18,2,3,4.094344562,저위험군,33.20195598,-1.6316139456395686,-1.7835357524427886
0.4182,26,100.0,0.518012848,0.4095,1.0,2,4,3.761200116,고위험군,48.70051316,1.2160671712593503,-0.9305875221299474
0.5067,31,100.0,0.520636494,0.45,1.0,2,3,3.737669618,고위험군,52.63829197,1.4575772156254858,-1.0964138642944428
0.5624,11,54.5,1.932708637,0.5554,0.7,1,4,3.36729583,고위험군,46.23106452,0.7484016650682331,-1.2390572331390768
0.3226,0,0.0,0.336472237,0.443,0.25,2,3,3.912023005,저위험군,34.68475694,-1.7918229265889902,-2.0715015076924845
0.4275,29,96.6,0.714569616,0.4553,0.85,1,3,4.564348191,고위험군,44.65165392,1.5767910522676605,-0.4376697719702574
0.2337,12,83.3,0.945849534,0.4183,0.7,0,3,3.526360525,고위험군,31.12635021,1.3217405224590533,-0.4516870528007629
0.4886,14,78.6,1.489151747,0.1394,0.35,1,5,3.737669618,저위험군,27.17492282,0.14441121029717602,0.03913493941583272
0.2626,14,50.0,5.124813958,0.4447,0.7,1,3,4.094344562,고위험군,48.34358202,1.4337803222747612,-0.01112306904265558
0.548,19,68.4,1.167240795,0.4535,1.0,2,5,4.276666119,고위험군,53.6424831,0.6136867108822412,-0.9704433701881074
0.4275,19,84.2,0.258573988,0.443,1.0,0,3,4.997212274,고위험군,38.25749148,1.5042580047227156,-0.14968212095956132
0.2656,8,37.5,0.995307272,0.4148,0.12,1,3,4.700480366,저위험군,27.75838751,-0.6891545354148017,-0.8748104474683924
0.5245,7,57.1,1.254349012,0.4183,0.12,0,3,4.143134726,저위험군,26.03277513,0.08625408928624206,-0.5851937385298369
0.5739,30,90.0,0.256039133,0.4483,0.85,1,2,4.248495242,고위험군,44.27610292,1.4642366417864394,-0.7928526493176596
0.2715,42,88.1,0.488912396,0.8961,1.0,1,1,3.761200116,고위험군,58.56602619,2.7266909765977063,-1.7986577667561718
0.4367,25,100.0,0.763451528,0.5226,1.0,1,4,4.060443011,고위험군,46.33000742,1.7670282047778234,-0.6710445502523347
0.6949,14,92.9,1.328307103,0.1408,0.7,1,4,3.931825633,중위험군,34.69890026,0.6590058336510513,0.025650772654019136
0.3135,23,91.3,4.216351469,0.413,0.85,1,4,3.891820298,고위험군,48.29025549,2.178308676409666,0.2509752246305394
0.2626,3,66.7,2.754570217,0.4606,0.25,1,3,3.931825633,고위험군,37.85677665,0.26639207758240524,-0.699540801876485
0.4735,18,88.9,1.164174875,0.4113,0.7,0,4,3.713572067,고위험군,34.19111958,1.5215376749775817,-0.22265433394632264
0.2685,3,66.7,1.227545972,0.1422,0.35,2,4,3.784189634,저위험군,29.69490727,-0.8108799523109385,-0.6228339666227116
0.1735,11,18.2,0.223143551,0.4324,0.7,2,3,3.737669618,고위험군,39.18096702,-0.6654855343311792,-1.7765961156653283
0.3626,0,0.0,0.0,0.4148,0.55,2,4,4.382026635,고위험군,36.68248417,-1.6943561627158192,-1.8230400329271532
0.5767,2,0.0,0.0,0.4165,1.0,2,3,3.526360525,고위험군,45.16347052,-1.0034870815989707,-2.1888695023515488
0.2834,8,50.0,0.036039936,0.4218,0.7,2,4,4.060443011,고위험군,40.52542179,-0.508466729205928,-1.4805854534838927
0.0938,6,50.0,0.21299118,0.4307,1.0,2,3,5.313205979,고위험군,44.12743019,-0.29339632836483776,-1.0769582979679444
0.1153,2,0.0,0.105360516,0.1,1.0,1,5,3.36729583,중위험군,22.06168508,-0.8430892637719789,-0.7081174882364774
0.2481,10,40.0,0.049271049,0.1408,0.7,2,4,4.49980967,중위험군,30.73164498,-0.9362734381035068,-0.6911047504713179
0.2954,18,100.0,0.422159987,0.4077,0.85,1,3,3.871201011,고위험군,38.78574814,1.2616973255457584,-0.665614965243495
0.4704,0,0.0,0.0,0.4148,0.18,2,4,3.761200116,저위험군,32.4536408,-2.0330318875003104,-2.0998215716452213
0.3935,0,0.0,0.0,0.148,0.18,2,4,3.63758616,저위험군,23.40562037,-2.2894799917687774,-1.4701573436417765
0.2084,5,100.0,0.264498737,0.4236,0.7,2,3,3.33220451,고위험군,42.04993419,0.28810290669067556,-1.4475279243789139
0.5275,24,66.7,1.347152385,0.42,0.7,1,3,3.583518938,고위험군,41.01316851,1.0789491984893405,-0.8211144082981092
0.2029,21,85.7,2.33367568,0.4553,1.0,1,1,4.077537444,고위험군,47.42741959,1.9233019698514153,-0.4723987666663117
0.184,19,78.9,0.877150824,0.1337,1.0,2,4,3.784189634,중위험군,37.10582542,0.5287113445475011,-0.31010318529573955
0.1632,40,87.5,2.172223275,0.5419,1.0,2,5,3.688879454,고위험군,53.68254786,2.0762402426140416,-0.636525805074796
0.4275,1,0.0,1.107786665,0.45,0.55,2,1,3.871201011,고위험군,42.38755113,-1.1616360680793998,-2.100419672195132
0.548,27,96.3,1.596236401,0.1122,1.0,2,5,4.94875989,중위험군,42.38424742,0.889639627372828,0.4225894463159457
0.5653,4,0.0,0.0,0.4148,0.45,2,5,5.420888919,고위험군,37.97062489,-1.9094977167501779,-1.4473756624635814
0.4613,0,0.0,0.0,0.1322,1.0,2,4,3.496507561,중위험군,34.30626323,-1.3960577159858931,-1.4089773928400067
0.6803,20,95.0,0.36646295,0.4289,0.7,1,1,3.465735903,고위험군,41.94992791,1.1748238877972264,-1.199265271247452
0.4795,26,92.3,1.133432054,0.1365,1.0,2,3,3.912023005,중위험군,41.89491356,0.972690470252992,-0.2513296572732519
0.5991,19,84.2,1.511920574,0.1408,0.7,1,4,3.663561646,중위험군,33.73385391,0.8122918561901961,0.021999160161045365
0.2394,29,82.8,0.188052232,0.413,1.0,2,4,3.871201011,고위험군,45.59930524,1.0298408797779213,-0.9829117937950179
0.2539,10,60.0,0.521296924,0.115,1.0,2,6,4.852030264,중위험군,35.00590587,-0.39257334528623217,-0.08167071030975695
0.3074,0,0.0,0.013793322,0.1436,0.18,2,5,4.110873864,저위험군,22.32941638,-2.387175607601687,-1.1878339201500558
0.2539,16,50.0,0.168464522,0.4359,0.7,1,4,3.761200116,고위험군,35.55869613,0.30635739404745044,-1.0725830215930983
0.2954,11,63.6,3.869711807,0.413,0.7,1,4,3.610917913,고위험군,43.72708893,1.200459011745922,-0.2383409657718557
0.3318,20,100.0,0.683255903,0.413,1.0,0,4,3.63758616,고위험군,36.24997161,1.9950691900759012,-0.1775716256659365
0.4886,0,0.0,0.0,0.4236,0.18,2,3,4.043051268,저위험군,33.37795912,-2.024308530984961,-2.127225011244231
0.5097,3,33.3,1.884541203,0.1408,0.7,0,6,4.465908119,중위험군,25.64662774,-0.05665865587588852,0.46084839786306236
0.1198,4,75.0,0.0,0.4272,1.0,2,5,4.110873864,고위험군,44.17996651,0.004134789012051419,-1.1944665753508124
0.3842,0,0.0,0.0,0.1451,0.18,2,5,3.63758616,저위험군,23.07964404,-2.3350460041977525,-1.3716120145730084
0.3656,0,0.0,0.223143551,0.4148,0.18,2,3,3.80666249,저위험군,31.85303367,-1.920248611202666,-2.0857507960603012
0.4674,16,93.8,0.895753409,0.45,1.0,1,2,4.875197323,고위험군,47.01350271,1.2979276071105987,-0.5441442129901786
0.4521,23,65.2,0.227723213,0.4483,0.12,1,2,4.976733742,저위험군,31.80592949,0.002784406092520008,-0.8449350617625527
0.1735,10,50.0,0.115310847,0.5458,0.7,2,4,3.737669618,고위험군,42.86069235,-0.21754493762942026,-1.7978288824969557
0.5392,11,54.5,0.12323264,0.4606,0.7,1,1,3.496507561,고위험군,40.30608595,0.32906254020757575,-1.625859023287796
0.3379,1,100.0,0.027274418,0.1308,0.55,2,5,4.276666119,중위험군,30.9205535,-0.6407867338918776,-0.4362364854054508
0.0635,3,33.3,0.010810916,0.4183,0.12,2,3,4.158883083,저위험군,28.95427543,-1.4746627585827827,-1.6823738720962362
0.0635,7,42.9,1.057790294,0.1136,1.0,2,3,3.80666249,중위험군,32.95100231,-0.26997870938026,-0.624685757505465
0.1384,6,50.0,1.207811581,0.4095,0.85,2,6,4.33073334,고위험군,43.07030471,-0.2403894631728198,-0.8845209294967284
0.5334,18,77.8,2.163134578,0.4113,0.7,1,3,3.713572067,고위험군,42.81096944,1.1940842918623924,-0.5832421066957665
0.4089,17,70.6,1.942332328,0.54,0.7,0,5,3.850147602,고위험군,38.4642407,1.5176686989317418,-0.3307939342650728
0.629,29,100.0,0.137621378,0.4183,1.0,2,5,4.204692619,고위험군,50.94642774,1.0817333194437444,-0.85052964156997
0.5363,15,73.3,0.201266643,0.1094,0.35,0,3,4.248495242,저위험군,16.14477191,0.21815049245570806,0.1738819254463175
0.5908,19,100.0,0.656415171,0.4113,0.25,1,4,3.988984047,저위험군,34.5141282,0.571741556814748,-0.6626075323227206
0.2804,17,35.3,1.059391576,0.1322,1.0,2,3,4.007333185,중위험군,36.78137629,-0.09134122181429134,-0.6153998730581561
0.2715,23,95.7,0.306444349,0.1394,0.85,0,4,4.043051268,중위험군,23.88584963,1.4365526373130497,0.5371260433285
0.3074,2,100.0,0.009132484,0.42,0.7,2,3,4.060443011,고위험군,42.48178235,-0.004894935272160321,-1.338307589436687
0.3318,22,90.9,0.887600239,0.413,0.85,1,6,4.532599493,고위험군,40.66410876,1.1528799268844678,-0.12634961470748593
0.3966,17,70.6,1.768813016,0.4095,0.18,0,4,3.931825633,저위험군,26.73406361,0.7956111836344548,-0.17266384236456542
0.2685,1,0.0,0.0,0.1322,0.08,2,6,4.33073334,저위험군,19.65592597,-2.5483359739169194,-0.9913940557606606
0.192,27,88.9,1.262813304,0.413,1.0,2,4,3.610917913,고위험군,47.78916984,1.3513978994086842,-0.7957995856243764
0.251,29,100.0,1.989671542,0.45,0.85,1,5,5.220355825,고위험군,45.81704151,1.7744081595656769,0.32510856106097685
0.4306,14,14.3,0.407105798,0.4236,0.85,2,4,4.17438727,고위험군,43.98477435,-0.5790391409254534,-1.5564808083019284
0.6018,6,100.0,0.218407947,0.457,0.12,2,3,3.931825633,저위험군,40.75718823,-0.4613908423976476,-1.5484959277633559
0.6209,25,100.0,0.238112916,0.4113,1.0,1,4,3.688879454,고위험군,44.3285228,1.5364255888898417,-0.7047091775586597
0.6448,30,83.3,0.406557408,0.4553,0.85,2,2,4.110873864,고위험군,51.59916256,0.9733954907194778,-1.2890461727677174
