구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,x_5181,y_5181,최근접_소화용수_거리등급,업종,건물용도명,총층수,연면적,cluster,최종위험점수_new,cluster_label
중구,(만리동,동은여인숙,1970,0.3257,63,54,0.293991242,0.178,1,37.55327049,126.9669878,197082.953,450416.9962,0,숙박업,점포,3,5.13415002,0,29.10664714,중위험군
중구,을지로7가,박포루,1961,0.2539,35,77.1,0.883887308,0.4712,1,37.56219798,127.009432,200833.3321,451407.3712,1,숙박업,영업,1,4.573369873,2,45.70415764,고위험군
중구,신당동,벤허,2026,0.3502,10,20,0.016000341,0.1,0.7,37.54633403,127.0064049,200566.0025,449646.6397,1,숙박업,제1종근린생활시설,5,7.390656624,0,22.66031201,중위험군
중구,충무로3가,레인보우호텔(Rainbow Hotel),1970,0.1108,2,50,0.066066405,0.178,0.04,37.55975714,126.9913741,199237.8592,451136.46,2,숙박업,"제2종근린생활시설, 일반숙박시설,주택",1,6.13733821,1,23.86744223,저위험군
중구,중림동,우리텔,1969,0.449,28,71.4,1.121263314,0.1794,0.18,37.55608254,126.9680154,197173.8597,450729.0689,1,숙박업,영업용,3,5.955448693,1,27.4692115,저위험군
중구,(남산동,서울뷰,1965,0.1065,35,80,0.648695418,0.1851,0.12,37.55707965,126.9851856,198691.0297,450839.3585,1,숙박업,주택,3,5.597569744,1,22.52779148,저위험군
중구,중림동,해성장여관,1970,0.4336,11,63.6,0.68797921,0.178,0.18,37.55548515,126.9681619,197186.7898,450662.7613,1,숙박업,점포,3,5.885742855,1,25.49709571,저위험군
중구,황학동,스테이 패스포트 신당,1986,0.2223,61,98.4,0.253214666,0.1551,0.55,37.56381135,127.0210812,201862.5288,451586.6034,1,숙박업,"근린생활시설, 여관",5,6.137554253,0,27.85815217,중위험군
중구,(남산동,동도모텔,1968,0.098,7,85.7,1.289667525,0.1808,0.7,37.55676546,126.9841243,198597.2449,450804.5025,0,숙박업,"근린생활시설, 숙박시설, 영업",3,6.439446213,0,25.7989557,중위험군
중구,(광희동,왕도여관,1967,0.3502,57,73.7,0.693147181,0.4606,0.85,37.56253871,127.0053044,200468.6489,451445.1597,0,숙박업,"제2종근린생활시설,영업",1,6.684861696,2,38.48646871,고위험군
중구,명동,메이원 호텔,2018,0.1175,17,58.8,1.152436939,0.24,0.7,37.55987957,126.9851772,198690.3303,451150.1166,1,숙박업,숙박시설,1,7.61905176,0,29.50858316,중위험군
중구,(광희동,독립주택,1998,0.4182,46,89.1,0.934699481,0.138,0.85,37.56136225,127.0044752,200395.3966,451314.5827,1,숙박업,숙박시설(생활숙박시설),1,6.166320808,0,33.81161799,중위험군
중구,충무로4가,인더시티 명동(Inn The City Myeongdong),2023,0.1198,17,70.6,0.975947225,0.232,1,37.55989789,126.9928419,199367.5495,451152.0707,2,숙박업,생활형숙박시설,1,10.37077406,0,40.19954582,중위험군
중구,입정동,호텔 더 보타닉 세운 명동(A동),2024,0.1408,41,65.9,0.693147181,0.1011,0.85,37.56484325,126.9933887,199415.8979,451700.9438,1,숙박업,"숙박시설(생활숙박시설),근린생활시설",20,10.49147046,0,27.93682438,중위험군
중구,산림동,호텔 더 보타닉 세운 명동(B동),2024,0.1457,60,78.3,0.235119742,0.1011,1,37.56484712,126.9942461,199491.6465,451701.3683,0,숙박업,"숙박시설(생활숙박시설),근린생활시설",1,10.21624404,0,23.56782893,중위험군
용산구,이태원동,성지모텔,1980,0.2365,17,100,0.946032701,0.1637,0.85,37.53723689,126.9908857,199194.4599,448636.9877,1,숙박업,"근린생활시설,여관",1,6.883380616,0,34.10537108,중위험군
용산구,이태원동,스테이 패스포트 이태원 호텔 앤 스파,1959,0.2308,5,100,2.497406813,0.3342,0.45,37.53200884,126.9906821,199176.4124,448056.7402,2,숙박업,영업,2,4.81899041,1,44.01016169,저위험군
용산구,서계동,금강,1971,0.2539,30,80,0.303565119,0.4535,1,37.55085442,126.9662031,197013.5185,450148.8661,0,숙박업,"주택, 영업용",4,5.861128045,2,37.57168604,고위험군
용산구,(청파동,한글게스트하우스,1969,0.3842,31,61.3,0.415221283,0.457,0.85,37.54166996,126.9694399,197299.2119,449129.4041,1,숙박업,영업용,1,5.656236536,2,42.59103974,고위험군
용산구,서계동,계림모텔,1968,0.2568,95,55.8,0.093965792,0.4588,1,37.55143152,126.9661315,197007.2137,450212.9195,1,숙박업,"영업용, 주택",1,5.581765488,2,43.53947443,고위험군
용산구,관철동,스카이호텔,1988,0.5509,3,0,0.034486176,0.1523,0.04,37.52128153,126.9613988,196587.6406,446866.8018,2,숙박업,"숙박시설,근린생활시설",1,6.396729635,1,24.6571815,저위험군
용산구,동자동,(주)조선호텔앤리조트포포인츠조선서울역,2015,0.2308,12,83.3,0.637152911,0.1136,0.04,37.54811198,126.971997,197525.4075,449844.3199,0,관광숙박업,업무시설,37,11.42190431,1,13.13131118,저위험군
용산구,한강로2가,노블호텔,1981,0.3656,6,33.3,0.402836986,0.4359,0.04,37.52804337,126.9666585,197052.8633,447617.1038,0,숙박업,"근린생활시설, 여관",1,6.550623088,1,22.2773114,저위험군
용산구,원효로2가,원효,1955,0.3441,3,33.3,1.401692441,0.1995,0.12,37.53343113,126.9611322,196564.6268,448215.266,2,숙박업,"근린생활시설, 주택",1,7.333153725,1,32.29964006,저위험군
용산구,(청파동,신진장,1956,0.3502,58,72.4,4.751906689,0.9029,1,37.54626035,126.9696446,197317.4662,449638.8759,0,숙박업,주택,1,4.971062519,2,64.26579662,고위험군
용산구,남영동,달고나모텔,1967,0.3873,5,60,0.598531204,0.4606,0.18,37.54187455,126.9726897,197586.422,449152.0227,1,숙박업,주택,1,5.499092602,1,33.36703208,저위험군
용산구,이촌동,스카이스위트,2009,0.5567,0,0,0.017241806,0.1222,0.04,37.51842522,126.9593935,196410.2337,446549.862,2,관광숙박업,숙박시설(호스텔),3,5.187776791,1,21.76841337,저위험군
용산구,후암동,스위트75서울역점,1961,0.1022,31,80.6,0.777488329,0.8916,1,37.54972353,126.9757675,197858.6521,450023.09,1,숙박업,"숙박시설, 근린생활시설",1,4.911367292,2,57.05694425,고위험군
용산구,이태원동,뷰 모텔,1968,0.1581,29,86.2,2.477013949,0.4588,1,37.531191,126.9958013,199628.8782,447965.9376,0,숙박업,"근린생활시설(영업장),주택",1,5.047674142,2,42.05678898,고위험군
용산구,동자동,광주여인숙,1967,0.1607,40,37.5,1.638067064,0.4606,1,37.55051278,126.9741946,197719.6876,450110.7243,1,숙박업,"영업용,주택",1,5.410127042,2,44.56725223,고위험군
용산구,남영동,로망스모텔,1930,0.3595,5,0,1.075192014,0.9616,0.04,37.54136675,126.9725538,197574.3988,449095.6666,0,숙박업,사무소,1,5.641907071,2,42.11372007,고위험군
용산구,남영동,부킹용산닷컴1(Booking Yongsan.com1),1961,0.3533,5,0,0.975607309,0.4712,0.04,37.54125605,126.9726225,197580.4605,449083.3785,0,숙박업,영업용,1,5.162955729,1,24.17532137,저위험군
용산구,동자동,서울네스트,1964,0.122,34,55.9,0.835917937,0.4658,1,37.55022009,126.9753306,197820.0591,450078.2122,1,숙박업,주택,1,5.490506743,2,43.23672609,고위험군
용산구,동자동,어바웃스테이서울역,1969,0.1761,29,82.8,0.36620039,0.1794,1,37.54921254,126.973321,197642.444,449966.4348,0,숙박업,"점포, 주택",1,5.879666689,0,28.56166556,중위험군
용산구,갈월동,HOTEL E-CUBE(호텔 이큐브),2006,0.1709,9,0,0.693147181,0.1265,1,37.53766021,126.9714083,197473.0356,448684.3161,2,숙박업,숙박시설및 제2종근린생활시설,15,8.116530533,0,34.30178912,중위험군
용산구,(용산동,스테이코,1969,0.1531,16,18.8,0.083381609,0.457,0.55,37.5314273,126.9740431,197705.711,447992.4723,2,숙박업,단독주택,1,5.087472871,2,38.87550836,고위험군
용산구,원효로2가,크래쉬인 용산,1958,0.3287,4,50,1.420195913,0.8984,0.12,37.5333324,126.9607882,196534.2236,448204.3208,1,숙박업,"주택, 영업(주1)",1,5.864795271,2,47.846509,고위험군
용산구,갈월동,코스테이,1967,0.3718,16,68.8,0.112673163,0.4606,0.04,37.54337721,126.9717258,197501.2856,449318.8249,2,숙박업,"주택, 영업",1,5.672498185,1,36.67548423,저위험군
용산구,남영동,지용산인,1969,0.2423,3,0,0.054067221,0.8736,0.04,37.53912265,126.9726027,197578.6496,448846.5976,2,숙박업,주택,2,4.639378357,2,44.46064439,고위험군
용산구,한강로3가,WO모텔 용산역,1989,0.5509,2,0,0.011628038,0.1509,0.04,37.52142243,126.961568,196602.6008,446882.4338,2,숙박업,"근린생활시설, 숙박시설",1,6.424463755,1,24.48002879,저위험군
용산구,후암동,호텔 후암,1971,0.2423,8,75,0.015873349,0.1766,1,37.54449245,126.9804466,198272.0048,449442.407,2,숙박업,주택,1,5.954670886,0,39.55285663,중위험군
용산구,이태원동,현대,1966,0.2539,3,0,0.018692133,0.4623,0.85,37.52919726,126.9961934,199663.5282,447744.6557,2,숙박업,주택,2,5.062658322,2,43.4161129,고위험군
용산구,원효로2가,?貧晁?,1973,0.3656,0,0,0.176557852,0.1737,0.55,37.53217553,126.9623353,196670.9073,448075.8666,0,숙박업,"여관, 주택",1,5.470462317,0,19.43853527,중위험군
용산구,보광동,통일여관,1968,0.2864,7,14.3,0.546543706,0.4588,0.08,37.52380562,127.0013182,200116.5236,447146.2449,2,숙박업,"점포, 주택",3,5.70687768,1,34.90880885,저위험군
용산구,(청파동,동산장,1957,0.4398,40,95,3.769217976,0.4782,0.85,37.54393815,126.9688855,197250.2985,449381.1617,0,숙박업,"근린생활시설, 주택",1,4.847488717,2,48.02565565,고위험군
용산구,남영동,코지 모텔,1966,0.3873,6,66.7,0.686178511,0.8803,0.18,37.54191116,126.9726015,197578.6329,449156.0883,1,숙박업,주택,1,5.030045688,2,46.81847571,고위험군
용산구,이태원동,KAZI FAMILY HOTEL(카지패밀리호텔),1962,0.2804,5,60,0,0.4694,0.85,37.52867881,126.9957038,199620.2475,447687.116,2,숙박업,"주택, 점포",4,5.18744167,2,46.66331313,고위험군
용산구,원효로3가,플라워하우스(Flower house),1969,0.1735,6,0,0.242886939,0.457,0.12,37.53199358,126.9571601,196213.4796,448055.8681,1,숙박업,영업용,2,5.071667676,1,26.53614113,저위험군
용산구,이태원동,이태원모텔,1958,0.1814,29,44.8,1.141695875,0.8984,0.45,37.53110489,126.9936781,199441.2134,447956.3909,2,숙박업,주택,1,3.850573043,2,55.66755603,고위험군
용산구,갈월동,더메종컴퍼니,1959,0.2924,4,0,0.702279664,0.8961,0.12,37.54016648,126.9714266,197474.7366,448962.4809,2,숙박업,"영업,제2종근린생활시설",1,5.589904305,2,49.46843396,고위험군
용산구,동자동,경기,1956,0.1814,24,58.3,1.882659499,0.48,0.55,37.55029277,126.9734347,197652.5306,450086.3245,1,숙박업,주택,1,4.787491743,2,40.78256731,고위험군
용산구,동빙고동,치커리(chicory),1982,0.129,0,0,0,0.1608,0.04,37.51836719,126.9952549,199580.5161,446542.6572,2,숙박업,일반음식점,1,6.565828192,1,20.64625172,저위험군
용산구,후암동,서광,1966,0.1556,18,72.2,0.660623989,0.4623,0.25,37.55193238,126.9765224,197925.4214,450268.2289,1,숙박업,주택,1,5.244019563,2,32.70554029,고위험군
용산구,갈월동,일일모텔,1962,0.3873,17,94.1,0.228633044,0.1895,1,37.54281046,126.971993,197524.8831,449255.9155,1,숙박업,여관,1,5.807120947,0,37.56543746,중위험군
용산구,동자동,나나장,1965,0.1482,50,44,0.783042185,0.4641,1,37.55044744,126.9745591,197751.895,450103.4635,1,숙박업,영업,1,5.442807245,2,43.06447744,고위험군
용산구,동자동,서정여인숙,1960,0.1761,28,42.9,2.038602358,0.4729,0.55,37.55041744,126.9737056,197676.4711,450100.1546,1,숙박업,영업,1,5.125213199,2,40.17836539,고위험군
용산구,동자동,성남여인숙,1960,0.1735,30,43.3,1.738089431,0.4729,0.55,37.55028632,126.9737328,197678.8732,450085.6012,1,숙박업,주택,1,4.391976966,2,39.20245565,고위험군
용산구,동자동,광신여인숙,1960,0.1683,39,46.2,1.736927991,0.4729,1,37.55032361,126.9738668,197690.7154,450089.7367,0,숙박업,주택,1,3.986944932,2,39.5687293,고위험군
용산구,동자동,미경여인숙,1961,0.1683,39,46.2,1.650814209,0.4712,0.55,37.55026667,126.9738536,197689.5428,450083.4173,0,숙박업,주택,1,4.629667658,2,33.17587756,고위험군
용산구,동자동,송림여인숙,1958,0.1735,29,44.8,1.75649133,0.8984,1,37.5502854,126.973681,197674.2932,450085.5004,1,숙박업,제2종근린생활시설,1,4.329548428,2,58.94523885,고위험군
용산구,한강로3가,애플여관,1990,0.5509,2,0,0.023122417,0.42,0.04,37.52136614,126.9614742,196594.3055,446876.1897,2,숙박업,숙박시설,1,6.176823154,1,32.71693082,저위험군
성동구,송정동,건대스테이,1973,0.2423,8,12.5,3.300455812,0.45,0.55,37.54594785,127.0631179,205577.8078,449605.6313,1,숙박업,주택 및 여관,1,4.995927665,2,40.70060303,고위험군
용산구,갈월동,호텔 더 디자이너스,2016,0.4213,12,33.3,2.805859341,0.1122,0.12,37.5428,126.970798,197419.2712,449254.7867,0,관광숙박업,숙박시설,23,8.518592212,1,18.2793578,저위험군
용산구,한남동,한남67호텔,1981,0.4058,48,68.8,0.014598799,0.1623,1,37.5307153,127.0048641,200429.934,447913.1436,2,숙박업,근린생활시설외 1,6,7.3879258,0,41.22800445,중위험군
용산구,(청파동,WO모텔서울역,1971,0.3935,28,82.1,0.590493026,0.1766,1,37.5459209,126.9687286,197236.5103,449601.2275,1,숙박업,"대중탕,영업용,주택",1,6.001266352,0,37.25829473,중위험군
용산구,갈월동,레인보우호텔(용산),1989,0.2195,5,0,0.036039936,0.1509,0.12,37.53867965,126.9713163,197464.9426,448797.4639,2,숙박업,숙박시설,1,7.640757587,1,22.53113283,저위험군
용산구,(청파동,진양모텔,1970,0.3196,3,100,2.321633288,0.178,0.25,37.54408752,126.9628267,196714.8662,449397.9344,1,숙박업,"제1종근린생활시설,목욕탕,여관",1,6.494464631,1,30.7001341,저위험군
용산구,서계동,MK 리버티하우스,1970,0.3287,91,58.2,1.124545671,0.4553,1,37.55183526,126.9678297,197157.2945,450257.6771,0,숙박업,"주택,근린생활시설",1,5.827768454,2,40.6847221,고위험군
용산구,원효로3가,평안,1969,0.2568,0,0,1.593603233,0.457,0.12,37.53278784,126.9591492,196389.3263,448143.943,1,숙박업,주택,1,5.628304333,1,30.80674727,저위험군
용산구,동자동,덕성,1959,0.1556,47,40.4,1.218715086,0.4747,1,37.55051627,126.9743702,197735.2012,450111.1074,1,숙박업,근린생활시설,1,4.570992734,2,44.43159593,고위험군
용산구,동자동,명신,1960,0.1683,36,52.8,1.534059776,0.8939,1,37.55014919,126.9737769,197682.7624,450070.3803,0,숙박업,주택,1,4.581492059,2,52.60761495,고위험군
용산구,이촌동,문화,1971,0.1482,1,100,0.075349437,0.1766,0,37.52717601,126.9533485,195876.3158,447521.3379,2,숙박업,"근린생활시설, 주택",1,5.69012294,1,25.44145967,저위험군
용산구,동자동,24게스트 하우스 모텔 서울역,1967,0.1761,39,89.7,0.22906657,0.4606,1,37.54890816,126.9733025,197640.8014,449932.6527,0,숙박업,영업,1,5.32622432,2,37.36896655,고위험군
용산구,한강로3가,메이호텔(MAY HOTEL),1965,0.6018,3,0,0.011628038,0.1851,0.18,37.52134758,126.9636113,196783.231,446874.0546,2,숙박업,영업용,1,6.199514765,1,29.69546535,저위험군
용산구,남영동,뉴월드,1971,0.3687,4,50,0.747214402,0.1766,0.04,37.54153717,126.9727286,197589.8543,449114.5767,0,숙박업,"주택,영업용",6,6.832169292,1,16.56069097,저위험군
용산구,동자동,아로하 게스트하우스,2001,0.1658,30,80,0.197063839,0.1337,1,37.54905051,126.9736169,197668.5922,449948.444,1,숙박업,다중주택,1,5.521540915,0,30.12527961,중위험군
용산구,보광동,삼성장,1967,0.2984,4,50,3.254593907,0.4606,0.7,37.52394807,127.0015803,200139.6906,447162.0554,1,숙박업,단독주택,1,5.255409866,2,45.58448818,고위험군
용산구,남영동,스프링라이트 모텔(SPRING LIGHT MOTEL),1967,0.2834,2,0,0.117783036,0.4606,0.04,37.53985478,126.9730037,197614.1122,448927.8449,2,숙박업,영업용,1,5.236122763,1,32.55426766,저위험군
용산구,동자동,희망여관,1971,0.1709,32,40.6,2.041177467,0.1766,1,37.55051637,126.9738974,197693.4227,450111.13,0,숙박업,"주택,사무실, 제1,2종근린생활시설",4,6.244807472,0,30.84978863,중위험군
용산구,(용산동,수정여관,1971,0.1482,26,57.7,0.776528789,0.4535,0.55,37.53137311,126.973614,197667.7801,447986.4684,1,숙박업,주택,1,4.602967762,2,35.80130093,고위험군
용산구,(청파동,경향,1966,0.3533,58,81,4.437184404,0.1837,0.85,37.54629608,126.9695311,197307.4374,449642.8447,0,숙박업,영업,1,5.226982469,0,38.79507566,중위험군
용산구,문배동,모던용산한옥,2015,0.1482,6,50,0.30538165,0.1136,1,37.53502786,126.9680265,197174.0511,448392.2538,0,숙박업,"공동주택(아파트),업무시설(오피스텔),판매시설",1,10.9935662,0,22.98391765,중위험군
성동구,성동,복래여관,1960,0.412,4,25,0.036105005,0.8939,1,37.54590134,127.0231574,202046.4475,449598.8491,2,숙박업,영업,2,4.63356326,2,62.00238696,고위험군
성동구,성동,인스피룸 성수 주식회사,1970,0.1894,22,81.8,1.223775432,0.178,0.7,37.54603887,127.0551245,204871.4125,449615.2893,2,숙박업,목욕탕 주택 근린생활시설,4,0.693147181,0,36.39600603,중위험군
성동구,도선동,메종,1989,0.1086,26,42.3,0.199001246,0.1509,1,37.56022261,127.0347361,203069.0822,451188.6538,0,숙박업,근린생활시설 숙박시설(여관),5,6.236956502,0,23.605295,중위험군
성동구,마장동,제이하우스,1965,0.2365,48,56.2,1.03653986,0.4641,0.85,37.56687292,127.0360577,203185.5726,451926.804,2,숙박업,영업,3,5.674868464,2,49.09968426,고위험군
성동구,행당동,모텔로,1977,0.2481,10,0,0.006578971,0.443,0.35,37.55763832,127.0324228,202864.7962,450901.7552,2,숙박업,"영업,사무실",2,6.012100161,2,35.42208879,고위험군
성동구,도선동,리마크호텔,1990,0.1001,30,40,0.679290146,0.1494,0.85,37.56055471,127.034479,203046.3589,451225.5046,0,숙박업,숙박시설,6,6.396546248,0,22.50225658,중위험군
성동구,도선동,파레스모텔,1987,0.1022,28,42.9,0.571342307,0.1536,0.85,37.56045943,127.0344655,203045.1718,451214.9292,0,숙박업,일반숙박시설(여관),5,6.100655218,0,22.56983112,중위험군
성동구,성동,천일장여관,1968,0.3074,0,0,0,0.4588,1,37.53247613,127.0555995,204914.2771,448110.0155,2,숙박업,주택,4,5.257130722,2,45.84143812,고위험군
성동구,도선동,아모렉스관광호텔,2008,0.0898,35,48.6,2.180780219,0.1237,1,37.56086358,127.03451,203049.0853,451259.7865,1,관광숙박업,관광호텔,12,8.276259836,0,33.22424868,중위험군
성동구,도선동,에이치호텔,2004,0.1243,13,15.4,0.112673163,0.1293,1,37.55984739,127.0344064,203039.9732,451146.9981,2,숙박업,숙박시설,9,7.036939737,0,32.8553989,중위험군
