승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,연면적,cluster_label,최종위험점수_new,PC1,PC2
1989,0.6901,10,90.0,0.361613226,0.1509,0.25,5,3.583518938,저위험군,20.51006313,-0.19039038441330983,0.19031289800972306
2019,0.4795,0,0.0,0.0,0.1079,1.0,6,4.997212274,중위험군,33.11996274,-1.6465283424917567,0.33584484185339014
1992,0.3105,19,84.2,1.751612401,0.1465,1.0,5,4.17438727,중위험군,36.00709378,0.5356654671397043,-1.2588904783620447
1988,0.2394,0,0.0,0.027398974,0.4236,0.25,5,3.610917913,저위험군,31.54666832,-0.12618562729647856,2.4695040548395677
2000,0.3318,30,70.0,0.396162715,0.1351,1.0,4,3.931825633,중위험군,31.57338954,0.4043371737107815,-1.2240454073660105
1996,0.1974,27,92.6,0.239229689,0.1408,0.55,4,2.944438979,중위험군,24.36411631,0.5487694006080099,-0.6866921160852256
1987,0.3196,28,96.4,0.866418902,0.1536,0.85,6,5.111987788,중위험군,39.44708104,0.4134085905074588,-1.3453101908522207
2018,0.5156,5,40.0,0.655759648,0.1094,0.04,6,6.42267862,저위험군,11.9978392,-2.222597293946726,0.5178900176338191
2004,0.5624,0,0.0,0.0,0.1293,1.0,6,4.127134385,중위험군,35.43313098,-1.0465852929832284,0.6763410376770548
2010,0.7137,10,70.0,0.211309094,0.1208,1.0,4,3.931825633,중위험군,33.80403195,-0.40997102614926134,-0.8228534129649261
2004,0.4367,25,100.0,1.290066329,0.1293,1.0,6,3.891820298,중위험군,41.53234517,0.3071309912453901,-1.8724532661295352
1997,0.7137,25,96.0,0.632522559,0.1394,0.55,4,3.583518938,중위험군,37.19962075,0.22029244983142698,-0.9631684065809908
2001,0.3074,16,81.2,1.52846885,0.1337,0.55,5,3.583518938,중위험군,27.7049976,0.0076598081065051135,-0.6547905856753072
1997,0.2337,0,0.0,0.027398974,0.1394,1.0,4,3.784189634,중위험군,26.56184282,-0.4984652820901319,0.9840290142580371
1996,0.6949,8,75.0,0.307700939,0.1408,0.12,4,3.688879454,저위험군,17.19822348,-0.5665974243413429,0.5287700733908464
2000,0.3904,30,86.7,0.437964276,0.1351,0.85,4,3.931825633,중위험군,30.88498361,0.38879044488251097,-1.3118274383993445
1996,0.3997,27,66.7,0.593774707,0.1408,0.85,4,3.610917913,중위험군,30.85122496,0.4091769494935647,-0.8534344844703802
1996,0.3349,0,0.0,0.080042708,0.1408,0.25,4,3.36729583,저위험군,23.25807744,-0.9261743306698403,1.910287966849636
2002,0.2744,2,0.0,0.013793322,0.1322,1.0,5,3.931825633,중위험군,32.49566923,-0.7284667682325867,0.768243164077289
1998,0.3257,33,97.0,0.618345967,0.138,0.85,4,4.204692619,중위험군,37.41045973,0.544767650132539,-1.5650985084758222
1988,0.6422,11,90.9,1.088759992,0.1523,0.85,4,4.532599493,중위험군,30.6559554,0.23421930811633712,-0.758174877464872
2004,0.3595,16,87.5,0.921830912,0.1293,1.0,6,3.663561646,중위험군,33.05009473,0.09510581012014724,-1.26879016645008
1997,0.5097,30,100.0,0.504405056,0.1394,1.0,4,3.433987204,중위험군,35.14675086,0.7476176562956997,-1.643780055834826
1990,0.8333,0,0.0,0.235870106,0.1494,0.04,6,3.784189634,저위험군,21.02266927,-1.3114051809410954,2.0300231005071736
1997,0.5392,0,0.0,0.0,0.1394,1.0,4,3.784189634,중위험군,35.84538982,-0.6059460500160946,0.9082520164880862
1996,0.5624,35,100.0,0.240590465,0.1408,1.0,5,3.713572067,중위험군,35.40227873,0.6789491372705693,-1.792220911028421
2002,0.5363,33,90.9,0.668854488,0.1322,1.0,6,4.189654742,중위험군,35.24417121,0.282518172609802,-1.867517004003546
1997,0.4674,1,0.0,0.021053409,0.1394,0.55,4,4.110873864,저위험군,28.94834132,-0.9538626791103598,1.4175512101350944
1987,0.341,0,0.0,0.092781733,0.4254,0.25,5,3.610917913,저위험군,32.94555477,-0.12439067362482008,2.4479688723527717
2019,0.7384,6,33.3,0.181095315,0.1079,0.12,6,6.215247894,저위험군,13.96863682,-2.2987761786266345,0.528582097125442
1996,0.5567,33,100.0,0.21511138,0.1408,1.0,4,3.737669618,중위험군,35.24362027,0.7111525754847268,-1.6898364506790344
1996,0.5127,27,96.3,0.936273231,0.1408,1.0,4,3.63758616,중위험군,36.21212562,0.6950023150347802,-1.583531871654433
1988,0.2568,13,69.2,0.117783036,0.1523,1.0,5,3.784189634,중위험군,37.08008165,0.3628716303732479,-0.3410229579040676
1986,0.4367,21,95.2,0.402402319,0.4272,1.0,3,3.891820298,고위험군,37.64199513,1.5212159631107671,-0.6021294672645028
1996,0.5739,5,60.0,1.697213523,0.1408,0.12,4,3.713572067,저위험군,18.58605829,-0.5231701298564272,0.5603002313894668
1997,0.3997,27,66.7,0.732887509,0.1394,0.85,4,3.761200116,중위험군,31.12904532,0.3613193551986636,-0.915850326755034
2022,0.8805,1,100.0,0.075865751,0.1036,0.25,7,3.891820298,저위험군,24.46873961,-1.551104992067491,-0.3934741877825698
2022,0.5127,29,93.1,0.921780224,0.1036,1.0,5,3.63758616,중위험군,27.09457602,-0.09503132508931433,-2.156262092529349
2019,0.341,4,100.0,0.287682072,0.1079,1.0,5,3.433987204,중위험군,35.77907325,-0.4107966436638921,-1.161505887208283
2003,0.5127,5,60.0,0.438550833,0.1308,0.04,5,3.951243719,저위험군,19.0418479,-1.0332325034142584,0.7760027500037638
1989,0.3349,1,100.0,0.128933683,0.4218,0.04,3,3.583518938,저위험군,21.76451239,0.4850878530490787,1.2135941619931976
1997,0.3105,0,0.0,0.0,0.1394,0.25,4,3.433987204,저위험군,22.7074879,-0.9709262044077499,1.910523845406941
2005,0.4459,28,100.0,0.313349819,0.1279,1.0,5,4.043051268,중위험군,33.25977223,0.26219192913108375,-1.7500118283930128
1997,0.4521,11,63.6,0.865418402,0.1394,0.12,6,4.454347296,저위험군,15.66764894,-0.7989165541013479,0.40125117110412517
1997,0.2195,9,44.4,1.201266443,0.1394,0.7,4,4.189654742,중위험군,27.1313143,-0.21506816100330337,0.10478256690730918
1996,0.378,28,100.0,0.092781733,0.1408,0.85,4,3.713572067,중위험군,30.79022669,0.5630062223995853,-1.262691546516977
1997,0.5067,4,25.0,2.443542969,0.1394,1.0,4,4.007333185,중위험군,36.55040626,-0.13377109774338608,-0.16109918200161594
2022,0.7988,6,0.0,0.006872879,0.1036,0.85,25,9.501563717,중위험군,36.12207753,-4.370511930436544,-0.7086598911196459
2022,0.5653,27,74.1,1.12278265,0.1036,1.0,7,6.212265356,중위험군,40.33456185,-1.0163480688852309,-2.105921735916954
1988,0.5304,0,0.0,0.258948053,0.1523,0.12,16,4.779123493,저위험군,25.55710231,-2.1018929913113884,1.6787709336698002
1998,0.3966,12,75.0,1.30683019,0.138,0.35,4,3.583518938,저위험군,31.36620924,-0.14280006708085205,-0.06818334078841945
1997,0.5624,31,80.6,0.842041606,0.1394,1.0,4,3.931825633,중위험군,35.96778084,0.5467305371040849,-1.5170396472032517
1998,0.8268,13,100.0,0.830348302,0.138,0.35,4,3.931825633,저위험군,30.07885591,-0.2512970042515707,-0.4989978024680515
1996,0.2337,0,0.0,1.666133256,0.1408,1.0,5,3.555348061,중위험군,30.56035186,-0.3047679708231631,0.6125148461895856
1995,0.4336,3,0.0,0.027150989,0.1422,1.0,4,3.713572067,중위험군,35.00914488,-0.43663928464721546,0.8760181269400863
2016,0.3441,15,60.0,1.055127177,0.1122,0.85,5,3.36729583,중위험군,22.48606592,-0.3702356795990353,-0.8664587068139111
1995,0.4244,7,57.1,1.046212012,0.1422,0.55,4,3.583518938,중위험군,27.37879125,-0.1659533663265356,0.22981529150412497
1991,0.378,11,72.7,0.259282598,0.148,0.08,5,1.945910149,저위험군,18.94562195,0.030034015437987727,0.7976948863715042
2003,0.5823,13,92.3,0.621858097,0.1308,0.55,5,4.17438727,중위험군,22.90596435,-0.3751256379969232,-0.6645890483083956
1995,0.4275,34,88.2,0.365643614,0.1422,0.85,4,3.737669618,중위험군,31.75105621,0.6401288753965925,-1.3456301113580236
1996,0.5538,30,100.0,0.702279664,0.1408,1.0,4,3.850147602,중위험군,42.37774706,0.6839416938902424,-1.7092081844443385
1995,0.5653,25,80.0,0.70111535,0.1422,0.55,4,3.610917913,중위험군,23.33713517,0.22766485028644629,-0.6650019848790855
2004,0.3904,29,72.4,0.593774707,0.1293,0.85,5,3.761200116,중위험군,30.15251263,0.1488488451804546,-1.2037685520730106
1989,0.3502,24,91.7,0.392042088,0.4218,0.85,4,5.283356001,고위험군,34.62693744,0.9833550158982963,-0.6283052373338864
1984,0.6263,1,0.0,0.550399133,0.4307,0.12,5,6.605176127,저위험군,30.86866091,-0.8693459946050259,2.250722506427503
2015,0.7091,31,90.3,0.567984038,0.1136,0.55,5,3.80666249,중위험군,34.8860988,-0.34217244018399806,-1.4723135863469876
2013,0.3904,18,94.4,0.747214402,0.1165,0.55,5,3.36729583,중위험군,31.8251381,-0.2743112033271829,-0.9864211469135206
1997,0.4306,9,11.1,0.30830136,0.1394,0.18,4,4.043051268,저위험군,12.62085627,-0.9292772170081361,1.3894615631157092
2002,0.4182,11,100.0,1.534474874,0.1322,0.85,6,4.584967479,중위험군,34.05989161,-0.14054554456103932,-1.2821711358479586
2002,0.8234,13,100.0,0.833548305,0.1322,0.35,5,4.007333185,저위험군,29.62157133,-0.45733601742411906,-0.6153199594938576
1995,0.3014,26,96.2,0.224943732,0.4113,0.85,5,3.63758616,고위험군,38.54799411,1.1898253375548618,-0.7522320556374146
1996,0.5216,30,96.7,0.914454184,0.1408,0.55,4,3.761200116,중위험군,30.07250703,0.40379550584448504,-1.1445266276679997
1995,0.2685,7,85.7,1.203972804,0.1422,0.55,4,4.077537444,중위험군,27.37843505,-0.032674389335419225,-0.21914307451439277
1998,0.5097,11,63.6,0.596919148,0.138,0.7,6,3.931825633,중위험군,29.46150623,-0.34541566024624765,-0.24635405608235647
1995,0.4028,12,50.0,0.792238083,0.4113,0.18,4,3.784189634,저위험군,29.59990516,0.2340617784225186,1.074252894241308
1995,0.3842,27,100.0,1.332805676,0.1422,1.0,4,3.713572067,중위험군,42.05231174,0.817542397427992,-1.6796539213462272
1997,0.4089,23,100.0,0.813983654,0.1394,0.7,4,5.945211163,중위험군,25.39868168,-0.12613936000864517,-1.259319322736709
1995,0.4826,35,94.3,0.381172416,0.1422,1.0,4,4.060443011,중위험군,34.87464572,0.7088555221333228,-1.6923178372855687
1991,0.2195,20,100.0,0.724191802,0.4183,1.0,6,6.826371673,고위험군,48.69625644,0.5669664387394785,-1.0491825980228222
1988,0.5624,0,0.0,0.0,0.4236,1.0,3,3.583518938,고위험군,45.49628768,0.44786179668596865,1.5343428785146296
1990,0.548,2,100.0,0.693147181,0.42,0.7,3,5.209486153,고위험군,47.2007468,0.5426679667533144,0.055123840706814135
2001,0.3471,27,100.0,1.145541721,0.1337,0.85,6,4.477336814,중위험군,26.70324136,0.19869571642345116,-1.6769459363265486
1993,0.3997,27,96.3,0.838081205,0.6845,0.7,2,5.272999559,고위험군,48.25574448,1.7200955693854232,-0.34605494421668576
2001,0.3873,10,90.0,0.31918074,0.1337,1.0,5,6.037154673,중위험군,27.11505408,-0.4874557981891439,-1.0453062056767042
1987,0.7363,5,40.0,0.0,0.4254,0.35,4,3.871201011,저위험군,40.23395823,0.16223229826489324,1.4986518033183887
2008,0.4089,13,0.0,3.691276579,0.1237,1.0,30,9.451836873,중위험군,32.61551284,-3.556000722233535,-1.7315218652985553
1992,0.4735,35,97.1,0.22154227,0.1465,0.85,5,4.317488114,중위험군,26.85054307,0.5515702881004009,-1.497896145122928
1978,0.2539,9,0.0,0.00796817,0.1665,0.12,16,4.718498871,저위험군,23.20650335,-1.5696218383070224,1.7185733841899218
1997,0.7114,16,100.0,0.339618542,0.1394,0.55,4,4.672828834,중위험군,24.87069859,-0.21936787699273622,-0.7293220145811449
2004,0.4704,26,96.2,0.9398639,0.1293,0.7,5,3.912023005,중위험군,36.72084798,0.11227071563063885,-1.3824955542578978
2009,0.3287,19,94.7,0.551647618,0.1222,0.55,5,3.912023005,중위험군,19.36878287,-0.27257221562785294,-0.918477087978774
1991,0.5624,30,96.7,0.390056483,0.148,1.0,5,3.828641396,중위험군,42.16308106,0.6927389308714303,-1.5185735577878217
2010,0.3226,22,100.0,1.055127177,0.1208,0.85,6,8.630889666,중위험군,32.63279019,-1.142658300306867,-1.9479872797296756
2008,0.6925,4,25.0,1.334025933,0.1237,0.12,36,9.661524266,저위험군,18.67092917,-5.069353051138185,-0.45445669783468934
1993,0.7759,0,0.0,0.019512814,0.4148,0.04,4,3.988984047,저위험군,33.97529523,-0.6152625508939144,2.484798950848168
1988,0.5624,23,95.7,0.899639098,0.1523,1.0,4,6.330451476,중위험군,38.49861454,0.1754809417124208,-1.4676498820637098
1993,0.3935,29,55.2,1.858898772,0.4148,1.0,4,4.189654742,고위험군,50.46928426,1.2540701903844793,-0.7981120159122282
1999,0.5216,5,40.0,0.48480185,0.1365,0.55,8,3.931825633,중위험군,26.06797771,-0.9132465336453155,0.4253281583601273
1996,0.571,0,0.0,0.00796817,0.1408,0.25,4,3.496507561,저위험군,25.72071051,-1.0459237693743444,1.8546603827860377
2023,0.745,1,0.0,0.163257573,0.1022,0.04,5,3.761200116,저위험군,16.07570363,-2.113475164430545,1.4007950492522365
1999,0.7044,9,66.7,0.420063908,0.1365,0.12,5,4.219507705,저위험군,17.11883623,-0.8779703639703269,0.46230538025264734
2002,0.7932,28,100.0,0.942417036,0.1322,1.0,5,4.753590191,중위험군,45.19896866,0.13044658792229277,-1.9755340555983143
1991,0.5991,10,50.0,3.329562035,0.4183,0.0,4,5.992863568,저위험군,36.65255895,-0.11779776415303626,0.657164106608047
1995,0.6778,2,0.0,0.373769377,0.1422,0.08,4,6.438615277,저위험군,20.64016345,-1.795720963443841,1.70369995674171
1989,0.6073,0,0.0,0.0,0.4218,1.0,3,5.524296893,고위험군,46.58351461,-0.059637157026109944,1.3696757763192906
2002,0.7274,28,100.0,0.938697904,0.1322,0.85,4,6.179271034,중위험군,42.89082889,-0.2159414870032758,-1.840159491607852
1978,0.3165,12,75.0,1.726413875,0.4412,0.85,3,5.08475279,고위험군,49.9014678,1.2562051542503585,-0.010157497726611812
1988,0.6704,11,63.6,0.841652115,0.4236,0.7,4,6.752690848,고위험군,48.44182146,0.07355778009175688,0.1317517965706091
1986,0.3074,1,0.0,0.0,0.4272,0.0,3,5.510359525,저위험군,23.68820118,-0.5500553010501804,2.703146760970123
2001,0.7183,22,100.0,3.067709194,0.1337,1.0,4,6.492663987,중위험군,50.16453392,-0.024133744810974557,-2.3127222076778944
1990,0.5363,6,16.7,0.608372441,0.1494,1.0,6,6.49911012,중위험군,27.89128438,-0.921345862018443,0.22097209740198787
1995,0.4795,17,88.2,1.169438341,0.1422,1.0,4,6.041063908,중위험군,42.91727818,-0.05451731934389685,-1.320147448772912
1995,0.5275,15,80.0,1.880648437,0.4113,0.7,4,6.03193448,고위험군,48.96774909,0.39116383414591444,-0.5392908637311516
1997,0.7044,26,100.0,1.292091942,0.1394,1.0,4,6.154518334,중위험군,34.12598666,0.045905142518160386,-1.9293053969402554
1983,0.5935,21,90.5,0.459953293,0.4324,0.85,3,5.736862578,고위험군,44.27268154,0.9855008186588445,-0.46808803137890187
2000,0.6316,13,76.9,0.640037355,0.1351,0.7,5,5.750634253,중위험군,25.90679196,-0.6733780847661439,-0.6850102302664148
2004,0.6182,12,58.3,4.003564337,0.1293,0.0,5,6.133398043,저위험군,23.00762864,-1.1137436369716887,-0.3994509275677385
2003,0.5852,12,66.7,2.608692432,0.1308,0.85,6,7.315737217,중위험군,38.07479358,-0.9441217684370119,-1.3228321929296576
1996,0.4058,3,33.3,1.018125038,0.1408,0.04,4,6.023084331,저위험군,19.73634464,-1.357223183036825,1.16208498356179
1993,0.1482,6,50.0,0.295980875,0.4148,0.7,3,5.055863567,고위험군,33.49700865,0.3458726107137765,0.8054929263717144
1992,0.3165,3,0.0,0.0,0.1465,0.85,4,6.482189499,중위험군,32.93522628,-1.0816826853394683,0.9698832754041535
1992,0.2984,2,0.0,0.0,0.4165,1.0,3,5.706046576,고위험군,42.92247476,-0.04599582717266968,1.3116860317511754
1995,0.6018,17,94.1,2.458996299,0.1422,0.7,4,6.288713213,중위험군,37.50372817,-0.18081272630635442,-1.386535244417011
1993,0.2252,10,90.0,0.807557532,0.4148,0.04,3,4.985249108,저위험군,33.98315135,0.25965638052399725,0.7573361222904612
1970,0.4244,12,91.7,0.998701378,0.4553,0.55,2,5.350245459,고위험군,40.88937711,1.2749719758473665,0.4274654374942398
1991,0.3165,3,66.7,0.008032172,0.4183,0.7,4,4.96284463,고위험군,35.48445507,0.30574790692335585,0.6977837691615425
1994,0.2337,7,28.6,0.006578971,0.413,1.0,3,5.734861157,고위험군,43.22246771,0.18762273387537373,0.6971948037622676
1991,0.2656,23,56.5,0.733969175,0.4183,0.7,3,5.508051411,고위험군,36.8252771,0.6715917542311246,0.024044941209631146
1990,0.3226,0,0.0,0.117783036,0.1494,0.25,4,5.801876654,저위험군,24.81210065,-1.3303292952524632,1.8611091527028178
1975,0.4058,71,76.1,0.589936625,0.4465,1.0,1,3.90459549,고위험군,45.25370906,2.8574199674622127,-1.7275218564791373
2002,0.6653,21,85.7,1.540947933,0.1322,1.0,5,6.491284834,중위험군,39.19261248,-0.3954925044249282,-1.7540551016849142
2005,0.4336,15,73.3,0.640990701,0.1279,0.7,5,5.713765808,중위험군,29.03806599,-0.7216365530438151,-0.7442395883321259
1983,0.1787,13,38.5,0.526911762,0.4324,0.08,3,5.295513439,저위험군,26.71932243,0.21967780784150964,1.6303911075712834
1985,0.3379,60,71.7,0.388370675,0.4289,1.0,2,3.723280881,고위험군,36.33437025,2.296913448793833,-1.4584416249196572
1974,0.3904,69,53.6,0.691935793,0.4483,0.85,2,4.563305982,고위험군,42.67526319,2.38400963569529,-1.2200360376747668
1970,0.3749,18,66.7,3.212702966,0.8713,0.08,1,3.735047135,고위험군,50.55961867,2.685367112142,1.4376713425781247
2000,0.3718,5,0.0,0.0,0.1351,0.85,7,6.751358746,중위험군,32.7797928,-1.5823331816061816,0.6176743753658981
1991,0.4886,8,0.0,0.018349139,0.4183,1.0,3,5.216402073,고위험군,45.10421773,0.1516435720986449,1.1112859978206158
2019,0.5216,20,80.0,0.037271395,0.7606,1.0,3,4.997279839,고위험군,51.51163733,1.1059555567218966,-0.4575780144068513
1997,0.3287,11,36.4,0.061875404,0.1394,1.0,3,5.067330638,중위험군,29.80861771,-0.31698678373279016,-0.007211995644993107
1992,0.5567,0,0.0,0.0,0.4165,1.0,3,4.750222458,고위험군,45.363564,0.055690085141349994,1.3735751701742207
1994,0.5007,5,80.0,0.175708401,0.413,0.25,3,5.160605821,저위험군,31.865692,0.011202237198571639,0.8523425365155112
2001,0.3595,9,77.8,1.7523254,0.1337,0.04,4,6.269266724,저위험군,22.40732687,-1.0615058231892405,0.033530302071557466
2003,0.5852,14,85.7,0.608372441,0.1308,1.0,5,6.315520737,중위험군,41.75522293,-0.5950544589891692,-1.2939317584818282
1972,0.5653,32,96.9,0.855313935,0.4518,0.85,3,4.521462437,고위험군,46.30199328,1.8988334412949566,-0.6999680897371714
2023,0.4795,6,66.7,0.00938974,0.1022,0.04,5,6.624675931,저위험군,22.61466207,-2.208974240976592,0.16527822238144463
1970,0.0503,3,33.3,2.836450341,0.4553,0.7,4,6.2965014,고위험군,35.200725,0.7999091275221754,0.9553773044155465
2020,0.0918,18,77.8,0.146847169,0.1065,1.0,1,9.295709485,중위험군,28.10230723,-1.3322527517110956,-1.4972808715709185
2020,0.0918,18,77.8,0.146847169,0.1065,1.0,1,9.295709485,중위험군,28.10230723,-1.3322527517110956,-1.4972808715709185
1993,0.5422,25,80.0,0.0,0.4148,0.08,3,3.912023005,저위험군,23.53562266,0.5665939526026644,0.5312996087703541
2020,0.2139,30,96.7,0.586691375,0.1065,0.85,5,4.700480366,중위험군,27.69714426,-0.29254321929121874,-1.933284761940064
1986,0.5245,5,0.0,0.0,0.4272,1.0,3,4.564348191,고위험군,45.78832788,0.3802255925050145,1.353581794820322
1994,0.2834,27,100.0,1.310859249,0.413,0.85,3,3.80666249,고위험군,41.31648526,1.5064038875155554,-1.0166768906121237
1996,0.3935,36,63.9,0.71104167,0.4095,0.18,5,3.713572067,저위험군,36.14097656,0.6846159471584128,0.04802925818187414
1976,0.3379,1,0.0,0.018349139,0.4447,1.0,3,3.663561646,고위험군,44.63264553,0.873164776777515,1.8007184380975851
1990,0.2112,20,85.0,0.045168968,0.42,0.7,3,8.511778559,고위험군,30.89077643,0.04476593452223169,-0.3061650358678782
1994,0.3135,7,71.4,0.339283201,0.413,0.18,4,3.496507561,저위험군,34.30919693,0.34891663567337533,1.0935737874804947
1993,0.2954,4,100.0,1.116004031,0.4148,0.12,3,3.583518938,저위험군,24.3901292,0.6100530708822475,0.7168171638614221
1989,0.0618,1,100.0,0.16034265,0.4218,0.12,3,4.988389685,저위험군,32.48833827,0.30285726746446306,1.0865200988029622
1996,0.2568,31,100.0,0.849307911,0.1408,0.85,5,4.927253685,중위험군,37.80279403,0.38182650976677096,-1.6164141447107354
1997,0.412,13,69.2,0.619039208,0.4077,0.12,3,3.912023005,저위험군,23.01408296,0.2973911894059539,0.8491322268824
1985,0.3105,19,68.4,0.585726932,0.4289,0.12,1,2.944438979,저위험군,29.02944055,1.169842469124812,1.0719730020708418
1997,0.378,0,0.0,0.0,0.4077,0.55,4,3.931825633,고위험군,36.17985708,-0.22551700646152223,1.893418710376938
2008,0.4582,33,100.0,0.851227139,0.1237,0.85,4,4.406719247,중위험군,32.46854489,0.2164306200398118,-1.9146603942062372
1990,0.1761,5,80.0,0.084956722,0.42,0.35,5,3.610917913,고위험군,23.42742105,0.5128210269110075,0.965818669618117
1992,0.6925,27,96.3,1.396893727,0.4165,1.0,3,3.555348061,고위험군,54.11923669,1.576333035830361,-1.2168029800901774
