사용승인일자,화재조기진압용스프링클러(H)설치여부,건축물일련번호,스프링클러(AV)설치여부,주소,시도명,시군구명,읍면동명,스프링클러(H)설치여부,화재조기진압용스프링클러(AV)설치여부,간이스프링클러(H)설치여부,대상물명,간이스프링클러(AV)설치여부
19871119," ""N""          "," ""11000000037875"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""커플모텔""                                          "," ""N"""
19851101," ""N""          "," ""11000000037983"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""아이다모텔""                                        "," ""N"""
19851106," ""N""          "," ""11000000038135"""," ""N""      "," ""서울특별시 종로구 숭인동""       "," ""서울특별시"""," ""종로구""  "," ""숭인동""     "," ""N""     "," ""N""           "," ""N""    "," ""아라호텔""                                          "," ""N"""
19851108," ""N""          "," ""11000000038136"""," ""N""      "," ""서울특별시 종로구 명륜2가""      "," ""서울특별시"""," ""종로구""  "," ""명륜2가""    "," ""N""     "," ""N""           "," ""N""    "," ""팰리스모텔(구.궁전장여관)""                         "," ""N"""
19851207," ""N""          "," ""11000000038519"""," ""N""      "," ""서울특별시 중구 을지로3가""      "," ""서울특별시"""," ""중구""    "," ""을지로3가""  "," ""N""     "," ""N""           "," ""N""    "," ""미오디자인레지던스(호텔어라이브)""                  "," ""N"""
19851201," ""N""          "," ""11000000038520"""," ""N""      "," ""서울특별시 중구 광희동1가""      "," ""서울특별시"""," ""중구""    "," ""광희동1가""  "," ""N""     "," ""N""           "," ""N""    "," ""구미장여관""                                        "," ""N"""
19851217," ""N""          "," ""11000000038624"""," ""N""      "," ""서울특별시 강남구 청담동""       "," ""서울특별시"""," ""강남구""  "," ""청담동""     "," ""N""     "," ""N""           "," ""N""    "," ""프리마호텔""                                        "," ""N"""
19860311," ""N""          "," ""11000000038974"""," ""N""      "," ""서울특별시 영등포구 영등포동3가"""," ""서울특별시"""," ""영등포구"""," ""영등포동3가"""," ""N""     "," ""N""           "," ""N""    "," ""샵모텔(구.금강장여관)""                             "," ""N"""
19860301," ""N""          "," ""11000000038975"""," ""N""      "," ""서울특별시 영등포구 양평동4가""  "," ""서울특별시"""," ""영등포구"""," ""양평동4가""  "," ""N""     "," ""N""           "," ""N""    "," ""파크장(구팔레스)""                                  "," ""N"""
19860501," ""N""          "," ""11000000039290"""," ""N""      "," ""서울특별시 송파구 잠실동""       "," ""서울특별시"""," ""송파구""  "," ""잠실동""     "," ""N""     "," ""N""           "," ""N""    "," ""에이플러스모텔""                                    "," ""N"""
19861231," ""N""          "," ""11000000039922"""," ""N""      "," ""서울특별시 중구 황학동""         "," ""서울특별시"""," ""중구""    "," ""황학동""     "," ""N""     "," ""N""           "," ""N""    "," ""동문장여관""                                        "," ""N"""
19860707," ""N""          "," ""11000000039929"""," ""N""      "," ""서울특별시 송파구 잠실동""       "," ""서울특별시"""," ""송파구""  "," ""잠실동""     "," ""N""     "," ""N""           "," ""Y""    "," ""라비앙호텔""                                        "," ""Y"""
19860801," ""N""          "," ""11000000040085"""," ""N""      "," ""서울특별시 중구 무학동""         "," ""서울특별시"""," ""중구""    "," ""무학동""     "," ""N""     "," ""N""           "," ""N""    "," ""신당동29건물""                                      "," ""N"""
19860818," ""N""          "," ""11000000040123"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""초이스모텔""                                        "," ""N"""
19860830," ""N""          "," ""11000000040163"""," ""N""      "," ""서울특별시 서초구 서초동""       "," ""서울특별시"""," ""서초구""  "," ""서초동""     "," ""N""     "," ""N""           "," ""N""    "," ""신트라호텔""                                        "," ""N"""
19860809," ""N""          "," ""11000000040173"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""샤르망모텔""                                        "," ""N"""
19860822," ""N""          "," ""11000000040266"""," ""N""      "," ""서울특별시 송파구 잠실동""       "," ""서울특별시"""," ""송파구""  "," ""잠실동""     "," ""N""     "," ""N""           "," ""N""    "," ""NU모텔""                                            "," ""N"""
19860901," ""N""          "," ""11000000040343"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""루이체 호텔""                                       "," ""N"""
19860902," ""N""          "," ""11000000040488"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""러브레터모텔""                                      "," ""N"""
19860915," ""N""          "," ""11000000040545"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""삼부장여관""                                        "," ""N"""
19831028," ""N""          "," ""11000000040762"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""타임모텔""                                          "," ""N"""
19861015," ""N""          "," ""11000000040765"""," ""N""      "," ""서울특별시 송파구 잠실동""       "," ""서울특별시"""," ""송파구""  "," ""잠실동""     "," ""N""     "," ""N""           "," ""N""    "," ""칸모텔""                                            "," ""N"""
19861011," ""N""          "," ""11000000040956"""," ""N""      "," ""서울특별시 중구 을지로6가""      "," ""서울특별시"""," ""중구""    "," ""을지로6가""  "," ""Y""     "," ""N""           "," ""N""    "," ""기승개발(케이스타호텔)""                            "," ""N"""
19861104," ""N""          "," ""11000000041092"""," ""N""      "," ""서울특별시 중구 흥인동""         "," ""서울특별시"""," ""중구""    "," ""흥인동""     "," ""N""     "," ""N""           "," ""N""    "," ""레인보우하우스(구","투스타모텔""                      "," ""N"""
19861201," ""N""          "," ""11000000041481"""," ""N""      "," ""서울특별시 강서구 화곡동""       "," ""서울특별시"""," ""강서구""  "," ""화곡동""     "," ""N""     "," ""N""           "," ""N""    "," ""시네마모텔""                                        "," ""N"""
19861210," ""N""          "," ""11000000041662"""," ""N""      "," ""서울특별시 영등포구 신길동""     "," ""서울특별시"""," ""영등포구"""," ""신길동""     "," ""N""     "," ""N""           "," ""N""    "," ""아담여인숙""                                        "," ""N"""
19861217," ""N""          "," ""11000000041706"""," ""Y""      "," ""서울특별시 송파구 거여동""       "," ""서울특별시"""," ""송파구""  "," ""거여동""     "," ""Y""     "," ""N""           "," ""N""    "," ""동일빌딩""                                          "," ""N"""
19870122," ""N""          "," ""11000000041791"""," ""N""      "," ""서울특별시 서초구 방배동""       "," ""서울특별시"""," ""서초구""  "," ""방배동""     "," ""N""     "," ""N""           "," ""N""    "," ""방배오피스텔""                                      "," ""N"""
19870101," ""N""          "," ""11000000041874"""," ""Y""      "," ""서울특별시 중구 쌍림동""         "," ""서울특별시"""," ""중구""    "," ""쌍림동""     "," ""Y""     "," ""N""           "," ""N""    "," ""영빈호텔""                                          "," ""N"""
19870121," ""N""          "," ""11000000041900"""," ""N""      "," ""서울특별시 강남구 논현동""       "," ""서울특별시"""," ""강남구""  "," ""논현동""     "," ""N""     "," ""N""           "," ""N""    "," ""청아장여관""                                        "," ""N"""
19870301," ""N""          "," ""11000000042157"""," ""N""      "," ""서울특별시 영등포구 당산동3가""  "," ""서울특별시"""," ""영등포구"""," ""당산동3가""  "," ""N""     "," ""N""           "," ""N""    "," ""가야모텔""                                          "," ""N"""
19870320," ""N""          "," ""11000000042224"""," ""N""      "," ""서울특별시 중구 광희동1가""      "," ""서울특별시"""," ""중구""    "," ""광희동1가""  "," ""N""     "," ""N""           "," ""N""    "," ""방성빌딩""                                          "," ""N"""
19870501," ""N""          "," ""11000000042352"""," ""Y""      "," ""서울특별시 중구 남산동2가""      "," ""서울특별시"""," ""중구""    "," ""남산동2가""  "," ""Y""     "," ""N""           "," ""N""    "," ""남문빌딩(남산회관)""                                "," ""N"""
19870602," ""N""          "," ""11000000042495"""," ""N""      "," ""서울특별시 송파구 방이동""       "," ""서울특별시"""," ""송파구""  "," ""방이동""     "," ""N""     "," ""N""           "," ""N""    "," ""그리스""                                            "," ""N"""
19870714," ""N""          "," ""11000000043303"""," ""N""      "," ""서울특별시 성동구 도선동""       "," ""서울특별시"""," ""성동구""  "," ""도선동""     "," ""N""     "," ""N""           "," ""N""    "," ""파레스모텔""                                        "," ""N"""
19870728," ""N""          "," ""11000000043371"""," ""N""      "," ""서울특별시 영등포구 영등포동3가"""," ""서울특별시"""," ""영등포구"""," ""영등포동3가"""," ""N""     "," ""N""           "," ""N""    "," ""삼일여관""                                          "," ""N"""
19870921," ""N""          "," ""11000000044055"""," ""Y""      "," ""서울특별시 중구 충무로2가""      "," ""서울특별시"""," ""중구""    "," ""충무로2가""  "," ""Y""     "," ""N""           "," ""N""    "," ""선샤인빌딩(명동실탄사격)""                          "," ""N"""
