건물유형코드,건물ID,건물관리번호,법정동코드,주소,지번,위도,경도,그리드ID,그리드행,그리드열,주부속구분,일반집합구분,건물용도코드,건물용도명,구조코드,구조명,건폐율,사용승인일,연면적,건축면적,높이,기타,용적률,지번코드,대장구분,건물식별번호,갱신일자,행정구역코드,예비1,예비2,지상층수,지하층수,총층수,생성일자
10008,1997192898314508652300000000,1144012400105650040,1144012400,서울특별시 마포구 연남동,565-40,37.56003582,126.92041151,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,21.0,철근콘크리트구조,94.46,1997-07-31,369.51,158.0,10.2,59.78,174.54,29424,N,B00100000000PGFZX,2026-04-06,11440,,,4.0,1.0,5,2017-02-09
10011,1970192881704508645700000000,1144012400105650032,1144012400,서울특별시 마포구 연남동,565-32,37.56002977,126.92022351,YN_50000SQM_R04_C03,4,3,1,일반,01000,단독주택,11.0,벽돌구조,117.36,1970-09-19,251.05,0.0,0.0,0.0,0.0,29420,N,B00100000000PFL03,2026-04-06,11440,,,2.0,1.0,3,2017-02-09
10021,1993193036124510395900000000,1144012400105150015,1144012400,서울특별시 마포구 연남동,515-15,37.56160784,126.92196954,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,83.87,1993-05-29,247.13,140.2,0.0,59.82,118.05,29269,N,B00100000000PG6G5,2026-04-06,11440,,,3.0,1.0,4,2017-02-09
10022,0000192774644510424300000000,1144012400104930006,1144012400,서울특별시 마포구 연남동,493-6,37.56163140,126.91901014,YN_50000SQM_R05_C03,5,3,1,일반,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,B00100000000PFCJD,2026-04-06,11440,,,1.0,0.0,1,2014-09-15
10025,1990193288724510426800000000,1144012400102600011,1144012400,서울특별시 마포구 연남동,260-11,37.56163758,126.92482848,YN_50000SQM_R05_C05,5,5,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,81.04,1990-08-03,263.67,136.2,11.8,59.5,193.6,28408,N,B00100000000J49EN,2026-04-06,11440,,,5.0,0.0,5,2024-04-13
10027,1969193266404510436300000000,1144012400102600016,1144012400,서울특별시 마포구 연남동,260-16,37.56164599,126.92457591,YN_50000SQM_R05_C05,5,5,1,일반,04000,제2종근린생활시설,31.0,일반철골구조,66.99,1969-12-08,194.86,111.7,7.793,59.97,106.07,28413,N,B00100000000PFRGP,2026-04-06,11440,,,3.0,1.0,4,2019-11-07
10036,0000192768014510495600000000,1144012400104930006,1144012400,서울특별시 마포구 연남동,493-6,37.56169556,126.91893493,YN_50000SQM_R05_C03,5,3,1,일반,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,,,B00100000000PG4DZ,2026-04-06,11440,,,1.0,0.0,1,2014-09-15
10039,1996193007094510481400000000,1144012400105150009,1144012400,서울특별시 마포구 연남동,515-9,37.56168471,126.92164096,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,96.1,1996-11-07,374.4,160.37,10.4,59.92,176.65,29264,N,B00100000000PGS2D,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
10040,1973192680144510496600000000,1144012400104870405,1144012400,서울특별시 마포구 연남동,487-405,37.56169583,126.91794049,YN_50000SQM_R05_C03,5,3,1,일반,01000,단독주택,11.0,벽돌구조,81.98,1973-11-10,108.1,0.0,0.0,0.0,0.0,29149,N,B00100000000PFJQR,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
10041,1990192784934510489600000000,1144012400104930004,1144012400,서울특별시 마포구 연남동,493-4,37.56169038,126.91912652,YN_50000SQM_R05_C03,5,3,1,일반,02000,공동주택,11.0,벽돌구조,80.74,1990-09-07,242.22,0.0,0.0,0.0,0.0,29774,N,B00100000000PFW8M,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
8655,1972193265004514168600000000,1144012400102230105,1144012400,서울특별시 마포구 연남동,223-105,37.56500876,126.92455663,YN_50000SQM_R07_C05,7,5,1,일반,01000,단독주택,11.0,벽돌구조,82.81,1972-11-16,223.94,0.0,0.0,0.0,0.0,27794,N,B00100000000PGCID,2026-04-06,11440,,,3.0,1.0,4,2017-02-09
8657,1970193031974514213400000000,1144012400102450059,1144012400,서울특별시 마포구 연남동,245-59,37.56504735,126.92191891,YN_50000SQM_R07_C04,7,4,1,일반,01000,단독주택,11.0,벽돌구조,85.65,1970-12-15,171.3,0.0,0.0,0.0,0.0,28254,N,B00100000000PGPMU,2026-04-06,11440,,,3.0,0.0,3,2017-02-08
8658,1993193239874514236700000000,1144012400102230019,1144012400,서울특별시 마포구 연남동,223-19,37.56506995,126.92427211,YN_50000SQM_R07_C05,7,5,1,일반,01000,단독주택,11.0,벽돌구조,80.55,1993-02-12,199.43,143.1,7.6,56.29,89.39,27749,N,B00100000000PGT0C,2026-04-06,11440,,,3.0,1.0,4,2017-02-04
8659,1972193283324514233100000000,1144012400102230096,1144012400,서울특별시 마포구 연남동,223-96,37.56506695,126.92476384,YN_50000SQM_R07_C05,7,5,1,일반,03000,제1종근린생활시설,11.0,벽돌구조,93.49,1972-07-07,252.17,0.0,0.0,0.0,0.0,27789,N,B00100000000PH08R,2026-04-06,11440,,,3.0,1.0,4,2022-11-26
47365,2017193340744511776700000000,1144012400103870013,1144012400,서울특별시 마포구 연남동,387-13,37.56285436,126.92541610,YN_50000SQM_R06_C05,6,5,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,90.48,2017-12-17,307.64,154.0,12.6,58.75,199.77,100253703,Y,B002000000006P61G,2026-04-06,11440,,,5.0,0.0,5,2025-12-24
8661,1988192597584514254300000000,1144012400104870239,1144012400,서울특별시 마포구 연남동,487-239,37.56508075,126.91700222,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,67.08,1988-10-21,180.34,116.0,7.1,57.83,106.0,29058,N,B00100000000PGHCC,2026-04-06,11440,,,3.0,1.0,4,2014-12-02
8662,1973192647724514233000000000,1144012400104810005,1144012400,서울특별시 마포구 연남동,481-5,37.56506200,126.91756971,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,96.23,1973-10-04,180.59,0.0,0.0,0.0,0.0,28883,N,B00100000000PFTR3,2026-04-06,11440,,,2.0,1.0,3,2017-02-11
8664,1996193196474514243100000000,1144012400102400004,1144012400,서울특별시 마포구 연남동,240-4,37.56507533,126.92378083,YN_50000SQM_R07_C05,7,5,1,일반,03000,제1종근린생활시설,21.0,철근콘크리트구조,90.81,1996-06-28,385.1,161.0,12.5,56.4,199.61,28094,N,B00100000000PH7NE,2026-04-06,11440,,,5.0,1.0,6,2017-06-30
8665,1970193074384514246000000000,1144012400102410031,1144012400,서울특별시 마포구 연남동,241-31,37.56507702,126.92239896,YN_50000SQM_R07_C04,7,4,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,75.45,1970-01-09,187.54,125.83,8.21,59.96,102.46,28169,N,B00100000000PGSBM,2026-04-06,11440,,,3.0,1.0,4,2023-03-20
7784,2009192815904509426300000000,1144012400105620013,1144012400,서울특별시 마포구 연남동,562-13,37.56073253,126.91947801,YN_50000SQM_R05_C03,5,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,122.58,2009-03-30,414.27,209.9,14.2,58.4,197.37,100186674,N,B00100000000PE70N,2026-04-06,11440,연남아트빌,,6.0,0.0,6,2019-08-10
7967,1996192912744509894100000000,1144012400105610013,1144012400,서울특별시 마포구 연남동,561-13,37.56115480,126.92057360,YN_50000SQM_R05_C04,5,4,1,일반,01000,단독주택,11.0,벽돌구조,82.62,1996-04-25,299.28,146.1,10.2,56.55,153.63,29293,N,B00100000000PGOZ7,2026-04-06,11440,,,4.0,1.0,5,2017-02-11
8687,1993192603364514374200000000,1144012400104870382,1144012400,서울특별시 마포구 연남동,487-382,37.56518887,126.91706752,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,69.96,1993-09-24,149.7,117.44,7.8,59.97,84.17,29135,N,B00100000000PGGML,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
8690,1992193093824514357500000000,1144012400102410027,1144012400,서울특별시 마포구 연남동,241-27,37.56517766,126.92261892,YN_50000SQM_R07_C04,7,4,1,일반,01000,단독주택,11.0,벽돌구조,64.66,1992-04-09,193.98,117.1,0.0,58.85,110.43,28165,N,B00100000000PGRY9,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
8691,1991193170724514364100000000,1144012400102400013,1144012400,서울특별시 마포구 연남동,240-13,37.56518415,126.92348930,YN_50000SQM_R07_C05,7,5,1,일반,01000,단독주택,11.0,벽돌구조,75.66,1991-05-16,241.06,0.0,0.0,0.0,0.0,28102,N,B00100000000PGSR3,2026-04-06,11440,,,3.0,1.0,4,2017-02-02
7792,2003192852734509521600000000,1144012400105620047,1144012400,서울특별시 마포구 연남동,562-47,37.56081873,126.91989476,YN_50000SQM_R05_C03,5,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,156.38,2003-02-25,657.52,355.7,13.0,43.96,150.01,29801,N,B00100000000PE7F3,2026-04-06,11440,,,5.0,1.0,6,2017-02-10
7797,2000192864714509617500000000,1144012400105620028,1144012400,서울특별시 마포구 연남동,562-28,37.56090523,126.92003029,YN_50000SQM_R05_C03,5,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,128.8,2000-09-30,493.2,218.3,12.0,59.0,225.93,29797,N,B00100000000PEBSK,2026-04-06,11440,,,6.0,0.0,6,2017-02-08
7800,2002192828154509505300000000,1144012400105620056,1144012400,서울특별시 마포구 연남동,562-56,37.56080385,126.91961666,YN_50000SQM_R05_C03,5,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,140.06,2002-11-28,545.64,236.8,14.65,59.15,230.42,29803,N,B00100000000PEDMG,2026-04-06,11440,위드타운,위드타운,6.0,0.0,6,2017-02-09
8572,1988192597184513794900000000,1144012400104870202,1144012400,서울특별시 마포구 연남동,487-202,37.56466683,126.91699812,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,69.15,1988-12-27,207.45,0.0,0.0,0.0,0.0,29036,N,B00100000000PG4XK,2026-04-06,11440,,,3.0,1.0,4,2017-02-14
8574,1994193103624513793900000000,1144012400102400050,1144012400,서울특별시 마포구 연남동,240-50,37.56466995,126.92273033,YN_50000SQM_R07_C04,7,4,1,일반,03000,제1종근린생활시설,11.0,벽돌구조,74.55,1994-07-02,324.39,125.28,13.2,59.51,199.43,28134,N,B00100000000PGZZI,2026-04-06,11440,,,5.0,1.0,6,2022-06-29
8576,1990192617984513822800000000,1144012400104870171,1144012400,서울특별시 마포구 연남동,487-171,37.56469215,126.91723352,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,58.36,1990-12-31,171.93,0.0,0.0,0.0,0.0,29022,N,B00100000000PGJ57,2026-04-06,11440,,,3.0,1.0,4,2017-02-10
8577,1971192627534513836100000000,1144012400104870253,1144012400,서울특별시 마포구 연남동,487-253,37.56470422,126.91734164,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,54.71,1971-07-02,107.14,0.0,0.0,0.0,0.0,29066,N,B00100000000PGHAA,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
8578,1974192815854513803900000000,1144012400103660029,1144012400,서울특별시 마포구 연남동,366-29,37.56467667,126.91947314,YN_50000SQM_R07_C03,7,3,1,일반,01000,단독주택,11.0,벽돌구조,84.76,1974-10-31,169.49,0.0,0.0,0.0,0.0,28522,N,B00100000000PFUQ3,2026-04-06,11440,,,3.0,0.0,3,2017-02-08
8579,1974192994304513796400000000,1144012400102460018,1144012400,서울특별시 마포구 연남동,246-18,37.56467132,126.92149302,YN_50000SQM_R07_C04,7,4,1,일반,01000,단독주택,11.0,벽돌구조,215.74,1974-06-28,312.08,0.0,0.0,0.0,0.0,28284,N,B00100000000PGQS2,2026-04-06,11440,,,3.0,0.0,3,2017-02-10
8581,1973192712104513804000000000,1144012400104780014,1144012400,서울특별시 마포구 연남동,478-14,37.56467597,126.91829886,YN_50000SQM_R07_C03,7,3,1,일반,01000,단독주택,11.0,벽돌구조,136.2,1973-10-12,312.76,0.0,0.0,0.0,0.0,28863,N,B00100000000PFZ0H,2026-04-06,11440,,,3.0,1.0,4,2017-02-11
8584,1972193139594513792100000000,1144012400102400040,1144012400,서울특별시 마포구 연남동,240-40,37.56466855,126.92313745,YN_50000SQM_R07_C05,7,5,1,일반,01000,단독주택,11.0,벽돌구조,126.64,1972-08-26,298.61,0.0,0.0,0.0,0.0,28125,N,B00100000000PD38Q,2026-04-06,11440,,,3.0,1.0,4,2017-02-11
8585,1973192650134513828400000000,1144012400104810020,1144012400,서울특별시 마포구 연남동,481-20,37.56469747,126.91759737,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,118.55,1973-12-31,150.38,0.0,0.0,0.0,0.0,28888,N,B00100000000PFVLY,2026-04-06,11440,,,2.0,1.0,3,2017-02-11
8588,1970193129164513866700000000,1144012400102400038,1144012400,서울특별시 마포구 연남동,240-38,37.56473568,126.92301935,YN_50000SQM_R07_C05,7,5,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,69.51,1970-12-20,135.96,149.1,0.0,46.62,46.62,28123,N,B00100000000PG76V,2026-04-06,11440,,,2.0,1.0,3,2019-02-19
8590,1973192696964513875200000000,1144012400104780009,1144012400,서울특별시 마포구 연남동,478-9,37.56473998,126.91812742,YN_50000SQM_R07_C03,7,3,1,일반,04000,제2종근린생활시설,11.0,벽돌구조,114.02,1973-06-03,253.27,0.0,0.0,0.0,0.0,28860,N,B00100000000PFUDP,2026-04-06,11440,,,3.0,1.0,4,2021-01-06
8027,2007192673204515619000000000,1144012400103610022,1144012400,서울특별시 마포구 연남동,361-22,37.56631093,126.91785676,YN_50000SQM_R08_C02,8,2,1,일반,02000,공동주택,21.0,철근콘크리트구조,198.9,2007-12-26,657.42,334.8,14.8,59.41,196.36,29690,N,B00100000000PDWV8,2026-04-06,11440,예건벨라스,,6.0,0.0,6,2017-02-08
8031,2002192661994515855000000000,1144012400103610035,1144012400,서울특별시 마포구 연남동,361-35,37.56652353,126.91772961,YN_50000SQM_R08_C02,8,2,1,일반,02000,공동주택,21.0,철근콘크리트구조,123.12,2002-07-26,462.44,207.3,12.0,59.39,205.59,29691,N,B00100000000PDY7L,2026-04-06,11440,,,5.0,0.0,5,2017-02-08
8033,2003192639134515869700000000,1144012400104800010,1144012400,서울특별시 마포구 연남동,480-10,37.56653658,126.91747087,YN_50000SQM_R08_C02,8,2,1,일반,02000,공동주택,21.0,철근콘크리트구조,162.71,2003-08-29,576.64,272.7,14.2,59.67,211.46,29737,N,B00100000000PDXBO,2026-04-06,11440,용진빌라,,6.0,0.0,6,2017-02-11
8034,2001192610754516019400000000,1144012400104870004,1144012400,서울특별시 마포구 연남동,487-4,37.56667118,126.91714952,YN_50000SQM_R08_C02,8,2,1,일반,02000,공동주택,21.0,철근콘크리트구조,170.5,2001-09-05,684.65,397.0,12.9,42.95,141.25,29748,N,B00100000000PDXGT,2026-04-06,11440,칠보주택,,5.0,1.0,6,2020-01-09
8415,1966192660894512661500000000,1144012400104870068,1144012400,서울특별시 마포구 연남동,487-68,37.56364616,126.91772033,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,12.0,블록구조,21.06,1966-12-31,21.06,0.0,0.0,0.0,0.0,28958,N,B00100000000PFJEF,2026-04-06,11440,,,2.0,0.0,2,2017-02-11
8417,1967192632524512676000000000,1144012400104870279,1144012400,서울특별시 마포구 연남동,487-279,37.56365900,126.91739930,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,12.0,블록구조,31.83,1967-05-20,31.83,0.0,0.0,0.0,0.0,29084,N,B00100000000PFKLN,2026-04-06,11440,,,2.0,0.0,2,2017-02-09
8418,1998192751704512644000000000,1144012400103700010,1144012400,서울특별시 마포구 연남동,370-10,37.56363115,126.91874820,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,51.0,일반목구조,133.08,1998-08-13,229.56,255.9,9.74,52.0,89.71,28555,N,B00100000000PFD3X,2026-04-06,11440,,,3.0,0.0,3,2017-02-11
8419,1995192649514512676800000000,1144012400104870057,1144012400,서울특별시 마포구 연남동,487-57,37.56365988,126.91759154,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,11.0,벽돌구조,94.8,1995-07-22,313.56,162.52,10.1,58.33,168.9,28947,N,B00100000000PGUYC,2026-04-06,11440,,,4.0,1.0,5,2017-02-09
8422,1996192706594512668400000000,1144012400103700044,1144012400,서울특별시 마포구 연남동,370-44,37.56365278,126.91823766,YN_50000SQM_R06_C03,6,3,1,일반,02000,공동주택,21.0,철근콘크리트구조,133.2,1996-02-16,494.1,246.2,14.4,54.1,149.6,29716,N,B00100000000PGGVU,2026-04-06,11440,,,5.0,1.0,6,2020-10-29
8424,1997193279754512701300000000,1144012400102290018,1144012400,서울특별시 마포구 연남동,229-18,37.56368685,126.92472485,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,21.0,철근콘크리트구조,89.25,1997-06-16,336.3,149.1,10.2,59.86,169.11,28004,N,B00100000000PH15P,2026-04-06,11440,,,4.0,1.0,5,2017-02-11
8425,1991192761564512714000000000,1144012400103700005,1144012400,서울특별시 마포구 연남동,370-5,37.56369434,126.91885981,YN_50000SQM_R06_C03,6,3,1,일반,01000,단독주택,11.0,벽돌구조,66.23,1991-11-06,198.69,0.0,0.0,0.0,0.0,28550,N,B00100000000PFYP6,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
8429,1996192643104512750400000000,1144012400104870187,1144012400,서울특별시 마포구 연남동,487-187,37.56372617,126.91751897,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,11.0,벽돌구조,75.33,1996-10-08,264.78,126.0,10.1,59.79,163.64,29030,N,B00100000000PGUXB,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
8430,2009192658414512765200000000,1144012400104870067,1144012400,서울특별시 마포구 연남동,487-67,37.56373965,126.91769224,YN_50000SQM_R06_C02,6,2,1,일반,01000,단독주택,32.0,경량철골구조,25.66,2009-01-05,71.76,46.0,9.65,55.78,156.0,100185672,,B00100000000PFYHX,2026-04-06,11440,,,4.0,0.0,4,2017-02-07
8431,1971193185924512755200000000,1144012400102390043,1144012400,서울특별시 마포구 연남동,239-43,37.56373468,126.92366286,YN_50000SQM_R06_C05,6,5,1,일반,01000,단독주택,11.0,벽돌구조,81.09,1971-07-10,160.33,0.0,0.0,0.0,0.0,28079,N,B00100000000PGRKU,2026-04-06,11440,,,3.0,0.0,3,2017-02-11
8532,1986192624254513493800000000,1144012400104870049,1144012400,서울특별시 마포구 연남동,487-49,37.56439579,126.91730487,YN_50000SQM_R07_C02,7,2,1,일반,02000,공동주택,21.0,철근콘크리트구조,60.26,1986-11-29,187.98,126.5,0.0,47.64,94.7,29753,N,B00100000000PGFXV,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
8534,1970193123724513507200000000,1144012400102400047,1144012400,서울특별시 마포구 연남동,240-47,37.56441180,126.92295813,YN_50000SQM_R07_C04,7,4,1,일반,01000,단독주택,11.0,벽돌구조,83.97,1970-04-03,167.94,140.8,0.0,59.64,59.64,28131,N,B00100000000PG8H8,2026-04-06,11440,,,2.0,1.0,3,2017-01-26
8540,1991192600694513594200000000,1144012400104870204,1144012400,서울특별시 마포구 연남동,487-204,37.56448608,126.91703807,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,38.71,1991-12-31,130.92,0.0,0.0,0.0,0.0,29038,N,B00100000000PGJ13,2026-04-06,11440,,,3.0,1.0,4,2017-02-10
8544,1994193116464513595000000000,1144012400102400048,1144012400,서울특별시 마포구 연남동,240-48,37.56449086,126.92287580,YN_50000SQM_R07_C04,7,4,1,일반,01000,단독주택,21.0,철근콘크리트구조,82.46,1994-09-02,299.18,137.8,10.2,59.84,162.39,28132,N,B00100000000PH0AT,2026-04-06,11440,,,4.0,1.0,5,2017-02-08
8546,1971193241614513557300000000,1144012400102390002,1144012400,서울특별시 마포구 연남동,239-2,37.56445783,126.92429242,YN_50000SQM_R07_C05,7,5,1,일반,01000,단독주택,11.0,벽돌구조,154.91,1971-06-17,326.62,0.0,0.0,0.0,0.0,28046,N,B00100000000PH0FY,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
8547,1996192609704513634900000000,1144012400104870326,1144012400,서울특별시 마포구 연남동,487-326,37.56452277,126.91714000,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,53.76,1996-07-24,167.7,84.63,8.6,63.52,142.86,29110,N,B00100000000PGKCF,2026-04-06,11440,,,4.0,1.0,5,2017-02-09
8550,0000192629704513655400000000,1144012400104870045,1144012400,서울특별시 마포구 연남동,487-45,37.56454148,126.91736639,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,56.1,,98.7,86.65,6.2,64.74,113.91,28938,N,B00100000000PGGLK,2026-04-06,11440,,,3.0,0.0,3,2017-02-09
8593,1983192594814513900400000000,1144012400104870166,1144012400,서울특별시 마포구 연남동,487-166,37.56476186,126.91697117,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,74.22,1983-11-03,216.42,0.0,0.0,0.0,0.0,29020,N,B00100000000PFYFV,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
8594,1992193116604513883800000000,1144012400102400051,1144012400,서울특별시 마포구 연남동,240-51,37.56475100,126.92287716,YN_50000SQM_R07_C04,7,4,1,일반,01000,단독주택,11.0,벽돌구조,66.54,1992-01-23,199.62,125.2,0.0,56.46,106.29,28135,N,B00100000000PGR5F,2026-04-06,11440,,,3.0,1.0,4,2017-02-11
8595,1991192605904513883000000000,1144012400104870227,1144012400,서울특별시 마포구 연남동,487-227,37.56474629,126.91709674,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,63.86,1991-01-17,189.58,0.0,0.0,0.0,0.0,29050,N,B00100000000PGHSS,2026-04-06,11440,,,3.0,1.0,4,2017-01-31
8596,1987192626984513918500000000,1144012400104870037,1144012400,서울특별시 마포구 연남동,487-37,37.56477843,126.91733526,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,44.06,1987-11-10,134.43,0.0,0.0,0.0,0.0,28933,N,B00100000000PGHBB,2026-04-06,11440,,,3.0,1.0,4,2017-02-08
8597,1983192639904513879800000000,1144012400104870016,1144012400,서울특별시 마포구 연남동,487-16,37.56474374,126.91748152,YN_50000SQM_R07_C02,7,2,1,일반,01000,단독주택,11.0,벽돌구조,52.5,1983-04-28,52.5,0.0,3.8,0.0,0.0,28920,N,B00100000000PFJJK,2026-04-06,11440,,,2.0,0.0,2,2023-06-28
