TOT_OA_CD,전체건물수
11190610010012,111
11190610010013,58
11190610010014,36
11190610010015,33
11190610010016,7
11190610010201,6
11190610010301,6
11190610010401,6
11190610010701,5
11190610010801,3
11190610010901,5
11190610011501,2
11190610011601,7
11190610011602,2
11190610020001,7
11190610020002,29
11190610020003,59
11190610020004,8
11190610020005,20
11190610020101,6
11190610020301,4
11190610020401,4
11190610020402,2
11190620010001,21
11190620010002,33
11190620010003,154
11190620010004,189
11190620010005,66
11190620010006,55
11190620010007,76
11190620010008,84
11190620010009,164
11190620010010,92
11190620010011,12
11190620010012,53
11190620010013,57
11190620010014,44
11190620010015,103
11190620010016,30
11190620010017,21
11190620010018,36
11190620010019,33
11190620010101,4
11190620010201,6
11190620010202,4
11190620010203,3
11190620010301,2
11190620010401,5
11190620010501,3
11190620010502,3
11190620010503,7
11190620010504,3
11190620010601,7
11190620010901,9
11190620011001,2
11190620011002,4
11190620011301,4
11190620011302,2
11190620011401,5
11190620011701,5
11190620011801,5
11190620011901,9
11190620011902,6
11190620011903,4
11190620011904,5
11190620011905,3
11190620011906,8
11190630010001,83
11190630010002,32
11190630010003,81
11190630010004,122
11190630010005,29
11190630010006,55
11190630010007,44
11190630010008,62
11190630010101,6
11190630010102,7
11190630020001,68
11190630020002,112
11190630020003,31
11190630020004,114
11190630020005,55
11190630020006,45
11190630020007,71
11190630020008,68
11190630020009,67
11190630020010,79
11190630020011,51
11190630020012,72
11190630020013,51
11190630020014,49
11190630020015,71
11190630020016,55
11190630020017,58
11190630020018,61
11190630020019,46
11190630020020,72
11190630020021,52
11190630020022,57
11190630020023,71
11190630020024,38
11190630020025,55
11190630020101,4
11190630020103,3
11190630020104,1
11190630020301,9
11190630020401,7
11190650010001,129
11190650010002,73
11190650010003,61
11190650010004,53
11190650010005,63
11190650010006,82
11190650010007,109
11190650010008,74
11190650010009,82
11190650010010,47
11190650010011,73
11190650010012,96
11190650010013,62
11190650010014,86
11190650010015,64
11190650010016,70
11190650010017,78
11190650010018,74
11190650010101,4
11190650010102,5
11190650010201,5
11190650020001,51
11190650020002,2
11190650020101,4
11190650020102,4
11190650020201,2
11190650020202,2
11190650020203,3
11190650030001,27
11190650030102,1
11190660010001,67
11190660010002,75
11190660010003,58
11190660010004,84
11190660010005,60
11190660010006,102
11190660010007,67
11190660010008,26
11190660010009,45
11190660010010,46
11190660010011,53
11190660010012,59
11190660010013,68
11190660010015,43
11190660010105,3
11190660010201,5
11190660010301,5
11190660010302,4
11190660010303,8
11190660010304,5
11190670010001,98
11190670010002,91
11190670010003,1
11190670010201,4
11190670010301,7
11190670010302,14
11190670020001,56
11190670020002,74
11190670020003,106
11190670020004,73
11190670020005,59
11190670020006,65
11190670020007,50
11190670020008,106
11190670020009,59
11190670020010,70
11190670020011,76
11190670020012,54
11190670020013,39
11190670020101,1
11190680010001,50
11190680010002,67
11190680010003,72
11190680010004,101
11190680010005,46
11190680010006,42
11190680010007,53
11190680010008,85
11190680010009,45
11190680010010,55
11190680010011,48
11190680010012,57
11190680010013,117
11190680010014,76
11190680010015,39
11190680010016,55
11190680010017,52
11190680010018,51
11190680010019,50
11190680010101,1
11190680010103,1
11190680010201,15
11190680010301,3
11190680010302,2
11190680010601,2
11190680010602,3
11190680010603,2
11190680010604,3
11190680010701,1
11190680010702,4
11190680010703,7
11190680010704,1
11190680010801,2
11190680010802,2
11190680011001,5
11190680011101,2
11190690010001,48
11190690020001,63
11190690020002,106
11190690020003,50
11190690020004,73
11190690020005,94
11190690020006,51
11190690020008,41
11190690020201,9
11190690020205,1
11190690020301,3
11190690020302,6
11190690020303,2
11190690020401,5
11190690020402,2
11190690020501,4
11190690020502,7
11190690020601,12
11190690020701,11
11190690020702,8
11190690020703,6
11190690020704,2
11190690020705,1
11190690020706,5
11190700010001,66
11190700010002,65
11190700010003,56
11190700010004,37
11190700010005,49
11190700010006,51
11190700010007,45
11190700010008,74
11190700010009,64
11190700010010,69
11190700010011,43
11190700010012,48
11190700010013,52
11190700010014,72
11190700010015,84
11190700010016,57
11190700010017,54
11190700010018,49
11190700010019,64
11190700010020,82
11190700010021,63
11190700010022,56
11190700010023,39
11190700010024,67
11190700010201,1
11190700010202,6
11190700010203,8
11190700010204,1
11190700010301,7
11190700010601,5
11190700010701,3
11190700010801,6
11190710010001,54
11190710010002,58
11190710010003,32
11190710010004,49
11190710010005,34
11190710010006,27
11190710010007,53
11190710010008,73
11190710010009,33
11190710010010,60
11190710010011,43
11190710010012,48
11190710010013,35
11190710010014,48
11190710010015,54
11190710010016,50
11190710010017,71
11190710010018,81
11190710010019,56
11190710010020,22
11190710010021,62
11190710010022,60
11190710010023,45
11190710010024,25
11190710010025,23
11190710010026,53
11190710010027,33
11190710010028,50
11190710010029,67
11190710010030,53
11190710010031,58
11190710010032,47
11190710010033,57
11190710010034,35
11190710010035,53
11190710010036,42
11190710010037,65
11190710010038,44
11190710010101,7
11190710010201,3
11190710010202,3
11190710010401,4
11190710010601,8
11190710010701,6
11190710010801,3
11190720010001,10
11190720010002,35
11190720010101,1
11190720010102,1
11190720010103,5
11190720010104,1
11190720010105,3
11190720010106,4
11190720010201,10
11190720010202,3
11190720020001,49
11190720020002,45
11190720020003,58
11190720020004,36
11190720020005,42
11190720020006,60
11190720020007,38
11190720020101,7
11190720030001,51
11190720030002,57
11190720030003,68
11190720030004,75
11190720030101,5
11190720030102,3
11190720030201,2
11190720030202,3
11190720030203,4
11190720040001,50
11190720040002,77
11190720040003,54
11190720040004,68
11190720040005,51
11190720040006,68
11190720040007,59
11190720040008,70
11190720040009,60
11190720040010,38
11190720040101,3
11190720040102,3
11190720040103,4
11190720040401,6
11190720050001,14
11190720050002,62
11190720050003,71
11190720050004,54
11190720050005,79
11190720050006,69
11190720050007,25
11190720050008,35
11190720050009,37
11190720050010,42
11190720050011,30
11190720050012,43
11190720050013,41
11190720050014,34
11190720050201,1
11190720050202,2
11190720050203,1
11190720050301,8
11190730010001,48
11190730010002,59
11190730010003,94
11190730010004,64
11190730010005,81
11190730010006,62
11190730010007,46
11190730010008,101
11190730010009,49
11190730010010,115
11190730010011,46
11190730010012,92
11190730010013,42
11190730010014,46
11190730010015,65
11190730010016,51
11190730010017,103
11190730010018,123
11190730010019,43
11190730010020,70
11190730010021,81
11190730010022,32
11190730010023,86
11190730010024,54
11190730010025,103
11190730010026,48
11190730010027,37
11190730010028,57
11190730010029,80
11190730010030,61
11190730010301,6
11190730010302,1
11190730010303,1
11190730010501,2
11190730010502,5
11190730010503,2
11190730010504,7
11190730010505,5
11190730010506,4
11190730010507,5
11190730010508,8
11190730010509,3
11190730010510,3
11190730010511,2
11190730010512,2
11190730010513,5
11190730010514,5
11190730010601,5
11190730010701,11
11190740010001,109
11190740010002,97
11190740010003,69
11190740010004,78
11190740010005,91
11190740010101,4
11190740010102,5
11190740010103,6
11190740020001,108
11190740020002,16
11190740020101,9
11190740020102,7
11190740020103,6
11190740020601,6
11190740030001,17
11190740030002,17
11190740030003,67
11190740030101,3
11190740030102,4
11190740030103,3
11190740040001,99
11190740040002,213
11190740040003,5
11190740040004,70
11190740050001,42
11190740050002,32
11190740050003,9
11190740050004,29
11190740050005,246
11190740050006,79
11190740050007,72
11190740050008,75
11190740050009,34
11190740050010,76
11190740050011,97
11190740050012,150
11190740050013,32
11190740050014,58
11190740050015,112
11190740050016,27
11190740050201,4
11190740050202,12
11190740050203,11
11190740050204,23
11190740050205,31
11190740050206,17
11190740050401,4
11190740051001,9
11190740051301,11
11190740060001,20
11190740060002,26
11190740060003,6
11190740060004,15
11190740060005,13
11190740060801,22
11190740061101,31
11190740070001,31
11190740070002,37
11190740070003,23
11190740070004,155
11190740070005,53
11190750010001,95
11190750010002,28
11190750010003,95
11190750010004,50
11190750010005,74
11190750010006,50
11190750010007,41
11190750010008,38
11190750010009,44
11190750010010,48
11190750010011,34
11190750010012,48
11190750010013,31
11190750010101,6
11190750010201,3
11190750010301,2
11190750010302,2
11190750010303,3
11190750010401,6
11190750010402,3
11190750010501,2
11190750020001,69
11190750020002,53
11190750020003,57
11190750020004,69
11190750020005,67
11190750020006,54
11190750020007,84
11190750020008,54
11190750020009,51
11190750020010,68
11190750020011,58
11190750020012,44
11190750020013,85
11190750020014,48
11190750020015,54
11190750020016,7
11190750020017,84
11190750020018,41
11190750020019,3
11190750020101,3
11190750020102,4
11190750020103,1
11190750020104,1
11190760010001,16
11190760010002,327
11190760010003,200
11190760010101,4
11190760010102,6
11190760010201,4
11190760010301,4
11190760010302,5
11190760010303,14
11190760010304,8
11190760010305,3
11190760010306,4
11190760010307,3
11190760020001,202
11190760020002,13
11190760020003,607
11190760020004,61
11190760020005,52
11190760020006,42
11190760020007,76
11190760020008,59
11190760020009,12
11190760020010,25
11190760020011,12
11190760020101,5
11190760020102,2
11190760020301,5
11190760020401,1
11190760020402,4
11190760020403,4
11190760020404,3
11190760020501,7
11190760020601,11
11190760020701,4
11190760020901,2
11190760021001,7
11190760021101,4
11190760021102,4
11190760021201,9
11190760021301,6
11190760021302,2
11190760021401,3
11190760021501,7
11190760021502,4
11190760021503,2
11190760021504,5
11190760021505,5
11190760021601,3
11190760021801,5
11190760021802,2
11190760022201,3
11190760022202,3
11190760022301,7
11190760022401,1
11190760022501,7
11190760022601,4
11190760022701,6
11190760022801,2
11190760022802,9
11190760022901,2
11190760022902,7
11200520010001,52
11200520010002,77
11200520010003,245
11200520010004,101
11200520010005,94
11200520010006,46
11200520010007,74
11200520010008,40
11200520010009,96
11200520010010,97
11200520010011,72
11200520010012,240
11200520010013,631
11200520010014,69
11200520010015,112
11200520010016,93
11200520010017,63
11200520010018,53
11200530010001,51
11200530010002,63
11200530010003,36
11200530010004,33
11200530010005,60
11200530010006,39
11200530010007,49
11200530010008,17
11200530010009,37
11200530010010,32
11200530010011,33
11200530010012,42
11200530010013,36
11200530010014,24
11200530010015,35
11200530010016,57
11200530010017,46
11200530010018,15
11200530010019,30
11200530010020,34
11200530010021,41
11200530010022,60
11200530010023,27
11200530010024,58
11200530010025,68
11200530010026,33
11200530010027,28
11200530010028,29
11200530010029,19
11200530010201,3
11200530020001,35
11200530020002,74
11200530020003,45
11200530020004,295
11200530020005,33
11200530020006,38
11200530020007,71
11200530020008,46
11200530020009,42
11200530020010,26
11200530020011,44
11200530020012,46
11200530020013,35
11200530020014,41
11200530020101,28
11200530020102,30
11200530020103,57
11200530020104,20
11200530020105,2
11200530020201,5
11200530020202,13
11200530020203,17
11200530020301,44
11200530020302,19
11200530020303,48
11200530020304,46
11200530020305,62
11200530020306,36
11200530020307,21
11200530020308,56
11200530020309,46
11200530020401,6
11200530030001,33
11200530030002,46
11200530030003,6
11200530030004,56
11200530030005,66
11200530030006,53
11200530030007,14
11200530030008,47
11200530030101,6
11200530030102,8
11200530030301,10
11200530030302,9
11200530030401,4
11200530030402,6
11200530030403,7
11200530030404,4
11200530030405,11
11200530030406,9
11200530030407,5
11200530030408,3
11200530030409,3
11200530030410,4
11200530030501,4
11200530030502,2
11200530030503,1
11200530030701,9
11200530030702,9
11200530030801,7
11200540010001,91
11200540010002,131
11200540010003,66
11200540010004,65
11200540010005,111
11200540010006,20
11200540010007,1
11200540010008,74
11200540010009,89
11200540010010,54
11200540010011,60
11200540010012,28
11200540010013,71
11200540010014,35
11200540010015,110
11200540010016,441
11200540010017,9
11200540010018,73
11200540010019,38
11200540010101,39
11200540010102,82
11200540010103,59
11200540010104,36
11200540010105,44
11200540010201,3
11200540010202,3
11200540010203,5
11200540010204,5
11200540010205,2
11200540010301,4
11200540010302,5
11200540010303,5
11200540010501,12
11200540010601,8
11200540010602,4
11200540010701,3
11200540010801,5
11200540010802,4
11200540010803,6
11200540010804,6
11200540010805,9
11200540010806,3
11200540010807,4
11200540010901,9
11200540011001,8
11200540011101,20
11200540011201,11
11200540011202,12
11200540011301,38
11200540011302,51
11200540011401,45
11200540011402,33
11200540011403,43
11200540011701,9
11200550010001,31
11200550010002,23
11200550010003,58
11200550010004,76
11200550010005,63
11200550010006,41
11200550010007,27
11200550010008,24
11200550010009,77
11200550010010,36
11200550010011,74
11200550010012,35
11200550010013,35
11200550010014,47
11200550010015,86
11200550010016,37
11200550010017,52
11200550010018,36
11200550010019,33
11200550010020,35
11200550010021,84
11200550010022,42
11200550010023,68
11200550010024,47
11200550010025,42
11200550010026,45
11200550010027,39
11200550010028,35
11200550010029,37
11200550010030,37
11200550010031,30
11200550010032,23
11200550010033,68
11200550010034,95
11200550010035,18
11200550010036,42
11200550010037,79
11200550010038,84
11200550010039,38
11200550010040,23
11200550010041,22
11200550010101,7
11200550010201,6
11200550010301,8
11200550010302,8
11200560010001,41
11200560010002,64
11200560010003,56
11200560010004,38
11200560010005,17
11200560010006,46
11200560010007,58
