useAprvYmd,frspnSprklHYn,bildSn,sprklAvYn,bassAdres,ctpvNm,sggNm,dongNm,sprklHYn,frspnSprklAvYn,spskHYn,objNm,spskAvYn,대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,대장구분코드,대장구분코드명,대장종류코드,대장종류코드명,도로명대지위치,건물명,특수지명,블록,로트,외필지수,새주소도로코드,새주소법정동코드,새주소지상지하코드,새주소본번,새주소부번,동명칭,주부속구분코드,주부속구분코드명,대지면적(㎡),건축면적(㎡),건폐율(%),연면적(㎡),용적률산정연면적(㎡),용적률(%),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지붕코드,지붕코드명,기타지붕,세대수(세대),가구수(가구),높이(m),지상층수,지하층수,승용승강기수,비상용승강기수,부속건축물수,부속건축물면적(㎡),총동연면적(㎡),옥내기계식대수(대),옥내기계식면적(㎡),옥외기계식대수(대),옥외기계식면적(㎡),옥내자주식대수(대),옥내자주식면적(㎡),옥외자주식대수(대),옥외자주식면적(㎡),허가일,착공일,사용승인일,허가번호년,허가번호기관코드,허가번호기관코드명,허가번호구분코드,허가번호구분코드명,호수(호),에너지효율등급,에너지절감률,EPI점수,친환경건축물등급,친환경건축물인증점수,지능형건축물등급,지능형건축물인증점수,생성일자,내진설계적용여부,내진능력,매핑방법
19760901,N,11000000014211,N,서울특별시 중구 명동2가,서울특별시,중구,명동2가,N,N,Y,명동빌딩,Y,서울특별시 중구 남산동2가 6-4번지,11140,12900,0,0006,0004,10031100214493,1,일반,2,일반건축물,서울특별시 중구 퇴계로18길 11 (남산동2가),명동빌딩,,,,0,111404103327,12903,0,11,,,0,주건축물,73.1,36.31,49.67,124.73,124.73,170.63,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,12.35,4,0,0,0,0,0,124.73,0,0,0,0,0,0,0,0,20130625,20130826,20140203,2013,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+건물명
19760901,N,11000000014211,N,서울특별시 중구 명동2가,서울특별시,중구,명동2가,N,N,Y,명동빌딩,Y,서울특별시 중구 장충동2가 174-3번지,11140,14400,0,0174,0003,100319660,2,집합,3,표제부,서울특별시 중구 동호로 301 (장충동2가),명동빌딩,,,,1,111403005001,14403,0,301,,명동빌딩,0,주건축물,128,71.5,55.86,556.6,357.5,279.3,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설 및 단독주택(다가구),10,(철근)콘크리트,(철근)콘크리트,6,0,17.5,5,2,1,0,0,0,556.6,0,0,0,0,3,99.55,0,0,20030627,20040625,20041123,2003,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+건물명
19761216,N,11000000014703,N,서울특별시 강남구 신사동,서울특별시,강남구,신사동,N,N,N,영일빌딩,N,서울특별시 강남구 논현동 224-18번지,11680,10800,0,0224,0018,102417196,2,집합,3,표제부,서울특별시 강남구 봉은사로33길 37 (논현동),영일빌딩,,,,0,116804166348,10801,0,37,,,0,주건축물,282.3,167.82,59.45,911.55,656.43,232.53,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,공동주택(다세대주택 / 근생),10,(철근)콘크리트,(철근)콘크리트,5,0,15.15,5,1,1,0,0,0,911.55,0,0,0,0,4,57.49,4,0,20030225,20030303,20031113,2003,3220088,건축과,1101,신축허가,5,,0,0,,0,,0,20220813,0,,구+건물명
19770924,N,11000000015012,Y,서울특별시 마포구 서교동,서울특별시,마포구,서교동,Y,N,Y,동교빌딩,Y,서울특별시 마포구 동교동 204-6번지,11440,12100,0,0204,0006,1015122499,1,일반,2,일반건축물,서울특별시 마포구 월드컵북로6길 64 (동교동),동교빌딩,,,,0,114404139557,12101,0,64,,,0,주건축물,165.5,98.39,59.45,386.11,386.11,233.3,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,"근린생활시설, 단독주택",10,(철근)콘크리트,(철근)콘크리트 평스라브,0,0,14.4,5,0,0,0,0,0,386.11,0,0,0,0,0,0,3,34.5,20011207,20030402,20030923,2001,3130085,건축과,1101,신축허가,0,,0,0,,0,,0,20260123,0,,구+건물명
19781211,N,11000000017084,N,서울특별시 서초구 반포동,서울특별시,서초구,반포동,N,N,N,서초빌딩(코코레지던스 강남점),N,서울특별시 서초구 서초동 1303-38번지,11650,10800,0,1303,0038,1023114203,1,일반,2,일반건축물,서울특별시 서초구 강남대로 453 (서초동),서초빌딩,,,,0,116502102001,10804,0,453,,,0,주건축물,219.3,125.84,57.38,836.09,702.11,320.16,21,철근콘크리트구조,"철근콘크리트조, 경량철골조",03000,제1종근린생활시설,근린생활시설,90,기타지붕,경량판넬위아스팔트슁글,0,0,19.9,6,1,0,0,0,0,836.09,0,0,0,0,0,0,0,0,19890627,,19901017,,,,,,0,,0,0,,0,,0,20250609,0,,구+건물명
19781211,N,11000000017084,N,서울특별시 서초구 반포동,서울특별시,서초구,반포동,N,N,N,서초빌딩(코코레지던스 강남점),N,서울특별시 서초구 서초동 1624-11번지,11650,10800,0,1624,0011,1023116432,1,일반,2,일반건축물,서울특별시 서초구 서초중앙로 66 (서초동),서초빌딩,,,,0,116503121024,10803,0,66,0,,0,주건축물,311.8,186.12,59.69,1139.76,930.6,298.46,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,근린생활시설,10,(철근)콘크리트,철근콘크리트평지붕,0,0,19.29,5,1,1,0,0,0,1139.76,0,0,0,0,7,166.26,0,0,20010326,20010414,20010830,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19781211,N,11000000017084,N,서울특별시 서초구 반포동,서울특별시,서초구,반포동,N,N,N,서초빌딩(코코레지던스 강남점),N,서울특별시 서초구 서초동 1703-7번지,11650,10800,0,1703,0007,1023117053,1,일반,2,일반건축물,서울특별시 서초구 서초대로49길 15 (서초동),서초빌딩,,,,0,116504163412,10801,0,15,,대산빌딩,0,주건축물,624.4,357.46,57.25,2026.51,1579.36,252.94,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,제2종근린생활시설외 1,10,(철근)콘크리트,(철근)콘크리트,0,0,17.5,5,1,0,0,0,0,2026.51,0,0,0,0,11,358.77,4,46,20030627,20030630,20040921,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19781211,N,11000000017084,N,서울특별시 서초구 반포동,서울특별시,서초구,반포동,N,N,N,서초빌딩(코코레지던스 강남점),N,서울특별시 서초구 서초동 1708-10번지,11650,10800,0,1708,0010,1023117072,1,일반,2,일반건축물,서울특별시 서초구 서초대로41길 14 (서초동),서초빌딩,,,,0,116504163407,10801,0,14,0,성암빌딩,0,주건축물,534,320.04,59.93,2243.19,1427.66,267.35,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,업무시설,10,(철근)콘크리트,(철근)콘크리트,0,0,16.8,5,2,1,0,0,0,2243.19,0,0,0,0,17,623.03,1,24,20030627,20040110,20041115,2003,3210081,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+건물명
19781211,N,11000000017084,N,서울특별시 서초구 반포동,서울특별시,서초구,반포동,N,N,N,서초빌딩(코코레지던스 강남점),N,서울특별시 서초구 서초동 1716-3번지,11650,10800,0,1716,0003,1023117109,1,일반,2,일반건축물,서울특별시 서초구 서초대로 271 (서초동),서초빌딩,,,,0,116502121002,10802,0,271,,,0,주건축물,961.8,479.23,49.82,5940.19,2364.81,245.87,21,철근콘크리트구조,철근콘크리트조,14000,업무시설,"업무시설, 근린생활시설",10,(철근)콘크리트,평스라브,0,0,18,5,5,1,0,0,0,5940.19,0,0,0,0,36,0,5,0,19910429,19910508,19921224,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19810727,N,11000000025463,N,서울특별시 서초구 반포동,서울특별시,서초구,반포동,N,N,N,에덴빌딩(스테이서래),N,서울특별시 서초구 서초동 1579-1번지,11650,10800,0,1579,0001,1023115962,1,일반,2,일반건축물,서울특별시 서초구 서초대로48길 107 (서초동),에덴빌딩,,,,1,116504163411,10801,0,107,,,0,주건축물,622.2,324,52.07,2304.42,1758.48,282.62,21,철근콘크리트구조,철근콘크리트조,14000,업무시설,"근린생활시설, 업무시설",10,(철근)콘크리트,평스라브,0,0,21.75,6,1,0,0,0,0,2304.42,0,0,0,0,2,0,10,0,19890720,,19910308,,,,,,0,,0,0,,0,,0,20250508,0,,구+건물명
19811101,N,11000000025918,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,금강빌딩,N,서울특별시 서초구 양재동 367-3번지,11650,10200,0,0367,0003,102319686,1,일반,2,일반건축물,서울특별시 서초구 동산로6길 41-14 (양재동),금강빌딩,,,,0,116504163150,10201,0,41,14,,0,주건축물,185.3,91.98,49.64,540.77,467.51,252.3,21,철근콘크리트구조,"철근콘크리트조, 연와조",04000,제2종근린생활시설,"근린생활시설, 주택",10,(철근)콘크리트,스라브,0,1,17.4,6,1,0,0,0,0,540.77,0,0,0,0,0,0,3,0,19890525,19890605,19900608,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19811101,N,11000000025918,N,서울특별시 서초구 방배동,서울특별시,서초구,방배동,N,N,N,금강빌딩,N,서울특별시 서초구 서초동 1671-6번지,11650,10800,0,1671,0006,1023116912,1,일반,2,일반건축물,서울특별시 서초구 서초대로52길 3-8 (서초동),금강빌딩,,,,0,116504163416,10801,0,3,8,,0,주건축물,231.4,126.49,54.66,717.52,605.27,261.57,21,철근콘크리트구조,철근콘크리트조,09000,의료시설,"의료시설(병원),의원",10,(철근)콘크리트,평스라브,0,0,16.6,5,1,1,0,0,0,717.52,0,0,0,0,0,0,5,69,19940916,19950915,19960628,,,,,,0,,0,0,,0,,0,20240125,0,,구+건물명
19861217,N,11000000041706,Y,서울특별시 송파구 거여동,서울특별시,송파구,거여동,Y,N,N,동일빌딩,N,서울특별시 송파구 문정동 107-7번지,11710,10800,0,0107,0007,1025123222,1,일반,2,일반건축물,서울특별시 송파구 송이로30길 7 (문정동),동일빌딩,,,,0,117104169312,10801,0,7,0,,0,주건축물,1207.8,723.72,59.92,7091.64,4257.99,352.54,21,철근콘크리트구조,철근콘크리트조,14000,업무시설,업무시설외2,10,(철근)콘크리트,평스라브,0,0,24.85,7,3,1,0,0,0,7091.64,0,0,30,30.24,15,708.39,3,34.5,19970109,19970411,19990109,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19880813,N,11000000045309,N,서울특별시 중구 광희동2가,서울특별시,중구,광희동2가,N,N,N,동양빌딩(퇴계로),N,서울특별시 중구 소공동 112-6번지,11140,11100,0,0112,0006,100312118,2,집합,3,표제부,서울특별시 중구 세종대로18길 36 (소공동),동양빌딩,,,,2,111404103191,11101,0,36,,,0,주건축물,288.6,278.08,96.64,4676.29,4235.93,1467.75,21,철근콘크리트구조,철근콘크리트조,14000,업무시설,"업무시설, 근린생활시설",10,(철근)콘크리트,평스라브,41,0,0,16,2,0,0,0,0,4676.29,0,0,0,0,0,0,0,0,,,19690210,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19880813,N,11000000045309,N,서울특별시 중구 광희동2가,서울특별시,중구,광희동2가,N,N,N,동양빌딩(퇴계로),N,서울특별시 중구 충무로2가 12-27번지,11140,12500,0,0012,0027,10031100199592,1,일반,2,일반건축물,서울특별시 중구 명동8가길 47 (충무로2가),동양빌딩,,,,0,111404103160,12501,0,47,,,0,주건축물,286.6,228.14,79.6,2007.28,1819.87,634.99,21,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,"근린생활시설, 숙박시설",90,기타지붕,평슬라브,0,0,24.95,8,1,1,0,0,0,2007.28,0,0,0,0,0,0,0,0,20081216,20090626,20100427,2008,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20250611,1,,구+건물명
19880813,N,11000000045309,N,서울특별시 중구 광희동2가,서울특별시,중구,광희동2가,N,N,N,동양빌딩(퇴계로),N,서울특별시 중구 필동1가 21-14번지,11140,13700,0,0021,0014,100317431,1,일반,2,일반건축물,서울특별시 중구 퇴계로28길 7 (필동1가),동양빌딩,,,,0,111404103336,13701,0,7,0,,0,주건축물,238.04,216.33,44.44,560.22,0,235.35,21,철근콘크리트구조,철근콘크리트,04000,제2종근린생활시설,"업무시설, 근린생활시설",10,(철근)콘크리트,"평스라브, 경사스레이트",0,0,9.9,3,0,0,0,0,0,560.22,0,0,0,0,2,37.18,0,0,,,19680410,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19891223,N,11000000055874,N,서울특별시 마포구 노고산동,서울특별시,마포구,노고산동,N,N,N,골든힐(구.고구마모텔),N,서울특별시 마포구 서교동 442-2번지,11440,12000,0,0442,0002,10151100278063,2,집합,3,표제부,서울특별시 마포구 성미산로6길 34 (서교동),골든힐,,,,0,114404139329,12001,0,34,,,0,주건축물,372.2,208.74,56.08,659.9,659.9,177.3,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대주택(도시형생활주택단지형),10,(철근)콘크리트,평스라브,20,0,17.3,6,0,1,0,0,0,659.9,0,0,0,0,0,0,10,123.7,20201117,20201222,20210625,2020,3130160,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,Ⅶ-0.2g,구+건물명
19911016,N,11000000066516,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,신성빌딩(케이그랜드호스텔),N,서울특별시 강남구 역삼동 732-27번지,11680,10100,0,0732,0027,1024112102,2,집합,3,표제부,서울특별시 강남구 역삼로 233 (역삼동),신성빌딩,,,,0,116803122008,10101,0,233,,신성빌딩,0,주건축물,704.95,293.18,41.59,2652.53,2110.3,299.35,21,철근콘크리트구조,철근콘크리트구조,14000,업무시설,"근린생활시설,업무시설",10,(철근)콘크리트,(철근)콘크리트,0,0,28.95,8,1,1,0,0,0,2652.53,0,0,0,0,10,258.06,12,143,20010928,,20020805,2001,,,1101,신축허가,10,,0,0,,0,,0,20221109,1,,구+건물명
19911016,N,11000000066516,N,서울특별시 강남구 논현동,서울특별시,강남구,논현동,N,N,N,신성빌딩(케이그랜드호스텔),N,서울특별시 강남구 신사동 533-16번지,11680,10700,0,0533,0016,102415153,1,일반,2,일반건축물,서울특별시 강남구 압구정로10길 29 (신사동),신성빌딩,,,,0,116804166506,10701,0,29,,,0,주건축물,225.1,128.75,57.2,767.81,675.11,299.92,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설 주거시설,10,(철근)콘크리트,(철근)콘크리트경사슬라브,1,1,18.55,6,1,1,0,0,0,767.81,0,0,0,0,0,0,5,58,20020122,20020304,20021014,2002,3220088,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+건물명
19920501,N,11000000070011,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,대호빌딩,N,서울특별시 서초구 방배동 852-21번지,11650,10100,0,0852,0021,102313255,1,일반,2,일반건축물,서울특별시 서초구 방배로 179 (방배동),대호빌딩,,,,0,116503121010,10101,0,179,,,0,주건축물,0,280.54,0,1580.95,1273.95,0,21,철근콘크리트구조,"철근콘크리트, 철골조",04000,제2종근린생활시설,"근린생활시설, 일반업무시설",10,(철근)콘크리트,스라브,0,0,0,5,1,0,0,0,0,1580.95,0,0,0,0,1,0,8,0,19880502,,19890527,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
19930714,N,11000000075324,N,서울특별시 종로구 종로5가,서울특별시,종로구,종로5가,N,N,N,행운빌딩(구.벤허모텔),N,서울특별시 종로구 봉익동 7-1번지,11110,15200,0,0007,0001,1002128491,1,일반,2,일반건축물,서울특별시 종로구 율곡로10길 95-3 (봉익동),행운빌딩Ⅱ,,,,0,111104100216,15204,0,95,3,,0,주건축물,347.1,155.37,44.76,1189.38,776.85,223.81,21,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,스라브,0,0,0,5,2,0,0,0,0,1189.38,0,0,0,0,0,0,0,0,,,19821203,,,,,,0,,0,0,,0,,0,20221026,0,,구+건물명
20000704,N,11000000099550,N,서울특별시 송파구 잠실동,서울특별시,송파구,잠실동,N,N,N,로즈마리,N,서울특별시 송파구 거여동 21-14번지,11710,11300,0,0021,0014,10251100527648,2,집합,3,표제부,서울특별시 송파구 오금로59길 3-17 (거여동),로즈마리,,,,0,117104169412,11301,0,3,17,,0,주건축물,210.3,114.08,54.25,781.81,738.36,351.1,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,도시형생활주택,10,(철근)콘크리트,(철근)콘크리트,10,0,28.6,9,1,1,0,0,0,781.81,0,0,0,0,4,90.61,4,46,20180806,20181005,20190605,2018,3230165,건축과,1101,신축허가,6,,0,0,,0,,0,20220813,1,IIV-0.098,구+건물명
20030305,N,11000000111075,N,서울특별시 강남구 신사동,서울특별시,강남구,신사동,N,N,N,까사미아(호텔라까사),N,서울특별시 강남구 대치동 938-23번지,11680,10600,0,0938,0023,1024119711,1,일반,2,일반건축물,서울특별시 강남구 도곡로 407 (대치동),까사미아,,,,0,116803122012,10602,0,407,,,0,주건축물,648.8,363.25,55.988,744.232,744.232,114.709,21,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,근린생활시설,10,(철근)콘크리트,평슬라브,0,0,13.68,3,0,0,0,0,0,744.232,0,0,0,0,11,0,0,0,20010910,20010912,20011207,,,,,,0,,0,0,,0,,0,20220813,0,,구+건물명
20030305,N,11000000111075,N,서울특별시 강남구 신사동,서울특별시,강남구,신사동,N,N,N,까사미아(호텔라까사),N,서울특별시 강남구 논현동 249-18번지,11680,10800,0,0249,0018,1024115984,2,집합,3,표제부,서울특별시 강남구 학동로42길 36 (논현동),까사미아,,,,0,116804166798,10801,0,36,,까사미아,0,주건축물,500.2,299.33,59.84,1544.74,1134.23,226.76,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택,연립주택(11세대)",10,(철근)콘크리트,(철근)콘크리트평슬라브,11,0,12.8,4,1,1,0,0,0,1544.74,0,0,0,0,13,410.51,0,0,20020121,,20020724,2002,3220042,논현2동,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+건물명
20030305,N,11000000111075,N,서울특별시 강남구 신사동,서울특별시,강남구,신사동,N,N,N,까사미아(호텔라까사),N,서울특별시 강남구 논현동 249-19번지,11680,10800,0,0249,0019,1024112733,2,집합,3,표제부,서울특별시 강남구 학동로42길 38 (논현동),까사미아,,,,0,116804166798,10801,0,38,,까사미아,0,주건축물,407.1,243.93,59.92,1278.3,926.06,227.48,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,"공동주택,연립주택(8세대)",10,(철근)콘크리트,(철근)콘크리트평슬라브,8,0,13.65,4,1,1,0,0,0,1278.3,0,0,0,0,10,352.24,0,0,20020121,,20020730,2002,3220042,논현2동,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+건물명
19910118,N,11000000243881,N,서울특별시 서초구 서초동,서울특별시,서초구,서초동,N,N,N,라임하우스(이용기주택),N,서울특별시 서초구 방배동 932-3번지,11650,10100,0,0932,0003,10231100216373,2,집합,3,표제부,서울특별시 서초구 방배로23길 51 (방배동),라임 하우스,,,,0,116504163259,10101,0,51,,,0,주건축물,156.2,86,55.06,311.1,311.1,199.1677,21,철근콘크리트구조,철근콘크리트구조,02000,공동주택,다세대(도시형생활주택 원룸형),10,(철근)콘크리트,(철근)콘크리트,11,0,13.7,5,0,0,0,0,0,311.1,0,0,0,0,0,0,4,0,20120601,20120626,20121228,2012,3210134,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+건물명
20150717,N,11000000251693,Y,서울특별시 중구 명동2가,서울특별시,중구,명동2가,Y,N,Y,명동빌딩,Y,서울특별시 중구 남산동2가 6-4번지,11140,12900,0,0006,0004,10031100214493,1,일반,2,일반건축물,서울특별시 중구 퇴계로18길 11 (남산동2가),명동빌딩,,,,0,111404103327,12903,0,11,,,0,주건축물,73.1,36.31,49.67,124.73,124.73,170.63,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,제2종근린생활시설,10,(철근)콘크리트,(철근)콘크리트,0,0,12.35,4,0,0,0,0,0,124.73,0,0,0,0,0,0,0,0,20130625,20130826,20140203,2013,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,1,,구+건물명
20150717,N,11000000251693,Y,서울특별시 중구 명동2가,서울특별시,중구,명동2가,Y,N,Y,명동빌딩,Y,서울특별시 중구 장충동2가 174-3번지,11140,14400,0,0174,0003,100319660,2,집합,3,표제부,서울특별시 중구 동호로 301 (장충동2가),명동빌딩,,,,1,111403005001,14403,0,301,,명동빌딩,0,주건축물,128,71.5,55.86,556.6,357.5,279.3,21,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설 및 단독주택(다가구),10,(철근)콘크리트,(철근)콘크리트,6,0,17.5,5,2,1,0,0,0,556.6,0,0,0,0,3,99.55,0,0,20030627,20040625,20041123,2003,3010075,건축과,1101,신축허가,0,,0,0,,0,,0,20220813,0,,구+건물명
