구,위도,경도,위험점수_AHP,소방접근성_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m,구조_노후_통합점수,상업비율(%)
마포구,37.55231119,126.92567058,79.2,0.6355,9,44.4,0.0347429484438729,4.0,0.4183,57.14
마포구,37.55323653,126.9256866,42.44,0.6105,19,47.4,0.3953127366441464,8.0,0.4165,4.0
마포구,37.55006497,126.92026249,45.75,0.79,25,84.0,1.6053893239081,5.0,0.4483,0.0
마포구,37.54722267,126.93565608,45.78,0.841,3,33.3,0.6047980107286556,19.0,0.4095,44.44
마포구,37.54363907,126.91917461,51.69,0.5945,0,0.0,0.0,2.0,0.4148,60.0
마포구,37.56316618,126.92144557,19.93,0.24,7,57.1,0.4238738575182342,31.0,0.42,58.82
마포구,37.54363576,126.92046455,34.83,0.5685,0,0.0,0.0,27.0,0.6928,0.0
마포구,37.55049963,126.9089465,72.65,0.7105,20,85.0,2.618438042412523,19.0,0.4183,14.29
마포구,37.53517368,126.94569736,38.33,0.641,15,60.0,0.9681343335304774,27.0,0.4148,5.56
마포구,37.5528088,126.92809289,50.01,0.71,24,91.7,0.1627714228711653,6.0,0.148,21.43
마포구,37.56311652,126.92059076,48.05,0.255,10,50.0,0.2119334108405991,7.0,0.4289,0.0
마포구,37.56215485,126.91853987,48.53,0.3295,27,59.3,1.2791106909005492,6.0,0.4236,0.0
마포구,37.552834,126.91056543,72.96,0.7415,27,77.8,0.6829948090959274,19.0,0.4518,69.23
마포구,37.54499923,126.95831672,74.46,0.7105,11,54.5,1.304320778160218,9.0,0.8374,53.12
마포구,37.54561751,126.94209246,52.81,0.7315,25,64.0,0.4071057975656243,8.0,0.8848,66.67
마포구,37.55990228,126.91724493,43.35,0.4625,25,56.0,0.3434734320801965,14.0,0.1251,5.26
마포구,37.55750071,126.91913997,56.06,0.5705,6,50.0,0.6799456687014095,2.0,0.4553,0.0
마포구,37.55307725,126.94024576,56.1,0.63,0,0.0,0.0,6.0,0.5284,33.33
마포구,37.56393924,126.91772538,51.83,0.257,41,87.8,0.678283157927796,34.0,0.4289,47.37
종로구,37.57423456,126.99871634,33.93,0.681,33,69.7,0.6931471805599453,5.0,0.1293,84.0
마포구,37.55436431,126.92724221,87.15,0.6235,29,55.2,0.8461066750170505,5.0,0.1165,33.33
마포구,37.55681929,126.92347195,45.74,0.497,5,60.0,0.4769240720903093,3.0,0.413,0.0
마포구,37.55201392,126.9463939,42.92,0.4215,7,100.0,0.6931471805599453,7.0,0.4307,57.14
마포구,37.54458151,126.93000756,48.85,0.6975,5,60.0,1.5099083170870673,32.0,0.4307,25.93
마포구,37.55005794,126.91306357,69.94,0.891,0,0.0,0.2646925542270822,10.0,0.1279,0.0
마포구,37.54964322,126.93506026,40.15,0.92,7,42.9,2.652700106019045,30.0,0.42,15.0
마포구,37.54709924,126.90615986,4.64,0.5505,0,0.0,0.0,42.0,0.42,13.33
마포구,37.55240858,126.90680948,25.14,0.5995,28,57.1,0.7174962095702317,16.0,0.5535,4.17
마포구,37.55126633,126.93741046,46.18,0.7895,25,44.0,2.980228087018026,2.0,0.4272,50.0
마포구,37.5519298,126.92751688,53.98,0.7175,22,86.4,0.1541506798272582,5.0,0.4165,18.52
마포구,37.56197617,126.91453982,40.1,0.3515,5,60.0,0.2056689207909458,15.0,0.4095,7.41
마포구,37.55770396,126.92456328,47.42,0.428,9,55.6,1.917886467678368,3.0,0.1394,36.36
마포구,37.57397809,126.89377303,57.71,0.5475,1,100.0,0.0091743762760412,34.0,0.2544,12.0
마포구,37.55162244,126.94013483,54.56,0.673,2,100.0,0.0,32.0,0.413,16.0
마포구,37.54662147,126.94750218,48.58,0.7095,1,100.0,0.0,11.0,0.4095,50.0
마포구,37.55739223,126.91826497,40.4,0.589,7,57.1,0.410914712875729,30.0,0.1237,0.0
마포구,37.554256,126.9068165,42.33,0.559,39,69.2,0.5164436160702139,10.0,0.1394,4.88
마포구,37.55067906,126.91525164,43.1,0.9775,4,75.0,0.6333113889492803,8.0,0.1408,69.7
마포구,37.55127482,126.93984394,57.88,0.6915,5,100.0,0.0,4.0,0.4641,55.17
마포구,37.55114662,126.9034784,15.02,0.4675,9,88.9,0.2859199574583816,32.0,0.513,0.0
마포구,37.54922039,126.94346569,51.25,0.5685,22,45.5,0.7667272160538028,30.0,0.413,0.0
마포구,37.55097676,126.9237328,49.64,0.636,25,60.0,0.6088868369422055,25.0,0.1408,40.0
마포구,37.54315186,126.92099823,52.65,0.533,0,0.0,0.3364722366212129,5.0,0.5612,0.0
마포구,37.55467349,126.92816315,48.47,0.6365,33,69.7,0.2602252262187416,7.0,0.4218,28.57
마포구,37.56202672,126.91369034,49.07,0.345,3,66.7,0.0039292781398895,2.0,0.1394,0.0
마포구,37.56280602,126.92317897,53.37,0.2285,26,73.1,0.4882782494892171,7.0,0.1036,32.14
마포구,37.55119125,126.94361325,66.06,0.533,13,76.9,0.2280575661166388,5.0,0.4218,36.0
마포구,37.55111615,126.91576398,69.73,0.955,11,63.6,0.5198754592859086,5.0,0.1222,0.0
마포구,37.55041295,126.91461107,58.31,0.96,2,50.0,0.7519876805828787,7.0,0.4077,60.0
마포구,37.55223742,126.90160605,11.08,0.378,8,62.5,0.3622929362429556,32.0,0.413,55.56
마포구,37.55946985,126.91810481,20.15,0.4795,32,53.1,0.9779562775080012,5.0,0.138,0.0
마포구,37.54391637,126.93906338,64.54,0.6875,34,52.9,0.8493964970441248,9.0,0.4183,0.0
마포구,37.54363872,126.92146639,60.11,0.5445,0,0.0,0.3364722366212129,6.0,0.1079,0.0
마포구,37.5435241,126.92321583,48.27,0.4915,0,0.0,0.0,5.0,0.4165,57.14
마포구,37.56088256,126.91692922,28.4,0.41,15,40.0,0.1713324352183594,27.0,0.4623,23.08
마포구,37.55834816,126.9215695,42.71,0.4805,16,56.2,1.5686159179138452,27.0,0.4483,0.0
마포구,37.54183019,126.95633193,68.95,0.524,21,95.2,0.8132914924020085,19.0,0.4218,0.0
마포구,37.55007405,126.94430505,68.36,0.5275,30,63.3,1.377636298376776,5.0,0.42,11.11
마포구,37.55247711,126.92679818,64.1,0.6745,30,93.3,0.6006109276383457,4.0,0.1337,18.18
마포구,37.55080616,126.90313874,59.85,0.454,6,100.0,0.0277795641070757,11.0,0.42,60.0
마포구,37.57356624,126.89569354,48.83,0.6335,0,0.0,0.0091743762760412,6.0,0.1337,0.0
마포구,37.55919599,126.91974956,60.01,0.473,25,76.0,0.6040471857738994,25.0,0.1451,27.27
마포구,37.56160664,126.91922066,33.51,0.3525,26,57.7,0.2835752904991275,10.0,0.1293,33.33
마포구,37.55331557,126.90334304,63.17,0.4385,18,66.7,2.2348489767309467,8.0,0.4165,23.08
마포구,37.54949733,126.90911966,61.98,0.7145,17,52.9,5.071595993885943,19.0,0.4148,0.0
마포구,37.55243772,126.90032959,65.75,0.3205,2,50.0,0.0,8.0,0.413,63.64
마포구,37.55278799,126.92883797,46.12,0.735,18,94.4,0.4924764850977941,11.0,0.115,50.0
마포구,37.55896284,126.92430864,60.73,0.383,24,54.2,0.8944138235963492,27.0,0.42,25.0
마포구,37.55950426,126.92411992,36.6,0.3645,29,72.4,1.517466415316031,8.0,0.1122,37.5
마포구,37.55850027,126.92537501,70.11,0.3915,6,50.0,1.569298744843756,2.0,0.1308,52.94
마포구,37.55707604,126.91719922,64.25,0.618,7,42.9,1.7745518970586285,4.0,0.4236,0.0
마포구,37.55373445,126.92655089,59.84,0.625,13,53.8,1.0088422892394002,8.0,0.4183,0.0
마포구,37.5444683,126.9215004,48.73,0.5805,0,0.0,0.7884573603642702,9.0,0.4148,33.33
마포구,37.56294553,126.90537796,48.98,0.5625,19,42.1,0.6068513671071093,7.0,0.413,56.25
마포구,37.55706457,126.90376087,43.2,0.361,32,68.8,0.9895935510053144,4.0,0.1337,0.0
마포구,37.55476769,126.92664969,52.24,0.589,30,50.0,0.817084081790707,4.0,0.413,30.0
마포구,37.538969,126.95152319,65.81,0.6975,12,50.0,0.1449340247223343,19.0,0.42,3.33
마포구,37.55124052,126.93807104,52.85,0.7645,6,83.3,0.5260930958967791,6.0,0.4183,0.0
마포구,37.535708,126.9495876,41.87,0.645,5,80.0,0.0181823190831904,9.0,0.1251,0.0
마포구,37.561434,126.9169165,34.26,0.38,24,66.7,0.1461562803258851,30.0,0.1394,16.0
마포구,37.55876634,126.91632177,40.29,0.53,29,69.0,0.7994914641279044,12.0,0.1022,11.54
마포구,37.55160016,126.93107552,68.11,0.85,3,66.7,0.8397506547518208,2.0,0.1308,16.67
마포구,37.55487185,126.91400813,47.57,0.739,20,45.0,0.6804405292908305,6.0,0.1351,35.29
마포구,37.55937861,126.91950081,27.19,0.4675,22,63.6,0.4638371143300716,8.0,0.4483,50.0
마포구,37.55028336,126.91354347,37.63,0.913,3,100.0,0.2089011945986666,4.0,0.42,0.0
마포구,37.55891793,126.90672948,70.15,0.3855,11,45.5,1.2881257692367702,4.0,0.4183,45.83
마포구,37.55765594,126.90678797,21.69,0.44,10,40.0,0.7222471970463863,42.0,0.1022,72.41
마포구,37.55054835,126.926845,65.07,0.717,4,100.0,0.1000834585569825,8.0,0.4218,33.33
마포구,37.57499578,126.89447262,43.63,0.5475,12,83.3,0.3663058369996936,19.0,0.1394,42.86
마포구,37.56204924,126.92491029,45.8,0.228,57,52.6,1.7679817385520165,8.0,0.4165,7.69
마포구,37.55553867,126.92395354,53.7,0.5285,33,60.6,1.1251099559002111,11.0,0.4095,0.0
마포구,37.55465323,126.9198855,86.5,0.692,12,50.0,0.8059797110564726,4.0,0.413,31.58
마포구,37.54443198,126.93950475,56.4,0.6915,47,61.7,0.7482509398862296,14.0,0.4483,25.0
마포구,37.53559198,126.947431,41.47,0.654,4,50.0,0.9990115720949166,9.0,0.1337,50.0
마포구,37.55236083,126.93099331,58.83,0.8125,6,66.7,0.5500463369192718,2.0,0.4183,16.67
마포구,37.55330268,126.9455243,39.45,0.4175,47,40.4,1.7743677265161857,12.0,0.4553,16.67
마포구,37.5430541,126.91247773,34.9,0.5735,0,0.0,0.0,8.0,0.1308,0.0
마포구,37.5437997,126.91936595,79.27,0.599,0,0.0,0.4054651081081644,1.0,0.4148,12.5
마포구,37.56333218,126.91593319,32.33,0.3055,11,63.6,1.5032021231974189,27.0,0.4148,27.59
마포구,37.55372671,126.92675826,35.0,0.6325,11,45.5,1.1186129553747792,27.0,0.4165,0.0
마포구,37.55736614,126.91637621,72.53,0.607,14,78.6,1.5975565845473476,8.0,0.413,45.0
마포구,37.53837671,126.95299273,46.81,0.625,1,100.0,0.0,7.0,0.413,27.27
마포구,37.5529098,126.94618338,52.42,0.4,24,87.5,1.3233805357093211,9.0,0.42,0.0
마포구,37.5521011,126.93197305,48.71,0.8435,8,50.0,0.2682639865946793,12.0,0.1465,45.45
마포구,37.55043322,126.91945631,67.34,0.826,29,82.8,0.2129911798501917,24.0,0.413,40.0
마포구,37.55075789,126.93765845,30.22,0.792,21,76.2,0.9760099665757772,8.0,0.4218,0.0
마포구,37.54530952,126.91304737,38.73,0.7005,26,65.4,2.4423470353692043,6.0,0.4236,8.33
마포구,37.54357228,126.91634957,35.32,0.6225,0,0.0,0.0689928714869514,30.0,0.1351,52.63
마포구,37.55122548,126.90194308,50.64,0.4,3,100.0,0.0070175726586465,5.0,0.4148,60.61
마포구,37.55805741,126.92086194,30.07,0.51,17,70.6,1.0942311206525468,27.0,0.4148,50.0
마포구,37.53542613,126.94971769,61.62,0.6615,6,66.7,0.0181823190831904,27.0,0.1293,19.15
마포구,37.55341385,126.92623446,59.34,0.625,11,36.4,0.6545323444321657,7.0,0.42,25.0
마포구,37.54651932,126.9374656,38.86,0.7565,12,83.3,0.2231435513142097,12.0,0.413,16.67
마포구,37.54346019,126.91936237,43.16,0.582,0,0.0,0.0,19.0,0.4148,29.79
마포구,37.54237489,126.91222008,41.23,0.5345,0,0.0,0.0689928714869514,5.0,0.1251,0.0
마포구,37.55595572,126.91254035,35.74,0.661,23,69.6,0.7888152061365626,27.0,0.5478,0.0
마포구,37.56297014,126.92124971,33.63,0.2535,15,46.7,0.2711527705005703,27.0,0.1036,18.18
마포구,37.55721625,126.91611376,48.51,0.6165,21,81.0,1.123240882821149,7.0,0.1594,18.18
마포구,37.55732438,126.91882529,57.29,0.585,4,50.0,0.7442765270825495,24.0,0.1436,21.43
마포구,37.55939966,126.92228398,58.46,0.414,19,47.4,0.7688931547179056,4.0,0.1322,0.0
마포구,37.54663144,126.96072604,40.85,0.803,25,72.0,2.0771240435394733,34.0,0.4095,0.0
마포구,37.53515511,126.94778364,58.97,0.6265,6,66.7,0.2213070035069083,10.0,0.1322,0.0
강서구,37.55889289,126.84032804,37.67,0.7475,11,54.5,2.1090902356019656,14.0,0.1422,82.76
강서구,37.5674918,126.80883229,40.23,0.519,19,84.2,0.3117796240308414,20.0,0.1322,23.81
강서구,37.54838569,126.86466888,30.4,0.4325,22,40.9,0.0,40.0,0.1065,26.92
강서구,37.52953479,126.84235488,56.93,0.5875,23,73.9,1.748274357288316,4.0,0.1079,0.0
강서구,37.56551779,126.81521585,43.6,0.4145,46,97.8,1.1306150197542837,30.0,0.1108,0.0
강서구,37.55444927,126.81040997,45.47,0.5385,0,0.0,0.0098040000966208,7.0,0.42,70.59
강서구,37.55597212,126.86274882,65.73,0.845,5,60.0,0.3125984237163154,4.0,0.1451,0.0
강서구,37.53308137,126.85152727,36.51,0.3705,24,83.3,0.5925036547802578,40.0,0.1036,27.27
강서구,37.5558778,126.81200398,30.46,0.616,12,58.3,1.1466984753357474,8.0,0.4095,0.0
강서구,37.54281466,126.84116611,59.62,0.814,25,72.0,1.506438672961954,8.0,0.4183,0.0
강서구,37.55765102,126.80896967,48.44,0.4735,9,77.8,0.3322409186014503,6.0,0.1322,0.0
강서구,37.55195845,126.81449994,40.68,0.648,2,100.0,0.0,5.0,0.1322,30.43
강서구,37.56748202,126.81245351,47.78,0.4205,29,48.3,0.4911205526866583,40.0,0.1094,46.67
강서구,37.55246999,126.85877838,36.21,0.685,3,100.0,0.0183491386681965,40.0,0.1408,19.05
강서구,37.5748683,126.81789449,55.19,0.6815,4,75.0,1.9767873876197528,4.0,0.115,25.0
강서구,37.55668286,126.81119297,36.14,0.578,33,84.8,0.9309609216219488,40.0,0.413,42.11
강서구,37.54287256,126.84149461,31.73,0.829,26,69.2,1.3755990720031428,29.0,0.1337,12.0
강서구,37.56569175,126.81462161,58.53,0.3945,44,100.0,0.5630940523117475,6.0,0.4236,16.67
강서구,37.5553957,126.8097598,35.24,0.516,5,80.0,0.0,5.0,0.105,36.36
강서구,37.55474504,126.80982023,78.1,0.515,1,100.0,0.0,4.0,0.1036,10.53
강서구,37.52982443,126.8364163,36.21,0.8245,18,38.9,0.0,40.0,0.105,40.91
강서구,37.54240912,126.8610881,37.63,0.2985,0,0.0,0.0,40.0,0.1036,8.7
강서구,37.52763269,126.85772049,18.82,0.561,27,85.2,0.0,12.0,0.1308,0.0
강서구,37.5553479,126.81272868,49.9,0.6465,13,84.6,0.2889128418379135,8.0,0.4165,0.0
강서구,37.54834791,126.86938371,44.58,0.3315,11,90.9,0.0158733491562901,40.0,0.1094,0.0
강서구,37.55293291,126.85383627,48.21,0.598,24,66.7,0.7384037721480662,13.0,0.4412,4.17
강서구,37.55381292,126.81020384,53.18,0.522,1,100.0,0.0195128142235817,40.0,0.413,33.33
강서구,37.56965891,126.82245237,57.9,0.3295,15,46.7,0.4507216996962852,12.0,0.1094,12.0
강서구,37.56198222,126.80862207,48.43,0.37,11,45.5,1.0400181244020568,40.0,0.1322,11.11
강서구,37.54275653,126.83473297,59.17,0.5335,25,96.0,0.7348198769605133,4.0,0.4165,0.0
강서구,37.56298643,126.81020248,59.79,0.393,35,51.4,0.6931471805599453,14.0,0.4447,41.38
강서구,37.55264571,126.85630651,52.89,0.653,3,66.7,0.0,40.0,0.1108,0.0
강서구,37.52957349,126.8594079,76.31,0.4375,9,66.7,0.9289758914014709,2.0,0.4183,0.0
강서구,37.55696025,126.81138218,35.37,0.5845,35,71.4,0.2740426793584621,6.0,0.4324,3.03
강서구,37.53407531,126.84471264,54.2,0.4675,20,90.0,0.041672696400568,40.0,0.1408,7.69
강서구,37.53195541,126.84782413,60.4,0.416,31,45.2,0.7845813865195772,6.0,0.42,0.0
강서구,37.55325852,126.85581298,63.91,0.669,0,0.0,0.0183491386681965,3.0,0.4307,20.0
강서구,37.53796787,126.83890536,66.57,0.578,27,74.1,0.1929036661244915,6.0,0.4113,0.0
강서구,37.56869584,126.83964888,38.91,0.2425,4,100.0,0.0708260525686124,6.0,0.1337,38.89
강서구,37.52807793,126.83727249,55.74,0.8215,33,93.9,0.0,3.0,0.413,0.0
강서구,37.55692417,126.812028,69.52,0.613,27,55.6,0.891351783526903,29.0,0.413,14.81
강서구,37.56498705,126.81400396,39.16,0.416,37,100.0,0.256719846847814,12.0,0.148,0.0
강서구,37.56917783,126.83840511,51.37,0.223,4,100.0,0.0961438605529022,6.0,0.4254,9.09
강서구,37.5840424,126.80158516,73.2,0.4875,0,0.0,0.0,6.0,0.4377,25.0
강서구,37.5393807,126.837677,81.33,0.5905,31,93.5,0.5065612249795332,12.0,0.45,0.0
강서구,37.55276631,126.8564116,53.11,0.661,2,100.0,0.0,8.0,0.4658,26.67
강서구,37.55298103,126.8595117,66.57,0.7185,5,60.0,0.0,5.0,0.1322,27.27
강서구,37.53343959,126.84810812,60.02,0.4185,28,82.1,0.6716409753389817,6.0,0.4165,4.0
강서구,37.54256084,126.84172315,26.74,0.833,19,42.1,0.9701339638949784,40.0,0.4236,51.43
강서구,37.54714287,126.86783013,68.86,0.312,6,83.3,0.0,8.0,0.4165,0.0
강서구,37.55791795,126.81136961,35.2,0.5735,24,79.2,1.105158956894424,5.0,0.4395,22.22
강서구,37.55121011,126.83702219,63.27,0.7755,19,47.4,0.4889668299534916,40.0,0.1422,14.29
강서구,37.5576118,126.81237318,63.46,0.6205,33,81.8,0.4644463441808693,4.0,0.4218,10.0
강서구,37.55659423,126.8083139,36.33,0.452,1,100.0,0.0,6.0,0.1011,22.58
강서구,37.5298184,126.83670072,56.53,0.8145,27,55.6,0.0,6.0,0.1036,0.0
강서구,37.52782705,126.83810791,43.34,0.7845,27,100.0,0.0210534091978323,33.0,0.105,14.81
강서구,37.55901235,126.81219223,22.71,0.587,38,92.1,0.5186764982417295,12.0,0.1394,0.0
강서구,37.5372785,126.84424621,30.71,0.643,7,57.1,0.0816780310142671,12.0,0.1451,3.03
강서구,37.56575535,126.81377941,58.46,0.374,37,94.6,0.643136759985284,4.0,0.1322,29.63
강서구,37.55270133,126.85821655,44.82,0.6905,2,100.0,0.0,8.0,0.105,0.0
강서구,37.54736153,126.86808742,71.64,0.317,5,80.0,0.0,6.0,0.1394,0.0
강서구,37.530948,126.84108697,25.47,0.615,22,100.0,0.9289758914014709,40.0,0.4218,0.0
강서구,37.52736614,126.86141654,60.33,0.5015,21,85.7,0.0,40.0,0.4218,0.0
강서구,37.54931594,126.86429552,58.39,0.4865,12,33.3,0.0,4.0,0.4218,0.0
강서구,37.5287975,126.85277339,53.58,0.602,16,37.5,0.3087354816496133,40.0,0.1011,20.0
강서구,37.52551906,126.84447091,49.54,0.643,25,80.0,0.0,30.0,0.4236,10.71
강서구,37.53545237,126.84166195,25.85,0.5175,20,90.0,0.5443015529623803,40.0,0.4165,26.32
강서구,37.56762493,126.81352388,43.7,0.392,20,70.0,1.5439233053234738,40.0,0.1451,0.0
강서구,37.55459497,126.85957068,62.23,0.8075,27,81.5,1.1468143904859875,4.0,0.1465,20.83
강서구,37.57626056,126.80049671,66.95,0.858,7,100.0,0.0,14.0,0.4324,5.26
강서구,37.55227847,126.85876146,42.08,0.674,3,100.0,0.0183491386681965,4.0,0.1122,12.12
강서구,37.56993891,126.80975676,38.92,0.601,14,92.9,0.0930904230660119,6.0,0.4095,0.0
강서구,37.56597516,126.80986873,28.87,0.423,42,85.7,0.0240975515790605,40.0,0.1394,29.63
강서구,37.53609871,126.84446311,52.78,0.579,1,100.0,0.0210534091978323,6.0,0.1337,0.0
강서구,37.53136306,126.84299363,69.66,0.529,23,95.7,0.0618754037180874,4.0,0.1337,5.26
강서구,37.55607372,126.81018481,44.26,0.536,0,0.0,0.0098040000966208,30.0,0.1079,0.0
강서구,37.53025651,126.84915527,58.11,0.521,24,75.0,1.1737329191362178,5.0,0.115,2.7
강서구,37.53877684,126.84538882,25.0,0.729,33,90.9,1.167132235104866,40.0,0.1394,0.0
강서구,37.55744321,126.81019144,47.46,0.5285,32,78.1,0.5975906649987398,23.0,0.1308,0.0
강서구,37.56599278,126.80922156,47.96,0.438,41,90.2,0.0,4.0,0.2464,0.0
강서구,37.5564618,126.81033092,57.11,0.5415,3,100.0,0.6348290101388586,6.0,0.1308,9.52
강서구,37.52895832,126.83947412,62.07,0.7185,28,42.9,2.3004551667362207,4.0,0.1079,33.33
강서구,37.55150336,126.83540426,44.49,0.7815,16,87.5,0.2533144289475731,40.0,0.1337,37.5
강서구,37.55197601,126.81606209,34.28,0.699,0,0.0,0.3322409186014503,5.0,0.1036,12.0
강서구,37.55100642,126.86207553,37.27,0.6035,26,96.2,0.4418327522790392,7.0,0.1036,5.0
강서구,37.54773545,126.83245197,12.36,0.5385,4,75.0,0.0,40.0,0.1465,15.0
강서구,37.54526889,126.84933816,44.99,0.7985,32,93.8,0.5686930060865394,6.0,0.1036,11.11
강서구,37.57800431,126.81175896,55.76,0.854,2,50.0,0.590493026499862,3.0,0.1436,0.0
강서구,37.57298497,126.83705281,31.73,0.014,4,75.0,0.0137933221323358,6.0,0.1365,0.0
강서구,37.53152766,126.84036272,22.19,0.627,28,92.9,0.1929036661244915,29.0,0.1094,0.0
강서구,37.54322275,126.84327582,89.63,0.9095,14,64.3,1.0326543208763124,8.0,0.1337,7.14
강서구,37.53000695,126.86045249,43.15,0.485,24,50.0,1.025049721491093,11.0,0.1394,0.0
강서구,37.53400674,126.86053431,26.61,0.447,28,85.7,0.9309968792638504,4.0,0.1065,0.0
강서구,37.55205856,126.818436,53.71,0.762,1,100.0,0.0,23.0,0.1322,0.0
강서구,37.54988505,126.8632009,57.1,0.5315,20,40.0,0.7205461547480597,5.0,0.105,25.0
강서구,37.541487,126.83883889,35.3,0.693,10,60.0,3.035362068324759,12.89,0.1394,0.0
강서구,37.55579463,126.8091062,41.44,0.488,10,100.0,0.0,12.0,0.1308,6.25
강서구,37.55246778,126.81324823,36.58,0.6185,3,100.0,0.0386521544342791,35.0,0.4236,4.88
강서구,37.57627585,126.79955228,48.78,0.821,1,100.0,0.0,40.0,0.1136,0.0
강서구,37.5695928,126.81207415,46.15,0.511,29,82.8,0.7052685410922901,33.0,0.1408,32.14
강서구,37.55093993,126.85140404,27.69,0.512,4,100.0,1.2618401866464846,6.0,0.1293,0.0
강서구,37.55137651,126.83698207,62.23,0.7845,18,55.6,0.5787368293822011,3.0,0.1394,0.0
강서구,37.54176816,126.84198913,54.11,0.822,31,45.2,0.5925036547802578,15.0,0.1079,0.0
강서구,37.54933962,126.86374566,35.8,0.4955,9,88.9,1.2685113254635072,6.0,0.115,0.0
강서구,37.53873628,126.84776428,25.74,0.7055,27,96.3,0.8860508466844368,4.0,0.1237,0.0
강서구,37.53049314,126.84675467,46.62,0.4795,21,28.6,1.3755990720031428,30.0,0.1365,50.0
강서구,37.53483932,126.84746726,44.52,0.5005,33,90.9,1.622123071961416,4.0,0.1408,25.0
강서구,37.52754144,126.85925797,50.89,0.516,16,68.8,0.0,22.0,0.1293,0.0
강서구,37.55155149,126.83906045,64.95,0.7735,7,71.4,0.0266682470821613,6.0,0.1351,64.29
강서구,37.55422875,126.81068663,43.58,0.548,3,66.7,0.0195128142235817,40.0,0.42,25.0
강서구,37.56430943,126.81052498,34.76,0.353,48,43.8,1.0313600616589422,6.0,0.4465,7.14
강서구,37.57692174,126.79978871,44.45,0.8115,6,100.0,0.0,40.0,0.4324,0.0
강서구,37.55265579,126.8166372,81.33,0.744,0,0.0,0.9270698661289822,2.0,0.138,40.0
강서구,37.55446676,126.84093086,42.13,0.817,7,57.1,0.4552557726111799,6.0,0.5574,60.0
강서구,37.56444657,126.81426873,19.43,0.448,50,84.0,0.0706175672139533,40.23,0.4289,0.0
강서구,37.55157537,126.83703698,34.83,0.7955,20,50.0,0.5887871652357025,6.0,0.5708,0.0
강서구,37.54097548,126.83259654,73.34,0.4225,20,95.0,0.0,6.0,0.1036,0.0
강서구,37.55435617,126.81177149,40.72,0.596,14,92.9,0.0,6.0,0.4042,10.34
강서구,37.52852779,126.84363309,55.86,0.54,12,50.0,2.763236616669501,8.0,0.1237,0.0
강서구,37.52995082,126.8446145,42.37,0.4855,17,64.7,1.0096648026516135,40.0,0.1079,5.56
강서구,37.54935107,126.84687287,45.65,0.675,14,85.7,0.8226812327518476,22.0,0.1194,16.13
강서구,37.5526725,126.81713059,50.38,0.7595,2,100.0,0.8584946183691279,5.0,0.1351,88.89
