구,위도,경도,위험점수_AHP,소방접근성_점수,노후도_점수,반경_50m_건물수,집중도(%),로그_주변대비_상대위험도_고유단속지점_50m,공식도로폭m
마포구,37.5547471,126.92756659,52.62,0.617,0.3469,31,58.1,0.2516230226360784,7.0
마포구,37.53446736,126.94345991,30.34,0.591,0.0754,0,0.0,0.0,2.0
마포구,37.55864002,126.92586812,47.23,0.397,0.1094,10,50.0,1.4197560012338533,32.0
마포구,37.55677874,126.92400896,41.24,0.4815,0.1094,5,60.0,1.2391790600605554,32.0
마포구,37.54956944,126.91741663,39.57,0.906,0.4487,31,71.0,0.8075575317376895,4.0
강서구,37.56319062,126.82482249,29.47,0.558,0.0585,0,0.0,0.2559333741372006,12.0
강서구,37.54634585,126.87778933,33.53,0.683,0.2112,23,82.6,0.0,40.0
강서구,37.54436374,126.81740711,58.06,0.3405,0.2366,2,100.0,0.0,40.23
강서구,37.55178535,126.85167038,56.75,0.4845,0.2451,24,45.8,1.4581200956911462,5.0
강서구,37.54519551,126.81927928,63.4,0.3995,0.2366,4,100.0,0.0388398333162639,7.0
강서구,37.55053248,126.84972582,47.63,0.5695,0.2281,3,66.7,2.8218853437510085,15.0
강서구,37.54576712,126.8185255,58.89,0.4265,0.1857,13,84.6,0.2131932204610416,7.0
강서구,37.56231091,126.80220952,43.52,0.2975,0.0839,0,0.0,0.0706175672139533,33.0
강서구,37.52625242,126.84660182,29.65,0.683,0.1603,13,84.6,0.0,40.0
강서구,37.52600423,126.8458538,32.18,0.6715,0.1603,12,100.0,0.0,40.0
강서구,37.55404528,126.86690315,29.92,0.6365,0.1179,7,57.1,0.1823215567939546,29.0
강서구,37.55708314,126.83446768,9.32,0.852,0.1179,0,0.0,0.2772107725844855,18.0
강서구,37.52728435,126.83982554,39.16,0.7065,0.1603,31,77.4,1.0173868487455238,12.0
강서구,37.55838302,126.83868248,18.54,0.809,0.1433,9,66.7,1.3862943611198906,40.0
강서구,37.55407382,126.85915513,20.23,0.7755,0.1433,19,42.1,1.8281271133989296,40.0
강서구,37.54473336,126.84563481,30.29,0.9375,0.3554,23,65.2,1.3089076975044704,8.0
강서구,37.55789598,126.80953556,55.88,0.4955,0.1263,34,85.3,0.9270698661289822,6.0
강서구,37.54517029,126.87724947,30.8,0.696,0.296,5,60.0,0.0,40.0
강서구,37.54582791,126.81887121,61.94,0.432,0.2366,17,88.2,0.13559197443749,7.0
영등포구,37.51802179,126.91138356,26.51,0.681,0.1009,15,60.0,1.7882070676236872,40.0
영등포구,37.52757056,126.91966625,67.81,0.318,0.2281,3,66.7,3.714509713280272,12.0
영등포구,37.50278227,126.90784204,26.39,0.659,0.1009,0,0.0,0.0423792229688614,3.0
영등포구,37.5243381,126.89723516,48.64,0.5535,0.1009,48,47.9,1.6539496432217973,8.0
영등포구,37.51494198,126.91117383,23.23,0.6375,0.1009,0,0.0,0.0363676441708748,20.0
영등포구,37.52009318,126.88894968,56.23,0.324,0.1009,3,66.7,0.2403180562041199,15.0
영등포구,37.52027441,126.88882372,56.29,0.3175,0.0839,3,66.7,0.5629846850015274,15.0
영등포구,37.52433768,126.88518528,62.87,0.357,0.0585,47,59.6,0.8910910783178398,2.0
영등포구,37.51953795,126.89116695,47.9,0.425,0.1179,7,42.9,0.5668534552356532,15.0
영등포구,37.52384689,126.8841451,53.54,0.3815,0.0924,9,44.4,1.5641898546890678,8.0
영등포구,37.52407157,126.88477322,62.2,0.365,0.0839,33,54.5,2.2844492785581574,2.0
영등포구,37.51565734,126.90866766,47.39,0.7515,0.525,3,66.7,0.3125984237163154,8.0
영등포구,37.50714354,126.89487684,53.76,0.3975,0.0585,8,62.5,1.4469189829363254,4.0
영등포구,37.51723716,126.90790157,28.56,0.824,0.0924,30,63.3,1.2312567632744045,2.0
영등포구,37.5200043,126.89771708,30.63,0.704,0.0924,2,100.0,0.143590919612256,20.0
영등포구,37.52399149,126.88431868,52.53,0.3795,0.05,12,41.7,2.117309869662858,8.0
영등포구,37.51986208,126.89841855,15.31,0.736,0.0754,0,0.0,0.4005510933057353,20.0
영등포구,37.5233003,126.92750965,20.8,0.663,0.0924,0,0.0,1.032362903126909,25.0
영등포구,37.5158422,126.90195893,21.06,0.8305,0.0754,9,88.9,1.7443572303334711,25.0
영등포구,37.52003452,126.88959266,55.44,0.3525,0.1263,3,66.7,0.2916113505916705,15.0
영등포구,37.51482896,126.91265105,43.3,0.578,0.1603,11,54.5,0.9309968792638504,8.0
영등포구,37.51474767,126.90821929,32.84,0.732,0.1263,15,53.3,1.490737024487488,4.0
영등포구,37.51114742,126.9208391,26.39,0.929,0.1263,44,93.2,0.3597006648552693,6.0
영등포구,37.51767895,126.90777987,26.19,0.8365,0.1179,34,38.2,1.8896453104691755,6.0
영등포구,37.51956845,126.8917188,47.57,0.449,0.1179,4,50.0,1.4305004536243864,15.0
영등포구,37.51987588,126.89679358,35.01,0.667,0.1179,3,100.0,0.4005510933057353,20.0
영등포구,37.5206932,126.89602857,29.59,0.6215,0.1179,6,50.0,0.0912914202094071,30.0
영등포구,37.53591594,126.89224778,33.46,0.692,0.1179,6,83.3,1.4035361675543965,18.0
영등포구,37.52363735,126.88326343,54.3,0.406,0.1603,4,50.0,1.1407237740182363,8.0
영등포구,37.51633265,126.90106324,29.6,0.8235,0.1433,15,93.3,1.450181628571142,12.0
영등포구,37.51642308,126.90389139,21.22,0.893,0.1348,24,45.8,1.6149780928097155,8.0
영등포구,37.51890902,126.88992196,60.06,0.3725,0.1433,7,85.7,0.5652243275950323,8.0
영등포구,37.52105664,126.88181104,65.23,0.3515,0.1518,2,100.0,1.1236583205941977,2.0
영등포구,37.52750863,126.92103047,61.0,0.3515,0.1772,1,100.0,2.0402208285265546,25.0
영등포구,37.51842714,126.917869,39.36,0.5475,0.2027,0,0.0,0.0741079721537218,3.0
영등포구,37.51432572,126.90255533,41.52,0.766,0.3129,19,84.2,0.1892419996385284,6.0
영등포구,37.5222288,126.92451214,35.63,0.683,0.1603,8,87.5,1.889397938791971,25.0
영등포구,37.52469423,126.91653736,58.42,0.3525,0.1433,1,100.0,0.1758906664636642,20.0
영등포구,37.52358074,126.9083096,40.14,0.661,0.1433,25,72.0,0.2091487990270988,7.83
영등포구,37.5235963,126.88314956,51.91,0.4085,0.1603,3,33.3,1.1407237740182363,8.0
영등포구,37.53191873,126.89796582,31.45,0.7935,0.1518,24,41.7,2.681021528714291,3.0
영등포구,37.53575162,126.89259957,34.49,0.708,0.1179,10,100.0,0.9753796482441616,18.0
영등포구,37.51472287,126.91109494,27.51,0.634,0.1094,0,0.0,0.273695830477041,8.0
영등포구,37.52084471,126.8961637,31.75,0.624,0.1094,4,75.0,0.1307702311831946,30.0
영등포구,37.52035777,126.88989523,44.73,0.363,0.0754,4,50.0,0.2024586451606975,35.0
서초구,37.46402232,127.03202589,44.12,0.51,0.3469,0,0.0,0.0,20.0
서초구,37.515894,127.01731176,91.16,0.0685,0.4232,12,41.7,0.7543016037132759,8.0
서초구,37.51230507,127.0161577,65.81,0.2375,0.1857,10,50.0,0.327422401101295,15.0
서초구,37.48242337,127.01206178,51.24,0.4755,0.3808,5,60.0,0.3392832012268632,40.0
서초구,37.48359668,127.0130141,52.51,0.4995,0.1433,22,54.5,2.249475267680097,5.0
서초구,37.48399045,127.03178675,14.68,0.706,0.1348,0,0.0,0.3392832012268632,40.0
서초구,37.48670619,127.02933709,14.06,0.8905,0.1179,9,55.6,0.1117440384396153,20.0
서초구,37.49101095,127.01621547,54.6,0.5085,0.3638,1,100.0,0.0195128142235817,30.0
서초구,37.49206508,127.01783973,50.2,0.524,0.2281,6,66.7,0.6757554378480761,10.0
서초구,37.50161364,127.00283237,39.31,0.587,0.2196,1,100.0,0.0451689683679114,40.0
서초구,37.48316337,127.03196559,33.66,0.6645,0.0839,1,100.0,0.97650959186721,21.0
서초구,37.44654849,127.05395016,87.07,0.0,0.1094,2,100.0,0.0,3.0
강남구,37.50882475,127.03023999,88.64,0.204,0.3893,24,91.7,0.957782452816512,6.0
강남구,37.51294098,127.05916581,19.39,0.633,0.1009,0,0.0,0.0408219945202551,35.0
강남구,37.52111727,127.04083825,15.53,0.818,0.1094,2,50.0,0.0091324835632725,25.0
강남구,37.52266861,127.02807978,32.87,0.6095,0.1009,10,70.0,0.1806700287554816,30.0
강남구,37.51492269,127.02384895,61.43,0.298,0.0839,5,80.0,0.4136417685454098,8.0
강남구,37.49474909,127.03414154,49.27,0.612,0.2451,27,55.6,1.2897834607390468,4.0
강남구,37.48992036,127.03881148,38.54,0.568,0.1263,5,40.0,0.0468835858988504,8.0
강남구,37.50207093,127.05182626,56.83,0.5025,0.2196,26,76.9,0.8999415938726255,8.0
강남구,37.50730567,127.06235264,23.97,0.744,0.0924,10,30.0,1.0986122886681098,12.0
강남구,37.51197371,127.02035686,78.13,0.186,0.3045,7,71.4,1.020073649097903,15.0
강남구,37.50267639,127.02372735,69.18,0.43,0.4402,4,50.0,3.400047295278918,6.0
강남구,37.51859556,127.02536892,46.66,0.4545,0.296,6,50.0,1.7633056668103273,50.0
강남구,37.50365264,127.03102202,56.16,0.3815,0.0924,14,64.3,0.1275133202989596,4.0
강남구,37.50575751,127.05616954,56.72,0.4685,0.2281,1,100.0,0.5596157879354227,12.0
강남구,37.49772977,127.03210475,44.65,0.545,0.1942,10,40.0,1.247032293786383,12.0
강남구,37.51182968,127.01980099,77.39,0.2045,0.1942,21,81.0,1.30285920609103,8.0
강남구,37.50089697,127.05432719,62.79,0.434,0.2536,21,81.0,0.6749648614767549,8.0
강남구,37.52099695,127.05486726,68.88,0.206,0.1433,14,42.9,0.7202981696258961,6.0
강남구,37.47343891,127.04582574,28.17,0.8125,0.1433,16,56.2,1.8128128784258872,6.0
강남구,37.50022148,127.03903357,27.2,0.774,0.1348,8,62.5,0.924258901523332,12.0
강남구,37.50027939,127.03921587,26.62,0.7765,0.1518,10,50.0,0.8952713646500796,12.0
강남구,37.49629138,127.0277253,43.83,0.544,0.1433,3,66.7,0.3646431135879093,10.0
강남구,37.50413055,127.03069207,61.58,0.354,0.1348,16,68.8,0.7848683031244529,5.0
강남구,37.49864607,127.03500272,38.61,0.6635,0.2366,7,42.9,1.8258387828809173,12.0
강남구,37.50252903,127.05337059,65.04,0.431,0.2196,21,95.2,1.79025683934352,6.0
강남구,37.50279344,127.02444224,66.98,0.398,0.3384,7,57.1,2.310924606619502,5.0
강남구,37.50570328,127.05792501,53.22,0.5335,0.3214,14,42.9,1.7847907999119617,12.0
강남구,37.50271388,127.02510839,45.95,0.372,0.1348,6,66.7,0.8873031950009028,50.0
강남구,37.49665412,127.03465347,40.02,0.6575,0.1263,23,65.2,1.0959420601122307,6.0
강남구,37.49598034,127.03167057,54.79,0.5255,0.3554,13,38.5,0.0392207131532812,4.0
강남구,37.51443018,127.01905593,97.52,0.1035,0.4656,12,91.7,3.003785567140398,15.0
강남구,37.49966232,127.03769958,26.53,0.75,0.1263,3,100.0,0.3364722366212129,30.0
강남구,37.49878976,127.04033428,23.64,0.8715,0.1263,13,76.9,0.4081282255276481,5.0
강남구,37.50286218,127.02867971,62.04,0.3165,0.1263,16,62.5,0.1204461530758671,6.0
강남구,37.50617632,127.05677848,32.14,0.503,0.1263,0,0.0,1.7564201027827462,35.0
강남구,37.52128529,127.04769721,47.18,0.522,0.1263,9,66.7,0.7158238892309751,6.0
강남구,37.50295115,127.05076075,50.74,0.51,0.1179,18,66.7,1.5314763709643886,4.0
강남구,37.50609983,127.06374665,20.94,0.7315,0.1179,0,0.0,0.3593740009078974,8.0
강남구,37.49785311,127.04029604,19.7,0.8995,0.1094,16,62.5,0.5187937934151675,5.0
강남구,37.51750365,127.02768909,45.53,0.5185,0.1179,14,50.0,0.453783685378972,6.0
강남구,37.50119369,127.03430555,43.88,0.578,0.1179,18,61.1,0.5140205146625099,4.0
강남구,37.50027135,127.04832114,31.02,0.6865,0.1094,9,77.8,0.0,20.0
강남구,37.4998015,127.03908209,26.44,0.7925,0.1518,6,66.7,0.6010318916521397,12.0
강남구,37.49863731,127.04129584,22.96,0.904,0.1518,13,84.6,0.2530906276821618,6.0
강남구,37.50189663,127.04047353,19.49,0.723,0.1433,5,60.0,0.5561813254867879,50.0
강남구,37.51870635,127.01919064,66.55,0.1955,0.2875,4,75.0,0.7830421846764933,50.0
강남구,37.51609982,127.02442977,57.96,0.3555,0.0924,13,61.5,0.9313581639962748,6.0
강남구,37.4946957,127.02983756,36.2,0.6195,0.1009,6,50.0,1.0381543196309957,8.0
강남구,37.51012645,127.03248712,65.17,0.3045,0.2875,6,83.3,0.4767541918554661,30.0
강남구,37.50046096,127.04070191,22.4,0.8015,0.0839,9,55.6,1.1505720275988207,12.0
강남구,37.50629703,127.06010268,48.02,0.631,0.3554,11,45.5,1.2567233697114648,8.0
강남구,37.50236069,127.05627838,58.02,0.3605,0.2366,14,35.7,1.2718840099421465,20.0
강남구,37.51162065,127.01975071,77.9,0.2155,0.2281,21,90.5,1.6943946349100658,15.0
강남구,37.50581599,127.06335663,40.74,0.709,0.2196,1,100.0,1.1793477570205468,8.0
강남구,37.50361313,127.02900491,66.39,0.3085,0.2281,16,50.0,0.4889123963352756,6.0
강남구,37.50009682,127.03861867,41.42,0.7665,0.3554,1,100.0,0.7848143690857691,12.0
강남구,37.51923895,127.01875978,77.06,0.1835,0.4062,2,100.0,1.848948441212516,50.0
강남구,37.4985048,127.03466624,38.96,0.651,0.1603,13,53.8,1.052219249098399,6.0
강남구,37.52114314,127.05333406,78.84,0.274,0.3723,2,100.0,0.0,6.0
강남구,37.50308327,127.0305267,69.94,0.381,0.4147,14,50.0,0.7207623475929187,6.0
강남구,37.51778993,127.02795714,60.28,0.537,0.3978,18,66.7,0.514778198081814,6.0
강남구,37.51123509,127.03508651,64.44,0.389,0.3554,13,38.5,0.2889128418379135,6.0
강남구,37.50816269,127.03019882,87.34,0.185,0.3299,26,92.3,0.7341662000044906,6.0
강남구,37.50255272,127.02807773,72.37,0.3005,0.3214,15,60.0,0.4239596907443287,6.0
강남구,37.51868782,127.05615596,68.93,0.3385,0.3384,8,62.5,0.3900564827553193,8.0
강남구,37.50977042,127.05802923,43.55,0.613,0.2451,7,57.1,0.9051174312760298,11.0
강남구,37.50977042,127.05802923,43.55,0.613,0.2451,7,57.1,0.9051174312760298,11.0
강남구,37.5150573,127.02846638,48.38,0.4585,0.1094,12,41.7,0.650373364576659,6.0
강남구,37.50419718,127.05241454,49.58,0.4095,0.067,8,37.5,1.3437347467010947,6.0
강남구,37.49195128,127.02980592,18.08,0.764,0.1857,5,60.0,0.1889660995126232,50.0
강남구,37.5149934,127.02450701,75.58,0.324,0.3723,9,88.9,0.4329972114983659,6.0
강남구,37.51726775,127.02969198,41.69,0.582,0.1094,11,63.6,0.4767541918554661,6.0
강남구,37.50806468,127.04611588,54.0,0.3715,0.1094,1,100.0,0.1421744887805426,25.0
강남구,37.51484148,127.02879629,48.39,0.4595,0.0754,14,57.1,0.2358701058534324,6.0
송파구,37.50853565,127.09714783,28.73,0.8415,0.3554,3,66.7,1.06333047452347,26.0
송파구,37.4828826,127.12275365,69.63,0.0305,0.1009,0,0.0,0.3737693772980324,13.0
송파구,37.50834852,127.08101899,55.19,0.45,0.1009,23,69.6,1.283153602200377,4.0
송파구,37.49414553,127.12059352,56.36,0.3735,0.1009,4,100.0,1.867477020686977,24.0
송파구,37.51300989,127.10837286,71.09,0.2875,0.2451,14,64.3,0.6007738604289301,3.0
송파구,37.5127031,127.10828696,61.19,0.2985,0.1009,11,45.5,1.0431824837287786,3.0
송파구,37.51311401,127.10931237,67.09,0.2475,0.05,19,73.7,0.9014756460890144,3.0
송파구,37.50822063,127.08059447,55.36,0.461,0.1094,25,72.0,1.2284702759263235,4.0
송파구,37.51113193,127.10560863,40.81,0.4415,0.0839,0,0.0,0.0363676441708748,5.0
송파구,37.50566174,127.1056928,63.4,0.472,0.3723,19,52.6,1.238241261160751,5.0
송파구,37.51259727,127.10833202,59.48,0.299,0.0839,11,36.4,1.2379478827102277,3.0
송파구,37.49945303,127.09529052,53.64,0.5585,0.2281,21,81.0,0.8888917576860407,5.0
송파구,37.50055228,127.08861564,58.43,0.5575,0.3554,19,78.9,0.5162164724008671,6.0
송파구,37.51263713,127.10853018,70.99,0.29,0.279,15,46.7,0.9594629037393638,3.0
송파구,37.51299912,127.11306397,88.15,0.0975,0.2621,20,80.0,0.8954876042443918,6.0
송파구,37.49888583,127.10896725,48.69,0.7325,0.4147,2,100.0,0.0,2.0
송파구,37.51035018,127.10264186,20.2,0.579,0.1179,0,0.0,0.0183491386681965,49.0
송파구,37.47785335,127.12287399,65.53,0.1995,0.1263,1,100.0,0.0666913744986722,31.0
송파구,37.50218253,127.08724591,58.32,0.5905,0.3384,27,96.3,0.2021241840901343,6.0
송파구,37.49113403,127.11792898,56.84,0.4575,0.3554,2,50.0,2.607688781388509,24.0
송파구,37.50411392,127.10010834,49.24,0.6735,0.2451,26,100.0,0.8649974374866045,5.0
송파구,37.49134308,127.11831519,57.77,0.4455,0.2366,1,100.0,2.438465210352417,24.0
송파구,37.50833724,127.08037078,55.62,0.4725,0.1603,30,53.3,1.3072511537794378,4.0
송파구,37.5032461,127.09675008,33.87,0.741,0.1518,18,50.0,1.7894419710876923,4.0
마포구,37.5514831,126.93342778,26.73,0.8855,0.1688,5,100.0,1.160744069775116,6.0
종로구,37.56620399,126.98512904,53.43,0.5875,0.525,3,66.7,0.5108256237659907,30.0
종로구,37.56692536,126.98410903,62.21,0.5615,0.5504,3,66.7,0.621173680934856,10.0
종로구,37.57110935,127.02075275,50.28,0.629,0.3893,2,100.0,0.2276693767724138,20.0
종로구,37.57088635,127.01603595,28.48,0.722,0.1009,36,47.2,0.7676232734614281,25.0
강남구,37.50544211,127.03021242,62.79,0.292,0.0754,16,62.5,1.705195820027413,8.0
성동구,37.56031193,127.03329438,31.78,0.862,0.296,38,44.7,0.7596905713365569,10.0
중구,37.56134429,126.9998039,34.97,0.695,0.0839,22,50.0,2.715995759362029,7.0
서초구,37.50289453,127.02047802,45.62,0.5555,0.3045,1,100.0,0.0388398333162639,40.0
강남구,37.50366871,127.04538866,42.25,0.6145,0.4062,4,75.0,1.165647690004268,50.0
중구,37.56461626,127.01796219,35.7,0.8895,0.3978,42,40.5,1.503601772510471,10.0
종로구,37.56884357,127.00412115,48.72,0.6255,0.3469,13,100.0,0.0,25.0
종로구,37.5692221,127.003393,50.89,0.5885,0.3045,20,100.0,0.2486226366151946,25.0
종로구,37.5978767,126.95861797,54.53,0.5465,0.5165,0,0.0,0.0,2.0
종로구,37.57429593,127.02140236,46.45,0.808,0.5165,21,47.6,2.382786392373568,7.0
종로구,37.56668503,126.98976351,30.34,0.719,0.1009,19,63.2,1.0744721703124118,17.0
종로구,37.57255438,126.9961684,37.57,0.82,0.5504,0,0.0,1.4912641754638978,4.0
종로구,37.57028888,126.99827921,18.64,0.7355,0.067,6,50.0,1.0176755263976924,35.0
종로구,37.56636189,126.9838774,36.47,0.5495,0.1263,4,50.0,1.4000876832522264,30.0
종로구,37.57145411,126.99873175,21.58,0.721,0.1094,7,57.1,0.0673829972460479,35.0
종로구,37.57297519,126.99797784,23.19,0.737,0.1009,5,60.0,1.0632729222228008,28.0
종로구,37.56941664,127.00343731,46.12,0.5865,0.2027,13,100.0,1.1535280462642243,25.0
종로구,37.5663255,126.98416082,37.16,0.5505,0.1433,4,50.0,1.3581234841531944,30.0
종로구,37.57179563,127.0003061,41.93,0.651,0.0839,36,72.2,1.1885316198375582,5.0
종로구,37.57251594,127.0027139,28.55,0.6165,0.0924,4,75.0,0.0,40.0
종로구,37.56668627,126.9891108,33.16,0.706,0.067,26,69.2,0.9893011186053764,11.0
종로구,37.56851942,127.00992254,28.5,0.8625,0.3554,1,100.0,2.0452685997537494,39.0
종로구,37.5663269,126.98520188,49.09,0.5865,0.4317,3,66.7,0.5273549257172012,30.0
종로구,37.57188149,127.01560938,58.5,0.685,0.7795,9,44.4,0.8070279961837262,25.0
종로구,37.56663673,126.98553079,40.54,0.6015,0.0754,1,100.0,0.6931471805599453,10.0
종로구,37.57231926,126.99537656,29.91,0.857,0.2366,1,100.0,0.0,6.0
종로구,37.56692677,126.98393909,42.44,0.555,0.0924,4,75.0,0.8938178760220964,10.0
종로구,37.57241793,126.98862532,49.39,0.822,0.5335,26,65.4,2.0352321021806903,5.0
종로구,37.57237793,126.9955602,25.04,0.8485,0.1094,1,100.0,0.0,4.0
종로구,37.56668466,126.98398683,41.64,0.5495,0.0754,4,75.0,0.5753641449035619,10.0
종로구,37.57223047,126.9886688,27.25,0.827,0.067,25,68.0,2.233422945163059,5.0
종로구,37.56669372,126.99400958,44.37,0.742,0.5504,30,53.3,0.897308280961865,39.0
종로구,37.5685956,126.99012206,16.2,0.8195,0.0924,21,52.4,0.6931471805599453,35.0
종로구,37.56691314,126.98556525,46.45,0.6125,0.4741,0,0.0,0.7731898882334818,10.0
종로구,37.56645547,126.99048734,24.82,0.736,0.0924,23,78.3,0.8412963419985058,39.0
종로구,37.56616924,126.9863907,30.27,0.634,0.1348,4,50.0,1.01160091167848,30.0
종로구,37.57166746,126.98867484,26.66,0.834,0.1518,13,61.5,2.0964757274214088,9.0
종로구,37.5716747,126.99041695,47.3,0.9095,0.5589,62,38.7,2.1717454920352344,5.0
종로구,37.57025733,126.98654665,34.26,0.7355,0.2451,19,94.7,0.6194439847728106,35.0
종로구,37.56984481,126.98341181,46.79,0.5955,0.3893,5,60.0,1.2127064842946906,30.0
종로구,37.56869433,127.0105724,30.98,0.8745,0.4232,2,50.0,2.665848455054828,20.0
종로구,37.56958821,126.98661759,36.72,0.728,0.0754,27,96.3,1.594591404317106,9.0
종로구,37.56577941,126.98764298,51.3,0.69,0.6013,17,82.4,0.4238142467763609,39.0
종로구,37.57030354,126.9840039,34.67,0.6255,0.2366,8,50.0,0.7304542329727559,35.0
종로구,37.57058279,126.98802502,22.46,0.803,0.1348,3,100.0,0.9555114450274363,35.0
종로구,37.5726296,127.02000522,54.08,0.7055,0.5759,22,45.5,0.309604948914203,7.0
종로구,37.56823244,126.98888009,39.25,0.77,0.4232,16,68.8,0.5490336786048858,25.0
종로구,37.57198435,126.98953913,43.22,0.8675,0.5335,25,40.0,2.34934204738138,5.0
종로구,37.57360608,126.98919248,46.4,0.8085,0.3554,62,54.8,1.9691385772893697,6.0
종로구,37.56611346,126.98770152,37.11,0.6795,0.2281,5,100.0,0.5753641449035619,30.0
종로구,37.56889448,127.00330898,47.94,0.59,0.2366,24,100.0,0.0080321716972642,25.0
종로구,37.5681032,127.01076101,39.31,0.9055,0.525,1,100.0,2.526599935326152,20.0
종로구,37.56785863,127.01070025,23.92,0.9125,0.508,0,0.0,1.1018354985496783,20.0
종로구,37.56785597,126.98450169,62.63,0.603,0.5589,13,76.9,0.6931471805599453,10.0
종로구,37.57052737,126.98790427,24.85,0.797,0.2366,4,75.0,0.9494200556340344,35.0
종로구,37.56852673,126.98919104,34.24,0.791,0.2281,21,66.7,0.6957753029662148,7.0
종로구,37.56891882,127.0021479,54.89,0.551,0.4062,16,62.5,0.4929244134367505,20.0
종로구,37.56924457,127.01266462,38.95,0.867,0.5165,10,40.0,1.5819447718539017,5.0
종로구,37.58004227,126.99697589,43.98,0.78,0.4996,3,66.7,4.729913072579535,28.0
종로구,37.56696198,126.98423186,56.06,0.567,0.4062,4,75.0,0.5596157879354227,10.0
종로구,37.56819149,127.01071641,34.42,0.9005,0.5335,2,50.0,2.731659528672864,20.0
