인덱스,보정_X,보정_Y,반경_50m_건물수,주택_수,상업_수,숙박_수,사무_수,기타_수,밀집도,주요_시설군,집중도(%)
3910.0,204860.84873752762,543999.5333382378,2,2,0,0,0,0,2개,주택,100.0
3911.0,202755.17750083123,546806.4758929891,2,0,0,0,2,0,2개,사무,100.0
3912.0,201780.17625781498,545767.7191399185,19,1,16,0,1,1,19개,상업,84.2
3913.0,202144.4339627071,546124.9142577627,10,3,2,0,0,5,10개,기타,50.0
3914.0,201782.41226231653,546175.867996319,8,0,7,0,0,1,8개,상업,87.5
3915.0,203027.10705700182,547056.6041240647,14,1,9,0,0,4,14개,상업,64.3
3916.0,204487.8221541266,545450.5575497844,0,0,0,0,0,0,0개,없음,0.0
3917.0,205271.27527306453,545852.638814088,0,0,0,0,0,0,0개,없음,0.0
3918.0,203877.85459723562,543722.277905505,11,3,3,0,1,4,11개,기타,36.4
3919.0,202411.29603263497,545219.231493422,19,12,7,0,0,0,19개,주택,63.2
3920.0,203292.30700544445,546247.5115378646,7,0,1,0,2,4,7개,기타,57.1
3921.0,202990.11632996832,545383.3350159402,12,3,5,0,2,2,12개,상업,41.7
3922.0,202176.37859999735,545121.4360507727,10,0,6,0,1,3,10개,상업,60.0
3923.0,202158.07451995902,545031.425185456,4,0,4,0,0,0,4개,상업,100.0
3924.0,202246.68550088588,544916.3172447502,13,0,10,0,1,2,13개,상업,76.9
3925.0,202758.98732314253,545201.32682714,2,0,0,1,0,1,2개,숙박,50.0
3926.0,202931.87274615813,545462.4791724633,7,1,5,0,1,0,7개,상업,71.4
3927.0,203998.26389122038,546541.8620695409,9,1,8,0,0,0,9개,상업,88.9
3928.0,203914.86226820643,544960.4035197519,7,0,5,1,1,0,7개,상업,71.4
3929.0,202528.99453427948,546673.2184767707,8,0,5,0,0,3,8개,상업,62.5
3930.0,204173.72050853923,545555.5424775694,0,0,0,0,0,0,0개,없음,0.0
3931.0,204884.5454155893,544236.0981252748,11,4,4,0,2,1,11개,주택,36.4
3932.0,203381.65360456106,544977.2679552878,15,9,4,0,0,2,15개,주택,60.0
3933.0,207228.84588203655,543545.6454321492,19,11,6,0,0,2,19개,주택,57.9
3934.0,203010.39692436907,543064.5649158,14,9,3,0,0,2,14개,주택,64.3
3935.0,203744.36686528704,544937.7512511553,0,0,0,0,0,0,0개,없음,0.0
3936.0,202877.40116449082,544457.4963970572,3,0,0,0,3,0,3개,사무,100.0
3937.0,202569.3210098176,545035.5525694443,10,3,4,0,0,3,10개,상업,40.0
3938.0,202375.72635579173,544430.2588385558,8,0,3,0,1,4,8개,기타,50.0
3939.0,205432.22914559284,544895.3122031082,20,15,3,0,0,2,20개,주택,75.0
3940.0,202458.5705303679,545053.8603187043,3,0,1,0,0,2,3개,기타,66.7
3941.0,204844.72624854243,545494.2465479893,15,4,6,0,0,5,15개,상업,40.0
3942.0,203687.3323256963,544788.773110842,0,0,0,0,0,0,0개,없음,0.0
3943.0,204508.6298986941,544898.1676774179,17,2,11,0,2,2,17개,상업,64.7
3944.0,202811.1799515068,544812.5780636917,13,7,5,0,0,1,13개,주택,53.8
3945.0,203546.79526057674,543621.6910756488,10,2,8,0,0,0,10개,상업,80.0
3946.0,202854.22189204517,544595.0525404802,16,5,9,0,1,1,16개,상업,56.2
3947.0,202739.40667828466,546319.156698143,15,9,4,0,0,2,15개,주택,60.0
3948.0,206905.9660252669,542390.3738054715,0,0,0,0,0,0,0개,없음,0.0
3949.0,207550.50634221864,543198.2474344597,1,0,0,0,0,1,1개,기타,100.0
3950.0,202279.22543470064,544935.1025832389,20,2,15,0,1,2,20개,상업,75.0
3951.0,203912.35846008162,544857.5397162024,3,0,0,0,2,1,3개,사무,66.7
3952.0,202559.68860877102,544606.2070012445,11,5,4,0,0,2,11개,주택,45.5
3953.0,203533.62916077883,545314.7738391057,6,0,3,0,2,1,6개,상업,50.0
3954.0,204792.17808859504,545496.4386019066,12,6,3,0,0,3,12개,주택,50.0
3955.0,205075.40958695282,544314.0472595922,16,7,9,0,0,0,16개,상업,56.2
3956.0,203894.96786776793,545655.8825345457,3,0,1,0,2,0,3개,사무,66.7
3957.0,203599.26646996746,545672.5722974968,12,5,6,0,1,0,12개,상업,50.0
3958.0,204298.9594956947,545674.4644034433,3,1,0,0,0,2,3개,기타,66.7
3959.0,203829.22474382038,544863.7623863857,3,0,0,0,3,0,3개,사무,100.0
3960.0,202847.39772564752,543273.854987207,4,0,1,0,2,1,4개,사무,50.0
3961.0,203249.18697144245,543982.6615020471,11,2,4,0,4,1,11개,상업,36.4
3962.0,203071.72683621015,544811.7227447701,23,12,11,0,0,0,23개,주택,52.2
3963.0,203156.5479232109,543884.1226551201,14,3,7,0,2,2,14개,상업,50.0
3964.0,203564.630392125,546844.8373366079,1,1,0,0,0,0,1개,주택,100.0
3965.0,203779.70655982094,545042.9024935669,24,5,19,0,0,0,24개,상업,79.2
3966.0,204963.76424134264,544161.391705626,5,0,1,0,1,3,5개,기타,60.0
3967.0,202118.37185315322,545036.5451456588,5,0,3,0,2,0,5개,상업,60.0
3968.0,204011.96183223624,545634.0931437354,14,1,0,0,0,13,14개,기타,92.9
3969.0,204534.86351150804,545421.049700367,0,0,0,0,0,0,0개,없음,0.0
3970.0,203482.09757499502,544593.7101406931,18,0,5,5,6,2,18개,사무,33.3
3971.0,203929.01144078287,544949.528157374,8,0,4,1,3,0,8개,상업,50.0
3972.0,203656.07869362627,544139.056442072,10,2,1,0,6,1,10개,사무,60.0
3973.0,204658.8939268958,545182.6742576883,4,0,1,1,1,1,4개,상업,25.0
3974.0,202943.19161504897,545144.7565251152,19,4,13,0,0,2,19개,상업,68.4
3975.0,202704.857324717,544276.2125308781,7,0,0,0,2,5,7개,기타,71.4
3976.0,203566.05669587327,547113.8803438318,4,1,2,0,1,0,4개,상업,50.0
3977.0,202463.32005038846,545097.655097959,1,0,0,0,0,1,1개,기타,100.0
3978.0,204600.79873301473,544462.6306122557,15,8,5,0,1,1,15개,주택,53.3
3979.0,202485.24835897016,545995.3999849891,10,3,5,0,2,0,10개,상업,50.0
3980.0,201724.85835011647,546558.0162833506,8,0,7,0,1,0,8개,상업,87.5
3981.0,204506.42198695987,545431.4271532497,0,0,0,0,0,0,0개,없음,0.0
3982.0,203845.30104579031,546597.1199241242,15,9,6,0,0,0,15개,주택,60.0
3983.0,203865.50405996852,543892.3350909383,15,14,1,0,0,0,15개,주택,93.3
3984.0,202256.81199145154,544677.1016356411,8,0,4,0,0,4,8개,상업,50.0
3985.0,202249.32102102897,545348.5828538577,22,17,4,0,0,1,22개,주택,77.3
3986.0,204487.75879119764,546806.4371247138,4,2,1,0,0,1,4개,주택,50.0
3987.0,211738.92536792197,544961.7358651563,2,2,0,0,0,0,2개,주택,100.0
3988.0,204282.11940616314,545742.426958174,16,9,2,0,2,3,16개,주택,56.2
3989.0,204211.75472669178,545731.7506271291,14,6,5,0,2,1,14개,주택,42.9
3990.0,204332.0600971882,547209.6880907385,5,0,3,0,1,1,5개,상업,60.0
3991.0,205150.94561756297,544225.6855362449,16,4,4,0,0,8,16개,기타,50.0
3992.0,203262.39500000054,543879.2200000003,22,15,5,0,0,2,22개,주택,68.2
3993.0,205121.22885010348,544707.2515494887,21,14,5,0,0,2,21개,주택,66.7
3994.0,203752.44145331706,543623.1301870412,11,3,1,0,2,5,11개,기타,45.5
3995.0,204479.041572902,545389.4013228616,0,0,0,0,0,0,0개,없음,0.0
3996.0,205151.79604557093,544735.467819465,21,12,6,0,0,3,21개,주택,57.1
3997.0,202003.85409892892,546455.5228165494,6,0,6,0,0,0,6개,상업,100.0
3998.0,203646.82772786234,543618.6302752966,2,0,0,0,2,0,2개,사무,100.0
3999.0,202521.72901179548,545562.3285974248,22,20,2,0,0,0,22개,주택,90.9
4000.0,204705.27304798932,544831.4265718678,22,21,1,0,0,0,22개,주택,95.5
4001.0,202038.2950000009,546829.3849999997,24,3,19,0,1,1,24개,상업,79.2
4002.0,207409.94500000103,543523.8049999995,30,29,0,0,0,1,30개,주택,96.7
4003.0,207429.6588929101,543634.5830720353,24,19,5,0,0,0,24개,주택,79.2
4004.0,202020.3021108104,546384.4616511263,8,1,6,0,1,0,8개,상업,75.0
4005.0,203389.94534658708,545369.1169802466,2,0,0,0,0,2,2개,기타,100.0
4006.0,203786.48396904577,544713.0231473506,7,1,1,2,3,0,7개,사무,42.9
4007.0,204547.70005864403,547247.2119600187,3,0,0,0,1,2,3개,기타,66.7
4008.0,201770.31316288104,545932.0394228656,10,1,5,0,2,2,10개,상업,50.0
4009.0,204364.0961583011,547053.82591841,10,2,5,0,0,3,10개,상업,50.0
4010.0,202345.10783572192,544650.5621398492,4,0,3,0,0,1,4개,상업,75.0
4011.0,207640.15809106734,543254.674652329,1,0,0,0,0,1,1개,기타,100.0
4012.0,204136.51193503494,546595.2679361353,7,2,3,0,1,1,7개,상업,42.9
4013.0,202645.1511230202,547082.2784738,26,8,16,0,0,2,26개,상업,61.5
4014.0,205264.02585313676,548690.5140993892,11,0,3,0,1,7,11개,기타,63.6
4015.0,201793.107357875,546644.589952902,18,3,15,0,0,0,18개,상업,83.3
4016.0,202153.3694998978,546671.3709251945,18,8,9,0,0,1,18개,상업,50.0
4017.0,202881.57161867482,544632.3193049668,21,11,10,0,0,0,21개,주택,52.4
4018.0,202985.40836828423,544343.5942907557,10,0,1,1,5,3,10개,사무,50.0
4019.0,202595.17107594412,544581.1425735183,7,3,2,0,0,2,7개,주택,42.9
4020.0,203194.29812930053,544570.6097501374,2,0,0,0,2,0,2개,사무,100.0
4021.0,202064.584385943,546869.6267118983,26,5,20,0,0,1,26개,상업,76.9
4022.0,201757.49409874718,546282.4544665198,2,0,1,0,1,0,2개,상업,50.0
4023.0,203191.15317516003,543364.0544171397,1,0,0,0,0,1,1개,기타,100.0
4024.0,204822.63757849848,544158.9726178141,1,1,0,0,0,0,1개,주택,100.0
4025.0,203616.7976283254,543744.5298971487,11,3,4,0,3,1,11개,상업,36.4
4026.0,204507.01465395067,545449.3699583979,0,0,0,0,0,0,0개,없음,0.0
4027.0,202478.25944553164,544458.5604609302,13,0,10,0,0,3,13개,상업,76.9
4028.0,202140.72999162952,546542.6559991727,5,0,3,0,1,1,5개,상업,60.0
4029.0,202092.3531215612,545152.2342928333,9,0,3,1,1,4,9개,기타,44.4
4030.0,203449.37669891005,545438.3329655064,0,0,0,0,0,0,0개,없음,0.0
4031.0,202274.09210119184,546830.0462011369,28,18,9,0,0,1,28개,주택,64.3
4032.0,203844.4571617245,546665.2392501691,12,10,1,0,0,1,12개,주택,83.3
4033.0,202944.3479074481,544394.0766549897,6,0,0,0,6,0,6개,사무,100.0
4034.0,204988.70027065562,544177.0931696469,9,3,2,0,1,3,9개,주택,33.3
4035.0,202762.3858969747,543576.4525752749,9,0,4,0,2,3,9개,상업,44.4
4036.0,203138.67926734494,543885.784469413,16,3,7,0,2,4,16개,상업,43.8
4037.0,204050.38276388042,545360.5363040519,9,4,5,0,0,0,9개,상업,55.6
4038.0,204878.78637397126,545669.3267409271,13,2,4,0,5,2,13개,사무,38.5
4039.0,202756.15991861577,545054.4950135534,13,6,7,0,0,0,13개,상업,53.8
4040.0,203555.16924933065,545192.6880828713,10,3,5,0,2,0,10개,상업,50.0
4041.0,201683.4145016711,546601.6317275929,4,0,3,0,1,0,4개,상업,75.0
4042.0,202906.26791279306,543334.5038099275,10,0,6,0,2,2,10개,상업,60.0
4043.0,204648.64761402414,545374.8778260552,0,0,0,0,0,0,0개,없음,0.0
4044.0,210541.5800560608,544502.58366266,2,1,0,0,0,1,2개,주택,50.0
4045.0,208758.6982721148,544581.3769870921,29,29,0,0,0,0,29개,주택,100.0
4046.0,209549.20840339232,545465.168002879,32,30,2,0,0,0,32개,주택,93.8
4047.0,209664.2226163671,545495.1308924508,24,24,0,0,0,0,24개,주택,100.0
4048.0,209167.19835965426,544882.1077899521,16,8,6,0,1,1,16개,주택,50.0
4049.0,208735.64727203187,544216.7353385227,0,0,0,0,0,0,0개,없음,0.0
4050.0,207497.5065149082,544714.6644001787,25,22,2,0,0,1,25개,주택,88.0
4051.0,209093.7443298431,544749.746165693,11,8,2,0,0,1,11개,주택,72.7
4052.0,210393.82881828432,545686.5507126822,23,13,6,0,0,4,23개,주택,56.5
4053.0,207473.42068785607,545171.5538562761,16,4,7,0,0,5,16개,상업,43.8
4054.0,207301.1715269527,545002.2851590195,32,31,0,0,0,1,32개,주택,96.9
4055.0,210863.69112368504,545473.0051393592,6,2,1,0,0,3,6개,기타,50.0
4056.0,209801.85265115995,545661.9790916558,19,12,7,0,0,0,19개,주택,63.2
4057.0,211902.40244519475,544554.8197690583,1,0,0,0,0,1,1개,기타,100.0
4058.0,210202.49750471913,545244.5301675309,5,2,3,0,0,0,5개,상업,60.0
4059.0,209564.62902550848,545753.3821060586,14,8,3,0,1,2,14개,주택,57.1
4060.0,209096.9953616868,544910.6850558752,6,4,2,0,0,0,6개,주택,66.7
4061.0,207839.57751466925,544350.3406590502,0,0,0,0,0,0,0개,없음,0.0
4062.0,209629.60704621425,544670.8367237593,12,0,9,0,0,3,12개,상업,75.0
4063.0,207239.624508453,545129.0264541222,25,22,1,0,2,0,25개,주택,88.0
4064.0,208101.90274939372,544679.339166295,17,11,4,0,0,2,17개,주택,64.7
4065.0,211462.98570349783,544893.6757024019,3,0,1,0,0,2,3개,기타,66.7
4066.0,208313.92298613102,545153.1640424246,25,16,7,0,0,2,25개,주택,64.0
4067.0,209786.25967858138,545630.4025757757,26,20,6,0,0,0,26개,주택,76.9
4068.0,211496.7231789667,545235.3255513404,19,10,6,0,0,3,19개,주택,52.6
4069.0,208690.34010220846,544251.4130325738,15,11,1,0,0,3,15개,주택,73.3
4070.0,210193.20486538846,547288.9150697503,4,0,0,0,0,4,4개,기타,100.0
4071.0,211177.43928547183,542060.6149502933,1,0,0,0,0,1,1개,기타,100.0
4072.0,207562.80496271266,544871.3552673972,17,8,4,0,0,5,17개,주택,47.1
4073.0,209907.9676659307,544955.3091477316,22,20,1,0,0,1,22개,주택,90.9
4074.0,210301.05191244432,547467.5644135072,5,2,0,0,0,3,5개,기타,60.0
4075.0,208786.94638883564,544637.0017739757,31,30,1,0,0,0,31개,주택,96.8
4076.0,211847.18484485126,543843.1120510942,28,17,7,0,0,4,28개,주택,60.7
4077.0,209127.48583088504,545019.8232616843,28,28,0,0,0,0,28개,주택,100.0
4078.0,208721.51001735,544172.3011363696,0,0,0,0,0,0,0개,없음,0.0
4079.0,211211.32902796264,545172.8912548192,1,1,0,0,0,0,1개,주택,100.0
4080.0,207282.1400903243,545232.9062314392,27,26,0,0,1,0,27개,주택,96.3
4081.0,209209.25129935663,544396.1168082347,0,0,0,0,0,0,0개,없음,0.0
4082.0,207573.70005099193,544823.9659077729,28,22,2,0,0,4,28개,주택,78.6
4083.0,210061.94080440828,545522.131150093,16,9,6,0,0,1,16개,주택,56.2
4084.0,207364.50999999925,544650.0450000011,0,0,0,0,0,0,0개,없음,0.0
4085.0,208026.310372627,544240.2904560234,0,0,0,0,0,0,0개,없음,0.0
4086.0,209435.79836605876,545035.1778324561,3,0,0,0,3,0,3개,사무,100.0
4087.0,208747.22277938842,544218.903079987,0,0,0,0,0,0,0개,없음,0.0
4088.0,210619.6140339319,543818.7733729323,9,0,0,0,3,6,9개,기타,66.7
4089.0,210094.2298349923,544526.130050604,3,0,0,0,0,3,3개,기타,100.0
4090.0,208735.22506983776,544432.6038412937,25,20,3,0,0,2,25개,주택,80.0
4091.0,208746.39514149874,544286.4710031592,20,10,6,0,0,4,20개,주택,50.0
4092.0,210459.81380158907,545137.2615564159,4,2,1,0,0,1,4개,주택,50.0
4093.0,208428.6081597347,544637.3994474304,24,19,3,0,0,2,24개,주택,79.2
4094.0,209780.1395305748,545087.2649905263,25,17,8,0,0,0,25개,주택,68.0
4095.0,211132.53339058885,542002.8416047038,0,0,0,0,0,0,0개,없음,0.0
4096.0,212783.8713519919,543781.1595110879,6,0,3,0,0,3,6개,상업,50.0
4097.0,208947.0091199621,544961.0404254867,19,16,2,0,0,1,19개,주택,84.2
4098.0,209416.70364895646,544452.043365464,0,0,0,0,0,0,0개,없음,0.0
4099.0,210845.93844215223,543340.230327763,10,4,5,0,1,0,10개,상업,50.0
4100.0,207640.85690836815,544500.3638426511,0,0,0,0,0,0,0개,없음,0.0
4101.0,208632.2622308443,544706.6286102011,19,12,4,0,1,2,19개,주택,63.2
4102.0,208897.5995084974,544101.7619080758,0,0,0,0,0,0,0개,없음,0.0
4103.0,208788.23466969136,544317.0903432774,30,12,9,0,0,9,30개,주택,40.0
4104.0,208284.11498090395,544874.3239643774,27,21,4,0,1,1,27개,주택,77.8
4105.0,207871.69743493403,544742.2318785746,28,21,6,0,0,1,28개,주택,75.0
4106.0,209417.61495552195,545152.8266122867,5,0,2,0,0,3,5개,기타,60.0
4107.0,208120.49895961152,544104.8104125852,0,0,0,0,0,0,0개,없음,0.0
4108.0,209854.42875094895,545724.0756242666,10,0,7,0,0,3,10개,상업,70.0
4109.0,209243.90033235998,545126.6948836206,25,19,6,0,0,0,25개,주택,76.0
4110.0,210034.05833867795,545372.0006390116,25,19,5,0,0,1,25개,주택,76.0
4111.0,209262.90280413226,544576.1042910309,16,4,9,0,0,3,16개,상업,56.2
4112.0,209305.64199614438,544419.235190003,0,0,0,0,0,0,0개,없음,0.0
4113.0,209805.49860234748,545727.2259088148,8,1,5,0,0,2,8개,상업,62.5
4114.0,207995.24449594115,544512.4675886207,30,25,1,0,0,4,30개,주택,83.3
4115.0,208014.9440843319,544486.8772907943,27,13,5,0,0,9,27개,주택,48.1
4116.0,208709.08221896744,544169.9701760171,0,0,0,0,0,0,0개,없음,0.0
4117.0,209548.04746869835,544503.464649825,2,0,0,0,0,2,2개,기타,100.0
4118.0,207910.56616910573,544704.028787773,33,32,0,0,0,1,33개,주택,97.0
4119.0,209654.6565091492,545744.1825685387,11,6,4,0,0,1,11개,주택,54.5
4120.0,208933.49346931436,544823.6005879279,16,11,3,0,0,2,16개,주택,68.8
4121.0,207208.59656600683,545101.428049443,30,28,2,0,0,0,30개,주택,93.3
4122.0,210973.86184898493,542560.8610327098,0,0,0,0,0,0,0개,없음,0.0
4123.0,207471.8367169619,544482.133871751,0,0,0,0,0,0,0개,없음,0.0
4124.0,207083.3143691802,545117.6304259556,35,35,0,0,0,0,35개,주택,100.0
4125.0,207170.31854158544,545001.5638870044,33,29,1,0,0,3,33개,주택,87.9
4126.0,210109.25771464204,547331.5026052478,1,0,0,0,0,1,1개,기타,100.0
4127.0,208674.4549976491,544118.8338426545,0,0,0,0,0,0,0개,없음,0.0
4128.0,209946.01814325916,545647.016196549,6,0,2,0,1,3,6개,기타,50.0
4129.0,207098.58377459118,545120.4907300688,33,32,1,0,0,0,33개,주택,97.0
4130.0,209819.8949299098,544946.1335327537,27,21,5,0,0,1,27개,주택,77.8
4131.0,209127.72951653873,544410.065692108,13,7,2,0,0,4,13개,주택,53.8
4132.0,209850.69958803593,544757.106002522,21,8,12,0,0,1,21개,상업,57.1
4133.0,209554.4145732819,545161.2627130937,5,0,3,0,1,1,5개,상업,60.0
4134.0,208027.57242139592,544482.3744519992,27,12,6,0,0,9,27개,주택,44.4
4135.0,211408.1400000006,542334.4150000002,1,1,0,0,0,0,1개,주택,100.0
4136.0,209780.12680845833,544955.1551761375,29,24,3,0,0,2,29개,주택,82.8
4137.0,208720.6262686795,544238.560723668,4,4,0,0,0,0,4개,주택,100.0
4138.0,209509.09739972098,545018.4125715147,5,1,2,0,2,0,5개,상업,40.0
4139.0,209879.74468402698,544486.277394834,1,0,1,0,0,0,1개,상업,100.0
4140.0,208758.61656878082,544164.6124765178,0,0,0,0,0,0,0개,없음,0.0
4141.0,207319.2670968559,545324.0961525511,28,28,0,0,0,0,28개,주택,100.0
4142.0,207320.71276573688,545165.120352166,11,4,3,0,2,2,11개,주택,36.4
4143.0,207969.60827294854,544943.145288226,9,2,2,1,1,3,9개,기타,33.3
4144.0,208858.1320860968,544690.9642148679,28,28,0,0,0,0,28개,주택,100.0
4145.0,209385.21382812905,545064.991363087,4,0,1,0,2,1,4개,사무,50.0
4146.0,212191.7139547679,542465.9976608572,6,0,0,0,0,6,6개,기타,100.0
4147.0,209538.33134105476,545240.2220304583,27,16,4,0,3,4,27개,주택,59.3
4148.0,210045.74826430407,542930.687284628,0,0,0,0,0,0,0개,없음,0.0
4149.0,208616.74156202507,544285.3438218669,12,8,1,0,0,3,12개,주택,66.7
4150.0,209532.77548204028,545267.2831315232,31,22,3,0,3,3,31개,주택,71.0
4151.0,210462.14687995127,545582.0127389474,13,7,6,0,0,0,13개,주택,53.8
4152.0,209084.3741962492,544320.2560743523,0,0,0,0,0,0,0개,없음,0.0
4153.0,209983.07929945207,544667.2241491943,3,0,0,0,0,3,3개,기타,100.0
4154.0,210303.1628793129,547975.5472525741,15,8,1,0,0,6,15개,주택,53.3
4155.0,207768.63553432882,544549.6726774976,7,4,0,1,0,2,7개,주택,57.1
4156.0,207669.07372008017,544771.2515800807,11,7,1,0,0,3,11개,주택,63.6
4157.0,209696.82567837348,545143.9618090525,13,5,7,0,0,1,13개,상업,53.8
4158.0,208271.3410442325,544379.6035719689,34,27,3,0,0,4,34개,주택,79.4
4159.0,209839.8188906695,545029.2754963841,30,26,4,0,0,0,30개,주택,86.7
4160.0,207105.3001228449,544990.7045690244,25,18,2,0,0,5,25개,주택,72.0
4161.0,208020.80604557422,544503.3626956902,29,17,4,0,0,8,29개,주택,58.6
4162.0,207542.0916094133,545126.9816910294,24,16,6,0,0,2,24개,주택,66.7
4163.0,209717.78282185367,545243.6966642862,1,0,0,0,0,1,1개,기타,100.0
4164.0,210008.63418780343,545374.1131246974,31,20,8,0,0,3,31개,주택,64.5
4165.0,208948.78081909014,544742.3631238738,18,13,4,0,0,1,18개,주택,72.2
4166.0,208553.81975762505,544322.0152621326,9,0,1,0,0,8,9개,기타,88.9
4167.0,209113.67845182717,544873.1223585476,11,7,4,0,0,0,11개,주택,63.6
4168.0,210467.12726404786,545592.0887100712,13,6,7,0,0,0,13개,상업,53.8
4169.0,208075.64468954975,544679.3966961481,26,22,3,0,0,1,26개,주택,84.6
4170.0,209831.98479949392,544963.1342431793,30,21,8,0,0,1,30개,주택,70.0
4171.0,208622.1548090204,544805.6372060719,7,2,4,0,0,1,7개,상업,57.1
4172.0,209451.10867808602,545017.2854920211,11,6,1,0,4,0,11개,주택,54.5
4173.0,210330.17793187418,547527.8049207218,6,2,1,0,0,3,6개,기타,50.0
4174.0,208563.99989221254,544194.0671983998,12,4,2,0,0,6,12개,기타,50.0
4175.0,208703.72482548765,544570.6206555134,27,27,0,0,0,0,27개,주택,100.0
4176.0,209620.99355920474,544779.7362135382,23,17,6,0,0,0,23개,주택,73.9
4177.0,207275.64419749807,545050.894410462,35,32,1,0,0,2,35개,주택,91.4
4178.0,208443.9119749445,544841.6660360061,20,14,6,0,0,0,20개,주택,70.0
4179.0,208192.49178965803,544095.5083000563,0,0,0,0,0,0,0개,없음,0.0
4180.0,209873.2715598551,548031.3295408143,2,1,1,0,0,0,2개,주택,50.0
4181.0,207815.43225288432,544715.9944423859,27,22,5,0,0,0,27개,주택,81.5
4182.0,209517.94896504845,544776.132745654,27,18,8,0,0,1,27개,주택,66.7
4183.0,207633.54931915103,544783.9789057032,10,5,4,0,1,0,10개,주택,50.0
4184.0,210710.31064366075,544948.9245636766,5,2,0,0,0,3,5개,기타,60.0
4185.0,207125.17824428953,545763.3601840757,13,0,0,2,3,8,13개,기타,61.5
4186.0,207305.0374823991,545013.1354876799,35,34,0,0,0,1,35개,주택,97.1
4187.0,208317.41989110372,545894.9808503905,9,0,0,0,0,9,9개,기타,100.0
4188.0,210195.91212242798,545285.9128847648,16,11,5,0,0,0,16개,주택,68.8
4189.0,209468.63865029707,544932.8215915138,26,22,3,0,0,1,26개,주택,84.6
4190.0,208947.0091199621,544961.0404254867,19,16,2,0,0,1,19개,주택,84.2
4191.0,209528.95505309978,545438.6239780948,30,28,1,0,0,1,30개,주택,93.3
