좌표정보X(EPSG5174),좌표정보Y(EPSG5174),대지위치,시군구코드,법정동코드,대지구분코드,번,지,관리건축물대장PK,도로명대지위치,연면적(㎡),대지면적(㎡),건축면적(㎡),구조코드,구조코드명,기타구조,주용도코드,주용도코드명,기타용동,지상층수,지하층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,용적률(%),건폐율(%),용적률산정연면적(㎡),용도지역,건폐율_법정상한(%),용적률_법정상한(%)
200659.04,451167.26,서울특별시 중구 장충동1가 38-10번지,11140,14300,0,38,10,100318769,서울특별시 중구 장충단로8나길 7 (장충동1가),200.5,66.83,66.83,11.0,벽돌구조,연와조,01000,단독주택,주택,3,1,19691104.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
200689.38,451116.59,서울특별시 중구 장충동1가 38-31번지,11140,14300,0,38,31,100318783,서울특별시 중구 장충단로8길 37 (장충동1가),1077.2,348.1,173.96,21.0,철근콘크리트구조,"철근콘크리트조,경량판넬",03000,제1종근린생활시설,"근린생활시설, 주택",6,1,19890209.0,19880615.0,1,0,0.0,243.4,49.97,847.28,제2종일반주거지역,60.0,250.0
200739.95,451117.56,서울특별시 중구 장충동1가 38-65번지,11140,14300,0,38,65,100318795,서울특별시 중구 장충단로8길 45-4 (장충동1가),172.42,116.0,97.07,11.0,벽돌구조,"목조,세멘벽돌조,조적조,경량철골조,조립식판넬구조",01000,단독주택,다가구주택,2,1,19361001.0,,0,0,0.0,148.64,83.68,172.42,제2종일반주거지역,60.0,250.0
200652.03,450929.89,서울특별시 중구 장충동1가 48-34번지,11140,14300,0,48,34,100318858,서울특별시 중구 장충단로4길 41 (장충동1가),261.45,152.0,90.95,11.0,벽돌구조,연와조,01000,단독주택,다가구주택,2,1,19941130.0,19921205.0,0,0,0.0,110.61,59.84,0.0,제2종일반주거지역,60.0,250.0
200432.03,450987.92,서울특별시 중구 장충동1가 58-5번지,11140,14300,0,58,5,100318971,서울특별시 중구 동호로24길 42 (장충동1가),328.43,109.48,109.48,21.0,철근콘크리트구조,철근콘크리트,01000,단독주택,주택,3,1,19691118.0,,0,0,0.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
200435.42,451035.47,서울특별시 중구 장충동2가 7-1번지,11140,14400,0,7,1,100319083,서울특별시 중구 퇴계로56길 51 (장충동2가),1102.4,183.73,183.73,21.0,철근콘크리트구조,"철근콘크리트, 세멘벽돌",04000,제2종근린생활시설,"영업, 창고",6,1,19700425.0,,0,0,0.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
200435.42,451035.47,서울특별시 중구 장충동2가 7-1번지,11140,14400,0,7,1,100319084,서울특별시 중구 퇴계로56길 51 (장충동2가),66.05,66.05,66.05,51.0,일반목구조,목조,01000,단독주택,주택,1,1,19600507.0,,0,0,0.0,300.0,50.0,0.0,제3종일반주거지역,50.0,300.0
200394.73,450973.57,서울특별시 중구 장충동2가 12-6번지,11140,14400,0,12,6,100319091,서울특별시 중구 동호로30길 42 (장충동2가),248.24,82.75,82.75,21.0,철근콘크리트구조,"철근콘크리트, 조적조",04000,제2종근린생활시설,"영업, 주택",3,1,19660927.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
200339.95,451007.87,서울특별시 중구 장충동2가 36-5번지,11140,14400,0,36,5,100319126,서울특별시 중구 동호로30길 27-6 (장충동2가),99.18,49.59,49.59,51.0,일반목구조,목조,01000,단독주택,주택,2,1,,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
200339.95,451007.87,서울특별시 중구 장충동2가 36-5번지,11140,14400,0,36,5,100319125,서울특별시 중구 동호로30길 27-6 (장충동2가),167.2,55.73,55.73,21.0,철근콘크리트구조,철근콘크리트,04000,제2종근린생활시설,영업,3,1,19671025.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
200360.97,450990.21,서울특별시 중구 장충동2가 38-1번지,11140,14400,0,38,1,100319129,서울특별시 중구 동호로30길 33 (장충동2가),380.93,95.23,95.23,21.0,철근콘크리트구조,철근콘크리트,03000,제1종근린생활시설,점포,4,1,19691217.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
200388.04,451045.3,서울특별시 중구 장충동2가 69번지,11140,14400,0,69,0,100319177,서울특별시 중구 퇴계로56가길 7 (장충동2가),209.3,69.77,69.77,11.0,벽돌구조,조적조,03000,제1종근린생활시설,영업,3,1,19670322.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
200414.41,451048.44,서울특별시 중구 장충동2가 74번지,11140,14400,0,74,0,100319183,서울특별시 중구 퇴계로56가길 2 (장충동2가),244.78,81.59,81.59,21.0,철근콘크리트구조,철근콘크리트,15000,숙박시설,"여관, 근린생활시설",3,1,19680730.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
200386.42,451069.22,서울특별시 중구 장충동2가 112-6번지,11140,14400,0,112,6,100319231,서울특별시 중구 장충단로7길 21-13 (장충동2가),177.76,118.0,66.24,11.0,벽돌구조,연와조,01000,단독주택,단독형다가구주택,2,1,19940526.0,19940126.0,0,0,0.0,110.75,59.95,0.0,제2종일반주거지역,60.0,250.0
200309.55,451047.43,서울특별시 중구 장충동2가 151번지,11140,14400,0,151,0,100319288,서울특별시 중구 퇴계로56가길 24 (장충동2가),79.33,39.66,39.66,11.0,벽돌구조,연와조,01000,단독주택,주택,2,1,19610510.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
200240.69,450925.22,서울특별시 중구 장충동2가 186-32번지,11140,14400,0,186,32,100319663,서울특별시 중구 동호로 290-9 (장충동2가),811.46,308.64,184.89,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,대세대주택,4,1,20020305.0,20010511.0,0,0,0.0,209.65,59.9,647.05,제3종일반주거지역,50.0,300.0
200142.0,450878.1,서울특별시 중구 장충동2가 186-54번지,11140,14400,0,186,54,100319395,서울특별시 중구 동호로 287 (장충동2가),32899.27,3852.2,3138.11,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"숙박시설,호텔, 관광호텔, 관람집회시설, 근린생활시설, 영업, 운동시설",18,2,19630406.0,,8,1,0.0,725.17366,81.4628,27935.14,일반상업지역,80.0,800.0
200360.09,450863.33,서울특별시 중구 장충동2가 188-8번지,11140,14400,0,188,8,1000000000000005536223,서울특별시 중구 동호로24길 19-5 (장충동2가),1012.55,381.8,190.84,21.0,철근콘크리트구조,철근콘크리트구조,04000,제2종근린생활시설,근린생활시설,6,1,20250415.0,20221223.0,0,1,1.0,223.02,49.9843,851.48,제3종일반주거지역,50.0,300.0
127.0,37.56,서울특별시 중구 장충동2가 192-116번지,11140,14400,0,192,116,100319551,서울특별시 중구 필동로1길 35-6 (장충동2가),38.84,109.1,19.42,11.0,벽돌구조,연와조,01000,단독주택,주택,2,1,19730420.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
199774.49,450717.93,서울특별시 중구 장충동2가 192-116번지,11140,14400,0,192,116,100319552,서울특별시 중구 필동로1길 35-4 (장충동2가),54.02,109.1,27.01,11.0,벽돌구조,연와조,01000,단독주택,주택,2,1,19730420.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
127.0,37.56,서울특별시 중구 장충동2가 192-116번지,11140,14400,0,192,116,100319550,서울특별시 중구 필동로1길 35-8 (장충동2가),62.89,109.1,31.44,11.0,벽돌구조,연와조,01000,단독주택,주택,2,1,19730420.0,,0,0,0.0,250.0,60.0,0.0,제2종일반주거지역,60.0,250.0
199981.83,450826.11,서울특별시 중구 장충동2가 193-50번지,11140,14400,0,193,50,100319683,서울특별시 중구 동호로25길 56 (장충동2가),644.58,301.3,140.8,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,공동주택(다세대),4,1,19970214.0,,0,0,0.0,260.33,69.94,0.0,제2종일반주거지역,60.0,250.0
200063.66,450727.53,서울특별시 중구 장충동2가 193-117번지,11140,14400,0,193,117,100319709,서울특별시 중구 동호로25길 25 (장충동2가),293.25,114.6,74.57,21.0,철근콘크리트구조,철근콘크리트조,01000,단독주택,"다가구주택, 근린생활시설",5,0,19970318.0,19960518.0,0,0,0.0,255.89,65.06,293.25,제2종일반주거지역,60.0,250.0
200053.52,450695.6,서울특별시 중구 장충동2가 193-120번지,11140,14400,0,193,120,100319712,서울특별시 중구 동호로25가길 21-2 (장충동2가),628.48,189.2,121.58,21.0,철근콘크리트구조,철근콘크리트조(증축:샌드위치판넬),02000,공동주택,공동주택,5,1,19980430.0,19970703.0,0,0,0.0,276.3636,64.26,522.88,제2종일반주거지역,60.0,250.0
200037.12,450735.13,서울특별시 중구 장충동2가 193-125번지,11140,14400,0,193,125,100319715,서울특별시 중구 동호로25길 37-17 (장충동2가),724.68,182.8,126.66,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,다세대주택,5,1,20000808.0,19991005.0,0,0,0.0,328.07,69.29,599.72,제2종일반주거지역,60.0,250.0
200141.35,450701.89,서울특별시 중구 장충동2가 193-266번지,11140,14400,0,193,266,100319776,서울특별시 중구 동호로25가길 7 (장충동2가),769.12,181.4,126.93,21.0,철근콘크리트구조,철근큰크리트,02000,공동주택,공동주택,5,2,19991124.0,19990406.0,0,0,0.0,316.58,69.97,574.28,제2종일반주거지역,60.0,250.0
199949.46,450763.26,서울특별시 중구 장충동2가 193-465번지,11140,14400,0,193,465,100319777,서울특별시 중구 동호로25가길 49 (장충동2가),657.52,395.4,196.75,21.0,철근콘크리트구조,철근콘크리트조,02000,공동주택,다세대주택,3,1,19980625.0,19971007.0,0,0,0.0,124.72,49.76,493.14,제2종일반주거지역,60.0,250.0
200463.63,450497.46,서울특별시 중구 장충동2가 200-77번지,11140,14400,0,200,77,100319632,서울특별시 중구 동호로 249 (장충동2가),208.53,69.51,69.51,11.0,벽돌구조,연와조,04000,제2종근린생활시설,근린생활시설,3,0,,,0,0,0.0,200.0,60.0,0.0,제1종일반주거지역,60.0,200.0
200551.62,450596.79,서울특별시 중구 장충동2가 200-82번지,11140,14400,0,200,82,100319633,서울특별시 중구 동호로 235-14 (장충동2가),299.87,264.4,103.77,11.0,벽돌구조,연와조,03000,제1종근린생활시설,"근린생활시설,단독주택",3,0,19691201.0,,0,0,0.0,113.42,39.25,299.87,제1종일반주거지역,60.0,200.0
200193.23,449809.74,서울특별시 중구 장충동2가 201번지,11140,14400,0,201,0,100319639,서울특별시 중구 장충단로 60 (장충동2가),6949.39,19474.82,5493.46,21.0,철근콘크리트구조,철근콘크리트조,03000,제1종근린생활시설,제1종근린생활시설,5,0,19741226.0,19921215.0,0,0,0.0,102.71,28.21,0.0,제1종일반주거지역,60.0,200.0
200193.23,449809.74,서울특별시 중구 장충동2가 201-1번지,11140,14400,0,201,1,100319640,서울특별시 중구 장충단로 60 (장충동2가),2029.55,30253.3,968.46,21.0,철근콘크리트구조,철근콘크리트구조,13000,운동시설,관광숙박시설,4,0,,,0,0,0.0,200.0,60.0,0.0,제1종일반주거지역,60.0,200.0
200193.23,449809.74,서울특별시 중구 장충동2가 201-3번지,11140,14400,0,201,3,100319641,서울특별시 중구 장충단로 60 (장충동2가),2338.76,8549.7,854.12,21.0,철근콘크리트구조,철근콘크리트조,04000,제2종근린생활시설,제2종근린생활시설,2,1,19710812.0,,1,0,0.0,200.0,9.9900581,0.0,제1종일반주거지역,60.0,200.0
200463.63,450497.46,서울특별시 중구 장충동2가 202번지,11140,14400,0,202,0,100319643,서울특별시 중구 동호로 249 (장충동2가),1305.6,61702.38,2658.6,21.0,철근콘크리트구조,철근콘크리트,22000,분뇨.쓰레기처리시설,오폐수처리장,22,2,19860725.0,,0,0,0.0,200.0,60.0,0.0,제1종일반주거지역,60.0,200.0
200463.63,450497.46,서울특별시 중구 장충동2가 202번지,11140,14400,0,202,0,100319647,서울특별시 중구 동호로 249 (장충동2가),1066.0,61702.38,2658.6,21.0,철근콘크리트구조,철근콘크리트조,14000,업무시설,업무시설,22,3,19860725.0,,0,0,0.0,200.0,60.0,0.0,제1종일반주거지역,60.0,200.0
200463.63,450497.46,서울특별시 중구 장충동2가 202번지,11140,14400,0,202,0,100319646,서울특별시 중구 동호로 249 (장충동2가),67122.04,61702.38,2658.6,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,호텔,22,3,19670225.0,,0,0,0.0,200.0,60.0,0.0,제1종일반주거지역,60.0,200.0
200463.63,450497.46,서울특별시 중구 장충동2가 202번지,11140,14400,0,202,0,100319645,서울특별시 중구 동호로 249 (장충동2가),6910.54,61702.38,2658.6,21.0,철근콘크리트구조,철근콘크리트,15000,숙박시설,"사무실, 보세판매장, 식당, 창고",2,1,19860726.0,,0,0,0.0,200.0,60.0,5469.78,제1종일반주거지역,60.0,200.0
200463.63,450497.46,서울특별시 중구 장충동2가 202번지,11140,14400,0,202,0,100319644,서울특별시 중구 동호로 249 (장충동2가),6647.66,61702.38,2658.6,21.0,철근콘크리트구조,"철근콘크리트조, 부럭조",15000,숙박시설,복지관,3,1,19880211.0,19870619.0,0,0,0.0,200.0,60.0,0.0,제1종일반주거지역,60.0,200.0
200193.23,449809.74,서울특별시 중구 장충동2가 산5-5번지,11140,14400,1,5,5,100319789,서울특별시 중구 장충단로 60 (장충동2가),15089.54,39254.0,2001.94,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"관광숙박시설,근린생활시설",19,2,19670729.0,,3,1,0.0,21.515361,5.0999643,8445.64,,0.0,0.0
200237.29,451450.69,서울특별시 중구 광희동1가 1-4번지,11140,14500,0,1,4,100319835,서울특별시 중구 동호로34길 15 (광희동1가),232.7,116.35,116.35,21.0,철근콘크리트구조,"철근콘크리트, 연와조",15000,숙박시설,여관,2,0,,,0,0,0.0,800.0,80.0,0.0,일반상업지역,80.0,800.0
200271.4,451530.98,서울특별시 중구 광희동1가 38-1번지,11140,14500,0,38,1,100319877,서울특별시 중구 을지로38길 11 (광희동1가),577.38,113.4,102.84,21.0,철근콘크리트구조,철근콘크리트,15000,숙박시설,"병원, 근린생활시설,위락시설",5,1,19700707.0,,0,0,0.0,444.37,90.69,503.92,일반상업지역,80.0,800.0
200448.97,451491.67,서울특별시 중구 광희동1가 130번지,11140,14500,0,130,0,100319993,서울특별시 중구 을지로42길 11 (광희동1가),719.95,143.99,143.99,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,"호텔, 교육연구시설, 근린생활시설, 점포",5,1,19740401.0,,0,0,0.0,800.0,80.0,0.0,일반상업지역,80.0,800.0
200450.19,451505.02,서울특별시 중구 광희동1가 134번지,11140,14500,0,134,0,100319995,서울특별시 중구 을지로42길 7 (광희동1가),302.9,100.97,100.97,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,근린생활시설,3,1,19851230.0,,0,0,0.0,800.0,80.0,0.0,일반상업지역,80.0,800.0
200476.81,451495.14,서울특별시 중구 광희동1가 138-1번지,11140,14500,0,138,1,100319997,서울특별시 중구 을지로44길 6-7 (광희동1가),458.7,114.68,114.68,21.0,철근콘크리트구조,"철근콘크리트조, 세멘벽돌조",15000,숙박시설,"여관, 주택",4,1,19740731.0,,0,0,0.0,800.0,80.0,0.0,일반상업지역,80.0,800.0
200470.34,451468.31,서울특별시 중구 광희동1가 149번지,11140,14500,0,149,0,1000000000000003156464,서울특별시 중구 마른내로 159-16 (광희동1가),580.51,127.2,74.88,21.0,철근콘크리트구조,철근콘크리트구조,15000,숙박시설,숙박시설,7,1,20240206.0,20191203.0,1,0,0.0,397.7,58.87,505.88,일반상업지역,80.0,800.0
200456.94,451451.87,서울특별시 중구 광희동1가 150-5번지,11140,14500,0,150,5,1003110009,서울특별시 중구 마른내로 159-14 (광희동1가),1572.53,455.49,265.15,21.0,철근콘크리트구조,"철근콘크리트조,조적조",15000,숙박시설,"숙박시설,공장",6,1,19920124.0,19910615.0,0,0,1.0,294.83,58.21,1342.92,일반상업지역,80.0,800.0
200468.65,451445.16,서울특별시 중구 광희동1가 153번지,11140,14500,0,153,0,1003110011,서울특별시 중구 을지로44길 24-6 (광희동1가),799.2,266.4,266.4,11.0,벽돌구조,연와조,04000,제2종근린생활시설,"제2종근린생활시설,영업",3,1,19670927.0,,0,0,0.0,800.0,80.0,0.0,일반상업지역,80.0,800.0
200480.79,451428.3,서울특별시 중구 광희동1가 155번지,11140,14500,0,155,0,1003110023,서울특별시 중구 을지로44길 24-4 (광희동1가),1215.02,333.2,225.98,21.0,철근콘크리트구조,철근콘크리트,15000,숙박시설,"점포, 목욕탕, 여관",5,1,19730503.0,,0,0,0.0,330.9604,67.8211,1102.76,일반상업지역,80.0,800.0
200480.79,451428.3,서울특별시 중구 광희동1가 155번지,11140,14500,0,155,0,1003110024,서울특별시 중구 을지로44길 24-4 (광희동1가),235.35,333.2,225.98,51.0,일반목구조,목조,03000,제1종근린생활시설,영업용,2,1,,,0,0,0.0,800.0,80.0,0.0,일반상업지역,80.0,800.0
200550.74,451452.04,서울특별시 중구 광희동1가 182-6번지,11140,14500,0,182,6,1003110044,서울특별시 중구 장충단로 229-5 (광희동1가),478.51,174.9,131.97,21.0,철근콘크리트구조,철근콘크리트,15000,숙박시설,숙박시설(여관),5,1,19711020.0,,0,0,0.0,260.83476,75.454545,456.2,일반상업지역,80.0,800.0
200538.2,451456.42,서울특별시 중구 광희동1가 182-20번지,11140,14500,0,182,20,1003110048,서울특별시 중구 장충단로 229-9 (광희동1가),435.9,148.1,66.15,21.0,철근콘크리트구조,철근콘크리트조,15000,숙박시설,숙박시설,5,1,19910924.0,19910319.0,0,0,0.0,223.33,44.67,330.75,일반상업지역,80.0,800.0
200540.49,451440.61,서울특별시 중구 광희동1가 182-30번지,11140,14500,0,182,30,1003110054,서울특별시 중구 을지로44길 17-7 (광희동1가),783.57,282.17,133.61,21.0,철근콘크리트구조,"철근콘크리트조, 경량철골조",15000,숙박시설,"여관, 위락시설",5,1,19801124.0,,1,0,0.0,215.68,47.35,608.59,일반상업지역,80.0,800.0
200511.77,451411.73,서울특별시 중구 광희동1가 187-2번지,11140,14500,0,187,2,1003110070,서울특별시 중구 을지로44길 23 (광희동1가),946.89,257.7,138.85,21.0,철근콘크리트구조,철근콘크리트,15000,숙박시설,"근린생활시설, 여관, 위락시설",7,1,19940421.0,,1,0,1.0,308.14901,53.880481,794.1,일반상업지역,80.0,800.0
