X좌표,Y좌표,대지위치,시군구코드,법정동코드,대지구분코드,번,지,사업장명,관리건축물대장PK,도로명대지위치,연면적(㎡),구조코드,기타구조,주용도코드,기타용도,지상층수,지하층수,총층수,사용승인일,허가일,승용승강기수,비상용승강기수,내진설계적용여부,구,동,위도,경도,최근접_안전센터,안전센터_유클리드m,최근접_소방서,소방서_유클리드m,최근접_거리m,이동시간초,예상도착초,담당_안전센터,담당_소방서,승인연도,건물나이,소방접근성_점수,반경_50m_건물수,집중도(%),주요_시설군,위험점수_PCA,위험점수_AHP,군집,노후도_zscore,고유단속지점수_50m,로그_주변대비_상대위험도_고유단속지점_50m,숙소ID,인접도로명,인접도로폭,지도표시도로폭,도로폭_출처,도로폭_도로구간매칭,도로폭_거리m,공식도로폭m,도로폭_위험도,도로폭_속도계수,도로폭_보정이동시간초,도로폭_보정예상도착초,실폭도로ID,실폭도로일련번호,도로구간관리번호,도로명코드,구조_노후_통합점수,상업비율(%)
198721.691863331,451900.077018803,서울특별시 종로구 관철동 13-11번지,11110,13500,0,13,11,헤리티지31호텔 (HOTEL HERITAGE31),10021100226206,서울특별시 종로구 삼일대로17길 20-3 (관철동),785.33,21.0,철근콘크리트구조,15000,숙박시설,11,2,13,20220125.0,20200514.0,1,0,1.0,종로구,관철동,37.56663673,126.98553079,종로119안전센터,797.0,종로소방서,1160.0,797.0,96.0,156.0,세종로119안전센터,종로소방서,2022.0,3.0,0.6015,1.0,100.0,사무,96.44,39.15,0.0,-1.6977436115941196,36.0,0.6931471805599453,501.0,남대문로10길,폭10-12m,폭6-8m,API,교차,12.22,10.0,0.55,1.08,104.0,164.0,2124.0,169.0,1225.0,4103012.0,0.1036,0.0
199591.565032065,452530.682866041,서울특별시 종로구 원남동 226-1번지,11110,15900,0,226,1,종로 스테이,1002111590,서울특별시 종로구 동순라길 98 (원남동),582.17,21.0,철근콘크리트구조,15000,숙박시설,3,1,4,20030128.0,20020814.0,0,0,0.0,종로구,원남동,37.57231926,126.99537656,종로119안전센터,286.0,종로소방서,846.0,286.0,34.0,96.0,연건119안전센터,종로소방서,2003.0,22.0,0.857,1.0,100.0,기타,96.46,26.69,1.0,-0.6013405398788435,0.0,0.0,502.0,서순라길,폭6-8m,6m미만,API,교차,139.54,6.0,0.85,1.22,41.0,101.0,730.0,320.0,1920.0,4100163.0,0.1308,0.0
198581.07505765,451932.290554746,서울특별시 종로구 관철동 18-10번지,11110,13500,0,18,10,UH SUITE,10021100218585,서울특별시 종로구 우정국로2길 29 (관철동),2155.0,21.0,철근콘크리트구조,04000,일반음식점,8,2,10,20200106.0,20180409.0,1,0,1.0,종로구,관철동,37.56692677,126.98393909,종로119안전센터,890.0,종로소방서,1161.0,890.0,107.0,168.0,세종로119안전센터,종로소방서,2020.0,5.0,0.555,4.0,75.0,기타,72.59,40.3,0.0,-1.58233276193988,52.0,0.8938178760220964,503.0,남대문로10길,폭10-12m,폭6-8m,API,교차,33.34,10.0,0.55,1.08,116.0,176.0,2124.0,169.0,1225.0,4103012.0,0.1065,65.38
198995.160911349,452541.684613522,서울특별시 종로구 익선동 30-1번지,11110,13300,0,30,1,더 가든 호텔(The garden hotel),1002126941,서울특별시 종로구 돈화문로11나길 63 (익선동),1364.27,21.0,철근콘크리트조,15000,숙박시설,6,1,7,19680917.0,,1,0,0.0,종로구,익선동,37.57241793,126.98862532,종로119안전센터,356.0,종로소방서,507.0,356.0,43.0,102.0,종로119안전센터,종로소방서,1968.0,57.0,0.822,26.0,65.4,상업,65.03,43.6,1.0,1.4183493290703493,702.0,2.0352321021806903,504.0,수표로22길,6m미만,6m미만,API,교차,16.74,5.0,1.0,1.3,56.0,116.0,1146.0,201.0,1263.0,4100196.0,0.1808,0.0
199607.788245225,452537.19409774,서울특별시 종로구 원남동 228-1번지,11110,15900,0,228,1,Apple-stay (애플스테이),10021100208705,서울특별시 종로구 창경궁로21가길 7-2 (원남동),263.41,31.0,일반철골구조,15000,숙박시설(생활숙박시설) 및 단독주택(다중주택),4,0,4,20180103.0,20161128.0,0,0,1.0,종로구,원남동,37.57237793,126.9955602,종로119안전센터,303.0,종로소방서,855.0,303.0,36.0,96.0,연건119안전센터,종로소방서,2018.0,7.0,0.8485,1.0,100.0,기타,96.4,21.46,1.0,-1.4669219122856405,0.0,0.0,505.0,동순라길,6m미만,6m미만,API,교차,126.51,4.0,1.0,1.3,47.0,107.0,494.0,645.0,498.0,4100066.0,0.24,0.0
198585.288862795,451905.418901544,서울특별시 종로구 관철동 19-22번지,11110,13500,0,19,22,스테이 오하나,1000000000000000060121,서울특별시 종로구 우정국로2길 32 (관철동),1470.28,21.0,철근콘크리트구조,04000,제2종근린생활시설,5,1,6,20220817.0,20201231.0,1,0,1.0,종로구,관철동,37.56668466,126.98398683,종로119안전센터,901.0,종로소방서,1185.0,901.0,108.0,168.0,세종로119안전센터,종로소방서,2022.0,3.0,0.5495,4.0,75.0,사무,72.58,39.94,0.0,-1.6977436115941196,28.0,0.5753641449035619,506.0,남대문로10길,폭10-12m,폭6-8m,API,교차,33.85,10.0,0.55,1.08,117.0,177.0,2124.0,169.0,1225.0,4103012.0,0.1036,68.0
198998.999623726,452520.878594292,서울특별시 종로구 익선동 53번지,11110,13300,0,53,0,어반스테이 부티크 익선,1000000000000001656707,서울특별시 종로구 돈화문로11나길 53 (익선동),1999.66,21.0,철근콘크리트구조,15000,생활숙박시설,9,1,10,20230421.0,20210602.0,1,0,1.0,종로구,익선동,37.57223047,126.9886688,종로119안전센터,346.0,종로소방서,528.0,346.0,42.0,102.0,종로119안전센터,종로소방서,2023.0,2.0,0.827,25.0,68.0,상업,67.23,21.81,1.0,-1.7554490364212394,879.0,2.233422945163059,507.0,수표로22길,6m미만,6m미만,API,교차,28.25,5.0,1.0,1.3,55.0,115.0,1146.0,201.0,1263.0,4100196.0,0.1022,53.33
199470.765862287,451906.320346742,서울특별시 종로구 장사동 130-2번지,11110,15400,0,130,2,알게스트하우스 종묘점,1002111935,서울특별시 종로구 종로26길 22 (장사동),827.25,21.0,철근콘크리트조,15000,"영업용, 근린생활시설",4,0,4,19661116.0,,0,0,0.0,종로구,장사동,37.56669372,126.99400958,충무로119안전센터,516.0,종로소방서,1264.0,516.0,62.0,120.0,종로119안전센터,종로소방서,1966.0,59.0,0.742,30.0,53.3,상업,53.68,49.65,1.0,1.5337601787245887,85.0,0.897308280961865,508.0,퇴계로,폭35-40m,6m미만,API,교차,12.47,39.0,0.08,0.95,59.0,119.0,1723.0,350.0,1507.0,3101011.0,0.1837,52.38
199127.338507049,452117.435900683,서울특별시 종로구 돈의동 155번지,11110,15300,0,155,0,엠앤럭키호텔,10021100219725,서울특별시 종로구 수표로22길 38 (돈의동),1613.91,21.0,철근콘크리트구조,15000,관광숙박시설,10,1,11,20200408.0,20161012.0,1,0,0.0,종로구,돈의동,37.5685956,126.99012206,종로119안전센터,361.0,종로소방서,949.0,361.0,43.0,102.0,종로119안전센터,종로소방서,2020.0,5.0,0.8195,21.0,52.4,상업,51.94,20.13,1.0,-1.58233276193988,354.0,0.6931471805599453,509.0,종로,폭35-40m,6m미만,API,교차,4.45,35.0,0.08,0.95,41.0,101.0,2584.0,214.0,687.0,3100013.0,0.1065,0.0
198724.740257195,451930.754248234,서울특별시 종로구 관철동 14-6번지,11110,13500,0,14,6,어 베터 플레이스 (A BETTER PLACE),1002112812,서울특별시 종로구 삼일대로19길 22 (관철동),427.1,21.0,"철근콘크리트조, 목조, 세멘벽돌조",04000,"제2종근린생활시설(일반음식점, 소매점, 사무소)",5,0,5,19750825.0,,1,0,0.0,종로구,관철동,37.56691314,126.98556525,종로119안전센터,775.0,종로소방서,1129.0,775.0,93.0,150.0,세종로119안전센터,종로소방서,1975.0,50.0,0.6125,0.0,0.0,없음,0.27,40.57,0.0,1.0144113552805107,42.0,0.7731898882334818,510.0,남대문로10길,폭10-12m,폭6-8m,API,교차,10.24,10.0,0.55,1.08,100.0,160.0,2124.0,169.0,1225.0,4103012.0,0.86,78.26
199159.58483588,451879.903244269,서울특별시 종로구 관수동 104-2번지,11110,15500,0,104,2,호텔케이월드(청계),10021100220465,서울특별시 종로구 수표로18길 28 (관수동),2414.34,21.0,철근콘크리트구조,15000,일반숙박시설,11,2,13,20200611.0,20180321.0,2,0,1.0,종로구,관수동,37.56645547,126.99048734,충무로119안전센터,528.0,종로소방서,1189.0,528.0,63.0,126.0,종로119안전센터,종로소방서,2020.0,5.0,0.736,23.0,78.3,상업,77.04,31.24,1.0,-1.58233276193988,756.0,0.8412963419985058,511.0,퇴계로,폭35-40m,6m미만,API,교차,6.56,39.0,0.08,0.95,60.0,120.0,1723.0,350.0,1507.0,3101011.0,0.1065,25.0
198797.654661402,451848.180035467,서울특별시 종로구 관철동 7-16번지,11110,13500,0,7,16,더 스테이 코리아(The Stay Korea),10021100201597,서울특별시 종로구 삼일대로15길 6 (관철동),1053.21,21.0,철근콘크리트구조,04000,제2종근린생활시설,5,2,7,20150430.0,20140930.0,1,0,1.0,종로구,관철동,37.56616924,126.9863907,충무로119안전센터,732.0,종로소방서,1201.0,732.0,88.0,150.0,세종로119안전센터,종로소방서,2015.0,10.0,0.634,4.0,50.0,사무,48.52,32.12,0.0,-1.293805637804281,63.0,1.01160091167848,512.0,을지로,폭30-35m,6m미만,API,교차,0.0,30.0,0.12,0.96,84.0,144.0,1605.0,584.0,1516.0,3101006.0,0.1136,61.54
198999.525786224,452458.391334878,서울특별시 종로구 익선동 34-8번지,11110,13300,0,34,8,호텔 이비스앰배서더 인사동,10021100195968,서울특별시 종로구 삼일대로30길 31 (익선동),14346.3,21.0,철근콘크리트구조,15000,관광호텔,10,2,12,20130911.0,20101125.0,3,1,1.0,종로구,익선동,37.57168791,126.98843016,종로119안전센터,353.0,종로소방서,585.0,353.0,42.0,102.0,종로119안전센터,종로소방서,2013.0,12.0,0.8235,12.0,58.3,상업,57.03,21.36,1.0,-1.1783947881500414,1003.0,2.352052076140245,79.0,종로17길,폭8-10m,폭6-8m,API,교차,11.17,9.0,0.7,1.14,48.0,108.0,865.0,214.0,842.0,4100310.0,0.1165,73.33
199153.425066203,452459.177175342,서울특별시 종로구 와룡동 68번지,11110,13000,0,68,0,Hostel Tommy 호스텔 토미,100214935,서울특별시 종로구 돈화문로 66 (와룡동),743.14,21.0,철근콘크리트조,15000,숙박시설,4,0,4,19650930.0,,0,0,0.0,종로구,와룡동,37.5716747,126.99041695,종로119안전센터,181.0,종로소방서,629.0,181.0,22.0,84.0,종로119안전센터,종로소방서,1965.0,60.0,0.9095,62.0,38.7,주택,41.81,42.29,1.0,1.5914656035517083,824.0,2.1717454920352344,76.0,수표로22길,6m미만,6m미만,API,교차,0.0,5.0,1.0,1.3,29.0,89.0,1146.0,201.0,1263.0,4100196.0,0.1851,50.0
198811.497417806,452301.907780717,서울특별시 종로구 낙원동 272번지,11110,13700,0,272,0,오라카이 인사동 스위츠,1002120662,서울특별시 종로구 인사동4길 18 (낙원동),45510.23,42.0,철골철근콘크리트구조,15000,숙박시설,24,6,30,20020608.0,19921204.0,7,1,1.0,종로구,낙원동,37.57025733,126.98654665,종로119안전센터,529.0,종로소방서,748.0,529.0,63.0,126.0,종로119안전센터,종로소방서,2002.0,23.0,0.7355,19.0,94.7,상업,92.64,40.0,1.0,-0.5436351150517237,326.0,0.6194439847728106,72.0,종로,폭35-40m,6m미만,API,교차,0.0,35.0,0.08,0.95,60.0,120.0,2584.0,214.0,687.0,3100013.0,0.1322,70.83
198534.549198735,452256.166993396,서울특별시 종로구 관훈동 198-42번지,11110,12800,0,198,42,아미드 호텔 서울,1002113136,서울특별시 종로구 인사동5길 38 (관훈동),15679.42,21.0,철골철근콘크리트조,15000,숙박시설,14,4,18,19850719.0,19831021.0,4,1,0.0,종로구,관훈동,37.56984481,126.98341181,종로119안전센터,809.0,종로소방서,874.0,809.0,97.0,156.0,세종로119안전센터,종로소방서,1985.0,40.0,0.5955,5.0,60.0,상업,58.36,48.72,0.0,0.4373571070093127,202.0,1.2127064842946906,74.0,우정국로,폭30-35m,6m미만,API,교차,1.94,30.0,0.12,0.96,93.0,153.0,259.0,338.0,1690.0,3100009.0,0.1565,9.09
200934.012281403,452128.401000852,서울특별시 종로구 창신동 464-10번지,11110,17400,0,464,10,대구,100213111,서울특별시 종로구 종로48길 8-2 (창신동),323.85,21.0,"철근콘크리트조, 시멘트벽돌조",03000,"목욕탕, 여인숙",3,1,4,19810924.0,,0,0,0.0,종로구,창신동,37.56869433,127.0105724,을지로119안전센터,251.0,중부소방서,598.0,251.0,30.0,90.0,,,1981.0,44.0,0.8745,2.0,50.0,상업,48.47,26.23,1.0,0.6681788063177919,2763.0,2.665848455054828,517.0,마장로,폭20-25m,폭20-25m,공식만,근접,16.02,20.0,0.25,1.0,30.0,90.0,2004.0,750.0,1531.0,3005009.0,0.4359,96.3
198817.753689913,452227.642682917,서울특별시 종로구 낙원동 285번지,11110,13700,0,285,0,N285 인사동호텔,10021100227205,서울특별시 종로구 삼일대로 423 (낙원동),3400.25,21.0,철근콘크리트,15000,일반숙박시설,12,3,15,20220510.0,20160616.0,2,0,1.0,종로구,낙원동,37.56958821,126.98661759,종로119안전센터,544.0,종로소방서,821.0,544.0,65.0,126.0,종로119안전센터,종로소방서,2022.0,3.0,0.728,27.0,96.3,상업,94.64,34.9,1.0,-1.6977436115941196,1492.0,1.594591404317106,518.0,삼일대로17길,폭8-10m,6m미만,API,교차,0.0,9.0,0.7,1.14,74.0,134.0,1288.0,20.0,1818.0,4100140.0,0.1036,11.76
198908.283881623,451804.898052916,서울특별시 종로구 관철동 37-1번지,11110,13500,0,37,1,호텔 프렌즈,100214702,서울특별시 종로구 청계천로 97-6 (관철동),366.15,21.0,"철근콘크리트조, 부럭조",15000,"대중음식점, 여관",4,1,5,19601101.0,,0,0,0.0,종로구,관철동,37.56577941,126.98764298,충무로119안전센터,620.0,종로소방서,1239.0,620.0,74.0,132.0,세종로119안전센터,종로소방서,1960.0,65.0,0.69,17.0,82.4,기타,80.85,57.59,1.0,1.879992727687308,19.0,0.4238142467763609,519.0,퇴계로,폭35-40m,6m미만,API,교차,0.0,39.0,0.08,0.95,70.0,130.0,1723.0,350.0,1507.0,3101011.0,0.4729,50.0
198586.86523867,452307.07147577,서울특별시 종로구 관훈동 198-11번지,11110,12800,0,198,11,호텔썬비,1002117468,서울특별시 종로구 인사동7길 26 (관훈동),2070.85,21.0,철근콘크리트구조,15000,숙박시설,9,1,10,20031105.0,20020720.0,2,0,1.0,종로구,관훈동,37.57030354,126.9840039,종로119안전센터,749.0,종로소방서,806.0,749.0,90.0,150.0,세종로119안전센터,종로소방서,2003.0,22.0,0.6255,8.0,50.0,상업,48.85,38.44,0.0,-0.6013405398788435,92.0,0.7304542329727559,520.0,종로,폭35-40m,6m미만,API,교차,0.0,35.0,0.08,0.95,86.0,146.0,2584.0,214.0,687.0,3100013.0,0.1308,100.0
198942.104381608,452338.012112673,서울특별시 종로구 낙원동 59-1번지,11110,13700,0,59,1,(주)탑호텔 앤 레지던스,10021100201917,서울특별시 종로구 삼일대로28길 14 (낙원동),1054.05,21.0,철근콘크리트구조,15000,근린생활시설 및 숙박시설(생활숙박시설),5,0,5,20150625.0,20130903.0,1,0,1.0,종로구,낙원동,37.57058279,126.98802502,종로119안전센터,394.0,종로소방서,705.0,394.0,47.0,108.0,종로119안전센터,종로소방서,2015.0,10.0,0.803,3.0,100.0,상업,96.56,26.66,1.0,-1.293805637804281,608.0,0.9555114450274363,521.0,종로,폭35-40m,6m미만,API,교차,9.64,35.0,0.08,0.95,45.0,105.0,2584.0,214.0,687.0,3100013.0,0.1136,31.82
201767.255603135,452565.305356016,서울특별시 종로구 숭인동 178-73번지,11110,17500,0,178,73,동미,100212236,서울특별시 종로구 종로65길 12-28 (숭인동),174.58,11.0,연와조,01000,"주택, 점포",3,1,4,19630815.0,,0,0,0.0,종로구,숭인동,37.5726296,127.02000522,숭인119안전센터,589.0,중부소방서,943.0,589.0,71.0,132.0,,,1963.0,62.0,0.7055,22.0,45.5,기타,45.64,50.52,1.0,1.7068764532059482,88.0,0.309604948914203,522.0,난계로27길,폭6-8m,6m미만,API,교차,0.0,7.0,0.85,1.22,87.0,147.0,1203.0,268.0,746.0,4100028.0,0.4676,68.75
199017.61283129,452077.141477996,서울특별시 종로구 낙원동 180번지,11110,13700,0,180,0,호텔누누,1002120628,서울특별시 종로구 수표로22길 6 (낙원동),1653.63,21.0,"철근콘크리트조, 철골구조",15000,숙박시설,8,1,9,19811222.0,,1,0,0.0,종로구,낙원동,37.56823244,126.98888009,종로119안전센터,460.0,종로소방서,971.0,460.0,55.0,114.0,종로119안전센터,종로소방서,1981.0,44.0,0.77,16.0,68.8,상업,67.57,40.71,1.0,0.6681788063177919,278.0,0.5490336786048858,523.0,청계천로,폭25-30m,폭25-30m,공식만,교차,0.0,25.0,0.18,0.98,54.0,114.0,817.0,464.0,1513.0,3100021.0,0.2991,40.0
199075.881802633,452493.553502577,서울특별시 종로구 익선동 79번지,11110,13300,0,79,0,SAE WHA HOSTEL,1002122212,서울특별시 종로구 삼일대로32가길 50 (익선동),362.09,11.0,연와조,01000,주택,3,1,4,19680925.0,,0,0,0.0,종로구,익선동,37.57198435,126.98953913,종로119안전센터,265.0,종로소방서,571.0,265.0,32.0,90.0,종로119안전센터,종로소방서,1968.0,57.0,0.8675,25.0,40.0,상업,40.49,35.77,1.0,1.4183493290703493,1000.0,2.34934204738138,524.0,수표로22길,6m미만,6m미만,API,교차,14.7,5.0,1.0,1.3,42.0,102.0,1146.0,201.0,1263.0,4100196.0,0.4588,54.84
199045.278767531,452673.550094407,서울특별시 종로구 운니동 25-1번지,11110,13200,0,25,1,아늑 호텔 앤 스파 서울 종로 안국 2,1002110638,서울특별시 종로구 돈화문로11가길 83 (운니동),753.77,21.0,철근콘크리트조,15000,여관,4,1,5,19891127.0,19890515.0,0,0,0.0,종로구,운니동,37.57360608,126.98919248,종로119안전센터,383.0,종로소방서,390.0,383.0,46.0,108.0,종로119안전센터,종로소방서,1989.0,36.0,0.8085,62.0,54.8,상업,57.23,43.31,1.0,0.2065354077008335,712.0,1.9691385772893697,525.0,삼일대로30길,폭6-8m,6m미만,API,교차,2.1,6.0,0.85,1.22,56.0,116.0,999.0,200.0,1302.0,4100145.0,0.1509,0.0
198913.46106755,451841.972789349,서울특별시 종로구 관철동 34-1번지,11110,13500,0,34,1,르몽호텔,1002128058,서울특별시 종로구 종로16길 28 (관철동),4639.77,21.0,철근콘크리트구조,15000,"숙박시설,위락시설",11,2,13,20041005.0,20021118.0,1,0,1.0,종로구,관철동,37.56611346,126.98770152,충무로119안전센터,641.0,종로소방서,1202.0,641.0,77.0,138.0,세종로119안전센터,종로소방서,2004.0,21.0,0.6795,5.0,100.0,기타,96.77,41.09,1.0,-0.6590459647059633,28.0,0.5753641449035619,526.0,을지로,폭30-35m,6m미만,API,교차,0.0,30.0,0.12,0.96,74.0,134.0,1605.0,584.0,1516.0,3101006.0,0.1293,0.0
200292.328945373,452150.567369851,서울특별시 종로구 효제동 192번지,11110,16200,0,192,0,블루덕호텔,100218534,서울특별시 종로구 종로35길 10 (효제동),1753.17,21.0,철근콘크리트구조,15000,숙박시설/근린생활시설,10,1,11,20031203.0,20021223.0,1,0,1.0,종로구,효제동,37.56889448,127.00330898,을지로119안전센터,820.0,중부소방서,1156.0,820.0,98.0,156.0,연건119안전센터,종로소방서,2003.0,22.0,0.59,24.0,100.0,기타,98.11,52.99,1.0,-0.6013405398788435,1.0,0.0080321716972642,527.0,청계천로,폭25-30m,폭25-30m,공식만,교차,59.06,25.0,0.18,0.98,96.0,156.0,817.0,464.0,1513.0,3100021.0,0.1308,100.0
200950.682314675,452062.793422852,서울특별시 종로구 창신동 448-12번지,11110,17400,0,448,12,순안,1002126487,서울특별시 종로구 종로46가길 20 (창신동),93.62,12.0,세멘부럭조,15000,숙박시설,2,0,2,19690901.0,,0,0,0.0,종로구,창신동,37.5681032,127.01076101,을지로119안전센터,189.0,중부소방서,542.0,189.0,23.0,84.0,,,1969.0,56.0,0.9055,1.0,100.0,상업,96.6,36.24,1.0,1.3606439042432297,2377.0,2.526599935326152,528.0,마장로,폭20-25m,폭20-25m,공식만,교차,10.34,20.0,0.25,1.0,23.0,83.0,2144.0,251.0,1531.0,3005009.0,0.457,0.0
200945.317610606,452035.648626273,서울특별시 종로구 창신동 436-13번지,11110,17400,0,436,13,BM,1002113979,서울특별시 종로구 종로44길 22 (창신동),243.26,21.0,철근콘크리트조,04000,근린생활시설,3,1,4,19711230.0,,0,0,0.0,종로구,창신동,37.56785863,127.01070025,을지로119안전센터,175.0,중부소방서,529.0,175.0,21.0,84.0,,,1971.0,54.0,0.9125,0.0,0.0,없음,0.22,18.75,1.0,1.2452330545889898,415.0,1.1018354985496783,529.0,마장로,폭20-25m,폭20-25m,공식만,교차,36.26,20.0,0.25,1.0,21.0,81.0,2144.0,251.0,1531.0,3005009.0,0.1766,15.38
198630.79627088,452035.412646906,서울특별시 종로구 종로2가 9번지,11110,13800,0,9,0,YMCA관광호텔,1002124034,서울특별시 종로구 종로 69 (종로2가),13668.3,21.0,철근콘크리트구조,03000,제1종근린생활시설,8,1,9,19651026.0,,2,0,0.0,종로구,,37.56785597,126.98450169,종로119안전센터,794.0,종로소방서,1047.0,794.0,95.0,156.0,,,1965.0,60.0,0.603,13.0,76.9,기타,75.27,60.58,1.0,1.5914656035517083,37.0,0.6931471805599453,530.0,남대문로10길,폭10-12m,폭6-8m,API,교차,11.32,10.0,0.55,1.08,103.0,163.0,2124.0,169.0,1225.0,4103012.0,0.1851,75.0
198931.436790877,452331.863262352,서울특별시 종로구 낙원동 76번지,11110,13700,0,76,0,호텔 트래디업 B동,1002122397,서울특별시 종로구 삼일대로26길 9 (낙원동),557.96,31.0,일반철골구조,15000,숙박시설,7,1,8,20030304.0,20020315.0,1,0,1.0,종로구,낙원동,37.57052737,126.98790427,종로119안전센터,406.0,종로소방서,711.0,406.0,49.0,108.0,종로119안전센터,종로소방서,2003.0,22.0,0.797,4.0,75.0,상업,72.61,28.1,1.0,-0.6013405398788435,602.0,0.9494200556340344,531.0,종로,폭35-40m,6m미만,API,교차,2.89,35.0,0.08,0.95,47.0,107.0,2584.0,214.0,687.0,3100013.0,0.264,66.67
