구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도
용산구,동자동,서울네스트,1964,34,55.9,0.8359179367244411,0.4658,1.0,37.55022009,126.9753306
용산구,동자동,어바웃스테이서울역,1969,29,82.8,0.366200389586221,0.1794,1.0,37.54921254,126.97332097
용산구,갈월동,HOTEL E-CUBE(호텔 이큐브),2006,9,0.0,0.6931471805599453,0.1265,1.0,37.53766021,126.97140829
용산구,(용산동,스테이코,1969,16,18.8,0.083381608939051,0.457,0.55,37.5314273,126.97404309
용산구,,크래쉬인 용산,1958,4,50.0,1.420195912795572,0.8984,0.12,37.5333324,126.96078823
용산구,갈월동,코스테이,1967,16,68.8,0.1126731625041128,0.4606,0.04,37.54337721,126.97172577
용산구,남영동,지용산인,1969,3,0.0,0.0540672212702757,0.8736,0.04,37.53912265,126.97260274
용산구,,WO모텔 용산역,1989,2,0.0,0.0116280379951191,0.1509,0.04,37.52142243,126.96156796
용산구,후암동,호텔 후암,1971,8,75.0,0.0158733491562901,0.1766,1.0,37.54449245,126.98044656
용산구,이태원동,현대,1966,3,0.0,0.0186921330121525,0.4623,0.85,37.52919726,126.99619337
용산구,,?貧晁?,1973,0,0.0,0.1765578520772045,0.1737,0.55,37.53217553,126.96233525
용산구,보광동,통일여관,1968,7,14.3,0.5465437063680699,0.4588,0.08,37.52380562,127.00131818
용산구,(청파동,동산장,1957,40,95.0,3.7692179760182944,0.4782,0.85,37.54393815,126.96888549
용산구,남영동,코지 모텔,1966,6,66.7,0.686178511243852,0.8803,0.18,37.54191116,126.97260153
용산구,이태원동,KAZI FAMILY HOTEL(카지패밀리호텔),1962,5,60.0,0.0,0.4694,0.85,37.52867881,126.99570375
용산구,,플라워하우스(Flower house),1969,6,0.0,0.2428869386589489,0.457,0.12,37.53199358,126.9571601
용산구,이태원동,이태원모텔,1958,29,44.8,1.1416958748044217,0.8984,0.45,37.53110489,126.99367808
용산구,갈월동,더메종컴퍼니,1959,4,0.0,0.7022796641232177,0.8961,0.12,37.54016648,126.97142658
용산구,동자동,경기,1956,24,58.3,1.882659498554827,0.48,0.55,37.55029277,126.97343473
용산구,동빙고동,치커리(chicory),1982,0,0.0,0.0,0.1608,0.04,37.51836719,126.99525491
용산구,후암동,서광,1966,18,72.2,0.6606239888543853,0.4623,0.25,37.55193238,126.9765224
용산구,갈월동,일일모텔,1962,17,94.1,0.2286330435989812,0.1895,1.0,37.54281046,126.971993
용산구,동자동,나나장,1965,50,44.0,0.7830421846764933,0.4641,1.0,37.55044744,126.97455914
용산구,동자동,서정여인숙,1960,28,42.9,2.0386023577929224,0.4729,0.55,37.55041744,126.97370561
용산구,동자동,성남여인숙,1960,30,43.3,1.7380894310185606,0.4729,0.55,37.55028632,126.97373284
용산구,동자동,광신여인숙,1960,39,46.2,1.7369279907021702,0.4729,1.0,37.55032361,126.97386684
용산구,동자동,미경여인숙,1961,39,46.2,1.650814208746273,0.4712,0.55,37.55026667,126.97385359
용산구,동자동,송림여인숙,1958,29,44.8,1.756491330390597,0.8984,1.0,37.5502854,126.97368101
용산구,,애플여관,1990,2,0.0,0.0231224174208542,0.42,0.04,37.52136614,126.96147415
성동구,송정동,건대스테이,1973,8,12.5,3.3004558118606235,0.45,0.55,37.54594785,127.06311791
용산구,갈월동,호텔 더 디자이너스,2016,12,33.3,2.8058593409741737,0.1122,0.12,37.5428,126.97079796
용산구,한남동,한남67호텔,1981,48,68.8,0.0145987994211526,0.1623,1.0,37.5307153,127.0048641
용산구,(청파동,WO모텔서울역,1971,28,82.1,0.590493026499862,0.1766,1.0,37.5459209,126.96872864
용산구,갈월동,레인보우호텔(용산),1989,5,0.0,0.0360399364831968,0.1509,0.12,37.53867965,126.97131633
용산구,(청파동,진양모텔,1970,3,100.0,2.32163328796474,0.178,0.25,37.54408752,126.96282668
용산구,서계동,MK 리버티하우스,1970,91,58.2,1.1245456706946142,0.4553,1.0,37.55183526,126.9678297
용산구,,평안,1969,0,0.0,1.593603233224982,0.457,0.12,37.53278784,126.95914916
용산구,동자동,덕성,1959,47,40.4,1.2187150860631395,0.4747,1.0,37.55051627,126.9743702
용산구,동자동,명신,1960,36,52.8,1.5340597762584771,0.8939,1.0,37.55014919,126.9737769
용산구,이촌동,문화,1971,1,100.0,0.0753494372417868,0.1766,0.0,37.52717601,126.9533485
용산구,동자동,24게스트 하우스 모텔 서울역,1967,39,89.7,0.2290665696173318,0.4606,1.0,37.54890816,126.97330249
용산구,,메이호텔(MAY HOTEL),1965,3,0.0,0.0116280379951191,0.1851,0.18,37.52134758,126.96361132
용산구,남영동,뉴월드,1971,4,50.0,0.7472144018302211,0.1766,0.04,37.54153717,126.97272864
용산구,동자동,아로하 게스트하우스,2001,30,80.0,0.197063838531158,0.1337,1.0,37.54905051,126.97361693
용산구,보광동,삼성장,1967,4,50.0,3.25459390747028,0.4606,0.7,37.52394807,127.00158026
용산구,남영동,스프링라이트 모텔(SPRING LIGHT MOTEL),1967,2,0.0,0.1177830356563834,0.4606,0.04,37.53985478,126.97300373
용산구,동자동,희망여관,1971,32,40.6,2.041177466512061,0.1766,1.0,37.55051637,126.97389741
용산구,(용산동,수정여관,1971,26,57.7,0.7765287894989964,0.4535,0.55,37.53137311,126.97361397
용산구,(청파동,경향,1966,58,81.0,4.437184403571243,0.1837,0.85,37.54629608,126.96953109
용산구,문배동,모던용산한옥,2015,6,50.0,0.3053816495511818,0.1136,1.0,37.53502786,126.96802651
성동구,성동,복래여관,1960,4,25.0,0.0361050046421162,0.8939,1.0,37.54590134,127.02315738
성동구,성동,인스피룸 성수 주식회사,1970,22,81.8,1.2237754316221157,0.178,0.7,37.54603887,127.05512448
성동구,도선동,메종,1989,26,42.3,0.19900124599261,0.1509,1.0,37.56022261,127.03473605
성동구,마장동,제이하우스,1965,48,56.2,1.036539860025732,0.4641,0.85,37.56687292,127.0360577
성동구,행당동,모텔로,1977,10,0.0,0.0065789710980424,0.443,0.35,37.55763832,127.03242281
성동구,도선동,리마크호텔,1990,30,40.0,0.6792901458985192,0.1494,0.85,37.56055471,127.03447902
성동구,도선동,파레스모텔,1987,28,42.9,0.5713423066757419,0.1536,0.85,37.56045943,127.03446554
성동구,성동,천일장여관,1968,0,0.0,0.0,0.4588,1.0,37.53247613,127.05559946
성동구,도선동,아모렉스관광호텔,2008,35,48.6,2.180780219109842,0.1237,1.0,37.56086358,127.03451002
성동구,도선동,에이치호텔,2004,13,15.4,0.1126731625041128,0.1293,1.0,37.55984739,127.03440642
성동구,도선동,코림,1989,27,44.4,0.6699442834802815,0.1509,0.85,37.56048156,127.03428612
성동구,도선동,포레스타호텔,2016,16,0.0,0.0877756108823856,0.1122,1.0,37.55965771,127.03447559
성동구,성동,크리스호스텔,1966,34,91.2,0.9614111671546248,0.4623,0.7,37.55120472,127.01901632
성동구,성동,서울숲 스테이,1977,1,0.0,0.7932306391169278,0.1679,0.35,37.54456913,127.04402439
성동구,도선동,아루스테이,1994,41,51.2,1.5983676886798537,0.1436,0.85,37.56076381,127.0343345
성동구,홍익동,대우장여관,1968,38,68.4,3.155641417543444,0.4588,0.55,37.56270306,127.03510703
성동구,성동,조이게스트하우스,1969,3,33.3,0.0145987994211526,0.457,1.0,37.54562637,127.02287533
성동구,송정동,호텔드가자,1983,8,75.0,0.2231435513142097,0.1594,0.12,37.54857989,127.06807908
성동구,마장동,동원장모텔,1966,24,16.7,1.5898019379172414,0.4623,0.55,37.56420552,127.03564417
성동구,도선동,스테이나라,1968,71,69.0,0.1528392042294475,0.4588,1.0,37.56172032,127.02948477
성동구,송정동,쁠랑호텔,1983,10,80.0,0.6931471805599453,0.1594,0.12,37.54875799,127.06804784
성동구,도선동,호텔퓰문(HOTEL FULL MOON),1994,37,56.8,2.2283359676182672,0.1436,1.0,37.56089481,127.03435728
성동구,도선동,세성여관,1965,12,25.0,1.4223342976030875,0.4641,0.12,37.56134209,127.03494996
성동구,홍익동,동신모텔,1971,29,72.4,2.851812764292481,0.4535,0.55,37.56262655,127.03474838
성동구,성동,제일,1970,1,100.0,0.0,0.4553,1.0,37.53473267,127.05260241
성동구,송정동,라스테이,1971,2,0.0,0.8649974374866045,0.4535,0.12,37.54597257,127.06581136
성동구,용답동,유성장여관,1984,0,0.0,0.0,0.158,0.7,37.55824913,127.06273906
성동구,하왕십리동,신도,1964,2,0.0,0.0183491386681965,0.4658,0.85,37.5617234,127.02720704
성동구,도선동,저스트 스테이 호텔,1996,18,38.9,0.5071491490366821,0.1408,0.85,37.56029187,127.03421188
성동구,하왕십리동,현대모텔,1968,41,80.5,0.7384037721480662,0.4588,1.0,37.55842931,127.03146687
성동구,도선동,미르,1988,16,31.2,1.2355781437412672,0.1523,0.12,37.56148846,127.03487698
성동구,성동,근화,1970,0,0.0,0.0,0.178,1.0,37.53561546,127.04984192
성동구,성동,솔 스테이,1973,1,100.0,0.0218190473946397,0.45,1.0,37.54565722,127.0233463
성동구,송정동,스테이온,1972,12,0.0,3.295836866004329,0.4518,0.55,37.54577776,127.06440831
성동구,성동,젠모텔,2023,27,22.2,1.2299482907291963,0.1022,1.0,37.54450985,127.04821662
성동구,성동,파루스셀라 성수,1980,11,36.4,4.127134385045092,0.4377,0.12,37.54588143,127.05228953
성동구,성동,리버 STAY,1969,0,0.0,0.0,0.457,0.0,37.53191832,127.05550697
성동구,성동,별장여관,1970,5,20.0,0.0501897445238552,0.4553,1.0,37.54554836,127.02452143
성동구,도선동,리젠트호텔,1997,16,50.0,0.6365282865604374,0.1394,0.85,37.56010879,127.03366495
성동구,성동,신양장여관,1970,0,0.0,0.0,0.178,1.0,37.5359582,127.04693123
성동구,성동,중앙여관,1982,3,0.0,0.0,0.4342,0.85,37.54429402,127.01838556
성동구,성동,금호 스테이,1972,5,20.0,0.0,0.1752,0.85,37.5457164,127.02111802
성동구,도선동,스위트모텔,1997,33,42.4,0.954099015414094,0.1394,0.85,37.56064804,127.03449374
성동구,도선동,라테라,1995,38,47.4,1.0893956335631856,0.1422,0.85,37.56066981,127.03431781
성동구,마장동,태양장,1983,12,100.0,0.4940185054496094,0.5689,0.85,37.56218111,127.03935244
성동구,성동,팰리스모텔,1982,2,0.0,0.0,0.1608,0.12,37.53345205,127.05942707
성동구,성동,동명여인숙,1964,0,0.0,0.0,0.8848,1.0,37.53230656,127.0555696
성동구,성동,명성,1965,0,0.0,0.0,0.4641,1.0,37.53439019,127.04861102
성동구,성동,유성장,1969,1,100.0,0.0,0.457,1.0,37.53463035,127.05284404
성동구,도선동,스테이 여유,1996,34,50.0,0.954099015414094,0.1408,0.85,37.56057542,127.03430275
성동구,도선동,더 스테이 모텔,1988,9,0.0,0.1126731625041128,0.1523,0.04,37.55997834,127.03414667
성동구,도선동,파라다이스,1998,30,50.0,0.5969191484653915,0.138,0.85,37.560336,127.03371821
성동구,성동,로얄장,1967,0,0.0,0.0,0.4606,1.0,37.53380845,127.05445688
성동구,송정동,성수스테이,1971,3,33.3,1.6817585740137264,0.4535,0.12,37.54585354,127.06550967
성동구,도선동,부르네 모텔,1992,48,58.3,2.239146883722483,0.1465,0.85,37.56095418,127.03412427
마포구,노고산동,지 하우스 글로벌(G House Global),1988,5,0.0,1.0459685551826878,0.5593,0.85,37.5505068,126.93559116
마포구,노고산동,지 스테이(G Stay),1988,1,0.0,0.2076393647782445,0.1523,0.45,37.5503579,126.93525219
마포구,합정동,써클호텔,2005,0,0.0,0.1335313926245226,0.1279,0.18,37.54610662,126.90997111
마포구,노고산동,루디(Ludi),1991,5,0.0,0.946596081369484,0.148,0.35,37.55037268,126.9356007
마포구,도화동,가나모텔,1971,8,75.0,0.5556761899313425,0.4535,0.85,37.53638047,126.94688977
마포구,노고산동,신촌 시스터즈,1976,5,40.0,0.653926467406664,0.1694,0.85,37.55114483,126.93486348
마포구,합정동,준희빈,1982,2,0.0,1.0986122886681098,0.1608,0.18,37.54537042,126.91013072
마포구,노고산동,아더포레,1967,9,55.6,3.900417459307838,0.1823,0.85,37.55227977,126.93375011
마포구,노고산동,어반슬로우(URBANSLOW),2001,7,28.6,1.0185695809945732,0.1337,0.85,37.5513466,126.93570713
마포구,아현동,대명,1961,0,0.0,0.1204461530758671,0.8916,0.85,37.55359223,126.95286695
마포구,서교동,니도나도(Nido Nado),1977,34,82.4,1.4319531244407595,0.5804,1.0,37.55183851,126.92091808
마포구,노고산동,성도장여관,1995,4,50.0,0.6931471805599453,0.1422,0.45,37.55002455,126.9353636
마포구,노고산동,24게스트하우스신촌,1984,9,33.3,2.72078922687964,0.158,0.7,37.55227127,126.93440485
마포구,노고산동,와이(Y)호텔,2011,7,0.0,1.148622709242771,0.1194,0.85,37.55064695,126.9355795
마포구,노고산동,도로시모텔,1978,6,33.3,1.274502955131774,0.1665,0.85,37.55095038,126.93575121
마포구,공덕동,쉼’스테이,1968,9,66.7,0.4883527679139321,0.1808,0.12,37.54573449,126.95623322
마포구,성산동,성산장,1970,16,87.5,0.9131361551256396,0.178,1.0,37.55600319,126.91622791
마포구,신수동,일육육삼,1973,4,25.0,0.9221558513265532,0.45,0.45,37.54878014,126.93617025
마포구,염리동,국제여인숙,1966,39,51.3,2.456038665787148,0.4623,0.25,37.55347723,126.94584678
마포구,노고산동,호텔서강스테이,1992,2,50.0,0.1431008436406733,0.1465,0.85,37.55071712,126.93501347
마포구,노고산동,위드,2000,5,40.0,0.4795730802618863,0.1351,0.85,37.55113536,126.93477251
마포구,합정동,남경호텔,2006,0,0.0,0.1335313926245226,0.1265,0.18,37.54628443,126.90965364
마포구,공덕동,(주)호텔롯데롯데시티호텔마포,2009,1,0.0,0.6931471805599453,0.1222,0.0,37.54218159,126.94980945
마포구,도화동,마포레지던스,1970,11,36.4,0.7934490512615113,0.178,0.18,37.5346475,126.94576323
마포구,동교동,(주)호텔롯데 L7 홍대,2017,29,86.2,1.551102335421137,0.1108,0.7,37.55297852,126.92084785
마포구,노고산동,라뉘호텔,2009,3,0.0,0.9903987040278768,0.1222,0.85,37.55074352,126.93543699
마포구,노고산동,피터캣,1995,4,25.0,0.8362480242006186,0.1422,0.85,37.55102279,126.93505085
마포구,노고산동,넘버25신촌점,1988,6,33.3,1.0857088838322018,0.1523,0.85,37.55115123,126.93551209
마포구,공덕동,록수,1971,5,40.0,1.3437347467010947,0.4535,0.12,37.54439084,126.95398061
마포구,노고산동,에스호텔,1999,3,100.0,0.1431008436406733,0.1365,0.85,37.55084055,126.93428422
마포구,공덕동,나루호스텔,1970,9,66.7,1.5444054421632458,0.4553,0.55,37.54468753,126.95409171
마포구,노고산동,모텔산타페,1980,3,66.7,0.1758906664636642,0.4377,0.85,37.55084724,126.93486958
마포구,성산동,성미,1971,46,91.3,1.0165991370072744,0.1766,1.0,37.5555394,126.90784912
마포구,염리동,호성여관,1966,42,2.4,0.7290791897860087,0.4623,0.55,37.55368716,126.94658501
마포구,노고산동,라세느,1990,4,50.0,0.2384110234449982,0.1494,0.45,37.55045651,126.93488733
마포구,노고산동,한도여관,1978,4,100.0,0.325422400434628,0.1665,0.45,37.55071831,126.93420754
마포구,서교동,아만티 호텔(Amanti Hotel),2016,29,96.6,1.519667913005391,0.2433,1.0,37.55444695,126.91780256
마포구,염리동,혜성,1968,39,2.6,1.657065961423355,0.1808,0.55,37.55376086,126.94633598
마포구,합정동,포근 합정,1971,25,76.0,3.1780538303479458,0.4535,0.7,37.54961986,126.91065743
마포구,합정동,남경장호텔,1973,0,0.0,0.1335313926245226,0.1737,0.12,37.54604022,126.90935846
마포구,서교동,동경모텔,1969,20,100.0,1.487099060241856,0.1794,0.55,37.55064465,126.92019333
마포구,도화동,신라스테이 마포,2015,38,68.4,0.9990115720949166,0.2448,0.7,37.54012376,126.94891178
마포구,망원동,남양,1969,33,100.0,0.7036551581583603,0.457,0.85,37.55218651,126.90962643
마포구,상수동,에이레이 모텔,1968,0,0.0,0.0,0.4588,0.18,37.54319116,126.92027484
마포구,노고산동,1965 신촌인,1965,8,25.0,0.9162907318741552,0.8826,0.85,37.5514384,126.93531087
마포구,노고산동,브라운스위트 신촌 센트럴,2006,12,16.7,1.4423838277709342,0.1265,0.85,37.55187417,126.93478522
마포구,동교동,홀리데이 인 익스프레스 서울 홍대,2018,5,60.0,1.2391790600605554,0.1094,0.12,37.55677874,126.92400896
마포구,동교동,스테이 더 이룸(Stay the eeroom),2023,14,85.7,1.04243378671451,0.1022,0.85,37.55360436,126.92114016
마포구,노고산동,G-House 신촌01,1996,0,0.0,0.2972515234679316,0.1408,0.45,37.55042405,126.93540126
마포구,노고산동,G-House 신촌02,1989,1,100.0,0.2682639865946793,0.1509,0.45,37.55025477,126.93532059
마포구,노고산동,골든힐(Golden Hill),1989,3,66.7,0.7308875085427923,0.1509,0.45,37.54994707,126.93546906
마포구,노고산동,그랜드(Grand),1990,2,100.0,0.7308875085427923,0.1494,0.45,37.55006638,126.93550231
강서구,화곡동,프롬에이치 어스 호텔 위드 아늑 서울 강서화곡점,2024,13,100.0,0.0,0.1011,0.04,37.52648178,126.84566439
강서구,화곡동,아늑 호텔 앤 스파 서울 까치산,1996,18,77.8,0.7245633767933243,0.1408,0.04,37.52761144,126.84527903
강서구,마곡동,인터시티365호텔,2015,0,0.0,0.1892419996385284,0.1136,0.35,37.55702444,126.83503956
강서구,화곡동,하임 A,1994,19,89.5,0.0,0.1436,0.45,37.52682269,126.83849155
강서구,화곡동,하임 B,1997,19,89.5,0.0,0.1394,0.45,37.52679585,126.83862303
강서구,화곡동,유휴,1994,14,85.7,1.0986122886681098,0.413,1.0,37.5271913,126.84165509
강서구,내발산동,스테이쉼 발산,1978,12,91.7,0.142500062607283,0.1665,0.08,37.55315254,126.8362819
강서구,화곡동,르아브르,1999,16,75.0,0.6716409753389817,0.1365,0.7,37.54334576,126.84673259
강서구,화곡동,씨네마,1986,13,61.5,1.4921866502547525,0.1551,0.35,37.55007567,126.84915449
강서구,화곡동,테르모 호텔,2009,12,91.7,0.0,0.1222,0.04,37.52622853,126.84617762
강서구,공항동,썸모텔,1981,6,66.7,0.1378324745239132,0.1623,0.04,37.5585145,126.80808009
강서구,화곡동,로얄모텔,1997,17,100.0,0.0,0.1394,0.45,37.52677466,126.83816438
강서구,화곡동,디오스,2006,13,92.3,0.0,0.1265,0.04,37.52644935,126.84532133
강서구,화곡동,팰리스,1997,23,100.0,0.8772402170022819,0.1394,1.0,37.54510834,126.84611258
강서구,화곡동,러쉬,1998,17,88.2,0.0,0.138,0.04,37.52610021,126.84664444
강서구,화곡동,웨일로 서울김포공항점,1986,31,51.6,2.019149311423716,0.1551,1.0,37.54617445,126.84693425
강서구,화곡동,청아여관,1988,20,90.0,0.0,0.1523,0.45,37.52681545,126.83899292
강서구,방화동,한성여관,1974,0,0.0,0.0476280489892546,0.1723,0.12,37.55946195,126.80709522
강서구,화곡동,킴스테이9,1983,4,50.0,0.6931471805599453,0.4324,0.04,37.52942952,126.85975355
강서구,방화동,대우장,1982,15,73.3,1.0313600616589422,0.4342,0.55,37.57017485,126.809119
강서구,화곡동,스타모텔,1989,9,44.4,1.538924128106442,0.1509,0.35,37.55025321,126.84931282
강서구,화곡동,MS호텔,1995,11,100.0,0.0,0.5458,0.04,37.52652784,126.8461964
강서구,방화동,SIMPLE STAY(심플 스테이),1990,20,65.0,0.7637647477738986,0.1494,1.0,37.56095838,126.80920253
강서구,화곡동,호텔야자 강서구청점,2000,22,95.5,1.3316359485820266,0.1351,0.7,37.54449559,126.84564285
강서구,화곡동,드림 스테이,1996,12,41.7,0.041672696400568,0.1408,0.7,37.5437087,126.84579625
강서구,화곡동,브라운도트 강서구청점,1994,24,70.8,1.0096648026516135,0.1436,1.0,37.54684235,126.84748626
강서구,화곡동,리베모텔,1999,11,72.7,0.0,0.538,0.04,37.52626092,126.84221415
