구조노후도,단속위험도,도로폭위험도,집중도,주변건물수,승인연도,총층수,연면적,업종그룹,위도,경도,Y_평균재산피해액,Y_최근접거리m
0.1122,2.8058593409741737,0.12,33.3,12,2016,23,5006.0,기존숙박군,37.5428,126.97079796,892.0,30.2
0.1623,0.0145987994211526,1.0,68.8,48,1981,6,1615.35,기존숙박군,37.5307153,127.0048641,152.0,27.1
0.1766,0.590493026499862,1.0,82.1,28,1971,1,402.94,기존숙박군,37.5459209,126.96872864,195.2,96.8
0.1509,0.0360399364831968,0.12,0.0,5,1989,1,2080.32,기존숙박군,37.53867965,126.97131633,86.0,85.9
0.178,2.32163328796474,0.25,100.0,3,1970,1,660.47,기존숙박군,37.54408752,126.96282668,989.4,56.7
0.4553,1.1245456706946142,1.0,58.2,91,1970,1,338.6,기존숙박군,37.55183526,126.9678297,41.6,18.2
0.457,1.593603233224982,0.12,0.0,0,1969,1,277.19,기존숙박군,37.53278784,126.95914916,201.2,51.3
0.4747,1.2187150860631395,1.0,40.4,47,1959,1,95.64,기존숙박군,37.55051627,126.9743702,373.6,32.9
0.8939,1.5340597762584771,1.0,52.8,36,1960,1,96.66,기존숙박군,37.55014919,126.9737769,10947.6,26.2
0.1766,0.0753494372417868,0.0,100.0,1,1971,1,294.93,기존숙박군,37.52717601,126.9533485,176.0,99.7
0.4606,0.2290665696173318,1.0,89.7,39,1967,1,204.66,기존숙박군,37.54890816,126.97330249,99.6,43.6
0.1851,0.0116280379951191,0.18,0.0,3,1965,1,491.51,기존숙박군,37.52134758,126.96361132,2239.2,30.4
0.1766,0.7472144018302211,0.04,50.0,4,1971,6,926.2,기존숙박군,37.54153717,126.97272864,392.6,29.7
0.1337,0.197063838531158,1.0,80.0,30,2001,1,249.02,기존숙박군,37.54905051,126.97361693,99.6,24.6
0.4606,3.25459390747028,0.7,50.0,4,1967,1,190.6,기존숙박군,37.52394807,127.00158026,643.2,43.5
0.4606,0.1177830356563834,0.04,0.0,2,1967,1,186.94,기존숙박군,37.53985478,126.97300373,326.2,73.3
0.1766,2.041177466512061,1.0,40.6,32,1971,4,514.33,기존숙박군,37.55051637,126.97389741,11005.4,35.6
0.4535,0.7765287894989964,0.55,57.7,26,1971,1,98.78,기존숙박군,37.53137311,126.97361397,93.4,56.8
0.1837,4.437184403571243,0.85,81.0,58,1966,1,185.23,기존숙박군,37.54629608,126.96953109,2158.8,44.8
0.1136,0.3053816495511818,1.0,50.0,6,2015,1,59489.16,기존숙박군,37.53502786,126.96802651,369.4,20.3
0.8939,0.0361050046421162,1.0,25.0,4,1960,2,101.88,기존숙박군,37.54590134,127.02315738,3553.6,116.3
0.178,1.2237754316221157,0.7,81.8,22,1970,4,1.0,기존숙박군,37.54603887,127.05512448,304.6,38.4
0.1509,0.19900124599261,1.0,42.3,26,1989,5,510.3,기존숙박군,37.56022261,127.03473605,397.8,13.8
0.4641,1.036539860025732,0.85,56.2,48,1965,3,290.45,기존숙박군,37.56687292,127.0360577,784.8,49.2
0.443,0.0065789710980424,0.35,0.0,10,1977,2,407.34,기존숙박군,37.55763832,127.03242281,1628.6,79.4
0.1494,0.6792901458985192,0.85,40.0,30,1990,6,598.77,기존숙박군,37.56055471,127.03447902,596.0,49.7
0.1536,0.5713423066757419,0.85,42.9,28,1987,5,445.15,기존숙박군,37.56045943,127.03446554,600.4,43.6
0.4588,0.0,1.0,0.0,0,1968,4,190.93,기존숙박군,37.53247613,127.05559946,26.6,233.2
0.1237,2.180780219109842,1.0,48.6,35,2008,12,3928.47,기존숙박군,37.56086358,127.03451002,251.6,22.3
0.1293,0.1126731625041128,1.0,15.4,13,2004,9,1136.9,기존숙박군,37.55984739,127.03440642,1201.8,18.9
0.1509,0.6699442834802815,0.85,44.4,27,1989,7,678.3,기존숙박군,37.56048156,127.03428612,596.0,38.4
0.1122,0.0877756108823856,1.0,0.0,16,2016,12,2404.8,기존숙박군,37.55965771,127.03447559,948.8,13.0
0.4623,0.9614111671546248,0.7,91.2,34,1966,3,174.25,기존숙박군,37.55120472,127.01901632,2235.0,18.3
0.1679,0.7932306391169278,0.35,0.0,1,1977,4,645.94,기존숙박군,37.54456913,127.04402439,1357.2,50.1
0.1436,1.5983676886798537,0.85,51.2,41,1994,7,604.8,기존숙박군,37.56076381,127.0343345,251.6,23.8
0.4588,3.155641417543444,0.55,68.4,38,1968,4,289.66,기존숙박군,37.56270306,127.03510703,719.2,25.1
0.457,0.0145987994211526,1.0,33.3,3,1969,3,75.58,기존숙박군,37.54562637,127.02287533,3553.6,102.4
0.1594,0.2231435513142097,0.12,75.0,8,1983,4,584.64,기존숙박군,37.54857989,127.06807908,78.8,75.0
0.4623,1.5898019379172414,0.55,16.7,24,1966,3,267.3,기존숙박군,37.56420552,127.03564417,623.6,15.7
0.4588,0.1528392042294475,1.0,69.0,71,1968,3,353.19,기존숙박군,37.56172032,127.02948477,1002.0,30.7
0.1594,0.6931471805599453,0.12,80.0,10,1983,4,855.82,기존숙박군,37.54875799,127.06804784,99.6,57.6
0.1436,2.2283359676182672,1.0,56.8,37,1994,8,1495.74,기존숙박군,37.56089481,127.03435728,251.6,12.2
0.4641,1.4223342976030875,0.12,25.0,12,1965,3,217.33,기존숙박군,37.56134209,127.03494996,12.2,44.4
0.4535,2.851812764292481,0.55,72.4,29,1971,4,231.62,기존숙박군,37.56262655,127.03474838,121.4,13.1
0.4553,0.0,1.0,100.0,1,1970,3,195.51,기존숙박군,37.53473267,127.05260241,274.6,118.8
0.4535,0.8649974374866045,0.12,0.0,2,1971,1,133.36,기존숙박군,37.54597257,127.06581136,100.4,78.1
0.158,0.0,0.7,0.0,0,1984,5,1152.79,기존숙박군,37.55824913,127.06273906,8404.8,161.9
0.4658,0.0183491386681965,0.85,0.0,2,1964,1,149.82,기존숙박군,37.5617234,127.02720704,975.8,81.2
0.1408,0.5071491490366821,0.85,38.9,18,1996,7,604.87,기존숙박군,37.56029187,127.03421188,629.0,16.3
0.4588,0.7384037721480662,1.0,80.5,41,1968,3,232.76,기존숙박군,37.55842931,127.03146687,632.2,41.1
0.1523,1.2355781437412672,0.12,31.2,16,1988,5,590.13,기존숙박군,37.56148846,127.03487698,12.2,45.0
0.178,0.0,1.0,0.0,0,1970,4,704.36,기존숙박군,37.53561546,127.04984192,98.2,103.1
0.45,0.0218190473946397,1.0,100.0,1,1973,2,112.56,기존숙박군,37.54565722,127.0233463,3643.4,110.7
0.4518,3.295836866004329,0.55,0.0,12,1972,4,317.48,기존숙박군,37.54577776,127.06440831,464.4,9.7
0.1022,1.2299482907291963,1.0,22.2,27,2023,4,1193.39,기존숙박군,37.54450985,127.04821662,117.0,29.8
0.4377,4.127134385045092,0.12,36.4,11,1980,4,392.0,기존숙박군,37.54588143,127.05228953,1343.8,63.6
0.457,0.0,0.0,0.0,0,1969,3,407.41,기존숙박군,37.53191832,127.05550697,161.4,267.7
0.4553,0.0501897445238552,1.0,20.0,5,1970,2,210.98,기존숙박군,37.54554836,127.02452143,271.6,43.1
0.1394,0.6365282865604374,0.85,50.0,16,1997,11,2157.49,기존숙박군,37.56010879,127.03366495,527.2,29.4
0.178,0.0,1.0,0.0,0,1970,3,562.31,기존숙박군,37.5359582,127.04693123,30.6,123.0
0.4342,0.0,0.85,0.0,3,1982,5,236.03,기존숙박군,37.54429402,127.01838556,58.2,113.5
0.1752,0.0,0.85,20.0,5,1972,4,314.77,외국인관광도시민박업,37.5457164,127.02111802,3613.8,81.5
0.1394,0.954099015414094,0.85,42.4,33,1997,8,743.98,기존숙박군,37.56064804,127.03449374,99.0,41.3
0.1422,1.0893956335631856,0.85,47.4,38,1995,7,595.59,기존숙박군,37.56066981,127.03431781,251.6,33.6
0.5689,0.4940185054496094,0.85,100.0,12,1983,5,1765.71,기존숙박군,37.56218111,127.03935244,7239.2,34.4
0.1608,0.0,0.12,0.0,2,1982,4,401.33,기존숙박군,37.53345205,127.05942707,157.0,76.6
0.8848,0.0,1.0,0.0,0,1964,1,79.14,기존숙박군,37.53230656,127.0555696,161.4,242.7
0.4641,0.0,1.0,0.0,0,1965,1,164.56,기존숙박군,37.53439019,127.04861102,92.4,240.3
0.457,0.0,1.0,100.0,1,1969,3,270.64,기존숙박군,37.53463035,127.05284404,274.6,133.3
0.1408,0.954099015414094,0.85,50.0,34,1996,7,608.58,기존숙박군,37.56057542,127.03430275,511.2,40.2
0.1523,0.1126731625041128,0.04,0.0,9,1988,5,580.5,기존숙박군,37.55997834,127.03414667,1201.8,19.2
0.138,0.5969191484653915,0.85,50.0,30,1998,7,1294.03,기존숙박군,37.560336,127.03371821,532.6,29.9
0.4606,0.0,1.0,0.0,0,1967,2,125.19,기존숙박군,37.53380845,127.05445688,22.8,167.2
0.4535,1.6817585740137264,0.12,33.3,3,1971,2,138.78,외국인관광도시민박업,37.54585354,127.06550967,100.4,54.5
0.1465,2.239146883722483,0.85,58.3,48,1992,1,554.4,기존숙박군,37.56095418,127.03412427,14.2,11.4
0.5593,1.0459685551826878,0.85,0.0,5,1988,6,657.67,기존숙박군,37.5505068,126.93559116,100.0,84.2
0.1523,0.2076393647782445,0.45,0.0,1,1988,6,998.72,기존숙박군,37.5503579,126.93525219,42.8,61.8
0.1279,0.1335313926245226,0.18,0.0,0,2005,12,2017.0,기존숙박군,37.54610662,126.90997111,11127.8,58.2
0.148,0.946596081369484,0.35,0.0,5,1991,1,574.9,기존숙박군,37.55037268,126.9356007,100.0,71.0
0.4535,0.5556761899313425,0.85,75.0,8,1971,1,187.63,기존숙박군,37.53638047,126.94688977,322.6,15.7
0.1694,0.653926467406664,0.85,40.0,5,1976,1,289.44,기존숙박군,37.55114483,126.93486348,237.6,66.4
0.1608,1.0986122886681098,0.18,0.0,2,1982,3,702.64,기존숙박군,37.54537042,126.91013072,10142.4,52.8
0.1823,3.900417459307838,0.85,55.6,9,1967,1,741.05,기존숙박군,37.55227977,126.93375011,629.2,85.0
0.1337,1.0185695809945732,0.85,28.6,7,2001,1,772.51,기존숙박군,37.5513466,126.93570713,232.0,9.2
0.8916,0.1204461530758671,0.85,0.0,0,1961,1,69.42,기존숙박군,37.55359223,126.95286695,805.6,56.8
0.5804,1.4319531244407595,1.0,82.4,34,1977,5,2216.44,기존숙박군,37.55183851,126.92091808,102.4,13.3
0.1422,0.6931471805599453,0.45,50.0,4,1995,1,312.54,기존숙박군,37.55002455,126.9353636,182.4,27.1
0.158,2.72078922687964,0.7,33.3,9,1984,1,929.09,기존숙박군,37.55227127,126.93440485,630.0,94.4
0.1194,1.148622709242771,0.85,0.0,7,2011,12,1479.2,기존숙박군,37.55064695,126.9355795,100.0,74.6
0.1665,1.274502955131774,0.85,33.3,6,1978,5,453.54,기존숙박군,37.55095038,126.93575121,745.6,42.7
0.1808,0.4883527679139321,0.12,66.7,9,1968,3,657.63,기존숙박군,37.54573449,126.95623322,2011.6,15.5
0.178,0.9131361551256396,1.0,87.5,16,1970,1,247.65,기존숙박군,37.55600319,126.91622791,189.6,44.1
0.45,0.9221558513265532,0.45,25.0,4,1973,1,143.58,기존숙박군,37.54878014,126.93617025,64.0,61.7
0.4623,2.456038665787148,0.25,51.3,39,1966,1,329.34,기존숙박군,37.55347723,126.94584678,137.4,17.7
0.1465,0.1431008436406733,0.85,50.0,2,1992,6,688.6,기존숙박군,37.55071712,126.93501347,100.0,85.0
0.1351,0.4795730802618863,0.85,40.0,5,2000,10,1052.72,기존숙박군,37.55113536,126.93477251,237.6,73.8
0.1265,0.1335313926245226,0.18,0.0,0,2006,10,3185.06,기존숙박군,37.54628443,126.90965364,3902.4,29.1
0.1222,0.6931471805599453,0.0,0.0,1,2009,48,153615.331,기존숙박군,37.54218159,126.94980945,131.4,60.7
0.178,0.7934490512615113,0.18,36.4,11,1970,1,567.23,기존숙박군,37.5346475,126.94576323,384.2,104.0
0.1108,1.551102335421137,0.7,86.2,29,2017,25,27852.23,기존숙박군,37.55297852,126.92084785,10671.6,3.5
0.1222,0.9903987040278768,0.85,0.0,3,2009,12,4960.14,기존숙박군,37.55074352,126.93543699,100.0,65.6
0.1422,0.8362480242006186,0.85,25.0,4,1995,7,950.86,기존숙박군,37.55102279,126.93505085,100.0,59.2
0.1523,1.0857088838322018,0.85,33.3,6,1988,6,793.36,기존숙박군,37.55115123,126.93551209,148.8,20.4
0.4535,1.3437347467010947,0.12,40.0,5,1971,1,176.04,기존숙박군,37.54439084,126.95398061,89.8,28.8
0.1365,0.1431008436406733,0.85,100.0,3,1999,10,1709.15,기존숙박군,37.55084055,126.93428422,3012.4,127.7
0.4553,1.5444054421632458,0.55,66.7,9,1970,3,200.71,기존숙박군,37.54468753,126.95409171,129.4,23.2
0.4377,0.1758906664636642,0.85,66.7,3,1980,5,842.0,기존숙박군,37.55084724,126.93486958,3012.4,83.6
0.1766,1.0165991370072744,1.0,91.3,46,1971,1,756.36,기존숙박군,37.5555394,126.90784912,56.0,37.1
0.4623,0.7290791897860087,0.55,2.4,42,1966,1,145.75,기존숙박군,37.55368716,126.94658501,137.4,79.5
0.1494,0.2384110234449982,0.45,50.0,4,1990,1,494.16,기존숙박군,37.55045651,126.93488733,41.2,79.2
0.1665,0.325422400434628,0.45,100.0,4,1978,1,241.47,기존숙박군,37.55071831,126.93420754,3012.4,127.1
0.2433,1.519667913005391,1.0,96.6,29,2016,1,18410.72,기존숙박군,37.55444695,126.91780256,83.4,53.1
0.1808,1.657065961423355,0.55,2.6,39,1968,1,223.14,기존숙박군,37.55376086,126.94633598,137.4,56.0
0.4535,3.1780538303479458,0.7,76.0,25,1971,4,243.11,기존숙박군,37.54961986,126.91065743,236.8,70.5
0.1737,0.1335313926245226,0.12,0.0,0,1973,6,1185.63,기존숙박군,37.54604022,126.90935846,11455.4,21.1
0.1794,1.487099060241856,0.55,100.0,20,1969,1,353.43,기존숙박군,37.55064465,126.92019333,2242.2,11.3
0.2448,0.9990115720949166,0.7,68.4,38,2015,28,18470.0,기존숙박군,37.54012376,126.94891178,12978.4,41.7
0.457,0.7036551581583603,0.85,100.0,33,1969,1,572.43,기존숙박군,37.55218651,126.90962643,202.6,81.5
0.4588,0.0,0.18,0.0,0,1968,1,230.61,기존숙박군,37.54319116,126.92027484,426.8,215.1
0.8826,0.9162907318741552,0.85,25.0,8,1965,1,52.1,기존숙박군,37.5514384,126.93531087,271.6,16.7
0.1265,1.4423838277709342,0.85,16.7,12,2006,20,12883.04,기존숙박군,37.55187417,126.93478522,224.6,77.2
0.1094,1.2391790600605554,0.12,60.0,5,2018,17,13611.0,기존숙박군,37.55677874,126.92400896,125.6,16.4
0.1022,1.04243378671451,0.85,85.7,14,2023,14,1606.2,기존숙박군,37.55360436,126.92114016,339.0,7.6
0.1408,0.2972515234679316,0.45,0.0,0,1996,7,819.42,기존숙박군,37.55042405,126.93540126,100.0,70.6
0.1509,0.2682639865946793,0.45,100.0,1,1989,6,480.16,기존숙박군,37.55025477,126.93532059,42.8,50.9
0.1509,0.7308875085427923,0.45,66.7,3,1989,1,722.02,기존숙박군,37.54994707,126.93546906,241.2,25.9
0.1494,0.7308875085427923,0.45,100.0,2,1990,1,729.97,기존숙박군,37.55006638,126.93550231,726.8,37.4
0.1011,0.0,0.04,100.0,13,2024,10,2045.14,기존숙박군,37.52648178,126.84566439,149.2,174.5
0.1408,0.7245633767933243,0.04,77.8,18,1996,1,1486.62,기존숙박군,37.52761144,126.84527903,149.2,62.6
0.1136,0.1892419996385284,0.35,0.0,0,2015,19,16884.59,기존숙박군,37.55702444,126.83503956,516.6,161.5
0.1436,0.0,0.45,89.5,19,1994,6,583.34,기존숙박군,37.52682269,126.83849155,2668.8,171.6
0.1394,0.0,0.45,89.5,19,1997,6,668.8,기존숙박군,37.52679585,126.83862303,2668.8,166.5
0.413,1.0986122886681098,1.0,85.7,14,1994,5,398.74,기존숙박군,37.5271913,126.84165509,3138.4,88.2
0.1665,0.142500062607283,0.08,91.7,12,1978,3,1469.42,기존숙박군,37.55315254,126.8362819,5229.6,22.2
0.1365,0.6716409753389817,0.7,75.0,16,1999,7,1491.83,기존숙박군,37.54334576,126.84673259,9490.2,69.7
0.1551,1.4921866502547525,0.35,61.5,13,1986,1,872.02,기존숙박군,37.55007567,126.84915449,367.8,41.5
0.1222,0.0,0.04,91.7,12,2009,10,947.53,기존숙박군,37.52622853,126.84617762,54.0,223.6
0.1623,0.1378324745239132,0.04,66.7,6,1981,1,982.17,기존숙박군,37.5585145,126.80808009,610.8,51.5
0.1394,0.0,0.45,100.0,17,1997,6,679.71,기존숙박군,37.52677466,126.83816438,2744.4,195.5
0.1265,0.0,0.04,92.3,13,2006,1,1109.38,기존숙박군,37.52644935,126.84532133,153.2,163.9
0.1394,0.8772402170022819,1.0,100.0,23,1997,1,1107.67,기존숙박군,37.54510834,126.84611258,274.4,52.6
0.138,0.0,0.04,88.2,17,1998,1,936.0,기존숙박군,37.52610021,126.84664444,65.0,244.8
0.1551,2.019149311423716,1.0,51.6,31,1986,5,494.66,기존숙박군,37.54617445,126.84693425,110.6,18.5
0.1523,0.0,0.45,90.0,20,1988,1,721.06,기존숙박군,37.52681545,126.83899292,2668.8,143.1
0.1723,0.0476280489892546,0.12,0.0,0,1974,1,368.07,기존숙박군,37.55946195,126.80709522,645.0,113.2
0.4324,0.6931471805599453,0.04,50.0,4,1983,1,1350.73,기존숙박군,37.52942952,126.85975355,25.2,46.0
0.4342,1.0313600616589422,0.55,73.3,15,1982,1,820.92,기존숙박군,37.57017485,126.809119,210.4,41.4
0.1509,1.538924128106442,0.35,44.4,9,1989,1,1582.75,기존숙박군,37.55025321,126.84931282,363.0,37.5
0.5458,0.0,0.04,100.0,11,1995,8,2976.18,기존숙박군,37.52652784,126.8461964,54.0,199.7
0.1494,0.7637647477738986,1.0,65.0,20,1990,1,749.72,기존숙박군,37.56095838,126.80920253,8369.2,6.5
0.1351,1.3316359485820266,0.7,95.5,22,2000,6,1417.54,기존숙박군,37.54449559,126.84564285,2514.2,14.5
0.1408,0.041672696400568,0.7,41.7,12,1996,1,624.21,기존숙박군,37.5437087,126.84579625,2494.8,43.5
0.1436,1.0096648026516135,1.0,70.8,24,1994,7,1344.3,기존숙박군,37.54684235,126.84748626,12.2,40.2
0.538,0.0,0.04,72.7,11,1999,5,615.38,기존숙박군,37.52626092,126.84221415,3138.4,123.4
0.1408,0.6607119048067914,1.0,81.2,16,1996,7,494.64,기존숙박군,37.52717379,126.84113426,2679.2,53.7
0.1422,1.4921866502547525,0.7,83.3,12,1995,1,1598.29,기존숙박군,37.54434148,126.84617268,2580.8,52.6
0.1265,1.3483494295557672,0.7,75.0,20,2006,1,1808.06,기존숙박군,37.54359436,126.84517846,83.8,33.3
0.138,1.4873904779912597,1.0,100.0,16,1998,1,933.39,기존숙박군,37.5444712,126.84607011,2580.8,51.1
0.1494,0.4805857385762725,1.0,95.8,24,1990,6,893.16,기존숙박군,37.54300585,126.84713749,9484.2,18.9
0.2353,0.0706175672139533,0.12,0.0,0,2021,3,12180.0,기존숙박군,37.56231091,126.80220952,6979.2,48.2
0.1337,2.7374024131147374,0.35,0.0,3,2001,13,3429.3,기존숙박군,37.55041843,126.85059472,109.6,34.8
0.5246,0.0,0.04,100.0,14,2006,1,1185.62,기존숙박군,37.5262038,126.84572711,143.2,203.9
0.138,2.955574951706927,0.35,0.0,3,1998,1,1704.9,기존숙박군,37.5505894,126.85069289,31.8,55.2
0.4412,0.0,0.04,88.5,26,1978,1,403.31,기존숙박군,37.54565154,126.87584399,98.4,220.2
0.1394,0.0210534091978323,0.45,100.0,23,1997,1,1763.6,기존숙박군,37.52699399,126.83799708,106.2,191.7
0.1394,0.0,0.04,84.6,13,1997,1,1155.32,기존숙박군,37.52573455,126.83981537,2679.2,191.6
0.1394,0.0,0.04,92.3,13,1997,1,1327.16,기존숙박군,37.52590617,126.83979984,2679.2,174.0
0.1265,0.0,0.04,100.0,9,2006,1,854.92,기존숙박군,37.52650228,126.84651611,3761.8,201.0
0.1179,0.0,0.04,90.9,11,2012,10,1373.62,기존숙박군,37.52623504,126.8463155,54.0,230.8
0.457,0.3242396681855785,1.0,89.3,28,1969,1,115.7,기존숙박군,37.53978025,126.84231058,566.8,43.1
0.1408,1.3968764704504275,1.0,78.9,19,1996,7,934.65,기존숙박군,37.54354672,126.84489737,78.4,23.0
0.1465,0.5443015529623803,0.7,76.9,13,1992,6,1655.04,기존숙박군,37.54323919,126.84665482,9482.0,68.6
0.1551,0.2607262624632526,0.7,66.7,6,1986,1,651.97,기존숙박군,37.54309738,126.84643556,9505.6,81.3
0.4641,0.4201352978559581,0.04,100.0,1,1965,1,171.6,기존숙박군,37.55784427,126.80851174,1932.0,52.5
0.1509,0.0,0.04,100.0,21,1989,1,565.0,기존숙박군,37.52591513,126.84423258,551.8,187.7
0.1108,0.0927817334509661,0.35,0.0,0,2017,19,14782.98,기존숙박군,37.55690548,126.83542422,1791.4,125.6
0.413,0.0,0.45,87.5,16,1994,1,498.58,기존숙박군,37.52662515,126.83873619,2668.8,173.1
0.1136,0.1892419996385284,0.35,0.0,0,2015,19,16884.59,기존숙박군,37.55702444,126.83503956,516.6,161.5
0.7305,1.1067094989007291,0.04,0.0,0,1971,1,307.47,기존숙박군,37.56069828,126.80726899,8370.4,150.1
0.138,0.0,0.04,100.0,12,1998,8,1838.06,기존숙박군,37.52646425,126.84549309,153.2,168.7
0.1108,0.2119702507160845,0.04,0.0,0,2017,17,18058.64,기존숙박군,37.55743549,126.83650887,1784.6,86.2
0.5554,0.531879032963823,0.7,40.0,10,1990,1,779.21,기존숙박군,37.54352172,126.84650628,2887.2,55.7
0.4553,0.8038127484474648,1.0,95.7,23,1970,1,216.86,기존숙박군,37.53914304,126.84166551,1588.2,16.0
0.5593,0.831983625414161,1.0,96.2,26,1988,1,1191.53,기존숙박군,37.54416568,126.84531429,182.2,21.8
0.1408,1.0625072840259933,0.7,66.7,15,1996,1,816.03,기존숙박군,37.54365234,126.84541462,168.8,39.9
0.138,0.3087354816496133,0.7,0.0,6,1998,1,1068.79,기존숙박군,37.54346404,126.8462568,2888.4,68.7
0.1623,0.7245633767933243,0.45,100.0,20,1981,1,487.28,기존숙박군,37.53946339,126.84027219,117.8,51.5
0.1394,0.831983625414161,1.0,92.3,26,1997,8,885.92,기존숙박군,37.52735485,126.84046791,2679.2,4.2
0.1794,1.9244039438343497,0.55,100.0,28,1969,1,653.56,기존숙박군,37.53178993,126.83789772,406.2,21.1
0.5439,0.0,0.04,100.0,13,1996,1,1707.02,기존숙박군,37.52621423,126.84586484,143.2,209.1
0.413,0.0210534091978323,0.45,100.0,20,1994,1,1275.26,기존숙박군,37.52702441,126.83826118,106.2,170.9
0.1265,0.0,0.04,95.7,23,2006,13,9686.35,기존숙박군,37.54634585,126.87778933,35380.2,133.6
0.1337,0.6041996945434491,1.0,97.1,35,2001,1,1406.15,기존숙박군,37.53838541,126.84076304,21.8,23.3
0.1337,0.8503327640823577,0.04,53.8,13,2001,13,4997.4825,기존숙박군,37.5274941,126.84390375,465.8,72.6
0.1551,1.0326543208763124,1.0,81.8,22,1986,1,810.41,기존숙박군,37.5470128,126.84756725,13.0,42.8
0.1509,0.0,0.04,91.7,12,1989,1,732.82,기존숙박군,37.52608084,126.84627195,54.0,241.7
0.413,0.0,0.45,88.2,17,1994,5,487.6,기존숙박군,37.5266304,126.83883037,2668.8,165.5
0.5631,3.050583062335114,0.35,0.0,4,1986,1,595.73,기존숙박군,37.55072259,126.85076712,31.8,71.2
0.1422,0.6496620686202065,0.45,66.7,18,1995,6,593.45,기존숙박군,37.52695482,126.84051185,2679.2,48.4
0.1408,0.0,0.04,66.7,3,1996,1,1200.9,기존숙박군,37.52628531,126.83995618,2679.2,129.7
0.1436,0.0,0.45,87.5,16,1994,1,534.33,기존숙박군,37.52662172,126.83863608,2668.8,181.0
0.1394,0.6931471805599453,1.0,76.2,21,1997,1,493.24,기존숙박군,37.52713069,126.84048352,2679.2,28.7
0.1509,0.0,0.04,100.0,12,1989,9,2569.02,기존숙박군,37.52651538,126.84593846,143.2,185.5
0.1237,0.0,0.04,100.0,10,2008,9,706.56,기존숙박군,37.52666668,126.84626483,54.0,186.3
0.45,1.2124474313169082,0.45,85.0,20,1973,2,447.14,기존숙박군,37.52926828,126.83855011,70.2,74.6
0.1536,0.4265185173059967,0.7,50.0,14,1987,1,716.65,기존숙박군,37.54357859,126.84554602,168.8,48.1
0.1394,0.7845813865195772,1.0,100.0,23,1997,1,1082.98,기존숙박군,37.54356399,126.8475667,9484.2,43.7
0.1308,0.0388398333162639,0.85,0.0,4,2003,7,2927.55,기존숙박군,37.54519551,126.81927928,758.2,164.9
