그리드ID,주요구,주요법정동코드,주요법정동명,포함법정동수,그리드행,그리드열,기준면적_m2,기준면적_ha,전체건물수,전체건물수_per_ha,전체건물연면적합계_m2,전체건물입체화재하중_분자_원본,전체건물입체화재하중_분자,면적계산가능건물수,면적보정건물수,전체건물_입체화재하중밀도,상가수,상가수_per_ha,상가연면적합계_m2,상가입체화재하중_분자,상가_입체화재하중밀도,건물데이터_0여부,면적데이터_0여부,중심위도,중심경도,x_min_EPSG5186,y_min_EPSG5186,x_max_EPSG5186,y_max_EPSG5186
G50K_R0074_C0092,종로구,1111015900,원남동,1.0,74,92,50000.0,5.0,35.0,7.0,24262.94,770549.56,24262.94,27.0,27.0,0.485259,6.0,1.2,2134.22,2134.22,0.042684,N,N,37.577371,126.997653,199680.870391,552979.610836,199904.477188,553203.217633
G50K_R0074_C0093,종로구,1111016600,연건동,1.0,74,93,50000.0,5.0,108.0,21.6,59290.15,1043658.24,58802.45,95.0,94.0,1.176049,12.0,2.4,4095.03,3607.33,0.072147,N,N,37.577372,127.000184,199904.477188,552979.610836,200128.083986,553203.217633
G50K_R0074_C0094,종로구,1111016500,이화동,3.0,74,94,50000.0,5.0,62.0,12.4,129255.47,608316.55,129255.47,49.0,49.0,2.585109,21.0,4.2,42630.69,42630.69,0.852614,N,N,37.577371,127.002716,200128.083986,552979.610836,200351.690784,553203.217633
G50K_R0074_C0095,종로구,1111016500,이화동,2.0,74,95,50000.0,5.0,178.0,35.6,65356.28,216639.455,64668.12,126.0,125.0,1.293362,48.0,9.6,24718.72,24030.56,0.480611,N,N,37.577371,127.005247,200351.690784,552979.610836,200575.297582,553203.217633
G50K_R0074_C0096,종로구,1111016500,이화동,2.0,74,96,50000.0,5.0,363.0,72.6,23258.22,37817.64,23258.22,186.0,186.0,0.465164,10.0,2.0,948.07,948.07,0.018961,N,N,37.577371,127.007778,200575.297582,552979.610836,200798.904379,553203.217633
G50K_R0074_C0097,종로구,1111017400,창신동,1.0,74,97,50000.0,5.0,315.0,63.0,64992.21,118626.09,64992.21,259.0,259.0,1.299844,15.0,3.0,3520.97,3520.97,0.070419,N,N,37.577371,127.01031,200798.904379,552979.610836,201022.511177,553203.217633
G50K_R0074_C0098,종로구,1111017400,창신동,1.0,74,98,50000.0,5.0,228.0,45.6,23954.69,31944.56,23954.69,158.0,158.0,0.479094,3.0,0.6,557.06,557.06,0.011141,N,N,37.577371,127.012841,201022.511177,552979.610836,201246.117975,553203.217633
G50K_R0074_C0099,종로구,1111017500,숭인동,2.0,74,99,50000.0,5.0,227.0,45.4,83659.19,310055.43,83659.19,162.0,162.0,1.673184,28.0,5.6,15260.41,15260.41,0.305208,N,N,37.577371,127.015373,201246.117975,552979.610836,201469.724773,553203.217633
G50K_R0074_C0100,종로구,1111017500,숭인동,1.0,74,100,50000.0,5.0,128.0,25.6,16962.58,26750.45,16962.58,83.0,83.0,0.339252,4.0,0.8,254.38,254.38,0.005088,N,N,37.57737,127.017904,201469.724773,552979.610836,201693.33157,553203.217633
G50K_R0074_C0101,종로구,1111017500,숭인동,1.0,74,101,50000.0,5.0,210.0,42.0,80639.5201,135215.8201,80639.5201,173.0,173.0,1.61279,5.0,1.0,1639.17,1639.17,0.032783,N,N,37.57737,127.020435,201693.33157,552979.610836,201916.938368,553203.217633
G50K_R0074_C0102,종로구,1111017500,숭인동,1.0,74,102,50000.0,5.0,222.0,44.4,24025.72,34587.57,24025.72,169.0,169.0,0.480514,53.0,10.6,12798.51,12798.51,0.25597,N,N,37.577369,127.022967,201916.938368,552979.610836,202140.545166,553203.217633
G50K_R0075_C0014,강서구,1150011000,개화동,1.0,75,14,50000.0,5.0,148.0,29.6,12211.63,30099.39,12211.63,76.0,76.0,0.244233,10.0,2.0,2122.53,2122.53,0.042451,N,N,37.579217,126.800201,182239.540166,553203.217633,182463.146964,553426.824431
G50K_R0075_C0015,강서구,1150011000,개화동,1.0,75,15,50000.0,5.0,76.0,15.2,7133.22,17193.24,7133.22,43.0,43.0,0.142664,4.0,0.8,838.65,838.65,0.016773,N,N,37.579221,126.802732,182463.146964,553203.217633,182686.753762,553426.824431
G50K_R0075_C0019,강서구,1150010900,방화동,1.0,75,19,50000.0,5.0,19.0,3.8,98599.78,2949994.792,98599.78,12.0,12.0,1.971996,1.0,0.2,1844.5,1844.5,0.03689,N,N,37.579238,126.812858,183357.574155,553203.217633,183581.180953,553426.824431
G50K_R0075_C0020,강서구,1150010900,방화동,1.0,75,20,50000.0,5.0,73.0,14.6,56839.4026,1124431.83,56839.4026,56.0,56.0,1.136788,10.0,2.0,3861.78,3861.78,0.077236,N,N,37.579242,126.815389,183581.180953,553203.217633,183804.78775,553426.824431
G50K_R0075_C0021,강서구,1150010900,방화동,1.0,75,21,50000.0,5.0,19.0,3.8,15296.5,294714.89999999997,15296.5,14.0,14.0,0.30593,3.0,0.6,1976.05,1976.05,0.039521,N,N,37.579246,126.817921,183804.78775,553203.217633,184028.394548,553426.824431
G50K_R0075_C0045,마포구,1144012700,상암동,1.0,75,45,50000.0,5.0,10.0,2.0,230.5,230.5,230.5,2.0,2.0,0.00461,1.0,0.2,36.0,36.0,0.00072,N,N,37.579324,126.878675,189171.350896,553203.217633,189394.957694,553426.824431
G50K_R0075_C0046,마포구,1144012700,상암동,1.0,75,46,50000.0,5.0,29.0,5.8,35817.38,98029.73999999999,35817.38,15.0,15.0,0.716348,2.0,0.4,5732.32,5732.32,0.114646,N,N,37.579326,126.881207,189394.957694,553203.217633,189618.564492,553426.824431
G50K_R0075_C0047,마포구,1144012700,상암동,1.0,75,47,50000.0,5.0,13.0,2.6,29109.79,37543.229999999996,29109.79,11.0,11.0,0.582196,3.0,0.6,4498.87,4498.87,0.089977,N,N,37.579329,126.883738,189618.564492,553203.217633,189842.17129,553426.824431
G50K_R0075_C0048,마포구,1144012700,상암동,1.0,75,48,50000.0,5.0,17.0,3.4,48812.88,48812.88,48812.88,13.0,13.0,0.976258,1.0,0.2,175.63,175.63,0.003513,N,N,37.579331,126.886269,189842.17129,553203.217633,190065.778087,553426.824431
G50K_R0075_C0050,마포구,1144012700,상암동,1.0,75,50,50000.0,5.0,5.0,1.0,286318.63,764293.59,286318.63,4.0,4.0,5.726373,1.0,0.2,3498.99,3498.99,0.06998,N,N,37.579336,126.891332,190289.384885,553203.217633,190512.991683,553426.824431
G50K_R0075_C0051,마포구,1144012700,상암동,1.0,75,51,50000.0,5.0,25.0,5.0,193309.78,367794.19,193309.78,18.0,18.0,3.866196,10.0,2.0,5349.99,5349.99,0.107,N,N,37.579338,126.893864,190512.991683,553203.217633,190736.598481,553426.824431
G50K_R0075_C0052,마포구,1144012700,상암동,1.0,75,52,50000.0,5.0,33.0,6.6,10872.77,61414.79,10872.77,23.0,23.0,0.217455,6.0,1.2,1340.21,1340.21,0.026804,N,N,37.579341,126.896395,190736.598481,553203.217633,190960.205278,553426.824431
G50K_R0075_C0077,종로구,1111018700,무악동,1.0,75,77,50000.0,5.0,24.0,4.8,598.39,2633.53,598.39,7.0,7.0,0.011968,3.0,0.6,350.86,350.86,0.007017,N,N,37.579379,126.959681,196326.768424,553203.217633,196550.375222,553426.824431
G50K_R0075_C0078,종로구,1111010900,누상동,1.0,75,78,50000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,37.57938,126.962213,196550.375222,553203.217633,196773.98202,553426.824431
G50K_R0075_C0079,종로구,1111010900,누상동,2.0,75,79,50000.0,5.0,61.0,12.2,27271.09,36754.84,27363.69,56.0,55.0,0.547274,3.0,0.6,591.26,591.26,0.011825,N,N,37.579381,126.964744,196773.98202,553203.217633,196997.588818,553426.824431
G50K_R0075_C0080,종로구,1111011000,누하동,2.0,75,80,50000.0,5.0,216.0,43.2,46642.63,66030.23,46642.63,194.0,194.0,0.932853,18.0,3.6,3618.11,3618.11,0.072362,N,N,37.579382,126.967276,196997.588818,553203.217633,197221.195615,553426.824431
G50K_R0075_C0081,종로구,1111010800,통인동,7.0,75,81,50000.0,5.0,290.0,58.0,39739.05,69831.16,39739.05,265.0,265.0,0.794781,89.0,17.8,15515.09,15515.09,0.310302,N,N,37.579382,126.969807,197221.195615,553203.217633,197444.802413,553426.824431
G50K_R0075_C0082,종로구,1111010600,통의동,4.0,75,82,50000.0,5.0,179.0,35.8,55515.57,121575.05,55588.27,162.0,161.0,1.111765,83.0,16.6,18462.4,18535.1,0.370702,N,N,37.579383,126.972338,197444.802413,553203.217633,197668.409211,553426.824431
G50K_R0075_C0083,종로구,1111010600,통의동,2.0,75,83,50000.0,5.0,11.0,2.2,3119.18,3608.16,3289.78,9.0,8.0,0.065796,5.0,1.0,639.14,809.74,0.016195,N,N,37.579384,126.97487,197668.409211,553203.217633,197892.016009,553426.824431
G50K_R0075_C0085,종로구,1111014200,소격동,2.0,75,85,50000.0,5.0,17.0,3.4,56893.94,175404.58000000002,56893.94,12.0,12.0,1.137879,8.0,1.6,3966.17,3966.17,0.079323,N,N,37.579384,126.979933,198115.622806,553203.217633,198339.229604,553426.824431
G50K_R0075_C0086,종로구,1111014200,소격동,4.0,75,86,50000.0,5.0,124.0,24.8,19147.0,45712.6,19279.2,107.0,106.0,0.385584,61.0,12.2,9089.8,9089.8,0.181796,N,N,37.579385,126.982464,198339.229604,553203.217633,198562.836402,553426.824431
G50K_R0075_C0087,종로구,1111014700,재동,4.0,75,87,50000.0,5.0,134.0,26.8,29620.52,84472.32,29620.52,118.0,118.0,0.59241,50.0,10.0,16570.39,16570.39,0.331408,N,N,37.579385,126.984996,198562.836402,553203.217633,198786.4432,553426.824431
G50K_R0075_C0088,종로구,1111014800,계동,2.0,75,88,50000.0,5.0,137.0,27.4,43667.0303,80049.82,43667.0303,128.0,128.0,0.873341,47.0,9.4,10563.5003,10563.5003,0.21127,N,N,37.579386,126.987527,198786.4432,553203.217633,199010.049997,553426.824431
G50K_R0075_C0089,종로구,1111014900,원서동,1.0,75,89,50000.0,5.0,55.0,11.0,5632.95,424367.51999999996,5632.95,36.0,36.0,0.112659,11.0,2.2,2591.34,2591.34,0.051827,N,N,37.579386,126.990059,199010.049997,553203.217633,199233.656795,553426.824431
G50K_R0075_C0092,종로구,1111017200,명륜4가,3.0,75,92,50000.0,5.0,15.0,3.0,71413.27,1589382.87,71413.27,8.0,8.0,1.428265,1.0,0.2,2257.87,2257.87,0.045157,N,N,37.579386,126.997653,199680.870391,553203.217633,199904.477188,553426.824431
G50K_R0075_C0093,종로구,1111017200,명륜4가,2.0,75,93,50000.0,5.0,86.0,17.2,164034.52,581731.71,164034.52,66.0,66.0,3.28069,1.0,0.2,199.39,199.39,0.003988,N,N,37.579386,127.000184,199904.477188,553203.217633,200128.083986,553426.824431
G50K_R0075_C0094,종로구,1111016600,연건동,2.0,75,94,50000.0,5.0,68.0,13.6,73806.02,816725.68,73806.02,52.0,52.0,1.47612,23.0,4.6,11823.17,11823.17,0.236463,N,N,37.579386,127.002716,200128.083986,553203.217633,200351.690784,553426.824431
G50K_R0075_C0095,종로구,1111016800,동숭동,1.0,75,95,50000.0,5.0,181.0,36.2,65850.59,146458.74,65850.59,139.0,139.0,1.317012,23.0,4.6,11577.08,11577.08,0.231542,N,N,37.579386,127.005247,200351.690784,553203.217633,200575.297582,553426.824431
G50K_R0075_C0096,종로구,1111016800,동숭동,2.0,75,96,50000.0,5.0,74.0,14.8,8053.66,11875.65,8053.66,41.0,41.0,0.161073,3.0,0.6,590.95,590.95,0.011819,N,N,37.579386,127.007779,200575.297582,553203.217633,200798.904379,553426.824431
G50K_R0075_C0097,종로구,1111017400,창신동,1.0,75,97,50000.0,5.0,154.0,30.8,43491.59,53562.56,43491.59,121.0,121.0,0.869832,7.0,1.4,1202.54,1202.54,0.024051,N,N,37.579386,127.01031,200798.904379,553203.217633,201022.511177,553426.824431
G50K_R0075_C0098,종로구,1111017400,창신동,1.0,75,98,50000.0,5.0,80.0,16.0,35392.06,498485.89999999997,35392.06,36.0,36.0,0.707841,2.0,0.4,3394.96,3394.96,0.067899,N,N,37.579385,127.012842,201022.511177,553203.217633,201246.117975,553426.824431
G50K_R0075_C0099,종로구,1111017400,창신동,2.0,75,99,50000.0,5.0,274.0,54.8,37430.72,388974.48,37430.72,160.0,160.0,0.748614,41.0,8.2,8689.91,8689.91,0.173798,N,N,37.579385,127.015373,201246.117975,553203.217633,201469.724773,553426.824431
G50K_R0075_C0100,종로구,1111017500,숭인동,1.0,75,100,50000.0,5.0,172.0,34.4,10885.99,13528.050000000001,10885.99,96.0,96.0,0.21772,3.0,0.6,305.81,305.81,0.006116,N,N,37.579385,127.017904,201469.724773,553203.217633,201693.33157,553426.824431
G50K_R0075_C0101,종로구,1111017500,숭인동,1.0,75,101,50000.0,5.0,19.0,3.8,7249.71,15173.41,7249.71,17.0,17.0,0.144994,2.0,0.4,415.07,415.07,0.008301,N,N,37.579384,127.020436,201693.33157,553203.217633,201916.938368,553426.824431
G50K_R0075_C0102,종로구,1111017500,숭인동,1.0,75,102,50000.0,5.0,24.0,4.8,2259.54,3703.9300000000003,2259.54,16.0,16.0,0.045191,4.0,0.8,853.47,853.47,0.017069,N,N,37.579384,127.022967,201916.938368,553203.217633,202140.545166,553426.824431
G50K_R0076_C0013,강서구,1150011000,개화동,1.0,76,13,50000.0,5.0,20.0,4.0,1595.05,2927.54,1595.05,10.0,10.0,0.031901,1.0,0.2,307.24,307.24,0.006145,N,N,37.581227,126.797664,182015.933368,553426.824431,182239.540166,553650.431229
G50K_R0076_C0014,강서구,1150011000,개화동,1.0,76,14,50000.0,5.0,104.0,20.8,9770.38,26550.61,10568.38,56.0,55.0,0.211368,4.0,0.8,663.52,663.52,0.01327,N,N,37.581232,126.800195,182239.540166,553426.824431,182463.146964,553650.431229
G50K_R0076_C0019,강서구,1150010900,방화동,1.0,76,19,50000.0,5.0,20.0,4.0,59484.37,2162450.45,59484.37,9.0,9.0,1.189687,1.0,0.2,66.45,66.45,0.001329,N,N,37.581253,126.812853,183357.574155,553426.824431,183581.180953,553650.431229
G50K_R0076_C0020,강서구,1150010900,방화동,1.0,76,20,50000.0,5.0,13.0,2.6,876.63,86248.2,876.63,3.0,3.0,0.017533,1.0,0.2,150.0,150.0,0.003,N,N,37.581257,126.815384,183581.180953,553426.824431,183804.78775,553650.431229
G50K_R0076_C0022,강서구,1150010900,방화동,1.0,76,22,50000.0,5.0,28.0,5.6,2584.05,2526278.0,2584.05,4.0,4.0,0.051681,1.0,0.2,354.29,354.29,0.007086,N,N,37.581264,126.820447,184028.394548,553426.824431,184252.001346,553650.431229
G50K_R0076_C0025,강서구,1150010500,마곡동,1.0,76,25,50000.0,5.0,6.0,1.2,1376.12,1780000.0,1376.12,2.0,2.0,0.027522,1.0,0.2,136.12,136.12,0.002722,N,N,37.581276,126.828042,184699.214941,553426.824431,184922.821739,553650.431229
G50K_R0076_C0045,마포구,1144012700,상암동,1.0,76,45,50000.0,5.0,25.0,5.0,19549.44,52541.67,19549.44,10.0,10.0,0.390989,1.0,0.2,2478.57,2478.57,0.049571,N,N,37.581339,126.878672,189171.350896,553426.824431,189394.957694,553650.431229
G50K_R0076_C0046,마포구,1144012700,상암동,1.0,76,46,50000.0,5.0,23.0,4.6,54605.78,57226.64,54605.78,18.0,18.0,1.092116,1.0,0.2,564.43,564.43,0.011289,N,N,37.581341,126.881203,189394.957694,553426.824431,189618.564492,553650.431229
G50K_R0076_C0047,마포구,1144012700,상암동,1.0,76,47,50000.0,5.0,17.0,3.4,84624.63,279419.75,84624.63,11.0,11.0,1.692493,1.0,0.2,520.05,520.05,0.010401,N,N,37.581344,126.883735,189618.564492,553426.824431,189842.17129,553650.431229
G50K_R0076_C0079,종로구,1111010900,누상동,2.0,76,79,50000.0,5.0,138.0,27.6,57796.46,96474.94,57796.46,131.0,131.0,1.155929,5.0,1.0,1703.82,1703.82,0.034076,N,N,37.581396,126.964743,196773.98202,553426.824431,196997.588818,553650.431229
G50K_R0076_C0080,종로구,1111011100,옥인동,4.0,76,80,50000.0,5.0,228.0,45.6,43623.316,77549.31,43787.756,215.0,213.0,0.875755,43.0,8.6,5368.306,5532.746,0.110655,N,N,37.581396,126.967275,196997.588818,553426.824431,197221.195615,553650.431229
G50K_R0076_C0081,종로구,1111010800,통인동,5.0,76,81,50000.0,5.0,157.0,31.4,45206.78,100359.45,45121.41,142.0,141.0,0.902428,50.0,10.0,14718.33,14718.33,0.294367,N,N,37.581397,126.969806,197221.195615,553426.824431,197444.802413,553650.431229
G50K_R0076_C0082,종로구,1111010500,창성동,2.0,76,82,50000.0,5.0,132.0,26.4,54734.9,199921.14,54734.9,119.0,119.0,1.094698,22.0,4.4,6465.29,6465.29,0.129306,N,N,37.581398,126.972338,197444.802413,553426.824431,197668.409211,553650.431229
G50K_R0076_C0085,종로구,1111013900,팔판동,2.0,76,85,50000.0,5.0,55.0,11.0,30569.63,1600521.88,30569.63,46.0,46.0,0.611393,26.0,5.2,6429.8,6429.8,0.128596,N,N,37.581399,126.979932,198115.622806,553426.824431,198339.229604,553650.431229
G50K_R0076_C0086,종로구,1111014300,화동,5.0,76,86,50000.0,5.0,148.0,29.6,31499.8,48620.62,31499.8,134.0,134.0,0.629996,57.0,11.4,7711.32,7711.32,0.154226,N,N,37.5814,126.982464,198339.229604,553426.824431,198562.836402,553650.431229
G50K_R0076_C0087,종로구,1111014600,가회동,2.0,76,87,50000.0,5.0,181.0,36.2,27558.31,77123.17,27558.31,151.0,151.0,0.551166,52.0,10.4,10545.04,10545.04,0.210901,N,N,37.5814,126.984995,198562.836402,553426.824431,198786.4432,553650.431229
G50K_R0076_C0088,종로구,1111014800,계동,2.0,76,88,50000.0,5.0,184.0,36.8,45996.45,72515.56,45996.45,164.0,164.0,0.919929,25.0,5.0,3506.15,3506.15,0.070123,N,N,37.5814,126.987527,198786.4432,553426.824431,199010.049997,553650.431229
G50K_R0076_C0089,종로구,1111014900,원서동,1.0,76,89,50000.0,5.0,63.0,12.6,13902.07,25795.85,13902.07,60.0,60.0,0.278041,10.0,2.0,1509.31,1509.31,0.030186,N,N,37.5814,126.990058,199010.049997,553426.824431,199233.656795,553650.431229
G50K_R0076_C0090,종로구,1111013000,와룡동,1.0,76,90,50000.0,5.0,7.0,1.4,346.92,346.91999999999996,346.92,4.0,4.0,0.006938,1.0,0.2,44.4,44.4,0.000888,N,N,37.581401,126.99259,199233.656795,553426.824431,199457.263593,553650.431229
G50K_R0076_C0091,종로구,1111017300,명륜3가,1.0,76,91,50000.0,5.0,2.0,0.4,520.56,520.56,520.56,2.0,2.0,0.010411,0.0,0.0,0.0,0.0,0.0,N,N,37.581401,126.995121,199457.263593,553426.824431,199680.870391,553650.431229
G50K_R0076_C0092,종로구,1111017200,명륜4가,3.0,76,92,50000.0,5.0,48.0,9.6,50814.49,1996943.11,50814.49,34.0,34.0,1.01629,7.0,1.4,4794.45,4794.45,0.095889,N,N,37.581401,126.997653,199680.870391,553426.824431,199904.477188,553650.431229
G50K_R0076_C0093,종로구,1111017200,명륜4가,2.0,76,93,50000.0,5.0,209.0,41.8,71616.81,2428398.2800000003,71872.41,150.0,149.0,1.437448,65.0,13.0,11195.41,11451.01,0.22902,N,N,37.581401,127.000184,199904.477188,553426.824431,200128.083986,553650.431229
G50K_R0076_C0094,종로구,1111016800,동숭동,2.0,76,94,50000.0,5.0,72.0,14.4,60057.64,162989.15,60057.64,48.0,48.0,1.201153,35.0,7.0,26764.86,26764.86,0.535297,N,N,37.581401,127.002716,200128.083986,553426.824431,200351.690784,553650.431229
G50K_R0076_C0095,종로구,1111016800,동숭동,1.0,76,95,50000.0,5.0,240.0,48.0,42124.03,71606.97,42124.03,178.0,178.0,0.842481,47.0,9.4,16898.78,16898.78,0.337976,N,N,37.581401,127.005247,200351.690784,553426.824431,200575.297582,553650.431229
G50K_R0076_C0098,종로구,1111017400,창신동,1.0,76,98,50000.0,5.0,28.0,5.6,48127.63,390147.73,48127.63,12.0,12.0,0.962553,1.0,0.2,3353.2,3353.2,0.067064,N,N,37.5814,127.012842,201022.511177,553426.824431,201246.117975,553650.431229
G50K_R0076_C0099,종로구,1111017400,창신동,2.0,76,99,50000.0,5.0,23.0,4.6,72104.43,797509.42,72104.43,14.0,14.0,1.442089,3.0,0.6,480.65,480.65,0.009613,N,N,37.5814,127.015373,201246.117975,553426.824431,201469.724773,553650.431229
G50K_R0077_C0013,강서구,1150011000,개화동,1.0,77,13,50000.0,5.0,30.0,6.0,1506.44,4120.52,1506.44,9.0,9.0,0.030129,4.0,0.8,631.48,631.48,0.01263,N,N,37.583242,126.797659,182015.933368,553650.431229,182239.540166,553874.038027
G50K_R0077_C0014,강서구,1150011000,개화동,1.0,77,14,50000.0,5.0,41.0,8.2,4508.87,10525.43,4508.87,28.0,28.0,0.090177,2.0,0.4,358.34,358.34,0.007167,N,N,37.583246,126.80019,182239.540166,553650.431229,182463.146964,553874.038027
G50K_R0077_C0015,강서구,1150011000,개화동,1.0,77,15,50000.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Y,N,37.583251,126.802722,182463.146964,553650.431229,182686.753762,553874.038027
G50K_R0077_C0045,마포구,1144012700,상암동,1.0,77,45,50000.0,5.0,46.0,9.2,84445.72,91926.07,84445.72,21.0,21.0,1.688914,1.0,0.2,504.68,504.68,0.010094,N,N,37.583353,126.878669,189171.350896,553650.431229,189394.957694,553874.038027
G50K_R0077_C0047,마포구,1144012700,상암동,1.0,77,47,50000.0,5.0,6.0,1.2,15752.96,95511.98000000001,15752.96,3.0,3.0,0.315059,1.0,0.2,46.8,46.8,0.000936,N,N,37.583358,126.883732,189618.564492,553650.431229,189842.17129,553874.038027
G50K_R0077_C0079,종로구,1111011100,옥인동,2.0,77,79,50000.0,5.0,70.0,14.0,11861.69,12258.71,11861.69,59.0,59.0,0.237234,2.0,0.4,341.63,341.63,0.006833,N,N,37.58341,126.964742,196773.98202,553650.431229,196997.588818,553874.038027
G50K_R0077_C0080,종로구,1111011100,옥인동,3.0,77,80,50000.0,5.0,149.0,29.8,46142.09,123357.03,46142.09,128.0,128.0,0.922842,7.0,1.4,1642.15,1642.15,0.032843,N,N,37.583411,126.967274,196997.588818,553650.431229,197221.195615,553874.038027
G50K_R0077_C0081,종로구,1111010200,신교동,5.0,77,81,50000.0,5.0,140.0,28.0,127785.61,95314.92,55035.11,133.0,132.0,1.100702,19.0,3.8,10431.93,10431.93,0.208639,N,N,37.583412,126.969805,197221.195615,553650.431229,197444.802413,553874.038027
G50K_R0077_C0082,종로구,1111010400,효자동,2.0,77,82,50000.0,5.0,47.0,9.4,17599.72,29043.15,17599.72,45.0,45.0,0.351994,5.0,1.0,725.33,725.33,0.014507,N,N,37.583412,126.972337,197444.802413,553650.431229,197668.409211,553874.038027
G50K_R0077_C0085,종로구,1111013900,팔판동,2.0,77,85,50000.0,5.0,109.0,21.8,18243.44,1292819.3800000001,18243.44,100.0,100.0,0.364869,33.0,6.6,4346.36,4346.36,0.086927,N,N,37.583414,126.979932,198115.622806,553650.431229,198339.229604,553874.038027
G50K_R0077_C0086,종로구,1111014000,삼청동,3.0,77,86,50000.0,5.0,241.0,48.2,28538.0,52250.16,28538.0,223.0,223.0,0.57076,75.0,15.0,10827.53,10827.53,0.216551,N,N,37.583414,126.982463,198339.229604,553650.431229,198562.836402,553874.038027
G50K_R0077_C0087,종로구,1111014600,가회동,1.0,77,87,50000.0,5.0,133.0,26.6,23257.6,73380.29,23257.6,110.0,110.0,0.465152,30.0,6.0,4105.61,4105.61,0.082112,N,N,37.583415,126.984995,198562.836402,553650.431229,198786.4432,553874.038027
G50K_R0077_C0088,종로구,1111014800,계동,3.0,77,88,50000.0,5.0,192.0,38.4,35856.19,130469.64,35856.19,176.0,176.0,0.717124,27.0,5.4,3760.7,3760.7,0.075214,N,N,37.583415,126.987526,198786.4432,553650.431229,199010.049997,553874.038027
G50K_R0077_C0089,종로구,1111014900,원서동,1.0,77,89,50000.0,5.0,44.0,8.8,4300.56,9023.27,4300.56,39.0,39.0,0.086011,3.0,0.6,165.39,165.39,0.003308,N,N,37.583415,126.990058,199010.049997,553650.431229,199233.656795,553874.038027
G50K_R0077_C0091,종로구,1111017300,명륜3가,2.0,77,91,50000.0,5.0,50.0,10.0,8808.01,16373.46,8808.01,42.0,42.0,0.17616,5.0,1.0,1435.48,1435.48,0.02871,N,N,37.583415,126.995121,199457.263593,553650.431229,199680.870391,553874.038027
G50K_R0077_C0092,종로구,1111017100,명륜2가,4.0,77,92,50000.0,5.0,210.0,42.0,64183.86,115286.9,64183.86,199.0,199.0,1.283677,95.0,19.0,42329.07,42329.07,0.846581,N,N,37.583416,126.997653,199680.870391,553650.431229,199904.477188,553874.038027
G50K_R0077_C0093,종로구,1111017200,명륜4가,3.0,77,93,50000.0,5.0,214.0,42.8,65659.35,126710.43,65659.35,169.0,169.0,1.313187,131.0,26.2,45554.61,45554.61,0.911092,N,N,37.583416,127.000184,199904.477188,553650.431229,200128.083986,553874.038027
