그리드ID,주요구,주요법정동코드,주요법정동명,이상건물수,건축면적_연면적초과_건물수,건축면적x총층수_연면적초과_건물수,원래분자_합계,보정후분자_합계,분자감소량_합계,원래밀도기여도_합계,보정후밀도기여도_합계,밀도감소량_합계,최대_원래밀도기여도,최대_밀도감소량,최대기여_주소,최대기여_지번,최대기여_건물ID,최대기여_건물용도명,최대기여_연면적,최대기여_건축면적,최대기여_총층수,최대기여_원래밀도기여도,최대기여_밀도감소량,최대기여_이상유형
G50K_R0061_C0119,성동구,1120011800,송정동,54,1,53,19869.26,10501.36,9367.9,0.397385,0.210027,0.187358,0.016283,0.008351,서울특별시 성동구 송정동,73-790,2014205860184498442900000000,단독주택,224.04,213.87,3.0,0.012832,0.008351,건축면적x총층수_연면적초과
G50K_R0032_C0144,송파구,1171010700,가락동,4,0,4,16541.7,7260.43,9281.27,0.330834,0.145209,0.185625,0.182676,0.114615,서울특별시 송파구 가락동,137-3,1999211257094434048600000000,공동주택,3403.04,702.6,13.0,0.182676,0.114615,건축면적x총층수_연면적초과
G50K_R0035_C0113,강남구,1168010600,대치동,11,1,10,16532.6,7300.21,9232.39,0.330652,0.146004,0.184648,0.06533,0.034261,서울특별시 강남구 대치동,921-4,1988204510204441201100000000,제1종근린생활시설,1553.43,653.3,5.0,0.06533,0.034261,건축면적x총층수_연면적초과
G50K_R0018_C0089,서초구,1165010100,방배동,18,12,6,14250.64,5043.255,9207.385,0.285013,0.100865,0.184148,0.01944,0.014344,서울특별시 서초구 방배동,2908-5,1997199021524402369100000000,단독주택,230.46,315.88,3.0,0.018953,0.014344,건축면적_연면적초과
G50K_R0031_C0086,서초구,1165010100,방배동,14,1,13,17132.61,7944.12,9188.49,0.342652,0.158882,0.18377,0.05952,0.034492,서울특별시 서초구 방배동,2240,1973198469984432113300000000,제2종근린생활시설,1251.42,496.0,6.0,0.05952,0.034492,건축면적x총층수_연면적초과
G50K_R0069_C0079,종로구,1111017600,교남동,11,1,10,17683.67,8511.4,9172.27,0.353673,0.170228,0.183445,0.109884,0.06909,서울특별시 종로구 평동,13-31,1993196916944517361900000000,업무시설,2039.69,915.7,6.0,0.109884,0.06909,건축면적x총층수_연면적초과
G50K_R0045_C0067,영등포구,1156011000,여의도동,1,0,1,17958.0,8814.32,9143.68,0.35916,0.176286,0.182874,0.35916,0.182874,서울특별시 영등포구 여의도동,53-1,1977194034834463156200000000,제1종근린생활시설,8814.32,2993.0,6.0,0.35916,0.182874,건축면적x총층수_연면적초과
G50K_R0048_C0046,영등포구,1156012600,양평동2가,4,1,3,12319.61,3206.0,9113.61,0.246392,0.06412,0.182272,0.23848,0.179343,서울특별시 영등포구 양평동2가,43-6,2014189529784469968000000000,업무시설,2956.86,1084.0,11.0,0.23848,0.179343,건축면적x총층수_연면적초과
G50K_R0043_C0049,영등포구,1156012200,문래동4가,47,43,4,15708.66,6625.51,9083.15,0.314173,0.13251,0.181663,0.166107,0.114573,서울특별시 영등포구 문래동4가,27-15,1992190158214459431200000000,종교시설,2576.73,1186.48,7.0,0.166107,0.114573,건축면적x총층수_연면적초과
G50K_R0063_C0103,성동구,1120010900,금호동1가,11,0,11,17932.6,8881.47,9051.13,0.358652,0.177629,0.181023,0.11004,0.052983,서울특별시 성동구 금호동1가,628,2011202143684503187800000000,종교시설,2196.97,692.3,7.0,0.096922,0.052983,건축면적x총층수_연면적초과
G50K_R0020_C0133,강남구,1168011100,세곡동,14,8,6,13534.0,4491.64,9042.36,0.27068,0.089833,0.180847,0.03942,0.034816,서울특별시 강남구 세곡동,346,2003208938094406671400000000,제2종근린생활시설,230.22,657.0,3.0,0.03942,0.034816,건축면적_연면적초과
G50K_R0050_C0054,영등포구,1156011400,당산동4가,10,0,10,17817.26,8855.02,8962.24,0.356345,0.1771,0.179245,0.070349,0.038746,서울특별시 영등포구 당산동4가,1-148,2010191120054473479600000000,제2종근린생활시설,1580.16,390.83,9.0,0.070349,0.038746,건축면적x총층수_연면적초과
G50K_R0078_C0094,종로구,1111016900,혜화동,6,2,4,11936.28,3043.62,8892.66,0.238726,0.060872,0.177853,0.09897,0.094467,서울특별시 종로구 혜화동,58-2,1958200128954537640600000000,종교시설,47.03,4770.38,1.0,0.095408,0.094467,건축면적_연면적초과
G50K_R0030_C0052,영등포구,1156013300,대림동,23,0,23,20438.96,11563.33,8875.63,0.408779,0.231267,0.177513,0.02472,0.014837,서울특별시 영등포구 대림동,1066-45,2011190871284429788400000000,단독주택,494.16,247.2,5.0,0.02472,0.014837,건축면적x총층수_연면적초과
G50K_R0036_C0051,영등포구,1156013300,대림동,32,1,31,16685.12,7860.39,8824.73,0.333702,0.157208,0.176495,0.021672,0.016481,서울특별시 영등포구 대림동,802-10,1988190592054442701100000000,제1종근린생활시설,259.56,270.9,4.0,0.021672,0.016481,건축면적_연면적초과
G50K_R0063_C0084,용산구,1117010100,후암동,23,1,22,15977.4,7170.96,8806.44,0.319548,0.143419,0.176129,0.046472,0.029921,서울특별시 용산구 후암동,448-103,1996197970714502313200000000,위험물저장및처리시설,433.93,386.0,5.0,0.0386,0.029921,건축면적x총층수_연면적초과
G50K_R0064_C0092,중구,1114013900,필동3가,10,1,9,14007.1,5315.83,8691.27,0.280142,0.106317,0.173825,0.11855,0.079967,서울특별시 중구 필동3가,54,2016199675324506058600000000,제2종근린생활시설,1929.17,1185.5,5.0,0.11855,0.079967,건축면적x총층수_연면적초과
G50K_R0069_C0091,중구,1114015700,산림동,14,7,7,35357.0,26756.22,8600.78,0.70714,0.535124,0.172016,0.609934,0.119465,서울특별시 중구 산림동,207-2,1972199526584516961100000000,공동주택,24523.43,2345.9,13.0,0.609934,0.119465,건축면적x총층수_연면적초과
G50K_R0042_C0143,송파구,1171011100,방이동,9,0,9,17465.9,8879.587,8586.313,0.349318,0.177592,0.171726,0.059886,0.035714,서울특별시 송파구 방이동,183-3,2003211056224455625600000000,제2종근린생활시설,1208.62,332.7,9.0,0.059886,0.035714,건축면적x총층수_연면적초과
G50K_R0080_C0079,종로구,1111018400,부암동,11,11,0,10715.42,2130.48,8584.94,0.214308,0.04261,0.171699,0.0357,0.030075,서울특별시 종로구 부암동,338-18,2009196710384542119000000000,단독주택,281.25,595.0,3.0,0.0357,0.030075,건축면적_연면적초과
G50K_R0027_C0134,강남구,1168011200,자곡동,8,7,1,11304.0,2730.86,8573.14,0.22608,0.054617,0.171463,0.08394,0.070734,서울특별시 강남구 자곡동,210,1998209132214423637300000000,위험물저장및처리시설,660.31,1399.0,3.0,0.08394,0.070734,건축면적_연면적초과
G50K_R0099_C0077,종로구,1111018200,구기동,7,7,0,9023.0,454.85,8568.15,0.18046,0.009097,0.171363,0.02578,0.025619,서울특별시 종로구 구기동,1,1979196480204582875800000000,제2종근린생활시설,8.07,1289.0,1.0,0.02578,0.025619,건축면적_연면적초과
G50K_R0063_C0076,마포구,1144010100,아현동,4,0,4,21418.2,12863.77,8554.43,0.428364,0.257275,0.171089,0.2808,0.087278,서울특별시 마포구 아현동,371-1,1970196215534502744400000000,공동주택,9676.08,1755.0,8.0,0.2808,0.087278,건축면적x총층수_연면적초과
G50K_R0019_C0133,강남구,1168011100,세곡동,1,0,1,21472.0,12924.18,8547.82,0.42944,0.258484,0.170956,0.42944,0.170956,서울특별시 강남구 세곡동,581,2014208885354404030900000000,제1종근린생활시설,12924.18,1952.0,11.0,0.42944,0.170956,건축면적x총층수_연면적초과
G50K_R0050_C0104,강남구,1168011000,압구정동,2,0,2,14263.3,5719.16,8544.14,0.285266,0.114383,0.170883,0.175536,0.098328,서울특별시 강남구 압구정동,450,1986202378554473825600000000,판매시설,3860.39,1462.8,6.0,0.175536,0.098328,건축면적x총층수_연면적초과
G50K_R0031_C0100,서초구,1165010800,서초동,9,0,9,15049.1,6541.41,8507.69,0.300982,0.130828,0.170154,0.142128,0.080958,서울특별시 서초구 서초동,1642-4,2005201445784432627700000000,공동주택,3058.52,789.6,9.0,0.142128,0.080958,건축면적x총층수_연면적초과
G50K_R0070_C0094,종로구,1111016300,종로5가,16,2,14,18113.144,9615.68,8497.464,0.362263,0.192314,0.169949,0.23492,0.137035,서울특별시 종로구 종로5가,314-7,1984200197484519840600000000,판매시설,4894.25,1174.6,10.0,0.23492,0.137035,건축면적x총층수_연면적초과
G50K_R0041_C0055,영등포구,1156010100,영등포동,15,1,14,17070.29,8618.62,8451.67,0.341406,0.172372,0.169033,0.068654,0.033052,서울특별시 영등포구 도림동,117-36,2003191516604452993200000000,제1종근린생활시설,1780.1,572.12,6.0,0.068654,0.033052,건축면적x총층수_연면적초과
G50K_R0021_C0143,송파구,1171010900,장지동,2,2,0,9604.0,1163.91,8440.09,0.19208,0.023278,0.168802,0.15608,0.138864,서울특별시 송파구 장지동,608-5,1996211097724409972200000000,위험물저장및처리시설,860.79,1951.0,4.0,0.15608,0.138864,건축면적_연면적초과
G50K_R0075_C0047,마포구,1144012700,상암동,4,0,4,14981.4,6547.96,8433.44,0.299628,0.130959,0.168669,0.095088,0.054106,서울특별시 마포구 상암동,1675,2010189562074529566100000000,종교시설,2049.09,594.3,8.0,0.095088,0.054106,건축면적x총층수_연면적초과
G50K_R0046_C0082,용산구,1117012900,이촌동,2,0,2,17162.0,8813.21,8348.79,0.34324,0.176264,0.166976,0.213312,0.083612,서울특별시 용산구 이촌동,301-87,1977197462024465655200000000,제1종근린생활시설,2315.78,1624.1,4.0,0.129928,0.083612,건축면적x총층수_연면적초과
G50K_R0035_C0055,영등포구,1156013200,신길동,23,3,20,15610.45,7298.89,8311.56,0.312209,0.145978,0.166231,0.075996,0.037277,서울특별시 영등포구 신길동,414-62,2019191478464439551200000000,제1종근린생활시설,1935.97,633.3,6.0,0.075996,0.037277,건축면적x총층수_연면적초과
G50K_R0017_C0115,서초구,1165011000,염곡동,11,9,2,11708.48,3406.27,8302.21,0.23417,0.068125,0.166044,0.0297,0.022882,서울특별시 서초구 염곡동,160-8,2008204812234400726500000000,단독주택,340.9,495.0,3.0,0.0297,0.022882,건축면적_연면적초과
G50K_R0032_C0117,강남구,1168010600,대치동,1,0,1,19601.4,11307.87,8293.53,0.392028,0.226157,0.165871,0.392028,0.165871,서울특별시 강남구 대치동,507,2003205402344434660900000000,제2종근린생활시설,11307.87,2800.2,7.0,0.392028,0.165871,건축면적x총층수_연면적초과
G50K_R0013_C0114,서초구,1165011100,신원동,15,14,1,11867.0,3584.35,8282.65,0.23734,0.071687,0.165653,0.02346,0.018887,서울특별시 서초구 신원동,441-38,1982204645214391815300000000,단독주택,168.67,371.0,3.0,0.02226,0.018887,건축면적_연면적초과
G50K_R0070_C0111,성동구,1120010500,마장동,4,0,4,12361.84,4082.84,8279.0,0.247237,0.081657,0.16558,0.147096,0.102336,서울특별시 성동구 마장동,767-62,2002203884254518748300000000,공동주택,2237.98,612.9,12.0,0.147096,0.102336,건축면적x총층수_연면적초과
G50K_R0062_C0088,중구,1114014200,예장동,1,1,0,9236.4,1034.21,8202.19,0.184728,0.020684,0.164044,0.184728,0.164044,서울특별시 중구 예장동,5-6,1962198807874500121500000000,제2종근린생활시설,1034.21,1539.4,6.0,0.184728,0.164044,건축면적_연면적초과
G50K_R0037_C0151,송파구,1171011400,마천동,10,0,10,13503.5,5303.18,8200.32,0.27007,0.106064,0.164006,0.07585,0.048387,서울특별시 송파구 마천동,5-15,1991213001564444068700000000,공동주택,1373.16,758.5,5.0,0.07585,0.048387,건축면적x총층수_연면적초과
G50K_R0048_C0134,송파구,1171010300,풍납동,1,1,0,10851.0,2661.8,8189.2,0.21702,0.053236,0.163784,0.21702,0.163784,서울특별시 송파구 풍납동,387,1996209186574469555100000000,제1종근린생활시설,2661.8,3617.0,3.0,0.21702,0.163784,건축면적_연면적초과
G50K_R0010_C0116,서초구,1165011100,신원동,14,13,1,10612.0,2466.01,8145.99,0.21224,0.04932,0.16292,0.02298,0.018186,서울특별시 서초구 신원동,254-2,1979205106634384541000000000,단독주택,233.68,381.0,3.0,0.02286,0.018186,건축면적_연면적초과
G50K_R0024_C0143,송파구,1171010900,장지동,4,0,4,22768.0,14622.18,8145.82,0.45536,0.292444,0.162916,0.192,0.056531,서울특별시 송파구 장지동,841-4,2008211204054416713700000000,제1종근린생활시설,6773.44,1200.0,8.0,0.192,0.056531,건축면적x총층수_연면적초과
G50K_R0074_C0098,종로구,1111017400,창신동,30,5,25,15208.09,7218.22,7989.87,0.304162,0.144364,0.159797,0.052896,0.024471,서울특별시 종로구 창신동,23-344,1993201034354527783300000000,노유자시설,1421.25,661.2,4.0,0.052896,0.024471,건축면적x총층수_연면적초과
G50K_R0069_C0090,중구,1114015600,입정동,32,14,18,16949.43,8970.178,7979.252,0.338989,0.179404,0.159585,0.058284,0.045383,서울특별시 중구 을지로3가,104-1,1993199249004516535900000000,제1종근린생활시설,645.05,485.7,6.0,0.058284,0.045383,건축면적x총층수_연면적초과
G50K_R0075_C0101,종로구,1111017500,숭인동,10,1,9,14589.64,6665.94,7923.7,0.291793,0.133319,0.158474,0.07416,0.03923,서울특별시 종로구 숭인동,529,1997201759044529081500000000,공동주택,1746.52,412.0,9.0,0.07416,0.03923,건축면적x총층수_연면적초과
G50K_R0057_C0083,용산구,1117010500,남영동,17,3,14,14958.67,7043.22,7915.45,0.299173,0.140864,0.158309,0.08022,0.045589,서울특별시 용산구 남영동,48-4,2008197609814489829200000000,업무시설,1731.54,668.5,6.0,0.08022,0.045589,건축면적x총층수_연면적초과
G50K_R0023_C0086,서초구,1165010100,방배동,2,2,0,8252.81,402.54,7850.27,0.165056,0.008051,0.157005,0.1638,0.156542,서울특별시 서초구 방배동,505-2,1983198491524414904200000000,제1종근린생활시설,362.88,4095.0,2.0,0.1638,0.156542,건축면적_연면적초과
G50K_R0036_C0087,서초구,1165010700,반포동,2,0,2,11593.0,3782.41,7810.59,0.23186,0.075648,0.156212,0.20888,0.148784,서울특별시 서초구 반포동,865,1974198629824442438700000000,근린생활시설,3004.81,2611.0,4.0,0.20888,0.148784,건축면적x총층수_연면적초과
G50K_R0026_C0133,강남구,1168011200,자곡동,16,16,0,11136.18,3333.81,7802.37,0.222724,0.066676,0.156047,0.020404,0.016466,서울특별시 강남구 자곡동,263,1992208822124420956900000000,단독주택,196.92,510.1,2.0,0.020404,0.016466,건축면적_연면적초과
G50K_R0039_C0147,송파구,1171011200,오금동,3,0,3,12048.5,4270.04,7778.46,0.24097,0.085401,0.155569,0.153666,0.106203,서울특별시 송파구 오금동,76,1992211961004448494300000000,공동주택,2373.16,853.7,9.0,0.153666,0.106203,건축면적x총층수_연면적초과
G50K_R0042_C0118,강남구,1168010500,삼성동,5,0,5,15857.6,8097.28,7760.32,0.317152,0.161946,0.155206,0.138222,0.062822,서울특별시 강남구 삼성동,161-17,1989205455934457244600000000,업무시설,3769.99,767.9,9.0,0.138222,0.062822,건축면적x총층수_연면적초과
G50K_R0013_C0123,서초구,1165010900,내곡동,6,6,0,8732.4,1018.62,7713.78,0.174648,0.020372,0.154276,0.04158,0.040273,서울특별시 서초구 내곡동,1-2681,1982206646274392412700000000,동.식물 관련시설,65.36,2079.0,1.0,0.04158,0.040273,건축면적_연면적초과
G50K_R0057_C0095,용산구,1117013100,한남동,6,4,2,10483.16,2790.065,7693.095,0.209663,0.055801,0.153862,0.055363,0.039627,서울특별시 용산구 한남동,726-61,1998200283574489153700000000,공동주택,786.82,692.04,4.0,0.055363,0.039627,건축면적x총층수_연면적초과
G50K_R0012_C0115,서초구,1165011100,신원동,13,10,3,11558.09,3870.44,7687.65,0.231162,0.077409,0.153753,0.02454,0.018468,서울특별시 서초구 신원동,378,2009204848624390174100000000,단독주택,180.58,368.0,3.0,0.02208,0.018468,건축면적_연면적초과
G50K_R0071_C0056,마포구,1144012600,중동,6,1,5,10947.6,3260.89,7686.71,0.218952,0.065218,0.153734,0.08388,0.05635,서울특별시 마포구 중동,30-28,2009191628244520782600000000,공동주택,1376.52,699.0,6.0,0.08388,0.05635,건축면적x총층수_연면적초과
G50K_R0091_C0085,종로구,1111018300,평창동,5,4,1,10573.0,2922.55,7650.45,0.21146,0.058451,0.153009,0.08048,0.050428,서울특별시 종로구 평창동,435-2,1993198053024565908200000000,제2종근린생활시설,1502.58,1006.0,4.0,0.08048,0.050428,건축면적x총층수_연면적초과
G50K_R0025_C0134,강남구,1168011200,자곡동,3,3,0,10239.68,2618.07,7621.61,0.204794,0.052361,0.152432,0.158742,0.119341,서울특별시 강남구 자곡동,285,2010209037864418691300000000,문화및집회시설,1970.05,1984.28,4.0,0.158742,0.119341,건축면적_연면적초과
G50K_R0069_C0114,성동구,1120012200,용답동,5,0,5,12034.85,4418.71,7616.14,0.240697,0.088374,0.152323,0.166728,0.113641,서울특별시 성동구 용답동,99-2,1987204538794516147100000000,의료시설,2654.36,1389.4,6.0,0.166728,0.113641,건축면적x총층수_연면적초과
G50K_R0040_C0128,송파구,1171010100,잠실동,5,0,5,12377.3,4810.1,7567.2,0.247546,0.096202,0.151344,0.079352,0.056895,서울특별시 송파구 잠실동,35-3,2007207823904452419600000000,노유자시설,1122.84,991.9,4.0,0.079352,0.056895,건축면적x총층수_연면적초과
G50K_R0077_C0091,종로구,1111017300,명륜3가,26,3,23,14227.41,6661.96,7565.45,0.284548,0.133239,0.151309,0.022632,0.018699,서울특별시 종로구 명륜3가,89-3,0000199587994535615300000000,단독주택,196.67,282.9,4.0,0.022632,0.018699,건축면적_연면적초과
G50K_R0059_C0064,마포구,1144011400,창전동,15,3,12,14832.34,7300.05,7532.29,0.296647,0.146001,0.150646,0.09432,0.043092,서울특별시 마포구 상수동,6-1,1993193530494494383200000000,교육연구시설,2561.38,786.0,6.0,0.09432,0.043092,건축면적x총층수_연면적초과
G50K_R0077_C0045,마포구,1144012700,상암동,2,2,0,8427.3,946.95,7480.35,0.168546,0.018939,0.149607,0.091422,0.081555,서울특별시 마포구 상암동,1662,2003189303224533486800000000,자동차관련시설,493.35,1523.7,3.0,0.091422,0.081555,건축면적_연면적초과
G50K_R0065_C0104,성동구,1120010200,하왕십리동,26,3,23,13473.75,6049.01,7424.74,0.269475,0.12098,0.148495,0.043102,0.034197,서울특별시 성동구 행당동,304-7,1994202517344507848000000000,공동주택,445.24,431.02,5.0,0.043102,0.034197,건축면적x총층수_연면적초과
G50K_R0037_C0057,영등포구,1156013200,신길동,2,1,1,12435.6,5017.84,7417.76,0.248712,0.100357,0.148355,0.248052,0.148164,서울특별시 영등포구 신길동,4965,2019191879294446214700000000,종교시설,4994.4,2067.1,6.0,0.248052,0.148164,건축면적x총층수_연면적초과
