구,동,숙소명,cluster,cluster_label,위도,경도,x_5181,y_5181,최종위험점수_new,local_R2,residual,coef_intercept,tval_intercept,bw_intercept,coef_구조노후도,tval_구조노후도,bw_구조노후도,coef_단속위험도,tval_단속위험도,bw_단속위험도,coef_도로폭위험도,tval_도로폭위험도,bw_도로폭위험도,coef_최근접_소화용수_거리등급,tval_최근접_소화용수_거리등급,bw_최근접_소화용수_거리등급,coef_소방위험도_점수,tval_소방위험도_점수,bw_소방위험도_점수,coef_집중도,tval_집중도,bw_집중도,z_구조노후도,contrib_구조노후도,z_단속위험도,contrib_단속위험도,z_도로폭위험도,contrib_도로폭위험도,z_최근접_소화용수_거리등급,contrib_최근접_소화용수_거리등급,z_소방위험도_점수,contrib_소방위험도_점수,z_집중도,contrib_집중도
종로구,익선동,ICON,0,중위험군,37.57209924,126.9881293,198951.3391,452506.3197,24.01764966,,-0.4519604708184275,30.980006457945326,84.30862098593244,43.0,1.7650065682311185,17.150201864283645,43.0,2.0431957447693043,20.951165751406926,73.0,2.1407855486939873,33.721273421765574,327.0,4.48779132619742,172.4688254669333,1170.0,1.5603137953369064,5.91813364411547,95.0,1.4131284294964308,58.4377706193727,1464.0,-0.7044589794590445,-1.243374725794604,2.4347855824298024,4.974743541446225,-0.9623663751819097,-2.060220028538448,-1.3358457647529545,-5.994997036195868,-0.8861059841859545,-1.3826033912559315,-0.5689112680825221,-0.8039446867882775
종로구,익선동,호텔 다다-인사,0,중위험군,37.57189895,126.9887524,199006.3786,452484.0831,28.99010129,,-0.35399322490817653,30.989432512731675,84.10975253568732,43.0,1.7753299687860133,17.188072303360038,43.0,2.051010790334216,21.063708358954617,73.0,2.142421922455741,34.05858224922661,327.0,4.487885359248163,172.1440814480143,1170.0,1.5485538022430925,5.8617609029213105,95.0,1.4131274134272642,58.4262240104295,1464.0,-0.7577334170446062,-1.34522684362992,1.417966220155601,2.90826401786856,-0.9623663751819097,-2.06179481962399,-0.007255102592005115,-0.03256006870250316,-1.0323930079551933,-1.5987161178781977,0.34299513938875303,0.4846958341425525
종로구,낙원동,종로크라운,0,중위험군,37.57131629,126.9874005,198886.9441,452419.4297,27.58183873,,0.6223659542468205,31.01134461980879,86.37026554324567,43.0,1.9453031475147982,17.40693783821456,43.0,2.0351339975907052,21.06721014201265,73.0,2.1382726119655158,33.75822564195179,327.0,4.487453880032705,172.60027027657867,1170.0,1.5442658957888828,5.916813446900769,95.0,1.413122340573653,58.46050672683732,1464.0,0.6045700583576138,1.1760720374162714,0.13639394472604244,0.2775799539774764,-1.9364797374399687,-4.140721586194058,-0.007255102592005115,-0.03255693827652869,-0.763525553201454,-1.1790864723723458,-0.10838328303850016,-0.15315883860642204
종로구,평창동,동화킴스관광호텔,0,중위험군,37.60669991,126.9743304,197733.3915,456346.8474,38.32306966,,1.3604066421123022,30.736615062338903,175.31716808298347,43.0,1.2420395955820152,12.700546092096705,43.0,1.8471262401746755,28.477007792221062,73.0,2.239550322376944,38.950785486967156,327.0,4.489929026925478,176.88664941088015,1170.0,1.8901985910380161,13.544441604443273,95.0,1.4139897997661623,57.99780142991979,1464.0,0.49421586621609365,0.6138356746052522,-1.1186281801194906,-2.0662474644975544,0.9858603493342099,2.2078838631700766,1.3213355595689442,5.932702883217422,1.2625208155234964,2.38641506665868,-2.0145421615319683,-2.84854206760508
종로구,당주동,포시즌스 호텔 서울,0,중위험군,37.56801651,126.9746335,197758.993,452053.4204,31.72027245,,1.9064790773681182,31.680589970142158,248.7078291838288,43.0,1.8575972548596686,17.223868925667613,43.0,2.0715820154641875,29.254337566644878,73.0,2.1307104311103844,35.019998218034125,327.0,4.484219798093524,176.81546585925057,1170.0,1.6725036894252483,11.290468556842413,95.0,1.4132070237247103,58.643957871400126,1464.0,-0.8680876091861268,-1.612557159801842,-1.1032837105142703,-2.285542692655959,-1.9364797374399687,-4.12607757619724,1.3213355595689442,5.925159076144045,1.6065555156922595,2.6869700272617862,-1.7370054288233194,-2.4547482722610674
종로구,와룡동,Hostel Tommy 호스텔 토미,0,중위험군,37.5716747,126.990417,199153.4252,452459.1776,32.68575111,,0.6565896278435659,31.06617512718465,86.79962700887555,43.0,1.7900311828741235,16.955568007346056,43.0,2.0652324350543125,21.25237602939562,73.0,2.146223684929284,34.94957315726329,327.0,4.488273297771882,171.43646967384174,1170.0,1.5261146742040137,5.753430563074278,95.0,1.4131286079574907,58.38960886272728,1464.0,1.8527140246479161,3.3164158770679872,1.6555850995172439,3.419168046515634,0.9858603493342099,2.115876831773739,-1.3358457647529545,-5.995640875882345,-1.3347966183556355,-2.03705270635043,0.10205665714717892,0.14421918184718785
종로구,운니동,노블관광호텔,0,중위험군,37.57393452,126.9888707,199016.8561,452710.0065,33.81378816,,-0.32426069889719855,31.060517050766116,88.49115460572406,43.0,1.6623357187053176,15.845083655455625,43.0,2.055527521157555,21.04072943108715,73.0,2.144703393632347,33.888058166758995,327.0,4.488279152184262,172.4382271673687,1170.0,1.603090947168644,5.978827073282767,95.0,1.413148738018934,58.3910405061237,1464.0,-0.3239272824193178,-0.538475891828777,2.7767849809944796,5.707757948771111,0.011746987076150088,0.025193803047174414,-0.007255102592005115,-0.03256292571065456,-0.9896054990266413,-1.586427616757917,-0.3523716194856641,-0.4979535093898542
종로구,와룡동,바운드 호스텔,0,중위험군,37.57338396,126.9895252,199074.671,452648.8941,29.84933743,,-3.254513285705066,31.07247223872592,89.11396411763093,43.0,1.690753429958698,16.56648287853504,43.0,2.0615485186378866,20.92019193138761,73.0,2.1464097935591475,34.02732992948345,327.0,4.488316734065795,172.04267292645588,1170.0,1.5833071510392902,5.902902323930694,95.0,1.4131439820630372,58.38386449220015,1464.0,4.246258399027796,7.179375952647175,0.1312783423031151,0.2706366721042244,0.9858603493342099,2.1160603088925902,-1.3358457647529545,-5.995698900071605,-0.9896054990266413,-1.5668494633166865,0.019710593596261,0.02785390672344647
종로구,익선동,호텔 이비스앰배서더 인사동,0,중위험군,37.57168791,126.9884302,198977.9106,452460.6635,30.06805753,,0.5587849644293179,30.970291501289957,82.70084242184484,43.0,1.8308450373188352,17.067269859335482,43.0,2.0471025033709953,21.038935639885878,73.0,2.1413559241894826,33.93852099307091,327.0,4.487778989930581,172.2596297997978,1170.0,1.5452791659920055,5.8801531582712,95.0,1.4131245722250259,58.437233544865975,1464.0,-0.7577334170446062,-1.3872924662067605,1.8859108543450278,3.8606528310642387,-0.9623663751819097,-2.0607689387365404,-0.007255102592005115,-0.032559296982191455,-0.975150259523752,-1.5068793797537512,-0.23647715967326133,-0.33417168510426654
종로구,종로6가,(주) 동승 JW메리어트 동대문 스퀘어 서울,0,중위험군,37.56764454,127.0081243,200717.7489,452011.8647,34.13172046,,0.7390974736587808,31.412053805355615,235.37234206479252,43.0,1.7563661409886913,12.26524328440114,43.0,1.9756494855121844,14.142137054217017,73.0,2.1645572131011264,42.86162565509731,327.0,4.49631552282913,169.4613673605642,1170.0,1.6291910871510629,7.629915004527749,95.0,1.4122777937406035,59.32239193908051,1464.0,-0.8680876091861268,-1.5246796841863368,1.3200596877358497,2.6079752429207064,0.9858603493342099,2.13395113026176,-0.007255102592005115,-0.03262123040415046,-0.9306281218548532,-1.51617104157806,0.2210009711651711,0.31211476397167853
종로구,인사동,도미인 익스프레스 서울 인사동,0,중위험군,37.56962018,126.9863919,198797.8158,452231.1937,40.74850581,,0.21753555316374218,31.276264373598973,107.79465644580331,43.0,2.109176202214087,15.420010677875393,43.0,2.029511661697369,20.91491927085557,73.0,2.13598518112702,34.00091794146147,327.0,4.4868889516162564,172.73350149797992,1170.0,1.5047523609813038,5.9932067627140215,95.0,1.4131134450982026,58.48870406159871,1464.0,-1.0279109219428122,-2.1680452545577213,3.580458192922216,7.266581656755527,-0.9623663751819097,-2.055600316203485,1.3213355595689442,5.9286859236075795,-0.45476163741974085,-0.6843036475910786,0.6845788104147826,0.9673875212264628
종로구,효제동,더도아스테이,0,중위험군,37.57184081,127.0017557,200155.1023,452477.5722,24.44987108,,-0.9877531002923696,30.808392101347277,218.9122161363865,43.0,1.5275817534324942,14.687632384248102,43.0,1.896706010729678,14.183769779227335,73.0,2.1630205451271456,42.13924358690531,327.0,4.492983015156678,169.7247953974534,1170.0,1.6552001217532633,9.214631114985549,95.0,1.4126991632718815,58.856575599280596,1464.0,-1.138265114084333,-1.7387930188439835,1.6983927740487124,3.2213517831180445,-0.9623663751819097,-2.0816182414580093,-1.3358457647529545,-6.001932331904008,0.260483613183217,0.4311525082555907,0.5656344963967901,0.7990713797774575
성동구,성동,호텔 포코 성수,0,중위험군,37.54070199,127.0562547,204971.6457,449023.0195,43.2702304,,1.0089122614139256,30.69759338869805,217.52311351667944,43.0,1.5221451286746523,14.31139343170262,43.0,1.8363565788361176,24.94249414534659,73.0,2.1529083736086165,33.78105364411389,327.0,4.530551818934339,181.1636875728811,1170.0,1.9297321968812031,20.96166735775049,95.0,1.4098945764069752,60.64152869416079,1464.0,-0.8148131716005651,-1.2402638999317437,4.771712044226886,8.762564804727582,0.011746987076150088,0.025290186840915725,1.3213355595689442,5.986379222827703,-0.5050658708897952,-0.9746418726018825,-0.7061547073340518,-0.9956036919745346
중구,(광희동,소테츠호텔즈 더 스프라지르 서울 동대문,0,중위험군,37.5619628,127.0069577,200614.7245,451381.25,29.76813948,,0.7394106699464764,31.45805899915809,283.311030065405,43.0,2.0239699229527055,16.391853461464706,43.0,2.015004087801233,14.385621846726705,73.0,2.1478554266008905,40.08177103368354,327.0,4.496714264207904,170.45636644675494,1170.0,1.664579585463808,9.50119987311885,95.0,1.4121560528607666,59.49102813895971,1464.0,-0.8680876091861268,-1.7569832114806434,0.6581408663995413,1.326156536144121,-0.9623663751819097,-2.067023841312693,-0.007255102592005115,-0.03262412331376114,-0.041341787637109655,-0.06881669572731276,0.12035578238071604,0.16996114658572137
중구,남창동,24게스트하우스 명동타운점,0,중위험군,37.55661038,126.9781102,198065.846,450787.3972,42.33502976,,-0.031125480846107223,31.59444971972253,136.1786664229342,43.0,1.8104856786523214,15.913938813781888,43.0,1.9992805940986822,22.993367136686082,73.0,2.203215875419016,38.48788552327754,327.0,4.482508332102183,174.6388648084145,1170.0,1.2388684674384736,4.068417609939307,95.0,1.4129423502679923,58.79537536610978,1464.0,1.909793779203875,3.457654286427909,-0.09644176840972236,-0.19281415604211724,0.9858603493342099,2.1720631725992683,1.3213355595689442,5.922897655270694,-0.6363194455760292,-0.7883160963420744,0.14170476181984298,0.200220659209895
중구,쌍림동,호텔 더 디자이너스 동대문,0,중위험군,37.56091185,127.004866,200429.9293,451264.5953,31.39745444,,1.1658682441369308,31.690548406318435,275.3694257903388,43.0,2.0432760198663678,16.094821596364874,43.0,1.8552709692153484,15.28680704026926,73.0,2.1387672679374967,39.32668906636347,327.0,4.495829396449655,170.82810557851315,1170.0,1.569707811271961,9.241693418586445,95.0,1.4122181465616228,59.448910637679596,1464.0,-0.8680876091861268,-1.7737425949931402,-0.33170435699114764,-0.6154014638879204,0.011746987076150088,0.025124071455354606,-0.007255102592005115,-0.03261770350739469,0.5466973553404231,0.8581551090795849,0.05630884406333568,0.07952037139815135
중구,명동,솔라리아 니시테츠 호텔 서울 명동,0,중위험군,37.55974994,126.9843743,198619.3878,451135.7407,27.40122378,,1.1942333544967738,31.29880972639795,71.71523449082416,43.0,1.0965228169773436,15.766898199378486,43.0,2.5133304729078825,22.80875289607083,73.0,2.16285115372734,36.47031102028206,327.0,4.484636427087793,172.2196096521343,1170.0,1.156049190894293,3.6187108491778406,95.0,1.4129642349141391,58.71826334438173,1464.0,1.5292620821641494,1.676870766231271,1.0606415719233797,2.6657427835479477,-0.9623663751819097,-2.0814552248705915,-1.3358457647529545,-5.99078257758205,-1.3105118159907814,-1.5150161245335534,0.10815636555835767,0.1528210763122588
중구,명동,호텔 스카이파크 센트럴 명동점,0,중위험군,37.56189383,126.9844402,198625.2542,451373.6862,34.47167266,,-0.0132904877403206,31.165987806965212,75.5329871278301,43.0,1.094989779727599,15.075785373020205,43.0,2.4771325776592916,21.29124082148119,73.0,2.1482725238528433,35.394925253684136,327.0,4.485076934409123,172.60118340694837,1170.0,1.156083034026162,3.6231360510507957,95.0,1.4129938460863445,58.68203392156825,1464.0,-0.1602986526922355,-0.17552538640210183,1.4570826600527007,3.609386925559004,0.011746987076150088,0.025235729573747683,-0.007255102592005115,-0.03253969329217398,-0.8253939782738199,-0.9542239746697218,0.5991828926582754,0.8466417400063578
중구,을지로5가,에이큐브 호텔,0,중위험군,37.56347491,127.0012488,200110.3357,451549.0543,34.3849298,,0.4081516899497757,32.01651995054711,230.99099476482027,43.0,1.891347139104028,13.785601849464145,43.0,1.6320637518021763,13.941558458454045,73.0,2.1436057009088314,40.29800121353313,327.0,4.493181835083073,170.00961298194494,1170.0,1.4228665104522848,7.044479809543785,95.0,1.4124688310788969,59.19228084798383,1464.0,0.7643933711142992,1.4457332156071132,-0.2398412354426317,-0.3914361865533706,0.011746987076150088,0.025180908464937694,-0.007255102592005115,-0.0325984951780615,0.04712427812057214,0.06705155716700144,0.5991828926582754,0.8463271599955063
중구,북창동,소테츠호텔즈 더 스프라지르 서울 명동,0,중위험군,37.55930346,126.9779712,198053.6387,451086.3,21.95857565,,0.5583593074763655,31.56733891342538,130.35305865894227,43.0,1.8674381183568622,17.07272585921905,43.0,2.2267985738565277,23.532143076424926,73.0,2.177406124841489,37.40204788663706,327.0,4.482968661013583,174.9454620148727,1170.0,1.1294600085599757,3.53454345649838,95.0,1.4129979614020618,58.743946169495096,1464.0,-0.8680876091861268,-1.621099891467448,-0.9613370375143114,-2.140703944132328,0.011746987076150088,0.02557796160804302,-1.3358457647529545,-5.988554699335218,-0.6681209724823853,-0.7546159192990542,0.2210009711651711,0.3122739217242626
중구,주교동,2U호스텔,0,중위험군,37.56586745,126.9974009,199770.3781,451814.6006,35.96093302,,0.1045952114468065,31.70205935934134,201.19487811466686,43.0,1.7123521158158812,16.004121048152577,43.0,1.8172670099209762,14.709303331410226,73.0,2.1506777845704756,38.86327188373977,327.0,4.491056007824768,170.2483656504812,1170.0,1.172419583698852,4.946052805688804,95.0,1.4127277165369938,58.89874087689364,1464.0,1.746165149476793,2.9900495882705407,1.34050513339909,2.4360557555558837,0.9858603493342099,2.120267952001974,-0.007255102592005115,-0.03258307208320962,-0.4379935595963893,-0.513512226804777,-2.0145421615319683,-2.845999547728557
중구,충무로2가,호텔 스카이파크3,0,중위험군,37.55856041,126.9865871,198814.8843,451003.6867,35.85209991,,2.1276155198407523,31.118205466477047,69.0086595539987,43.0,1.0007649094095137,13.885878880004274,43.0,2.570617634165543,23.58237235652688,73.0,2.168473609678361,36.816481827172254,327.0,4.485252723740498,171.22498577447718,1170.0,1.1787859851208613,3.7376618368098167,95.0,1.4129619802693896,58.69441309064239,1464.0,1.6358109573352728,1.6370622045287242,-0.12246361341588342,-0.31480712419050194,0.9858603493342099,2.1378121503595238,-0.007255102592005115,-0.03254096866180769,-1.2613640016809582,-1.48687820731748,0.4710890160235142,0.6656308689637428
중구,(남산동,자자백팩커스,0,중위험군,37.55605441,126.9856314,198730.397,450725.563,31.79717838,,0.5236826906159884,30.52370733370869,76.14456144780988,43.0,1.8271464879134935,20.763882418726794,43.0,2.233396684347128,18.74048723243751,73.0,2.1944272564209233,37.75034675544511,327.0,4.4844317283107715,170.98493221790613,1170.0,1.197267549295173,3.741382401984596,95.0,1.4129212451223807,58.75556767140901,1464.0,0.7643933711142992,1.3966586634158473,-1.1186281801194906,-2.498340468496132,0.011746987076150088,0.025777908620728082,1.3213355595689442,5.925439107076241,-1.0468482474580825,-1.2533574357180852,-2.0145421615319683,-2.846389419223281
중구,(남산동,오요6(OYO6),0,중위험군,37.55655506,126.98442,198623.3695,450781.1462,22.5027131,,-1.4641469891540773,30.577912233852253,75.90942703141923,43.0,1.8941860060163296,19.65951223509121,43.0,2.2206849777909374,18.733893382808656,73.0,2.192432041212401,37.693341873784654,327.0,4.484031585758546,171.50517729528235,1170.0,1.1879215997802812,3.707079398478403,95.0,1.412919449306922,58.77005523997746,1464.0,-0.6473792249030855,-1.2262566683971228,1.2386678209779063,2.7506910225186707,-0.9623663751819097,-2.1099228763342537,-1.3358457647529545,-5.989974602854028,-1.2613640016809582,-1.4984015427821011,1.035312044057581,1.462812523150661
중구,을지로6가,케이스타호텔,0,중위험군,37.56374548,127.0058124,200513.5242,451579.0996,32.1453704,,0.5268618009510355,31.69198085897235,248.0744602241498,43.0,2.07013085436958,15.31427571067271,43.0,1.9006576551319347,13.774252913216165,73.0,2.1497269936971604,40.959017370006755,327.0,4.495869739293377,170.45616797514865,1170.0,1.6083413202077148,9.078839675640442,95.0,1.412264358225657,59.37896110987953,1464.0,0.711118933528737,1.472109245424229,-0.23319380424237143,-0.4432215891626011,0.011746987076150088,0.025252815212211524,-0.007255102592005115,-0.03261799619886474,-0.1812685060250771,-0.2915416282924526,-0.5689112680825221,-0.8034531069059079
중구,주교동,엘림 호스텔,0,중위험군,37.56629135,127.0004515,200039.8861,451861.6455,25.4242058,,0.3485377936146463,31.831018488255616,219.76472172153467,43.0,1.7740825860620948,15.166386982439112,43.0,1.7010668568415723,14.060279972107619,73.0,2.150968414403508,40.28059981079005,327.0,4.492541180087159,169.8901429617472,1170.0,1.3452897733578746,6.527325270266657,95.0,1.412594932889562,59.03519114405443,1464.0,1.6890853949208338,2.9965769855008673,-0.9681707421780785,-1.6469231612828363,-0.9623663751819097,-2.070019676100284,-1.3358457647529545,-6.001342108397671,0.2072883318125845,0.2788628729238837,-0.22122788864531356,-0.3125053945142262
중구,을지로3가,로스터블록,0,중위험군,37.56339033,126.9926879,199353.9731,451539.6914,32.72696791,,-0.29080918804926625,31.167406911978027,102.36837870046422,43.0,1.4888868035331038,15.3624379869146,43.0,1.9480717133601733,15.30219139401204,73.0,2.147679893699679,37.223377510262615,327.0,4.488205547335032,169.8710130596978,1170.0,1.145503024168586,4.2849362901881705,95.0,1.4128763904243549,58.75423698940936,1464.0,1.5292620821641494,2.276898133277759,-0.7361796102807694,-1.434130674740483,0.9858603493342099,2.1173124502608243,-0.007255102592005115,-0.03256239169992213,-1.4047599775496191,-1.6091568025140837,0.37654353565023835,0.5320094714871332
중구,(광희동,STAY ON,0,중위험군,37.5618116,127.0067525,200596.5994,451364.4672,36.36215535,,-0.9359362377748042,31.46768661185598,283.8935958057215,43.0,2.023941270162486,16.416612799518695,43.0,2.004277738028186,14.259117920903122,73.0,2.1464224729571786,39.8487740850505,327.0,4.49664679393403,170.52409042167122,1170.0,1.6614366437396457,9.587560034367483,95.0,1.4121605931773442,59.48879740073317,1464.0,1.799439587062355,3.6419600434196417,0.25281514300314734,0.5067117629576205,0.9858603493342099,2.1160728090083625,-0.007255102592005115,-0.03262363381000227,0.02919978113698958,0.04851358637017218,-0.318823223224179,-0.45022959202696944
중구,을지로7가,라하 부티크 디디피,0,중위험군,37.56262124,127.0082658,200730.2962,451454.3384,23.15628176,,-0.3377640101488062,31.373489502116442,266.6748403112599,43.0,2.0014824530096353,15.241880227801971,43.0,2.132554410207487,14.32363157538366,73.0,2.153888088708066,40.59617518214891,327.0,4.497298833781588,170.3500681486862,1170.0,1.684651077215857,9.313121305739235,95.0,1.4121176034526617,59.515930338200405,1464.0,-0.7044589794590445,-1.4099622862523526,-0.5228767151215576,-1.1150630448272816,0.011746987076150088,0.025301695541527267,-1.3358457647529545,-6.007697599935535,-0.38768932612633494,-0.6531212408838198,0.9072181674228197,1.2810987443898276
중구,서소문동,정동스테이25(JEONGDONG STAY 25),0,중위험군,37.56106147,126.9745929,197755.1957,451281.4936,25.27582847,,-0.2943936810530836,31.545559910850447,151.78392798624375,43.0,1.9380120014696918,18.02381224934441,43.0,2.215918710217481,23.959385801273445,73.0,2.166611976586373,36.950903398899314,327.0,4.482432122015719,176.01380680005394,1170.0,1.1866276003548721,3.927968959609796,95.0,1.4130493402220465,58.774807701510284,1464.0,-1.3437522304857852,-2.604207949683119,0.5794506949032787,1.2840156364846966,-0.9623663751819097,-2.0850745143331406,-0.007255102592005115,-0.03252050490692323,0.260483613183217,0.30909704484336753,-2.0145421615319683,-2.8466474722022435
중구,소공동,크라운파크 호텔 서울 명동,0,중위험군,37.56101578,126.9799895,198232.0034,451276.3074,29.1958747,,0.13066195488440968,31.398275891257303,110.44548331989127,43.0,1.9526971395461494,18.317612519138862,43.0,2.3099185201361956,24.331545886108255,73.0,2.1586417353843754,36.139606884873075,327.0,4.483891101885062,174.5167248441848,1170.0,1.1202859785081927,3.496492213225399,95.0,1.413034938706239,58.668134874806476,1464.0,1.5292620821641494,2.986185693458323,0.5723005791732714,1.3219677069170106,0.011746987076150088,0.025357536567598458,-1.3358457647529545,-5.989786938066619,-0.8097823196106995,-0.9071877783037064,0.1630537412589699,0.2304006332856915
중구,황학동,호스텔 소우재,0,중위험군,37.56418869,127.0203495,201797.8721,451628.4694,36.43836708,,0.15474302586608957,31.271860012322648,182.8810082973572,43.0,2.040552742140015,17.05670691413294,43.0,1.9491079054924407,14.039887265987979,73.0,2.1771744042908128,40.69921760796476,327.0,4.5022839774623655,165.00801107802508,1170.0,1.7944964254627875,8.826192075476799,95.0,1.4116486852575896,59.83875349048081,1464.0,0.8214731256702582,1.6762592391807747,0.9831052749933622,1.9161782634208822,0.9858603493342099,2.146389918775641,-0.007255102592005115,-0.03266453215483031,-0.7791372118645744,-1.3981589416360214,0.49853770387382035,0.703760094224816
중구,명동,유스테이호스텔(U-STAY HOSTEL),0,중위험군,37.56011013,126.9848633,198662.6016,451175.7104,32.39570051,,0.33195354822930057,31.275450873162367,71.29754718773465,43.0,1.0355989379329844,14.546212707054076,43.0,2.5378931387541277,22.78360576375609,73.0,2.159643315083399,36.31036926004812,327.0,4.484818696201997,172.02217781569206,1170.0,1.1534939460726599,3.616528967225913,95.0,1.4129718542315168,58.7028106966827,1464.0,1.909793779203875,1.9777804094145535,1.135377462873651,2.8814666729231084,-0.9623663751819097,-2.0783681088226533,-0.007255102592005115,-0.03253781974748811,-1.1966045287080145,-1.380276079707823,-0.4103188493918655,-0.5797689854513667
중구,을지로5가,나인트리 바이 파르나스 서울 동대문,0,중위험군,37.56386326,127.0021197,200187.2712,451592.158,29.13096002,,0.39699690374516905,32.03722165850771,246.93780732470853,43.0,1.9571938751818627,14.535085997428176,43.0,1.6469954925890287,14.129835425964865,73.0,2.143102149476878,39.966585624791385,327.0,4.493681380155095,170.09382286679255,1170.0,1.4666488090080307,7.754974140472348,95.0,1.4124400293883073,59.216020921601526,1464.0,-1.0849906764987711,-2.1235371066728206,0.024149481869757416,0.03977408778785093,-0.9623663751819097,-2.062449447236622,-0.007255102592005115,-0.032602119428808356,0.27840811016679956,0.4083269231943132,0.3307957225663951,0.46722912010320544
중구,주교동,zip 1972 hostel,0,중위험군,37.56535668,126.9974748,199776.9002,451757.911,35.13298823,,-0.46639860882307715,31.715418987586617,202.03459828109777,43.0,1.7080749841304184,16.056113973875547,43.0,1.7821301656046573,15.15460636323552,73.0,2.14971240028164,38.92764433236211,327.0,4.491078086924835,170.19522406912574,1170.0,1.1760229830905438,4.9035628837817296,95.0,1.4127082448067465,58.92560017101452,1464.0,1.9630682167894373,3.3530677132395468,0.5315645178192765,0.9473171621708271,0.9858603493342099,2.1193162179097405,-0.007255102592005115,-0.032583232269345744,-0.5218339487131467,-0.6136887170435527,-1.3374745278910884,-1.8894612927707515
중구,충무로3가,스테이모드,0,중위험군,37.55941767,126.9897586,199095.1133,451098.7972,22.80810164,,0.4065280251339871,30.685370410044897,80.8960221774311,43.0,1.1532891966525325,15.453822400501688,43.0,2.409625397119071,17.187261056370478,73.0,2.157635860643475,37.32508837799537,327.0,4.486605422119987,170.2463417763992,1170.0,1.1941222634695865,3.969655179543308,95.0,1.4128860164426278,58.77469985223919,1464.0,1.8527140246479161,2.1367150691130754,0.9499845486889584,2.289106895391613,-0.9623663751819097,-2.0764362021699614,-1.3358457647529545,-5.993412851256626,-1.5018991870090344,-1.79345125669436,-2.0145421615319683,-2.8463184495626237
중구,을지로7가,스테이 쉼,0,중위험군,37.56263015,127.0080449,200710.7766,451455.3256,24.41990182,,-0.5616839165610692,31.400315313967198,272.63301106063994,43.0,2.009175408348011,15.648785900222439,43.0,2.1006896189857107,14.563696912177347,73.0,2.153233201469437,40.574979158908945,327.0,4.497209612503772,170.4405598507843,1170.0,1.6773110173053927,9.310172993813044,95.0,1.4121278308212073,59.507424007555905,1464.0,0.16695860676192906,0.3354491269181138,-0.5945260598528477,-1.2489147221493544,0.011746987076150088,0.025294002589598755,-1.3358457647529545,-6.007578414069439,-0.35357496089951634,-0.5930551773600822,0.7577753113489321,1.0700756066650323
중구,(남산동,더큐브 호텔,0,중위험군,37.55609169,126.9854119,198711.0046,450729.7036,29.89795809,,0.3329392123345265,30.515696448068503,76.17400817811635,43.0,1.86067232408532,20.565148170492375,43.0,2.2283962640249166,18.654997356615876,73.0,2.1948191498778016,37.711459600012866,327.0,4.484395032863866,171.1432140090585,1170.0,1.1965214747733754,3.7359074840133593,95.0,1.4129200740941985,58.75911643785736,1464.0,-0.21357309027779767,-0.39738953824927364,-1.0642620277457697,-2.3715975265722555,0.011746987076150088,0.025782512188101257,1.3213355595689442,5.925390620077371,-1.0751805168837452,-1.2864765777093388,-2.0145421615319683,-2.8463870601376353
중구,(광희동,더 페이즈,0,중위험군,37.56088977,127.0077684,200686.3643,451262.1619,25.87779921,,-0.6759522902432664,31.343819426413734,274.47452141133886,43.0,2.009710539746412,15.693029101811824,43.0,2.133632231344041,14.553791904861406,73.0,2.1475161173075366,39.778137688339974,327.0,4.497397132893643,170.66839546524855,1170.0,1.7168454998539315,10.396980190731387,95.0,1.412085521366909,59.56017330885423,1464.0,-1.0279109219428122,-2.065803413748921,-0.23319380424237143,-0.4975498168812564,0.9858603493342099,2.117150989609654,-1.3358457647529545,-6.007828912388053,0.11766584689467169,0.20201407972761878,1.035312044057581,1.4619491475104895
중구,무학동,로밍 타이거,0,중위험군,37.56131454,127.0144614,201277.7058,451309.3763,22.3773573,,0.037327057657321916,30.950620237289108,203.0127933720306,43.0,2.3407649646392423,14.07231874580934,43.0,2.369508263100836,14.88605052325732,73.0,2.1659321212226468,40.501283675726185,327.0,4.500203571546598,167.8236292215853,1170.0,1.8350388981172325,9.15265150544064,95.0,1.4118065861548081,59.76541285489841,1464.0,0.4409414286305315,1.032140247596323,-0.281403743897421,-0.6667884964324505,-0.9623663751819097,-2.084420244391103,-1.3358457647529545,-6.011577881576642,-0.8560390860199449,-1.5708650211553226,0.4893881412570513,0.6909214010127647
