구,동,숙소명,승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,시설규모/연면적,위험점수_AHP,AHP_매칭방식,업종그룹,공통_3등급,업종군별_3등급,r50m_property_fire_count,r50m_property_fire_exists,r50m_property_damage_sum_천원,log1p_r50m_property_damage_sum_천원,r50m_property_damage_max_천원,nearest_property_fire_distance_m 
종로구,원남동,은성,1966,0,0.0,1.4912641754638978,0.1837,1.0,37.57255438,126.9961684,숙박업,생활숙박시설,5,414.38,27.92,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,112.6861761106179
종로구,연지동,더스테이종로(TheStayJongro),2023,6,33.3,1.0176755263976924,0.1022,0.08,37.57028888,126.99827921,숙박업,근린생활시설,6,453.91,21.55,exact,기존숙박군,안전,안전,1,1,136.0,4.919980925828125,136.0,41.284749336675056
종로구,관철동,주)서울큐브 종로,2016,4,25.0,1.4000876832522264,0.1122,0.12,37.56636189,126.9838774,숙박업,일반음식점,1,2861.31,38.31,exact,기존숙박군,보통,보통,2,1,113.0,4.736198448394496,102.0,33.65470898379795
종로구,연지동,주식회사 파이브호텔 종로,2018,7,71.4,0.0673829972460479,0.1094,0.08,37.57145411,126.99873175,숙박업,숙박시설,11,1997.33,26.01,exact,기존숙박군,안전,안전,2,1,311.0,5.7430031878094825,248.0,45.832565000304704
종로구,원남동,오라카이 대학로 호텔,2019,5,0.0,1.0632729222228008,0.1079,0.18,37.57297519,126.99797784,관광숙박업,숙박시설,20,19413.0,24.35,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,61.14274250074916
종로구,효제동,청원 NEST,2007,13,0.0,1.1535280462642243,0.1251,0.18,37.56941664,127.00343731,숙박업,숙박시설(여관),8,1326.99,49.07,exact,기존숙박군,보통,위험,0,0,0.0,0.0,0.0,74.08117389315056
종로구,관철동,핑크빌,2014,4,25.0,1.3581234841531944,0.115,0.12,37.5663255,126.98416082,숙박업,"제2종근린생활시설, 연립주택",1,2673.52,39.02,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,58.11201774706378
종로구,효제동,해와가,2021,36,83.3,1.1885316198375582,0.105,1.0,37.57179563,127.0003061,숙박업,생활숙박시설,7,386.58,39.61,exact,기존숙박군,보통,보통,3,1,1723.0,7.452402451223638,1465.0,4.04832358954368
종로구,충신동,이에스드림타워,2020,4,75.0,0.0,0.1065,0.04,37.57251594,127.0027139,숙박업,숙박시설,10,565.63,35.5,exact,기존숙박군,안전,보통,0,0,0.0,0.0,0.0,63.780367505245884
종로구,관수동,위코스테이 인사동,2023,26,80.8,0.9893011186053764,0.1022,0.55,37.56668627,126.9891108,숙박업,생활숙박시설,13,2520.55,31.67,exact,기존숙박군,안전,안전,4,1,5947.0,8.690810307580046,4299.0,23.461741581868136
종로구,창신동,만소호스텔,1989,1,0.0,2.0452685997537494,0.1509,0.08,37.56851942,127.00992254,숙박업,"근린생활시설, 판매및영업시설",7,2300.46,31.75,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,87.25425987076589
종로구,관철동,유에이치 스위트 종각 5F,1980,3,0.0,0.5273549257172012,0.1637,0.12,37.5663269,126.98520188,숙박업,제1종근린생활시설,1,1779.98,51.97,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,124.61425854328759
종로구,숭인동,서울 게스트하우스,1939,9,77.8,0.8070279961837262,0.9413,0.18,37.57188149,127.01560938,숙박업,"여관, 근린생활시설(점포)",2,92.57,58.26,exact,기존숙박군,위험,위험,1,1,99.0,4.605170185988092,99.0,41.01331945036568
종로구,관철동,헤리티지31호텔 (HOTEL HERITAGE31),2022,1,0.0,0.6931471805599453,0.1036,0.55,37.56663673,126.98553079,숙박업,숙박시설,13,785.33,39.15,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,98.91822483052225
종로구,원남동,종로 스테이,2003,1,0.0,0.0,0.1308,0.85,37.57231926,126.99537656,숙박업,숙박시설,1,582.17,26.69,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,165.51980438742848
종로구,관철동,UH SUITE,2020,4,0.0,0.8938178760220964,0.1065,0.55,37.56692677,126.98393909,숙박업,일반음식점,1,2155.0,40.3,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,58.19842507953099
종로구,익선동,더 가든 호텔(The garden hotel),1968,26,69.2,2.0352321021806903,0.1808,1.0,37.57241793,126.98862532,숙박업,숙박시설,6,1364.27,43.6,exact,기존숙박군,보통,보통,4,1,809.0,6.697034247666484,464.0,35.64946735226041
종로구,원남동,Apple-stay (애플스테이),2018,1,0.0,0.0,0.24,1.0,37.57237793,126.9955602,숙박업,숙박시설(생활숙박시설) 및 단독주택(다중주택),4,263.41,21.46,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,168.20128751984916
종로구,관철동,스테이 오하나,2022,4,0.0,0.5753641449035619,0.1036,0.55,37.56668466,126.98398683,숙박업,제2종근린생활시설,1,1470.28,39.94,exact,기존숙박군,보통,보통,1,1,11.0,2.4849066497880004,11.0,43.77350472837933
종로구,익선동,어반스테이 부티크 익선,2023,25,72.0,2.233422945163059,0.1022,1.0,37.57223047,126.9886688,숙박업,생활숙박시설,1,1999.66,21.81,exact,기존숙박군,안전,안전,3,1,765.0,6.641182169740591,464.0,18.872736959527717
종로구,장사동,알게스트하우스 종묘점,1966,30,80.0,0.897308280961865,0.1837,0.08,37.56669372,126.99400958,숙박업,"영업용, 근린생활시설",1,827.25,49.65,exact,기존숙박군,보통,위험,1,1,11.0,2.4849066497880004,11.0,21.25815684434466
종로구,돈의동,엠앤럭키호텔,2020,21,81.0,0.6931471805599453,0.1065,0.08,37.5685956,126.99012206,숙박업,관광숙박시설,1,1613.91,20.13,exact,기존숙박군,안전,안전,2,1,94.0,4.553876891600541,90.0,30.67258341058611
종로구,관철동,어 베터 플레이스 (A BETTER PLACE),1975,0,0.0,0.7731898882334818,0.86,0.55,37.56691314,126.98556525,숙박업,"제2종근린생활시설(일반음식점, 소매점, 사무소)",1,427.1,40.57,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,108.51803116140256
종로구,관수동,호텔케이월드(청계),2020,23,82.6,0.8412963419985058,0.1065,0.08,37.56645547,126.99048734,숙박업,일반숙박시설,1,2414.34,31.24,exact,기존숙박군,안전,안전,2,1,159.0,5.075173815233827,156.0,33.64465623843153
종로구,관철동,더 스테이 코리아(The Stay Korea),2015,4,25.0,1.01160091167848,0.1136,0.12,37.56616924,126.9863907,숙박업,제2종근린생활시설,1,1053.21,32.12,exact,기존숙박군,안전,안전,2,1,61765.0,11.031108330238945,61756.0,32.28623734146475
종로구,익선동,호텔 이비스앰배서더 인사동,2013,13,61.5,2.0964757274214088,0.1165,0.7,37.57166746,126.98867484,관광숙박업,호텔,12,14346.0,21.29,exact,기존숙박군,안전,안전,2,1,1915.0,7.557994958530806,1776.0,36.18179923890362
종로구,와룡동,Hostel Tommy 호스텔 토미,1965,62,69.4,2.1717454920352344,0.1851,1.0,37.5716747,126.99041695,관광숙박업,숙박시설,4,469.0,42.29,exact,기존숙박군,보통,보통,3,1,4183.0,8.339023005744759,4152.0,30.412433506723605
종로구,낙원동,오라카이 인사동 스위츠,2002,19,94.7,0.6194439847728106,0.1322,0.08,37.57025733,126.98654665,관광숙박업,호텔,30,45510.0,40.0,exact,기존숙박군,보통,보통,1,1,5.0,1.791759469228055,5.0,24.649897648187153
종로구,관훈동,아미드 호텔 서울,1985,5,60.0,1.2127064842946906,0.1565,0.12,37.56984481,126.98341181,관광숙박업,숙박시설,18,15679.0,48.72,exact,기존숙박군,보통,위험,0,0,0.0,0.0,0.0,72.13013179765433
종로구,창신동,대구,1981,2,50.0,2.665848455054828,0.4359,0.25,37.56869433,127.0105724,숙박업,"목욕탕, 여인숙",1,323.85,26.23,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,95.03833472467969
종로구,낙원동,N285 인사동호텔,2022,27,96.3,1.594591404317106,0.1036,0.7,37.56958821,126.98661759,숙박업,일반숙박시설,15,3400.25,34.9,exact,기존숙박군,안전,보통,2,1,16.0,2.833213344056216,11.0,16.978417425799346
종로구,관철동,호텔 프렌즈,1960,17,17.6,0.4238142467763609,0.4729,0.08,37.56577941,126.98764298,숙박업,"대중음식점, 여관",5,366.15,57.59,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,99.33706851824583
종로구,관훈동,호텔썬비,2003,8,50.0,0.7304542329727559,0.1308,0.08,37.57030354,126.9840039,관광숙박업,숙박시설,10,2070.85,38.44,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,59.26357002959151
종로구,낙원동,주)탑호텔 앤 레지던스,2015,3,100.0,0.9555114450274363,0.1136,0.08,37.57058279,126.98802502,숙박업,근린생활시설 및 숙박시설(생활숙박시설),5,1054.05,26.66,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,60.92711824196954
종로구,숭인동,동미,1963,22,50.0,0.309604948914203,0.4676,0.85,37.5726296,127.02000522,숙박업,"주택, 점포",1,174.58,50.52,exact,기존숙박군,보통,위험,1,1,373.0,5.924255797414532,373.0,41.80940726155127
종로구,낙원동,호텔누누,1981,16,75.0,0.5490336786048858,0.2991,0.18,37.56823244,126.98888009,숙박업,숙박시설,1,1653.63,40.71,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,51.45551090220959
종로구,익선동,SAE WHA HOSTEL,1968,25,40.0,2.34934204738138,0.4588,1.0,37.57198435,126.98953913,숙박업,주택,1,362.09,35.77,exact,기존숙박군,안전,보통,3,1,966.0,6.874198495453294,472.0,28.543409092328375
종로구,운니동,아늑 호텔 앤 스파 서울 종로 안국 2,1989,62,64.5,1.9691385772893697,0.1509,0.85,37.57360608,126.98919248,숙박업,여관,1,753.77,43.31,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,57.479086104219824
종로구,관철동,르몽호텔,2004,5,0.0,0.5753641449035619,0.1293,0.12,37.56611346,126.98770152,숙박업,"숙박시설,위락시설",13,4639.77,41.09,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,101.12494965379376
종로구,효제동,블루덕호텔,2003,24,0.0,0.0080321716972642,0.1308,0.18,37.56889448,127.00330898,숙박업,숙박시설/근린생활시설,11,1753.17,52.99,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,132.69934946159518
종로구,창신동,순안,1969,1,100.0,2.526599935326152,0.457,0.25,37.5681032,127.01076101,숙박업,숙박시설,1,93.62,36.24,exact,기존숙박군,안전,보통,0,0,0.0,0.0,0.0,101.65480346622908
종로구,창신동,BM,1971,0,0.0,1.1018354985496783,0.1766,0.25,37.56785863,127.01070025,숙박업,근린생활시설,1,243.26,18.75,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,89.41143285912179
종로구,종로2가,YMCA관광호텔,1965,13,15.4,0.6931471805599453,0.1851,0.55,37.56785597,126.98450169,숙박업,제1종근린생활시설,10,13668.3,60.58,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,50.36728547896366
종로구,낙원동,호텔 트래디업 B동,2003,4,100.0,0.9494200556340344,0.264,0.08,37.57052737,126.98790427,숙박업,숙박시설,8,557.96,28.1,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,57.73514340119305
종로구,낙원동,피카소모텔,2004,21,71.4,0.6957753029662148,0.1293,0.85,37.56852673,126.98919104,숙박업,숙박시설,7,970.7,30.91,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,66.55825328720202
종로구,효제동,스타호스텔 동대문 스위트,1983,16,68.8,0.4929244134367505,0.4324,0.25,37.56891882,127.0021479,숙박업,"제2종근린생활시설, 숙박시설",1,385.46,55.99,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,121.72678326562612
종로구,창신동,D mini hotel,1970,10,70.0,1.5819447718539017,0.178,1.0,37.56924457,127.01266462,숙박업,주택,3,229.13,31.44,exact,기존숙박군,안전,안전,1,1,22.0,3.1354942159291497,22.0,40.834903407690746
종로구,명륜4가,호텔 달스테어(Hotel DALSTAIR),1972,3,33.3,4.729913072579535,0.8668,0.18,37.58004227,126.99697589,숙박업,주택,2,186.94,40.03,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,136.2503347982297
종로구,관철동,한평,1983,4,0.0,0.5596157879354227,0.4324,0.55,37.56696198,126.98423186,숙박업,여관,4,308.58,53.88,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,54.10720381127434
종로구,창신동,현대,1968,2,50.0,2.731659528672864,0.4588,0.25,37.56819149,127.01071641,숙박업,여인숙,1,122.38,29.3,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,102.29617073142866
종로구,종로5가,동대문 당근 여관,1961,16,0.0,0.0130720815673527,0.4712,0.08,37.5678409,127.00402279,숙박업,숙박시설,4,314.89,64.17,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,180.9075309680636
종로구,종로6가,저스트포유(JUST4U),1935,5,60.0,0.2057084894921083,0.9503,0.25,37.56882658,127.00665052,숙박업,"여관, 여관",1,98.09,57.81,exact,기존숙박군,위험,위험,1,1,29.0,3.4011973816621555,29.0,34.31816424150918
종로구,숭인동,승학,1988,2,100.0,0.7618651001617441,0.1523,1.0,37.57090801,127.02030799,숙박업,"숙박시설(여관), 주택",6,635.245,51.68,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,100.31898689310425
종로구,낙원동,케이브 료칸&호텔 종로,2012,15,66.7,0.6460004021342434,0.1179,0.18,37.56833357,126.98911046,숙박업,숙박시설,6,457.05,26.05,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,63.44394357957863
종로구,숭인동,리치하우스,1970,14,64.3,1.0521904518168606,0.4553,0.08,37.57503345,127.02147399,숙박업,"주택, 영업",1,255.22,36.48,exact,기존숙박군,안전,보통,1,1,1.0,0.6931471805599453,1.0,28.73666987604882
종로구,창신동,동해,1939,2,50.0,2.7718317772335386,0.9413,0.25,37.56823753,127.01083467,숙박업,주택,1,177.38,40.56,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,113.90152462241996
종로구,낙원동,시네마모텔,2004,4,100.0,0.608047850041941,0.1293,0.08,37.57043679,126.98840146,숙박업,"숙박시설,여관",8,1985.64,30.09,exact,기존숙박군,안전,안전,1,1,264.0,5.579729825986222,264.0,25.069485349727177
종로구,창신동,더 베이지,1967,5,60.0,1.0506692232363295,0.4606,0.18,37.56996845,127.01140419,숙박업,영업용,3,253.01,37.97,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,64.48081052821564
종로구,창신동,NOOK INN 누크인,1971,0,0.0,2.572002096420972,0.4535,0.25,37.56817138,127.01047802,숙박업,주택,1,301.56,20.23,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,83.11481867509853
종로구,교북동,독립문호텔,1968,14,85.7,0.0,0.4588,0.08,37.56995527,126.95930364,숙박업,영업용,5,689.77,72.43,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,294.52861609085625
종로구,숭인동,호스텔 바닐라 2,1970,12,66.7,0.4609420785681608,0.4553,0.18,37.57215126,127.0155335,숙박업,주택,1,221.48,47.32,exact,기존숙박군,보통,보통,1,1,56.0,4.04305126783455,56.0,47.023622346895834
종로구,숭인동,만남모텔,1971,34,61.8,1.0903306678363878,0.4535,0.85,37.57340694,127.02143722,숙박업,제2종근린생활시설(사무소),1,143.77,47.25,exact,기존숙박군,보통,보통,1,1,100.0,4.61512051684126,100.0,46.75331552537722
종로구,창신동,글로벌인 동대문 시티데이즈 인,1981,4,75.0,2.1809508251883485,0.1623,0.25,37.56878727,127.01091961,숙박업,"근린생활시설, 업무시설, 위락시설, 숙박시설",2,2849.47,30.37,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,75.18760402642167
종로구,권농동,순라스테이,1970,85,64.7,1.6652064719849948,0.178,1.0,37.57393044,126.99034947,숙박업,근린생활시설,1,388.83,54.89,exact,기존숙박군,위험,위험,2,1,105.0,4.663439094112067,89.0,15.114688408899319
종로구,숭인동,스테이 42 동묘,1952,38,50.0,0.4425688583115415,0.9119,0.85,37.57221599,127.01848851,숙박업,"주택, 점포",1,130.15,62.88,exact,기존숙박군,위험,위험,0,0,0.0,0.0,0.0,113.08873574077553
종로구,낙원동,알게호(Rgeho),1989,7,71.4,0.9078340218559316,0.4218,0.08,37.57028623,126.98844271,숙박업,"근린생활시설, 숙박시설",5,370.67,32.21,exact,기존숙박군,안전,안전,1,1,264.0,5.579729825986222,264.0,18.110796363854206
종로구,창신동,디디엠 스테이,1964,4,100.0,2.0076125872795854,0.4658,0.55,37.56858682,127.01147382,숙박업,"주택,근린생활시설",2,125.37,39.43,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,102.71090446709204
종로구,명륜3가,브릭스,1967,4,0.0,0.2749430466743512,0.1823,0.18,37.58068099,126.99727555,숙박업,영업용,1,317.85,47.26,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,121.99659549282666
종로구,낙원동,어반 골드 호텔,1978,11,63.6,0.4584236818147761,0.4412,0.18,37.56821148,126.98959401,숙박업,"점포, 근린생활시설, 사무실, 여관",4,742.1,35.5,exact,기존숙박군,안전,보통,0,0,0.0,0.0,0.0,89.87548426632821
종로구,숭인동,동성,1968,20,45.0,1.2951507468453505,0.4588,0.08,37.57028181,127.01662208,숙박업,숙박시설(여관),1,146.06,47.68,exact,기존숙박군,보통,보통,2,1,33.0,3.5263605246161616,22.0,27.481335757127642
종로구,낙원동,아마레,2011,24,66.7,0.715269097647216,0.1194,0.85,37.56858852,126.9890014,숙박업,숙박시설,10,2969.2,28.44,exact,기존숙박군,안전,안전,0,0,0.0,0.0,0.0,50.22524719446539
종로구,창신동,대진,1956,1,100.0,2.031392628139992,0.48,0.25,37.56943843,127.01019451,숙박업,주택,1,140.66,47.15,exact,기존숙박군,보통,보통,0,0,0.0,0.0,0.0,75.1128003398205
종로구,평창동,킴스관광호텔,1990,0,0.0,0.0,0.1494,1.0,37.60669991,126.97433044,숙박업,숙박시설(관광호텔),6,3170.38,50.98,exact,기존숙박군,보통,위험,0,0,0.0,0.0,0.0,185.9219839490383
종로구,낙원동,심플스테이 (SimpleStay),2005,20,80.0,1.7339816685612437,0.1279,0.85,37.56950223,126.9889167,숙박업,숙박시설(여관),7,940.82,29.57,exact,기존숙박군,안전,안전,1,1,301.0,5.71042701737487,301.0,18.80866169649709
종로구,숭인동,캐슬장,1969,5,60.0,1.1429744013218095,0.1794,0.18,37.57097192,127.01883327,숙박업,숙박시설,1,255.22,52.0,exact,기존숙박군,위험,위험,2,1,43113.0,10.67160304933338,37899.0,31.738609837219776
종로구,관수동,풀리 미니호텔,1965,13,53.8,0.7630703928512952,0.4641,0.85,37.56718956,126.99052865,숙박업,"영업용, 위락시설(간이주점)",1,381.03,44.85,exact,기존숙박군,보통,보통,1,1,11.0,2.4849066497880004,11.0,49.413826354380184
종로구,낙원동,호텔 라와,1989,24,75.0,1.585468722321104,0.1509,0.08,37.56947719,126.98841202,숙박업,"숙박시설, 근린생활시설",1,1070.26,37.65,exact,기존숙박군,안전,보통,0,0,0.0,0.0,0.0,56.98630243281344
종로구,낙원동,주)종로크라운,1988,10,70.0,0.9922766388520772,0.1523,0.55,37.57120649,126.98736767,숙박업,숙박시설,1,4285.76,32.91,exact,기존숙박군,안전,안전,2,1,73.0,4.30406509320417,55.0,32.6464017777026
종로구,운니동,아늑 호텔 앤 스파 종로운니점,1996,42,69.0,2.792677786736564,0.1408,0.85,37.57379044,126.9890874,숙박업,"근린생활시설, 숙박시설",5,1773.78,36.72,exact,기존숙박군,안전,보통,0,0,0.0,0.0,0.0,63.110867138179394
종로구,연지동,누베르 호텔 앤 스파 서울종로점,2000,7,71.4,0.0264565695368304,0.1351,0.7,37.56998556,126.99862302,숙박업,숙박시설,1,927.68,35.7,exact,기존숙박군,안전,보통,0,0,0.0,0.0,0.0,52.36659853873024
종로구,관수동,브레드 힐 호텔(Bread Hill Hotel),1966,17,47.1,0.8969068650531066,0.4623,0.85,37.56708795,126.99052686,숙박업,"영업용(여관), 근린생활시설(소매점), 창고",1,433.39,44.74,exact,기존숙박군,보통,보통,2,1,67.0,4.219507705176107,56.0,43.42222751185022
