승인연도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,총층수,시설규모/연면적,구,동,업종,건물용도명,업종그룹,실제등급,예측등급,target_col,target_label,best_model
1983,4,50.0,0.1117440384396153,0.1594,1.0,37.51601151,127.0259941,1,2581.57,강남구,논현동,숙박업,숙박시설,기존숙박군,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1994,27,55.6,0.1729965348334878,0.413,0.85,37.57584109,127.00869442,3,59.0,종로구,창신동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1999,112,77.7,0.1398672110736084,0.1365,1.0,37.5756659,127.00778643,5,42.0,종로구,창신동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1997,19,73.7,0.6951137495319861,0.1394,0.25,37.55643619,126.91458403,4,42.0,마포구,성산동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1998,54,92.6,1.5671781031442178,0.138,1.0,37.54819116,126.96315018,2,60.0,용산구,서계동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1977,30,100.0,0.6141039732194925,0.1679,0.85,37.48860669,126.99093122,1,1656.03,서초구,방배동,숙박업,"점포,사무실,여관",기존숙박군,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2005,10,100.0,0.4446858212614457,0.1279,0.85,37.49285057,126.99372967,8,217.0,서초구,방배동,외국인관광도시민박업,아파트,외국인관광도시민박업,보통,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
2022,9,11.1,1.7443572303334711,0.1036,0.18,37.5158422,126.90195893,11,1599.0,영등포구,(영등포동,관광숙박업,숙박시설,기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1968,0,0.0,0.3475424603754599,0.4588,0.7,37.50425695,126.90925266,1,220.82,영등포구,신길동,숙박업,영업,기존숙박군,보통,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1966,54,70.4,0.2406367087617269,0.8803,1.0,37.5315315,126.99943151,1,31.0,용산구,한남동,외국인관광도시민박업,주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1982,0,0.0,0.0,0.1608,1.0,37.57304418,126.99563741,1,912.38,종로구,원남동,숙박업,"숙박시설,근린생활시설,주택",기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1970,3,0.0,1.1927096120472251,0.178,0.7,37.56439975,126.97823359,1,1820.85,중구,무교동,숙박업,"제1종근린생활시설, 숙박시",기존숙박군,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1964,0,0.0,0.0753494372417868,0.6055,0.85,37.55488937,126.98438486,3,200.0,중구,(남산동,외국인관광도시민박업,"다가구용단독주택,근린생활시설",외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1998,15,73.3,0.9594629037393638,0.138,1.0,37.51263713,127.10853018,11,2349.0,송파구,방이동,관광숙박업,관광숙박시설 및 근린생활시설,기존숙박군,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1995,9,44.4,0.4027948795522855,0.1422,0.7,37.49163749,127.03123623,4,131.0,강남구,역삼동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1993,10,80.0,1.0699570329077337,0.4148,0.85,37.52998346,126.90499028,4,34.0,영등포구,(당산동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1990,31,96.8,0.2516230226360784,0.1494,0.85,37.5547471,126.92756659,3,77.0,마포구,동교동,관광숙박업,단독주택,기존숙박군,위험,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2006,0,0.0,0.538996500732687,0.1265,0.25,37.54488594,126.91716414,8,138.0,마포구,합정동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1968,5,80.0,0.1838494409720078,0.4588,0.04,37.54538654,126.97176417,4,37.0,용산구,갈월동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2016,3,0.0,2.224623551524334,0.1122,0.55,37.54662783,127.06450219,4,66.0,성동구,송정동,외국인관광도시민박업,다가구주택,외국인관광도시민박업,안전,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1973,31,100.0,0.5206364943302499,0.45,1.0,37.55511389,126.90447614,3,41.0,마포구,망원동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1996,19,78.9,1.3968764704504275,0.1408,1.0,37.54354672,126.84489737,7,934.65,강서구,화곡동,숙박업,"숙박시설(여관), 근린생활시설(일반음식점), 유흥음식점(위락시설)",기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
2004,22,100.0,1.1542731357736635,0.1293,0.85,37.55054647,126.91987445,7,208.0,마포구,서교동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1976,42,64.3,0.6087088614133708,0.1694,0.25,37.56414615,126.99675538,6,221.0,중구,을지로4가,관광숙박업,"제1종근린생활시설, 제2종근린생활시설, 숙박시설",기존숙박군,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1992,30,63.3,1.6857647375984393,0.4165,0.85,37.56586802,127.02068955,5,67.0,중구,황학동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1988,5,40.0,0.0181823190831904,0.5593,0.7,37.53826824,126.95172844,5,63.0,마포구,도화동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1988,6,0.0,0.013114942077828,0.4236,1.0,37.55677727,127.03226766,3,53.0,성동구,행당동,외국인관광도시민박업,주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1985,6,0.0,0.0870113769896297,0.8374,1.0,37.5291287,126.99653418,1,42.0,용산구,보광동,외국인관광도시민박업,주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2000,35,85.7,1.260731138144545,0.1351,0.85,37.5468965,126.97425371,3,217.0,용산구,후암동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
2015,0,0.0,0.1892419996385284,0.1136,0.35,37.55702444,126.83503956,19,16884.59,강서구,마곡동,숙박업,숙박시설 및 근린생활시설,기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
2004,21,71.4,0.6957753029662148,0.1293,0.85,37.56852673,126.98919104,7,970.7,종로구,낙원동,숙박업,숙박시설,기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1986,25,52.0,2.980228087018026,0.4272,0.35,37.55126633,126.93741046,3,39.0,마포구,노고산동,외국인관광도시민박업,단독주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1990,5,40.0,0.8167611365271219,0.1494,0.12,37.54256253,127.04519807,4,37.0,성동구,성동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2007,0,0.0,0.2559333741372006,0.1251,0.12,37.55435848,126.98062178,4,66.0,중구,(회현동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1994,39,94.9,0.0916303228459243,0.1436,1.0,37.54705335,126.92099926,5,135.0,마포구,서교동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1993,1,100.0,0.7191226669632059,0.4148,0.85,37.54572922,127.04199683,4,81.0,성동구,성동,외국인관광도시민박업,다가구주택(7가구),외국인관광도시민박업,위험,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1989,9,66.7,0.8644796157783048,0.4218,0.12,37.55662292,126.91994542,3,81.0,마포구,연남동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1993,20,70.0,1.324418957401803,0.4148,1.0,37.54737862,126.97847277,3,86.0,용산구,후암동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1990,6,100.0,0.4088264558108692,0.42,0.35,37.55280967,126.92442616,3,82.0,마포구,서교동,외국인관광도시민박업,단독주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1997,5,20.0,0.7627404723591406,0.1394,0.85,37.49689863,127.0561327,4,31.0,강남구,대치동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1969,0,0.0,0.2377548984952738,0.457,0.7,37.50441709,126.90916906,1,116.03,영등포구,신길동,숙박업,영업용,기존숙박군,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1954,36,63.9,1.651479501929023,0.9074,0.7,37.53843888,126.96891273,2,76.0,용산구,원효로1가,외국인관광도시민박업,단독주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2001,21,95.2,1.5434799446423029,0.1337,1.0,37.54300421,126.84195175,4,48.0,강서구,화곡동,외국인관광도시민박업,다세대주택,외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1964,24,70.8,3.275006457052721,0.4658,0.45,37.53255053,126.9909182,3,19.0,용산구,이태원동,외국인관광도시민박업,"주택,근린생활시설",외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1961,15,40.0,1.298402120827323,0.4712,0.18,37.56998391,127.01214329,2,64.0,종로구,창신동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2012,9,88.9,3.226843994517377,0.1179,0.7,37.5394625,127.05413938,5,30.0,성동구,성동,외국인관광도시민박업,공동주택,외국인관광도시민박업,안전,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2003,15,86.7,0.0695932917991952,0.1308,1.0,37.49961469,127.05202999,7,126.0,강남구,대치동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1981,0,0.0,1.8610609350701788,0.4359,0.85,37.55454397,126.98353608,3,57.0,중구,(회현동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1969,28,71.4,1.1212633137050063,0.1794,0.18,37.55608254,126.96801535,3,384.85,중구,중림동,숙박업,영업용,기존숙박군,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2002,2,0.0,0.0137933221323358,0.1322,1.0,37.49994472,127.10797841,5,50.0,송파구,석촌동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2021,5,20.0,0.4136417685454098,0.105,0.7,37.51492269,127.02384895,18,10426.44,강남구,논현동,관광숙박업,관광숙박시설,기존숙박군,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2026,2,0.0,0.1053605156578263,0.1,1.0,37.55090715,126.91295936,5,28.0,마포구,서교동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
2022,27,88.9,1.7098566601811478,0.1036,1.0,37.55051294,126.9064,6,94.0,마포구,망원동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2008,4,25.0,1.3286652482832542,0.1237,0.45,37.50066747,127.04203509,1,21431.69,강남구,역삼동,숙박업,"오피스텔,근린생활시설,숙박시설",기존숙박군,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1970,85,64.7,1.6652064719849948,0.178,1.0,37.57393044,126.99034947,1,388.83,종로구,권농동,숙박업,근린생활시설,기존숙박군,위험,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1976,29,93.1,3.5085558999826545,0.4447,1.0,37.54557046,126.92172176,2,65.0,마포구,상수동,외국인관광도시민박업,단독주택,외국인관광도시민박업,위험,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
1986,4,75.0,0.0,0.4272,1.0,37.55122877,126.93143947,5,60.0,마포구,창전동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,안전,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1975,26,88.5,2.099485785738491,0.4465,1.0,37.55399205,126.90250853,2,86.0,마포구,망원동,외국인관광도시민박업,단독주택,외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1988,38,86.8,0.6052353082370654,0.1523,1.0,37.54807266,126.97381928,5,93.0,용산구,동자동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2015,17,88.2,1.033126141990368,0.1136,1.0,37.55866884,126.92026964,5,52.0,마포구,연남동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,보통,업종군별_3등급,업종군별 기준 3등급,LightGBM
2002,8,50.0,1.9696266756726293,0.1322,0.0,37.50155579,127.02552273,5,58.0,강남구,역삼동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1998,27,81.5,1.254773019423392,0.406,0.7,37.55172181,126.90492397,5,42.0,마포구,망원동,외국인관광도시민박업,다가구용 주택(공동주택적용),외국인관광도시민박업,보통,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
2002,6,83.3,0.2213070035069083,0.1322,0.25,37.53515511,126.94778364,3,33.0,마포구,도화동,외국인관광도시민박업,단독주택,외국인관광도시민박업,보통,안전,업종군별_3등급,업종군별 기준 3등급,LightGBM
1998,83,60.2,1.034183230614223,0.138,1.0,37.55206852,126.96742089,4,35.0,용산구,서계동,외국인관광도시민박업,"근린생활시설, 다가구용단독주택(2가구)",외국인관광도시민박업,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
1980,39,89.7,1.2992829841302609,0.5747,0.85,37.56249772,127.0061175,1,783.57,중구,(광희동,숙박업,"여관, 위락시설",기존숙박군,위험,위험,업종군별_3등급,업종군별 기준 3등급,LightGBM
