경도,위도,local_R2,coef_intercept,coef_구조노후도,coef_도로폭위험도
954654.7012264675,1951147.0455958783,0.3869324127627023,27.801702252770234,5.046077134562829,-1.0681023701607695
954568.7678425214,1950869.4792408366,0.5094827745396621,29.58995470131681,5.706024527611729,0.7875282574782501
954477.7381648248,1951469.4146248524,0.3896900411387163,31.61167412430813,5.454969126795789,-2.1782059147171675
954429.6373736407,1950885.0045285448,0.5210300540663362,29.5960620692621,5.626511883301796,0.21639605524945807
954462.0775152628,1950925.6099792437,0.5217063469849306,28.956278133554022,5.82976306233123,0.732107920198636
956355.7389755662,1951713.2009810742,0.6975640730079757,46.11935459928955,5.557605819618326,-2.5279305592368373
955883.7885323388,1951998.1555440084,0.6635536842361541,47.82876487136809,6.178834982700666,-1.1008764665775037
955196.4305881844,1951679.9748398392,0.559310524294738,32.9118897083749,6.551136256100867,-1.4809391432106764
954321.8356433446,1950787.5741978926,0.5317717025066832,31.70582810644084,5.628617610870444,-1.674214771238466
955915.6099811236,1951432.4198159352,0.6304574550700452,47.77596584498618,7.041820637515665,-2.7486878103451566
956437.6403119436,1951498.2106977869,0.6237803068117634,47.154790960523854,4.757038208688545,-2.5606894601675383
956571.7628159652,1951587.3357464226,0.665652189752408,44.5636911255045,4.374816419082341,-1.2259127080454109
954346.386212837,1950954.564909726,0.5456263366969716,28.550059240997697,5.987232655402746,0.2897450269654865
953596.9013529366,1951430.3798037,0.5711763572018592,45.15836962239338,8.27004986030951,-1.3899607514653967
954073.4965082387,1951422.659944849,0.5855469923172961,37.46813342112218,7.212760579439856,0.0015593907240369909
957639.8468357341,1951755.721077351,0.4520846301492224,38.32866608491775,4.146713645980425,-0.9020911621172493
954351.803931249,1950935.4054237383,0.540612973314352,28.870970947801716,5.851759002328819,0.16949747072209714
953882.0672032733,1950834.4324027,0.519747801686057,39.85425836121296,5.376229966515302,1.2402696987713884
