사각지대_위험순위,구,동,숙소명,업종,주변건물수_검증상태,주변건물수_보정출처,사각지대_위험도점수,고립위험_정규화,밀집사각지대_정규화,도로폭위험도_정규화,구조노후도_정규화,단속위험도_정규화,주변건물수,집중도,도로폭위험도,구조노후도,단속위험도,위험점수_AHP 
1111,송파구,석촌동,라 튤립,외국인관광도시민박업,원본유지,,53.666289129430524,0.8918918918918919,0.31557377049180324,1.0,0.0581111111111111,0.017795389114104804,13,69.2,1.0,0.1523,0.1177830356563834,39.57
1112,영등포구,양평동,가예2,관광숙박업,원본유지,,53.653745975277104,0.9009009009009009,0.3411885245901639,0.7,0.0,0.3198962634628194,12,66.7,0.7,0.1,2.117309869662858,48.63
1113,마포구,동교동,구름,외국인관광도시민박업,원본유지,,53.65113656063317,0.9459459459459459,0.1465163934426229,0.7,0.35755555555555557,0.11662448335595171,7,85.7,0.7,0.4218,0.7719070144205926,40.11
1114,마포구,창전동,아이린 홈,외국인관광도시민박업,원본유지,,53.65040149050478,0.954954954954955,-2.220446049250313e-16,1.0,0.05333333333333333,0.29513187113875694,6,100.0,1.0,0.148,1.9534008207844709,25.25
1115,마포구,연남동,더드 하우스,외국인관광도시민박업,원본유지,,53.64976306095465,0.8648648648648649,0.12807377049180324,0.85,0.3516666666666667,0.18620115872322043,16,87.5,0.85,0.4165,1.2324168680174563,58.28
1116,마포구,동교동,홍대 연트럴파크 게스트하우스,외국인관광도시민박업,원본유지,,53.649504277567864,0.954954954954955,0.17110655737704916,0.7,0.3497777777777778,0.07048553599578536,6,83.3,0.7,0.4148,0.4665253648694107,29.93
1117,중구,광희동,호야,외국인관광도시민박업,원본유지,,53.643447144847265,0.6756756756756757,0.16598360655737698,1.0,0.6564444444444444,0.12189731322562704,37,83.8,1.0,0.6908,0.8068064990324667,51.86
1118,마포구,연남동,수리르스테이,외국인관광도시민박업,원본유지,,53.63632165766329,0.972972972972973,0.7684426229508197,0.12,0.04844444444444444,0.11244989852841102,4,25.0,0.12,0.1436,0.7442765270825495,44.18
1119,마포구,서교동,굿데이하우스,외국인관광도시민박업,원본유지,,53.624557927406116,0.9099099099099099,0.37295081967213106,0.55,0.031000000000000014,0.3735796458077769,11,63.6,0.55,0.1279,2.472626165156488,27.01
1120,강서구,방화동,방화별채,외국인관광도시민박업,원본유지,,53.62384221579165,0.6936936936936937,0.35143442622950816,1.0,0.383,0.10472496079481362,35,65.7,1.0,0.4447,0.6931471805599453,73.83
1121,마포구,합정동,리버사이드망원정,외국인관광도시민박업,통계추정,구+동+업종 중앙값,53.616094373061586,0.9009009009009009,0.09631147540983609,1.0,0.3438888888888889,0.0,12,90.6,1.0,0.4095,0.0,43.91
1122,중구,남산동,Win Win guest house,외국인관광도시민박업,원본유지,,53.61470218675613,0.7927927927927928,0.2991803278688524,1.0,0.14233333333333337,0.18322319210875643,24,70.8,1.0,0.2281,1.2127064842946906,46.94
1123,종로구,종로5가,라임모텔,숙박업,원본유지,,53.61306992896164,0.8378378378378378,0.32377049180327855,0.55,0.40844444444444444,0.22911127346033863,19,68.4,0.55,0.4676,1.5164277172152172,58.03
1124,마포구,연남동,Maru Stay,외국인관광도시민박업,원본유지,,53.61034665478163,0.8198198198198198,0.1465163934426229,1.0,0.3516666666666667,0.11408833948236537,21,85.7,1.0,0.4165,0.7551209400966783,54.47
1125,강서구,내발산동,투마운틴스테이,외국인관광도시민박업,원본유지,,53.5989143807274,0.8378378378378378,0.485655737704918,0.85,0.04688888888888888,0.0738761312647584,19,52.6,0.85,0.1422,0.4889668299534916,32.1
1126,중구,북창동,서울호텔신신,관광숙박업,원본유지,,53.59410834101107,0.9369369369369369,0.38422131147540983,0.85,0.018333333333333326,0.0061259545806720385,8,62.5,0.85,0.1165,0.0405460943943499,26.65
1126,중구,북창동,서울 호텔 신신,관광숙박업,원본유지,,53.59410834101107,0.9369369369369369,0.38422131147540983,0.85,0.018333333333333326,0.0061259545806720385,8,62.5,0.85,0.1165,0.0405460943943499,26.65
1128,마포구,망원동,STARSTAY,외국인관광도시민박업,원본유지,,53.58949701032676,0.8108108108108107,0.1864754098360656,1.0,0.3418888888888889,0.09021847345958317,22,81.8,1.0,0.4077,0.5971325273203567,74.86
1129,마포구,서교동,벙크게스트하우스,외국인관광도시민박업,원본유지,,53.58178091266029,0.8468468468468469,0.17110655737704916,1.0,0.35555555555555557,0.012445119476422574,18,83.3,1.0,0.42,0.0823709974331275,47.32
1129,마포구,서교동,벙크2 게스트하우스,외국인관광도시민박업,원본유지,,53.58178091266029,0.8468468468468469,0.17110655737704916,1.0,0.35555555555555557,0.012445119476422574,18,83.3,1.0,0.42,0.0823709974331275,47.32
1131,중구,필동,더붓메인,외국인관광도시민박업,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m.csv (좌표근접 14.5m),53.58090253519683,1.0,0.5461065573770492,0.45,0.05655555555555557,0.004029203621501586,1,46.7,0.45,0.1509,0.0266682470821613,23.0
1132,종로구,명륜3가,메종 프롬네르,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,53.579467890840036,1.0,-2.220446049250313e-16,0.85,0.383,0.005631192722669578,1,100.0,0.85,0.4447,0.0372713947972316,73.61
1133,성동구,하왕십리동,신도,숙박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,53.57293587080564,0.990990990990991,-2.220446049250313e-16,0.85,0.40644444444444444,0.002772301296952748,2,100.0,0.85,0.4658,0.0183491386681965,59.73
1134,용산구,갈월동,호텔 더 디자이너스,관광숙박업,원본유지,,53.561796260597646,0.9009009009009009,0.6834016393442623,0.12,0.013555555555555543,0.4239265739231692,12,33.3,0.12,0.1122,2.8058593409741737,43.89
1134,용산구,갈월동,호텔 더 디자이너스,관광숙박업,원본유지,,53.561796260597646,0.9009009009009009,0.6834016393442623,0.12,0.013555555555555543,0.4239265739231692,12,33.3,0.12,0.1122,2.8058593409741737,43.89
1136,마포구,합정동,로스터블록,외국인관광도시민박업,원본유지,,53.556931419820145,0.8468468468468469,-2.220446049250313e-16,0.7,0.3536666666666667,0.5408194520120342,18,100.0,0.7,0.4183,3.5795427900764705,49.39
1137,중구,남창동,샤이닝 데이지,외국인관광도시민박업,원본유지,,53.55437218954261,0.8198198198198198,0.3411885245901639,0.7,0.4163333333333334,0.08612720026970998,21,66.7,0.7,0.4747,0.5700534579663241,52.02
1138,강남구,대치동,Stay 여운 ; 청월,외국인관광도시민박업,원본유지,,53.55216197032515,0.8648648648648649,0.5122950819672131,0.7,0.04222222222222223,0.1268437818251519,16,50.0,0.7,0.138,0.8395458835828857,67.65
1139,용산구,청파동,스테이 서울스테이션(Stay SeoulStation),외국인관광도시민박업,원본유지,,53.5514950026598,0.7567567567567568,0.07274590163934413,1.0,0.3536666666666667,0.35367269889242836,28,92.9,1.0,0.4183,2.3408672795650625,52.89
1140,종로구,숭인동,만남모텔,숙박업,원본유지,,53.53513857292602,0.7027027027027027,0.39139344262295084,0.85,0.39277777777777784,0.16473389728038235,34,61.8,0.85,0.4535,1.0903306678363878,47.25
1141,용산구,용산동,플랫트먼트,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,53.531441441441444,0.9459459459459459,-2.220446049250313e-16,1.0,0.3615555555555556,0.0,7,100.0,1.0,0.4254,0.0,67.88
1142,강서구,등촌동,Birdhouse,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,53.53135135135134,0.990990990990991,-2.220446049250313e-16,0.85,0.40644444444444444,0.0,2,100.0,0.85,0.4658,0.0,57.51
1143,마포구,합정동,예성 게스트하우스,외국인관광도시민박업,원본유지,,53.528375261257885,0.8558558558558559,0.06045081967213117,0.7,0.3536666666666667,0.43729359419068736,17,94.1,0.7,0.4183,2.894332159112261,46.36
1144,종로구,충신동,스위스장,숙박업,원본유지,,53.525254937309654,0.9279279279279279,0.22745901639344257,1.0,0.05488888888888889,0.045017586575333494,9,77.8,1.0,0.1494,0.2979596552100212,47.94
1145,영등포구,양평동,세종,숙박업,원본유지,,53.5098310829771,0.972972972972973,-2.220446049250313e-16,0.85,0.39477777777777784,0.05227402415042557,4,100.0,0.85,0.4553,0.3459881214697423,68.64
1146,영등포구,영등포동,아랑여인숙,숙박업,원본유지,,53.50959052660589,0.8198198198198198,0.5368852459016393,0.45,0.08822222222222222,0.4003239054364052,21,47.6,0.45,0.1794,2.649639438945796,35.07
1147,용산구,한강로3가,Cozy Stay Seoul,외국인관광도시민박업,통계추정,구+동+업종 중앙값,53.509492399074674,0.9819819819819819,0.3411885245901639,0.0,0.8193333333333334,0.0017568358601353887,3,66.7,0.0,0.8374,0.0116280379951191,48.07
1148,강서구,화곡동,커플모텔,숙박업,원본유지,,53.50675168597455,0.8828828828828829,0.5122950819672131,0.7,0.05955555555555554,0.06444105415973715,14,50.0,0.7,0.1536,0.4265185173059967,18.0
1149,강서구,화곡동,Chill&Cozy,외국인관광도시민박업,원본유지,,53.49638560803193,0.7927927927927928,0.2991803278688524,1.0,0.04377777777777776,0.2738909757493644,24,70.8,1.0,0.1394,1.8128128784258872,43.33
1150,용산구,이태원동,Bora Bora,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,53.48411860179711,0.954954954954955,-2.220446049250313e-16,0.45,0.8845555555555555,0.0028241230026900747,6,100.0,0.45,0.8961,0.0186921330121525,52.7
1151,강남구,역삼동,호텔 소울하다,관광숙박업,원본유지,,53.464910576232604,0.8918918918918919,0.31557377049180324,1.0,0.05655555555555557,0.005925707789800043,13,69.2,1.0,0.1509,0.0392207131532812,51.1
1152,종로구,묘동,온유스테이 익선(ONU STAY Ik seon),숙박업,원본유지,,53.46064190940445,0.6846846846846847,0.569672131147541,1.0,0.09777777777777778,0.10910457705486566,36,44.4,1.0,0.188,0.7221347174331976,37.2
1153,마포구,성산동,하루안 스테이,외국인관광도시민박업,원본유지,,53.457893221102594,0.7927927927927928,0.3411885245901639,0.7,0.35555555555555557,0.20353610988121565,24,66.7,0.7,0.42,1.3471523850242462,61.2
1154,강서구,화곡동,스타모텔,숙박업,원본유지,,53.45690598798425,0.9279279279279279,0.569672131147541,0.35,0.05655555555555557,0.23251017028150775,9,44.4,0.35,0.1509,1.538924128106442,45.94
1155,성동구,송정동,루프하우스,외국인관광도시민박업,원본유지,,53.45194730031238,0.9819819819819819,0.6834016393442623,0.12,0.00555555555555555,0.23541412071496237,3,33.3,0.12,0.105,1.55814461804655,30.1
1156,중구,신당동,77게스트하우스,외국인관광도시민박업,원본유지,,53.45185170076139,0.5315315315315315,0.1741803278688524,1.0,0.8871111111111111,0.20386499154093873,53,83.0,1.0,0.8984,1.3493291668864191,60.33
1157,중구,남산동,숨2nd,외국인관광도시민박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,53.43666666666665,1.0,-2.220446049250313e-16,0.85,0.3791111111111111,0.0,1,100.0,0.85,0.4412,0.0,40.71
1158,송파구,방이동,라자,숙박업,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv (좌표근접 19.7m),53.43283776133576,0.990990990990991,-2.220446049250313e-16,1.0,0.03577777777777778,0.2140990939989616,2,100.0,1.0,0.1322,1.4170660197866445,51.81
1159,중구,광희동,스테이오얏,외국인관광도시민박업,원본유지,,53.43180459197377,0.8288288288288288,0.1536885245901639,1.0,0.3477777777777778,0.07549056163298777,20,85.0,1.0,0.413,0.4996523231678654,46.11
1160,서초구,양재동,양재블루,외국인관광도시민박업,원본유지,,53.43103328831973,0.972972972972973,-2.220446049250313e-16,1.0,0.021555555555555564,0.2702430600621567,4,100.0,1.0,0.1194,1.788668276658382,52.57
1161,마포구,동교동,스테이 에스제이,외국인관광도시민박업,원본유지,,53.41278342425303,0.8468468468468469,0.05737704918032771,1.0,0.3595555555555556,0.14881796451156692,18,94.4,1.0,0.4236,0.98498726316039,43.86
1162,마포구,망원동,Mangwon Smile house,외국인관광도시민박업,원본유지,,53.39738271660843,0.7567567567567568,0.07274590163934413,1.0,0.5038888888888888,0.1931763242667816,28,92.9,1.0,0.5535,1.2785836681171108,50.07
1163,중구,남산동,하우스 사라,외국인관광도시민박업,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m_사용승인일유효.csv (좌표근접 10.8m),53.391124160797965,1.0,0.0876024590163933,0.85,0.2566666666666667,0.0026049986980063154,1,91.45,0.85,0.331,0.017241806434506,32.03
1164,종로구,옥인동,옥인스테이,외국인관광도시민박업,보정,data\0421기준안쓰는파일들\분석변수_테이블_주변노후도_50m100m.csv,53.37724043715847,1.0,0.11577868852459006,1.0,0.07077777777777779,0.0,1,88.7,1.0,0.1637,0.0,37.99
1165,종로구,숭인동,송스테이(Song stay),외국인관광도시민박업,원본유지,,53.3673033163098,0.7027027027027027,0.6331967213114753,1.0,0.029444444444444454,0.044473841921269096,34,38.2,1.0,0.1265,0.2943607512710861,43.05
1166,마포구,연남동,주니스 게스트하우스,외국인관광도시민박업,원본유지,,53.36381255240264,0.7657657657657657,0.22745901639344257,1.0,0.3536666666666667,0.11385536151546632,27,77.8,1.0,0.4183,0.753578919744863,70.97
1167,중구,을지로3가,지요크 을지로,숙박업,원본유지,,53.36101561650318,0.7927927927927928,0.3411885245901639,0.7,0.387,0.1656331584634771,24,66.7,0.7,0.4483,1.0962826428853008,36.6
1168,중구,예장동,남산 하나 하우스,외국인관광도시민박업,통계추정,구+동+업종 중앙값,53.356351351351336,0.990990990990991,-2.220446049250313e-16,0.85,0.39477777777777784,0.0,2,100.0,0.85,0.4553,0.0,45.42
1169,종로구,체부동,스테이오구당당,외국인관광도시민박업,원본유지,,53.34663279325436,0.9459459459459459,0.4395491803278688,0.25,0.40844444444444444,0.10472496079481362,7,57.1,0.25,0.4676,0.6931471805599453,64.19
1170,용산구,이태원동,보리하우스,외국인관광도시민박업,원본유지,,53.340975771199005,0.9009009009009009,0.5122950819672131,0.08,0.3516666666666667,0.33923617335488054,12,50.0,0.08,0.4165,2.245315685203153,38.61
1171,강서구,화곡동,온담,외국인관광도시민박업,원본유지,,53.33586470872549,0.9459459459459459,0.4395491803278688,0.7,0.05011111111111112,0.012340421826222725,7,57.1,0.7,0.1451,0.0816780310142671,41.89
1172,용산구,한강로3가,나인트리 프리미어 로카우스호텔 서울 용산(Nine Tree Premier ROKAUS Hotel Seoul Yongsan),관광숙박업,원본유지,,53.335179724941405,0.8828828828828829,0.805327868852459,0.04,0.14666666666666672,0.23518142979942208,14,21.4,0.04,0.232,1.556604497612753,47.87
1173,용산구,보광동,제이하우스(Jay house),외국인관광도시민박업,원본유지,,53.32763491371813,0.8108108108108107,0.09323770491803263,1.0,0.3516666666666667,0.18730016246527365,22,90.9,1.0,0.4165,1.2396908869280152,38.56
1174,강서구,화곡동,이지갤러리관광호텔,관광숙박업,보정,data\서울10구_숙소_소방거리_유클리드.csv,53.32669141684049,0.9819819819819819,0.3411885245901639,0.35,0.032555555555555546,0.4263478814889675,3,66.7,0.35,0.1293,2.8218853437510085,43.88
1175,마포구,노고산동,성도장여관,숙박업,원본유지,,53.32416343865386,0.972972972972973,0.5122950819672131,0.45,0.04688888888888888,0.10472496079481362,4,50.0,0.45,0.1422,0.6931471805599453,19.15
1176,성동구,행당동,로망((Rom an),외국인관광도시민박업,원본유지,,53.317468948050525,0.9369369369369369,0.8965163934426229,0.12,0.03422222222222222,0.0187343302047965,8,12.5,0.12,0.1308,0.1239976416565707,24.1
1177,성동구,도선동,코림,숙박업,원본유지,,53.311867613182194,0.7657657657657657,0.569672131147541,0.85,0.05655555555555557,0.10121932367308296,27,44.4,0.85,0.1509,0.6699442834802815,28.19
1178,서초구,서초동,루트인(몽헤브케빈즈),숙박업,원본유지,,53.30021722137065,0.972972972972973,0.7684426229508197,0.25,0.0012222222222222079,0.0072651583311243596,4,25.0,0.25,0.1011,0.0480861866676377,10.93
1179,용산구,용문동,더 타워 하우스(The tower house),외국인관광도시민박업,원본유지,,53.29738598841883,0.963963963963964,0.4098360655737705,0.7,0.03744444444444446,0.020017284769201418,5,60.0,0.7,0.1337,0.1324891830460789,38.17
1180,마포구,서교동,HAN HOME,외국인관광도시민박업,원본유지,,53.29342247225267,0.8648648648648649,0.12807377049180324,1.0,0.3516666666666667,0.012445119476422574,16,87.5,1.0,0.4165,0.0823709974331275,45.25
