최종위험순위,AHP위험순위,사각지대_위험순위,기대피해액순위,구,동,숙소명,업종,업종별_군집명,위험점수_AHP,사각지대_위험도점수,주변건물수_검증상태,주변건물수_보정출처,기대피해액_백만원,예상_화재발생확률,조건부_예상피해액_백만원,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도 
1311,1311,4151,813,종로구,효제동,백제장,숙박업,숙박업 군집 1,52.7,34.739549549549544,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.092563883561278,0.4647466050510275,0.1991706503183919,0.3349,13,100.0,0.0,0.1494,0.18,37.56884357,127.00412115
1311,1311,1150,3733,용산구,이태원동,Bora Bora,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.7,53.48411860179711,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0239308408416108,0.1714072834411258,0.1396139088210362,0.2112,6,100.0,0.0186921330121525,0.8961,0.45,37.53061747,126.9931696
1314,1314,1519,3405,강남구,삼성동,코엑스 민박,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.69,51.41702342979253,원본유지,,0.035172097096205,0.2014822532054442,0.1745667250422365,0.5127,12,75.0,0.6931471805599453,0.1265,0.85,37.50892838,127.05420101
1315,1315,2192,1733,종로구,체부동,힙피어 궁중모란,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.67,48.30473189984092,원본유지,,0.0728045618235538,0.4725846332171562,0.1540561345127351,0.4058,19,63.2,1.0263857846140934,0.4218,0.25,37.57622145,126.96914677
1316,1316,3400,2723,성동구,사근동,사근마을호텔,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.66,42.08136166756138,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0523937372645871,0.2855465263030929,0.1834858155793984,0.2715,3,100.0,0.0089686699827604,0.4535,0.12,37.55790398,127.04450621
1316,1316,1732,2779,마포구,연남동,바닐라하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.66,50.33774754458567,원본유지,,0.0509497244624977,0.3119080818591684,0.1633485229327992,0.449,16,81.2,1.249478893294178,0.138,0.85,37.5582193,126.92070994
1318,1318,1475,3064,강서구,화곡동,제일여관,숙박업,숙박업 군집 0,52.65,51.68755225392966,원본유지,,0.0446292878111932,0.3728343278797905,0.1197027324843934,0.2597,23,95.7,0.8038127484474648,0.4553,1.0,37.53914304,126.84166551
1319,1319,2212,2937,송파구,잠실동,주)파로스 관광호텔,관광숙박업,관광숙박업 군집 1,52.62,48.21516362309879,원본유지,,0.047727173164127,0.3098234522926384,0.1540463538539592,0.4826,30,80.0,1.3072511537794378,0.1179,1.0,37.50833724,127.08037078
1319,1319,2212,2937,송파구,잠실동,주)파로스 관광호텔,관광숙박업,관광숙박업 군집 1,52.62,48.21516362309879,원본유지,,0.047727173164127,0.3098234522926384,0.1540463538539592,0.4826,30,80.0,1.3072511537794378,0.1179,1.0,37.50833724,127.08037078
1321,1321,3787,1721,중구,만리동,메이하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.61,39.468767909495114,원본유지,,0.0730020826457707,0.7450884730788163,0.0979777372532892,0.2685,76,69.7,0.7722157040356383,0.4095,1.0,37.55242898,126.96598752
1322,1322,3361,2120,중구,황학동,홍스테이 신당,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.6,42.37096530692636,원본유지,,0.0645076633155631,0.5792205525143812,0.1113697762200202,0.2167,42,90.5,0.7746154052247027,0.4658,0.7,37.56450034,127.02104049
1323,1323,3334,1507,서초구,반포동,알레드반포,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.58,42.54675263345297,원본유지,,0.0777371895343213,0.4943989491325136,0.1572357499357981,0.3966,16,100.0,1.4663370687934272,0.1422,0.55,37.50435327,127.01905476
1323,1323,2818,2804,강남구,삼성동,더 레이지 소울,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.58,45.29237040319008,통계추정,구+동+업종 중앙값,0.0503722344329167,0.214092478817881,0.2352825970863095,0.629,7,75.75,0.0,0.1279,0.45,37.50825042,127.05129024
1325,1325,12,1796,종로구,소격동,쥘리앵,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.57,72.5016269667472,원본유지,,0.0713698410208629,0.5003726864018532,0.1426333670090562,0.2984,11,45.5,3.688879454113936,0.4676,1.0,37.57798512,126.98021252
1325,1325,1633,2837,마포구,중동,다올 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.57,50.79130984654717,원본유지,,0.0496697245525796,0.3058732716564108,0.1623866128727126,0.3873,6,66.7,0.4754236967150748,0.443,0.25,37.5654964,126.91046814
1325,1325,992,3220,영등포구,영등포동,미케하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.57,54.30316529230483,원본유지,,0.0404885372934269,0.2925030639213368,0.1384208997698416,0.3718,15,86.7,1.33500106673234,0.413,0.85,37.51093449,126.90516044
1325,1325,1160,3390,서초구,양재동,양재블루,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.57,53.43103328831973,원본유지,,0.0356693917281409,0.2122886643874972,0.1680230634596317,0.4613,4,100.0,1.788668276658382,0.1194,1.0,37.46216111,127.03386836
1325,1325,113,3512,강서구,내발산동,Cornerstay in Ujangsan,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.57,65.19790651307046,원본유지,,0.0317262944040075,0.1683308129714111,0.1884758580082175,0.4182,4,25.0,0.0,0.1465,1.0,37.54773545,126.83245197
1330,1330,4212,1777,종로구,이화동,페퍼베리힐 게스트하우스,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.55,32.27834666244414,원본유지,,0.0717635368057123,0.5789700548764739,0.1239503428567189,0.2656,48,79.2,0.1283467917556249,0.4447,0.12,37.57494122,127.00582872
1330,1330,2483,3306,송파구,잠실동,호텔 더 캐슬(신천),관광숙박업,관광숙박업 군집 1,52.55,46.983878943076846,원본유지,,0.0380599852976761,0.2423301289977252,0.1570584122374373,0.5037,23,95.7,1.283153602200377,0.1079,1.0,37.50834852,127.08101899
1330,1330,1251,3809,마포구,연남동,말랑홈_핑크,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.55,52.87729105167377,원본유지,,0.0214125503052097,0.1635975241157156,0.1308855401140684,0.4336,20,85.0,0.2711527705005703,0.5458,0.85,37.55797799,126.92051164
1333,1333,1963,1654,중구,다동,요기는 호텔,숙박업,숙박업 군집 1,52.54,49.372154146641414,원본유지,,0.07423327781063,0.4308684272806691,0.1722875780876703,0.2954,9,55.6,0.4653632496892333,0.1895,0.35,37.5640592,126.98123686
1333,1333,1095,2993,마포구,연남동,빅베어하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.54,53.75277336890635,원본유지,,0.0465745228969376,0.3354662059397074,0.1388352152088557,0.3287,10,90.0,1.4413102263317756,0.4465,0.7,37.5567821,126.91732574
1335,1335,812,3849,중구,장충동,중구 마루,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.53,55.42477477477477,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0191682470430201,0.1251147096727271,0.1532053832291991,0.3873,7,100.0,0.0,0.674,0.85,37.55578529,127.00060567
1336,1336,522,3592,종로구,충신동,테이블 노트,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.51,58.03754628712979,원본유지,,0.0289759169107561,0.2111587885498083,0.1372233526710223,0.3687,18,66.7,0.3915952602440139,0.4412,1.0,37.57321044,127.00699158
1337,1337,3077,2133,마포구,연남동,Steady 게스트하우스,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.49,43.951950404790146,원본유지,,0.0641983985248817,0.3855690886534528,0.1665029703213134,0.4459,17,82.4,0.6547130432206848,0.1394,0.55,37.55833333,126.92024249
1338,1338,3549,879,종로구,숭인동,스테이동묘,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.48,41.1110931835454,원본유지,,0.0906860384379294,0.6669647274527737,0.1359682674438743,0.2139,42,59.5,0.3992603312212814,0.1951,0.55,37.56885637,127.01796913
1339,1339,2568,651,종로구,부암동,지 하우스(G. HOUSE),외국인관광도시민박업,외국인관광도시민박업 군집 0,52.46,46.59756207167231,원본유지,,0.096106781004449,0.5506661520987864,0.1745282157585891,0.4977,16,75.0,1.8228040909100152,0.1194,0.45,37.59370438,126.96686483
1340,1340,2731,1620,강남구,대치동,시크릿 호텔2,숙박업,숙박업 군집 2,52.4,45.79103969731027,원본유지,,0.075229998707364,0.4751402923626595,0.1583321808665794,0.4429,19,94.7,1.958698047105069,0.1265,0.7,37.50173903,127.05179167
1340,1340,2690,2643,강남구,역삼동,강남 코지,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.4,45.95180951029331,원본유지,,0.0537401115899807,0.3472840671931555,0.1547439593884135,0.4275,18,100.0,1.33500106673234,0.1322,0.85,37.50561615,127.04332484
1342,1342,3599,263,마포구,합정동,준희빈,숙박업,숙박업 군집 1,52.39,40.887795054257104,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.1107375485836465,0.5379779022847682,0.2058403293394564,0.3257,2,100.0,1.0986122886681098,0.1608,0.18,37.54537042,126.91013072
1343,1343,3269,1962,송파구,삼전동,삼전가(Samjeonga),외국인관광도시민박업,외국인관광도시민박업 군집 1,52.38,42.831083590962635,원본유지,,0.0676204919454063,0.4827929966296402,0.1400610456602777,0.3196,28,96.4,0.866418901833982,0.1536,0.85,37.50211183,127.08902323
1344,1344,2367,3927,송파구,방이동,호텔짬,숙박업,숙박업 군집 2,52.34,47.48590825087924,통계추정,구+동+업종 중앙값,0.0159550482069037,0.0734183026251834,0.2173170399805859,0.5823,15,94.4,0.0218190473946397,0.1422,1.0,37.51224751,127.10698602
1345,1345,4039,1094,강남구,신사동,마이룸 신구,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.33,36.77545912615139,원본유지,,0.0865337674960949,0.5572550664219716,0.1552857438366809,0.4521,28,96.4,1.0830909127654862,0.1208,0.45,37.52095387,127.02572481
1346,1346,1524,246,마포구,망원동,홍홍스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.31,51.38242991702167,원본유지,,0.1118415654884575,0.549391731118742,0.2035734415964204,0.4947,13,23.1,0.653644737583699,0.1136,0.18,37.55162805,126.90331777
1346,1346,2025,2815,마포구,망원동,비비에이비 스테이,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.31,49.03646837247405,원본유지,,0.0502144356159141,0.3655280336517463,0.1373750601677669,0.4306,27,81.5,1.254773019423392,0.406,0.7,37.55172181,126.90492397
1348,1348,607,252,중구,장충동,더 스테이(THE STAY),숙박업,숙박업 군집 3,52.28,57.19127971341725,원본유지,,0.1115243956335236,0.6891589015486262,0.1618268230779787,0.3502,6,50.0,2.824122372354964,0.4553,0.08,37.5588474,127.00492806
1348,1348,4201,539,서초구,반포동,제이스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.28,32.826598230787305,원본유지,,0.0994099872502349,0.5763359992905482,0.1724861667024192,0.4704,18,94.4,0.4196652374872793,0.1293,0.04,37.50274922,127.02234287
1350,1350,4188,648,송파구,가락동,블리스주주,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.27,33.327080020345065,원본유지,,0.0961342622566347,0.5863534885176146,0.1639527420561202,0.4552,28,85.7,0.3707666075658022,0.1222,0.18,37.49396828,127.13396856
1350,1350,2386,2786,용산구,이태원동,제임스하우스(James house),외국인관광도시민박업,외국인관광도시민박업 군집 1,52.27,47.420441992932716,원본유지,,0.0507821516780784,0.4369317661863903,0.116224444199407,0.3135,38,92.1,0.9677726877092984,0.4165,1.0,37.53869709,126.99000349
1350,1350,2170,3214,중구,광희동,마사 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.27,48.402338305923045,원본유지,,0.0406549986529504,0.2663324725737369,0.1526475471056,0.3687,17,88.2,0.1541506798272582,0.1408,1.0,37.56036623,127.00783072
1353,1353,2800,2824,용산구,이태원동,쥬앤,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.24,45.36015463783314,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0500274286350646,0.2928277706359068,0.1708425007861268,0.2715,8,100.0,0.0186921330121525,0.4465,0.45,37.52927449,126.99310404
1353,1353,1217,2849,중구,신당동,야코리아 게스트하우스,숙박업,숙박업 군집 0,52.24,53.04594708158932,원본유지,,0.0495156324345738,0.4018643681354759,0.1232147867807011,0.2252,20,85.0,0.8037359405823017,0.4835,0.85,37.55703059,127.0123014
1355,1355,2156,3641,마포구,연남동,홍홈,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.23,48.44941919975929,원본유지,,0.0268447376843797,0.2100375805452256,0.1278092121166837,0.4182,26,100.0,0.5180128484320962,0.4095,1.0,37.55730089,126.92119289
1356,1356,287,4246,중구,을지로6가,하이 동대문 호스텔,관광숙박업,관광숙박업 군집 3,52.21,61.04795391882799,원본유지,,,,,0.2423,25,60.0,1.8674258023017924,0.4712,1.0,37.5646535,127.00666628
1357,1357,2995,1898,종로구,충신동,낙산힐링하우스,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.2,44.42182385382794,원본유지,,0.0688237201917239,0.4536474223576786,0.1517119172286617,0.3656,18,72.2,0.7054676649479859,0.4412,0.12,37.57309501,127.00741917
1358,1358,2982,2201,강남구,논현동,호텔 올인,숙박업,숙박업 군집 2,52.18,44.495355693476114,원본유지,,0.0624211929970709,0.3835416830587562,0.1627494370344837,0.3935,8,100.0,1.054981207308705,0.1637,0.55,37.51450921,127.03912442
1358,1358,3032,3120,마포구,동교동,Jin's House,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.18,44.22774387836895,원본유지,,0.0429347411928355,0.3557931302645949,0.1206733282368494,0.3226,33,97.0,0.2602252262187416,0.4218,0.85,37.55467349,126.92816315
1358,1358,2753,3136,강남구,역삼동,리마 오아시스,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.18,45.6262533183175,원본유지,,0.0426678193812973,0.2890366262004699,0.147620804816978,0.4182,23,100.0,0.820660500858905,0.1422,1.0,37.50276638,127.03473932
1361,1361,3623,2247,강남구,일원동,젠 스테이,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.15,40.708485080581056,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0614534553870089,0.315065259920428,0.1950499252203478,0.3379,1,100.0,0.1000834585569825,0.4289,0.0,37.48820312,127.08537495
1361,1361,2749,3161,마포구,동교동,Hongdae Oasis,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.15,45.6544237544123,원본유지,,0.0420203481388983,0.3435331307924184,0.1223181823597949,0.3135,28,100.0,0.4256307777027588,0.4272,0.85,37.55437567,126.92809026
1363,1363,3116,2078,용산구,이태원동,Guest house Itawon hills,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.12,43.67506454774305,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0653082494661378,0.3278054577752533,0.199228682491656,0.3196,3,100.0,0.0186921330121525,0.1608,0.55,37.52719777,126.99401889
1364,1364,3214,1868,마포구,동교동,MJ 하우스,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.09,43.15649490162708,원본유지,,0.0698299025531328,0.4701658377104443,0.1485218553801821,0.3656,21,76.2,0.7232452117172248,0.4148,0.18,37.55620485,126.92099601
1365,1365,337,2671,중구,광희동,STAY ON,관광숙박업,관광숙박업 군집 4,52.07,60.403954900177126,원본유지,,0.0532611022792416,0.3251352633421482,0.163812136929588,0.3318,9,55.6,1.0736109864626924,0.1837,1.0,37.5618116,127.00675249
1366,1366,3072,2048,용산구,서계동,현스네스트,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.06,43.96360946009628,원본유지,,0.0658763005784346,0.5796533573699135,0.1136477512652355,0.2894,42,97.6,1.5273405502468995,0.4113,0.85,37.54906679,126.96703408
1366,1366,1556,3803,마포구,성산동,하이 홍대,외국인관광도시민박업,외국인관광도시민박업 군집 1,52.06,51.205970407947476,원본유지,,0.0216565977589825,0.1765139992114255,0.1226905393098179,0.4367,25,100.0,0.7634515276447075,0.5226,1.0,37.55896277,126.91616793
1368,1368,4119,803,용산구,이태원동,Starts of Itaewon,외국인관광도시민박업,외국인관광도시민박업 군집 0,52.03,35.454054054054055,보정,data\서울10구_숙소_소방거리_유클리드.csv,0.0927251098500788,0.4335752322693285,0.2138616391087574,0.3564,4,100.0,0.0,0.148,0.04,37.53166891,126.98745332
