"순번","구","도로명","도로구분","도로기능","도로규모","도로폭","위도","경도","좌표조회주소","좌표후보수","좌표조회결과","작업일시"
"335","강서구","강서로10길","일반도로","국지도로","소로","6m미만","37.5307692688211","126.85391683563","서울 강서구 강서로10길","1","성공","2026-04-20 11:18:02.883"
"336","강서구","강서로12길","일반도로","국지도로","소로","6m미만","37.5320841773726","126.849035875862","서울 강서구 강서로12길","1","성공","2026-04-20 11:18:02.883"
"337","강서구","강서로13길","일반도로","국지도로","소로","6m미만","37.531749234347","126.845313876744","서울 강서구 강서로13길","1","성공","2026-04-20 11:18:02.883"
"338","강서구","강서로15길","일반도로","국지도로","소로","6m미만","37.5321107339463","126.842060187012","서울 강서구 강서로15길","1","성공","2026-04-20 11:18:02.883"
"339","강서구","강서로16길","일반도로","국지도로","소로","6m미만","37.533364171014","126.848639003379","서울 강서구 강서로16길","1","성공","2026-04-20 11:18:02.883"
"340","강서구","강서로17가길","일반도로","국지도로","소로","6m미만","37.534720703806","126.843717756051","서울 강서구 강서로17가길","1","성공","2026-04-20 11:18:02.883"
"341","강서구","강서로17길","일반도로","국지도로","소로2류","폭8-10m","37.5324944312625","126.84156043687","서울 강서구 강서로17길","1","성공","2026-04-20 11:18:02.887"
"342","강서구","강서로17나길","일반도로","국지도로","소로","6m미만","37.5349357627018","126.842692464814","서울 강서구 강서로17나길","1","성공","2026-04-20 11:18:02.887"
"343","강서구","강서로17다길","일반도로","국지도로","소로","6m미만","37.5333227181772","126.842164095765","서울 강서구 강서로17다길","1","성공","2026-04-20 11:18:02.887"
"344","강서구","강서로17라길","일반도로","국지도로","소로","6m미만","37.5329923684222","126.840722718344","서울 강서구 강서로17라길","1","성공","2026-04-20 11:18:02.887"
"345","강서구","강서로18가길","일반도로","국지도로","소로","6m미만","37.534922832889","126.846492034249","서울 강서구 강서로18가길","1","성공","2026-04-20 11:18:02.887"
"346","강서구","강서로18길","일반도로","국지도로","소로","6m미만","37.5348810963774","126.849556914871","서울 강서구 강서로18길","1","성공","2026-04-20 11:18:02.887"
"347","강서구","강서로18나길","일반도로","국지도로","소로","6m미만","37.5350599214758","126.846874853543","서울 강서구 강서로18나길","1","성공","2026-04-20 11:18:02.887"
"348","강서구","강서로18다길","일반도로","국지도로","소로","6m미만","37.5351976380564","126.847256541533","서울 강서구 강서로18다길","1","성공","2026-04-20 11:18:02.887"
"349","강서구","강서로18라길","일반도로","국지도로","소로","6m미만","37.5354723528337","126.848024675192","서울 강서구 강서로18라길","1","성공","2026-04-20 11:18:02.887"
"350","강서구","강서로18마길","일반도로","국지도로","소로","6m미만","37.5357611740867","126.848836459399","서울 강서구 강서로18마길","1","성공","2026-04-20 11:18:02.888"
"351","강서구","강서로18바길","일반도로","국지도로","소로","6m미만","37.536031084855","126.849590131868","서울 강서구 강서로18바길","1","성공","2026-04-20 11:18:02.892"
"352","강서구","강서로18아길","일반도로","국지도로","소로","6m미만","37.5359105175197","126.851286851073","서울 강서구 강서로18아길","1","성공","2026-04-20 11:18:02.892"
"353","강서구","강서로19길","일반도로","국지도로","소로","6m미만","37.5339410793879","126.845231169545","서울 강서구 강서로19길","1","성공","2026-04-20 11:18:02.892"
"354","강서구","강서로20길","일반도로","국지도로","소로","6m미만","37.5343048900014","126.84556520281","서울 강서구 강서로20길","1","성공","2026-04-20 11:18:02.892"
"355","강서구","강서로23길","일반도로","국지도로","소로","6m미만","37.5380726048409","126.842633714645","서울 강서구 강서로23길","1","성공","2026-04-20 11:18:02.892"
"356","강서구","강서로24길","일반도로","국지도로","소로","6m미만","37.5388766144513","126.844506324904","서울 강서구 강서로24길","1","성공","2026-04-20 11:18:02.892"
"357","강서구","강서로26길","일반도로","국지도로","소로","6m미만","37.5397441616435","126.844077383942","서울 강서구 강서로26길","1","성공","2026-04-20 11:18:02.892"
"358","강서구","강서로27길","일반도로","국지도로","소로","6m미만","37.5390020014197","126.840696697758","서울 강서구 강서로27길","1","성공","2026-04-20 11:18:02.892"
"359","강서구","강서로29길","일반도로","국지도로","소로2류","폭8-10m","37.5388945979577","126.839363248162","서울 강서구 강서로29길","1","성공","2026-04-20 11:18:02.892"
"360","강서구","강서로31길","일반도로","국지도로","소로","6m미만","37.5393668763373","126.839146007381","서울 강서구 강서로31길","1","성공","2026-04-20 11:18:02.892"
"361","강서구","강서로33가길","일반도로","국지도로","소로","6m미만","37.5436044802892","126.837650834213","서울 강서구 강서로33가길","1","성공","2026-04-20 11:18:02.897"
"362","강서구","강서로33길","일반도로","국지도로","소로","6m미만","37.5413093894375","126.836752632606","서울 강서구 강서로33길","1","성공","2026-04-20 11:18:02.897"
"363","강서구","강서로34길","일반도로","국지도로","소로","6m미만","37.5431230291422","126.841126743172","서울 강서구 강서로34길","1","성공","2026-04-20 11:18:02.897"
"364","강서구","강서로35길","일반도로","국지도로","소로","6m미만","37.5426320242554","126.836014701261","서울 강서구 강서로35길","1","성공","2026-04-20 11:18:02.897"
"365","강서구","강서로36길","일반도로","국지도로","소로","6m미만","37.5437547688492","126.839829545026","서울 강서구 강서로36길","1","성공","2026-04-20 11:18:02.897"
"366","강서구","강서로37길","일반도로","국지도로","소로","6m미만","37.5436180232718","126.835199407237","서울 강서구 강서로37길","1","성공","2026-04-20 11:18:02.897"
"367","강서구","강서로39길","일반도로","국지도로","소로3류","폭6-8m","37.5441952443754","126.836265539304","서울 강서구 강서로39길","1","성공","2026-04-20 11:18:02.897"
"368","강서구","강서로41길","일반도로","국지도로","소로","6m미만","37.5443416316693","126.83546972932","서울 강서구 강서로41길","1","성공","2026-04-20 11:18:02.897"
"369","강서구","강서로43길","일반도로","국지도로","소로3류","폭6-8m","37.547016194278","126.834788282975","서울 강서구 강서로43길","1","성공","2026-04-20 11:18:02.897"
"370","강서구","강서로45가길","일반도로","국지도로","소로","6m미만","37.5465377060772","126.835521030033","서울 강서구 강서로45가길","1","성공","2026-04-20 11:18:02.897"
"371","강서구","강서로45길","일반도로","국지도로","소로3류","폭6-8m","37.5493813643271","126.832077875833","서울 강서구 강서로45길","1","성공","2026-04-20 11:18:02.902"
"372","강서구","강서로45나길","일반도로","국지도로","소로3류","폭6-8m","37.5493908673786","126.835629961743","서울 강서구 강서로45나길","1","성공","2026-04-20 11:18:02.902"
"373","강서구","강서로45다길","일반도로","국지도로","소로","6m미만","37.5451752741025","126.83498097959","서울 강서구 강서로45다길","1","성공","2026-04-20 11:18:02.902"
"374","강서구","강서로45라길","일반도로","국지도로","소로","6m미만","37.5492869909434","126.83415407965","서울 강서구 강서로45라길","1","성공","2026-04-20 11:18:02.902"
"375","강서구","강서로46길","일반도로","국지도로","소로3류","폭6-8m","37.5508036918891","126.838744927972","서울 강서구 강서로46길","1","성공","2026-04-20 11:18:02.902"
"376","강서구","강서로47가길","일반도로","국지도로","소로3류","폭6-8m","37.5517495638086","126.835547488378","서울 강서구 강서로47가길","1","성공","2026-04-20 11:18:02.902"
"377","강서구","강서로47길","일반도로","국지도로","소로1류","폭10-12m","37.5531202090817","126.831239727011","서울 강서구 강서로47길","1","성공","2026-04-20 11:18:02.902"
"378","강서구","강서로47나길","일반도로","국지도로","소로3류","폭6-8m","37.5517749870751","126.834912674977","서울 강서구 강서로47나길","1","성공","2026-04-20 11:18:02.902"
"379","강서구","강서로47다길","일반도로","국지도로","소로","6m미만","37.5515793844217","126.834143907686","서울 강서구 강서로47다길","1","성공","2026-04-20 11:18:02.902"
"380","강서구","강서로47라길","일반도로","국지도로","소로","6m미만","37.5512520276796","126.832721446274","서울 강서구 강서로47라길","1","성공","2026-04-20 11:18:02.902"
"381","강서구","강서로47마길","일반도로","국지도로","소로","6m미만","37.5512731351227","126.831787093","서울 강서구 강서로47마길","1","성공","2026-04-20 11:18:02.906"
"382","강서구","강서로47바길","일반도로","국지도로","소로","6m미만","37.552225152928","126.830104855902","서울 강서구 강서로47바길","1","성공","2026-04-20 11:18:02.906"
"383","강서구","강서로48길","일반도로","국지도로","소로","6m미만","37.5525296773669","126.838112103761","서울 강서구 강서로48길","1","성공","2026-04-20 11:18:02.906"
"384","강서구","강서로50길","일반도로","국지도로","중로2류","폭15-20m","37.5551067336773","126.839450002612","서울 강서구 강서로50길","1","성공","2026-04-20 11:18:02.906"
"385","강서구","강서로52길","일반도로","국지도로","소로3류","폭6-8m","37.5576203629688","126.840935936809","서울 강서구 강서로52길","1","성공","2026-04-20 11:18:02.906"
"386","강서구","강서로54길","일반도로","국지도로","소로","6m미만","37.5588897909498","126.841683950993","서울 강서구 강서로54길","1","성공","2026-04-20 11:18:02.906"
"387","강서구","강서로56가길","일반도로","국지도로","중로2류","폭15-20m","37.5634589102897","126.840871571998","서울 강서구 강서로56가길","1","성공","2026-04-20 11:18:02.906"
"388","강서구","강서로56길","일반도로","국지도로","중로1류","폭20-25m","37.5593158977859","126.841904880463","서울 강서구 강서로56길","1","성공","2026-04-20 11:18:02.906"
"389","강서구","강서로56나길","일반도로","국지도로","중로2류","폭15-20m","37.5626583164118","126.842237257063","서울 강서구 강서로56나길","1","성공","2026-04-20 11:18:02.906"
"390","강서구","강서로5가길","일반도로","국지도로","소로","6m미만","37.5290783255953","126.846154995757","서울 강서구 강서로5가길","1","성공","2026-04-20 11:18:02.906"
