구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,업종,건물용도명,총층수,연면적,건물나이_2026,AHP_전체변수,EWM_전체변수,AHP순위,EWM순위,순위차_EWM-AHP
중구,서소문동,정동스테이25(JEONGDONG STAY 25),2024,0.3718,2,0.0,1.3293120501244582,0.1011,0.7,37.56106147,126.97459289,관광숙박업,제2종근린생활시설,10,1348.48,2,26.219636643512047,6.197133480574107,2980,3696,716
중구,소공동,크라운파크 호텔 서울 명동,1971,0.1867,7,71.4,1.3237147044676525,0.1766,0.85,37.56101578,126.9799895,관광숙박업,"업무시설, 근린생활시설, 관광숙박시설",18,10258.0,55,31.230482626112416,13.20210110601153,2304,1525,-779
중구,황학동,호스텔 소우재,1984,0.192,51,82.4,1.6453061451866118,0.158,1.0,37.56418869,127.0203495,관광숙박업,근린생활시설(소매점),4,301.52,42,37.319824755109416,15.690989562098205,1497,696,-801
중구,회현동,호텔블리스Ⅱ,2025,0.0959,4,100.0,0.2089589163222533,0.1,0.08,37.55663789,126.9831709,관광숙박업,숙박시설,7,468.0,1,11.662975110842178,6.852419150385123,4120,3559,-561
중구,회현동,보코 언 아이에이치지 호텔,1979,0.2452,3,33.3,1.3516741604732871,0.1652,0.12,37.5557044,126.97785909,관광숙박업,숙박시설,21,26031.0,47,17.045053692556415,9.001717455474731,3849,2995,-854
중구,명동,유스테이호스텔(U-STAY HOSTEL),1964,0.1198,19,52.6,1.7645098267806796,0.1866,0.7,37.56011013,126.98486327,관광숙박업,숙박시설,6,398.0,62,26.240392135678835,11.690224097474635,2978,2137,-841
중구,을지로5가,나인트리 바이 파르나스 서울 동대문,2019,0.3749,26,76.9,0.8946039777841406,0.1079,0.7,37.56386326,127.00211965,관광숙박업,관광숙박시설,23,8872.0,7,34.01054195339997,12.897530926762112,1947,1649,-298
중구,남대문로2가,스탠포드호텔 명동,2021,0.1867,6,33.3,5.676753802268282,0.105,0.08,37.56189911,126.98190996,관광숙박업,"숙박시설,판매시설,근린생활시설",22,12100.0,5,16.905852524394753,12.047954559479148,3860,1990,-1870
중구,신당동,케이그랜드호텔 DDP,1971,0.1001,4,0.0,2.25044254165524,0.4535,0.55,37.56571746,127.0106231,관광숙박업,숙박시설,7,294.0,55,23.26452726832631,10.490208132250215,3318,2519,-799
중구,주교동,zip 1972 hostel,1963,0.2365,9,22.2,1.2918251737361308,0.188,1.0,37.56535668,126.99747477,관광숙박업,"근린생활시설,교육연구시설,관광숙박시설",3,179.0,63,32.19996675016421,10.104263751126751,2187,2628,441
중구,충무로3가,스테이모드,1965,0.067,3,0.0,1.6193781504839415,0.1851,0.7,37.55941767,126.98975855,관광숙박업,관광숙박시설(호스텔),4,276.52,61,18.788423980674832,7.251642538724405,3723,3468,-255
중구,을지로5가,미리네 스테이,2022,0.3749,7,57.1,0.3809454909338458,0.1036,0.08,37.56263589,127.00240658,관광숙박업,숙박시설,4,89.0,4,19.235236142234392,5.763008431009744,3682,3781,99
중구,을지로7가,스테이 쉼,1996,0.2656,22,90.9,0.4102843945441133,0.1408,0.85,37.56263015,127.00804487,관광숙박업,숙박시설,6,179.0,30,33.92753423357874,12.154987198848229,1961,1953,-8
중구,명동,무드온 명동,1956,0.1153,7,14.3,1.155343917473199,0.48,1.0,37.56042879,126.98317648,관광숙박업,"영업, 점포",4,289.69,70,32.67597053458922,12.195200136733515,2127,1931,-196
중구,남산동,더큐브 호텔,2003,0.1408,0,0.0,0.0425596144187959,0.1308,0.85,37.55609169,126.98541188,외국인관광도시민박업,근린생활시설및단독주택,4,870.63,23,19.76058557465158,4.558034797489446,3638,3998,360
중구,황학동,SINDANG GRAND JOY 호스텔,1955,0.1457,25,84.0,0.2986770404591526,0.9051,0.7,37.56332856,127.01860099,관광숙박업,관광숙박시설(호스텔),2,200.2,71,42.49898518043955,19.316761279871958,830,95,-735
중구,태평로1가,글로카로카호스텔,1971,0.4735,2,0.0,0.041672696400568,0.1766,0.55,37.56555219,126.97585864,관광숙박업,"호텔, 관람집회시설, 근린생활시설, 업무시설",26,2280.0,55,29.357000196386895,7.744012980885051,2570,3345,775
중구,서소문동,ENA 스위트 호텔,2017,0.412,3,0.0,0.3113518165376857,0.1108,0.18,37.55956061,126.97310353,관광숙박업,숙박시설(관광호텔),28,14134.9,9,18.242101382844,5.458788744770024,3771,3856,85
중구,남대문로4가,호텔 그레이스리 서울,2018,0.2774,3,100.0,1.0595929651036675,0.1094,0.25,37.55884724,126.97618148,관광숙박업,업무시설,26,17909.0,8,23.05400054082308,11.453235745285285,3347,2208,-1139
중구,광희동,더 페이즈,2018,0.3471,21,100.0,0.6931471805599453,0.1094,1.0,37.56088977,127.00776838,관광숙박업,숙박시설,5,168.0,8,39.191386979582575,12.836498500505272,1244,1676,432
중구,을지로5가,머큐어 앰배서더 서울 동대문(MERCURE AMBASSADOR SEOUL DONGDAEMUN),2021,0.3441,31,58.1,0.9496384970203852,0.105,0.25,37.56466188,127.00107824,관광숙박업,"관광호텔,근린생활시설",24,1382005.0,5,25.840717126139822,60.774799059866744,3029,1,-3028
중구,무학동,로밍 타이거,1991,0.1787,28,82.1,0.6554068525770982,0.148,0.7,37.56131454,127.01446136,관광숙박업,숙박시설,6,225.0,35,28.404802553539753,11.7242265682741,2694,2120,-574
중구,남산동,어반 스위트 스테이 (Urban Suite Stay),2001,0.1313,0,0.0,1.13560085803745,0.1337,0.12,37.55599413,126.98473806,관광숙박업,근린생활시설,6,221.0,25,8.124815046891698,3.404954967694615,4214,4118,-96
중구,충무로3가,MOREN SEOUL MYEONGDONG,1955,0.0743,1,0.0,1.519252194795509,0.4817,0.7,37.55945274,126.99012549,관광숙박업,"근린생활시설, 위락시설",5,210.0,71,24.896893617411504,10.357695794184615,3148,2560,-588
중구,인현동,이랑 스테이,1971,0.067,22,54.5,0.0994449297057108,0.4535,0.85,37.5614873,126.9924598,관광숙박업,숙박시설,6,70.0,55,30.217740460317756,12.909740216677964,2459,1646,-813
중구,을지로6가,하이 동대문 호스텔,1961,0.2423,25,60.0,1.8674258023017924,0.4712,1.0,37.5646535,127.00666628,관광숙박업,숙박시설,6,243.0,65,42.7593890720693,17.082873644523232,802,366,-436
중구,을지로5가,안온 스테이,1968,0.3564,14,64.3,0.1943595353534336,0.1808,0.08,37.56281707,127.001911,관광숙박업,숙박시설,7,124.0,58,22.723455911632094,8.5838452074549,3378,3126,-252
중구,명동,하이 서울 호스텔 명동 명동 웨스트,1967,0.078,4,0.0,0.481258947477698,0.1823,0.12,37.55926806,126.98767512,관광숙박업,"근린생활시설, 사무실, 숙박시설",8,159.0,59,7.756485551337421,4.129872095228251,4218,4044,-174
중구,황학동,유어모먼트,1995,0.2774,15,73.3,0.1725257551322526,0.1422,0.85,37.56647742,127.02231807,관광숙박업,"근린생활시설, 관광숙박시설(호스텔)",5,104.0,31,32.26943045256064,10.456311193775125,2179,2528,349
중구,중림동,라서울 스테이,1963,0.4552,25,76.0,1.1301819904368455,0.3278,0.18,37.55608468,126.96814345,관광숙박업,"영업용, 대중음식점, 숙박시",5,100.0,63,33.91139498066551,13.218609828607297,1964,1519,-445
중구,명동,하이 서울 호스텔,1961,0.0858,24,20.8,0.3457963134963362,0.6113,0.7,37.5583226,126.98161125,관광숙박업,근린생활시설,5,181.0,65,29.477256998724215,12.815621624024045,2551,1689,-862
중구,북창동,한 스위트 서울,1969,0.2597,14,100.0,0.5684437020589881,0.1794,1.0,37.55960572,126.97683678,관광숙박업,"제2종근린생활시설, 근린생활시설",10,541.0,57,38.37482629406235,14.166010816556282,1347,1189,-158
중구,충무로2가,올스테이인,1955,0.0473,3,0.0,2.841286274533761,0.4817,0.25,37.55898959,126.98911126,관광숙박업,관광숙박시설,3,272.0,71,17.71542090715593,10.197963772386366,3805,2602,-1203
중구,충무로3가,트레블로지 명동 남산,1990,0.0799,2,0.0,1.3201915862543043,0.1494,0.08,37.55981918,126.98998281,관광숙박업,호텔,16,5164.0,36,6.705955971979639,4.828456936563598,4232,3964,-268
중구,남대문로5가,스테이 한가온 명동,1967,0.341,6,0.0,0.6931471805599453,0.4606,0.08,37.55543671,126.97494606,관광숙박업,숙박시설,3,112.0,59,22.55147144565754,7.7122082522202,3409,3353,-56
중구,충무로4가,제이빌스,2006,0.122,2,0.0,1.0543572796640688,0.1265,0.7,37.55987697,126.99371678,관광숙박업,숙박시설,7,100.0,20,17.640907444112422,5.3969927121262975,3810,3876,66
중구,다동,호텔 미드시티 명동,1970,0.3502,2,0.0,0.0714589639821449,0.178,0.35,37.56491356,126.98031531,관광숙박업,"근린생활시설, 관광숙박시설",10,6314.0,56,21.132750502406758,5.541145304679791,3529,3842,313
중구,명동,헨나호텔서울명동,2021,0.0818,4,0.0,0.4909442532121617,0.105,0.12,37.55927368,126.98753085,관광숙박업,관광호텔,9,3171.0,5,4.627139869015055,2.326691446404797,4243,4216,-27
중구,을지로3가,아르보 스테이,1931,0.0858,32,65.6,0.3669189783089517,0.6692,0.25,37.56344317,126.99317659,관광숙박업,숙박시설,3,143.0,95,27.806091869348222,15.256668464645479,2775,818,-1957
중구,필동,라임스테이 명동 호스텔,1967,0.1867,2,0.0,0.0266682470821613,0.1823,0.45,37.55847797,126.99426166,관광숙박업,숙박시설,6,142.0,59,16.848572971391164,4.857799797001887,3864,3954,90
중구,충무로2가,호스텔 고울,1989,0.078,3,0.0,0.0386148361277795,0.1509,0.04,37.56006354,126.98895997,관광숙박업,근린생활시설,8,42.0,37,4.4265434658494955,2.4170545639339185,4244,4210,-34
중구,주교동,먼슬리브 을지로 광장시장 호텔 스테이[Monthliv Euljiro Gwangjang Market Hotel Stay],1998,0.2834,27,74.1,0.6931471805599453,0.138,0.7,37.56590912,126.99838824,관광숙박업,숙박시설,6,314.0,28,31.225317768594675,11.37399768551923,2305,2238,-67
중구,서소문동,THE VILLA 23,2024,0.3656,2,0.0,1.0620228412358177,0.1011,0.7,37.56112681,126.97475999,관광숙박업,제2종근린생활시설,15,1144.31,2,25.751213762405005,6.246835827655402,3036,3677,641
중구,황학동,FRGE (에프알지이),2025,0.2139,73,79.5,0.0281312502503589,0.1,1.0,37.56738069,127.02003395,관광숙박업,"근린생활시설, 관광숙박시설",6,416.26,1,35.072285336660315,13.767676626095582,1793,1322,-471
중구,충무로2가,트래비스타 호스텔,2024,0.0706,4,0.0,0.2647841083585263,0.1011,0.7,37.55986394,126.98891523,관광숙박업,관광숙박시설,12,1154.53,2,13.92138484845575,4.1751421702150004,4042,4036,-6
중구,명동,HISTAY HOSTEL,1968,0.129,0,0.0,1.4455626827148471,0.1808,0.08,37.56027363,126.98140792,관광숙박업,"영업, 근린생활시설, 사무실, 숙박시설",7,780.14,58,9.739232351993676,4.956276288835257,4179,3942,-237
중구,명동,르메르디앙 서울 명동,2022,0.0838,9,11.1,0.5121362399431111,0.1036,1.0,37.55896817,126.98192631,관광숙박업,"관광숙박시설,판매시설,제2종근린생활시설",20,20544.0,4,21.41674943190334,7.949379634992382,3503,3301,-202
중구,명동,MOK HOSTEL,1954,0.078,7,42.9,1.1668880572200644,0.2009,0.45,37.55934315,126.98332654,관광숙박업,근린생활시설,7,1269.41,72,18.656157301214378,9.09357078851232,3740,2964,-776
중구,남산동,올리브 호스텔,1993,0.1408,0,0.0,2.677441572623574,0.4148,0.85,37.55561712,126.98432036,관광숙박업,숙박시설,5,421.0,33,28.717866638285344,10.91224014928342,2652,2406,-246
중구,회현동,남산스토리 나인,1990,0.2112,0,0.0,0.0192578166044145,0.42,0.25,37.5530029,126.97995879,관광숙박업,"관광숙박시설(호스텔), 근린생활시설",5,535.0,36,17.946188323435127,5.914556992434733,3790,3754,-36
중구,저동,주)조선호텔앤리조트 포포인츠 조선 명동,2020,0.1735,2,0.0,0.4075593497112791,0.1065,0.08,37.56283151,126.98864042,관광숙박업,숙박시설(관광호텔),29,20570.0,6,7.505277325690694,4.533669463333964,4222,4000,-222
중구,을지로4가,코스모하버 인 명동2,1976,0.1787,42,64.3,0.6087088614133708,0.1694,0.25,37.56414615,126.99675538,관광숙박업,"제1종근린생활시설, 제2종근린생활시설, 숙박시설",6,221.0,50,21.007963418714425,10.572618505195363,3543,2501,-1042
중구,황학동,모먼트맨션,1990,0.2029,47,89.4,1.4319548452276067,0.1494,1.0,37.56394721,127.02058063,관광숙박업,"근린생활시설,관광숙박시설",5,189.0,36,37.38992194366853,15.433461906575582,1483,766,-717
중구,필동,G3호텔,2020,0.129,12,41.7,0.0285363072649343,0.1065,0.08,37.55907589,126.9921215,관광숙박업,숙박시설,23,427.0,6,9.231259091733595,5.6101082323990195,4199,3826,-373
중구,만리동,유에이치 스위트 더 서울,2019,0.3471,27,63.0,0.5933967777928858,0.1079,1.0,37.55355582,126.96738568,관광숙박업,"제2종근린생활시설, 관광숙박시설",13,627.0,7,36.66646038189334,11.748559589370046,1584,2108,524
중구,남산동,보로인 명동,1986,0.1607,0,0.0,2.0880996044229505,0.4272,0.85,37.55514884,126.98432696,관광숙박업,관광숙박시설,3,262.0,40,29.20635329677615,10.393176715262893,2583,2553,-30
중구,남학동,홈즈레드 명동,2018,0.0918,0,0.0,0.6931471805599453,0.1094,0.7,37.55807414,126.99051213,관광숙박업,관광호텔,16,5464.0,8,15.366921740177986,5.194633348760099,3967,3905,-62
중구,을지로6가,노보텔 앰배서더 서울 동대문 호텔,2018,0.3842,12,66.7,0.3220202100326725,0.1094,0.08,37.56352003,127.00356135,관광숙박업,"관광호텔,가족호텔,근린생활시설",25,24505.0,8,21.218475039000843,9.290350896809004,3522,2897,-625
중구,회현동,주)조선호텔앤리조트 레스케이프,2018,0.1867,41,75.6,0.2297880940328783,0.1094,0.85,37.55715446,126.97870364,관광숙박업,"숙박시설(관광호텔),판매시설",33,27476.0,8,30.02401482756825,14.441897556837427,2486,1091,-1395
중구,충무로2가,호텔롯데 엘세븐명동,2015,0.1198,24,79.2,0.8695457190507778,0.1136,0.7,37.55861521,126.98619248,관광숙박업,"관광호텔,근린생활시설",22,15016.0,11,24.761715840360253,12.280257428168294,3162,1890,-1272
중구,을지로5가,라마다 바이 윈덤 서울 동대문 (RAMADA BY WYNDHAM SEOUL DONGDAEMUN),2006,0.3564,22,86.4,0.780879174428781,0.1265,0.7,37.56322588,127.00182446,관광숙박업,관광숙박시설,17,12469.0,20,34.35696256638631,13.079898013097202,1900,1584,-316
중구,광희동,케이 게스트하우스 동대문프리미엄점,2008,0.3873,32,81.2,2.688099414682861,0.1237,0.18,37.56094517,127.00596078,관광숙박업,업무시설,13,993.0,18,28.78375855014928,13.163252564131856,2646,1541,-1105
중구,광희동,96번지,1988,0.2685,24,58.3,0.9088557533866368,0.1523,0.7,37.56206664,127.0089649,관광숙박업,"근린생활시설, 숙박시설",8,409.0,38,30.125070231109756,11.072522534858432,2472,2354,-118
중구,남대문로4가,코트야드 메리어트 서울 명동,2016,0.2774,10,50.0,0.8166206081401566,0.1122,0.25,37.55844079,126.97613718,관광숙박업,관광숙박시설,25,31836.0,10,19.477748987520606,9.448848904949655,3659,2860,-799
중구,을지로5가,트레블로지 동대문 호텔,2016,0.3287,41,80.5,0.5931547759524908,0.1122,0.85,37.563663,127.00109712,관광숙박업,숙박시설(관광호텔),24,8176.0,10,36.074376954867446,14.275789699040093,1649,1160,-489
중구,필동,픽셀스테이 명동점,1995,0.1065,2,0.0,0.3039956479433046,0.1422,0.7,37.55888617,126.99138527,관광숙박업,"숙박시설(호스텔),근린생활시설",6,306.0,31,16.835353420309403,4.78153529835153,3866,3972,106
중구,명동,호텔 28,1972,0.1658,14,57.1,1.3130221600135648,0.4518,0.35,37.56160377,126.98318249,관광숙박업,"소매점,일반음식점,숙박시설,사무소",6,4669.0,54,26.19740072009617,12.630106982091036,2982,1757,-1225
중구,명동,호텔스카이파크명동Ⅱ,1995,0.1947,26,73.1,2.1351521486938414,0.1422,0.85,37.56217058,126.98426358,관광숙박업,"관광숙박시설,근린생활시설",25,7112.0,31,32.578417307357476,15.101848998408132,2143,871,-1272
중구,명동,알로프트서울명동호텔,2016,0.1153,6,0.0,0.9245514488815216,0.1122,0.7,37.55952462,126.98113677,관광숙박업,관광숙박시설(관광호텔),25,12964.0,10,17.205089721129134,7.017777071543819,3839,3515,-324
중구,남산동,원투쓰리호스텔,1996,0.129,0,0.0,2.6556884490078847,0.1408,0.12,37.55587082,126.98398358,관광숙박업,숙박시설,6,386.0,30,10.136916211499985,5.414084043631856,4167,3868,-299
중구,쌍림동,영빈호텔,1993,0.4244,25,80.0,0.4660897299245992,0.1451,0.85,37.56030545,127.00475169,관광숙박업,"근린생활시설, 관광숙박시설(호스텔)",8,3109.0,33,39.48229335508118,12.758352260782319,1199,1705,506
중구,을지로6가,호텔 스카이파크 킹스타운 동대문지점,1996,0.2112,8,75.0,2.502938151671187,0.1408,0.12,37.56589354,127.00694427,관광숙박업,"판매시설,숙박시설",29,25758.0,30,19.824373325597083,12.827833418297793,3633,1682,-1951
중구,초동,나인트리 바이 파르나스 서울 명동Ⅱ,2017,0.122,25,48.0,0.6931471805599453,0.1108,0.25,37.5615963,126.99013673,관광숙박업,관광숙박시설(관광호텔),22,25608.0,9,14.319999492012903,9.153170913226983,4023,2945,-1078
중구,남산동,남산호스텔,1987,0.1482,0,0.0,2.978187963903081,0.1536,0.12,37.5553408,126.98379252,관광숙박업,관광숙박시설(호스텔),6,999.0,39,11.781688705591117,6.224697997481091,4117,3685,-432
중구,저동,G2 호텔,1976,0.1001,9,66.7,1.85077964762718,0.1694,0.08,37.56060529,126.98968153,관광숙박업,관광숙박시설,17,6601.0,50,14.651482055020143,10.230071436258388,4003,2593,-1410
중구,남산동,오요 5 롯지B (OYO 5 Lodge B),1963,0.1086,1,100.0,1.5410659661456148,0.4676,0.7,37.55646209,126.98424233,관광숙박업,"근린생활시설,관광숙박시설",3,167.0,63,33.434162426911875,15.375359453674822,2024,782,-1242
중구,남산동,오요5 롯지A(OYO 5 Lodge A),1963,0.1108,1,100.0,1.4914374618404542,0.4676,0.12,37.55634977,126.98417952,관광숙박업,관광숙박시설(호스텔),3,279.0,63,23.34778970848419,13.226899946205489,3309,1514,-1795
중구,쌍림동,호텔더디자이너스 디디피,2017,0.4182,29,65.5,0.6931471805599453,0.1108,0.85,37.56105995,127.00331236,관광숙박업,관광숙박시설,22,2965.0,9,37.41760860335195,12.714000085835892,1481,1723,242
중구,북창동,호텔 토마스 명동,2018,0.2452,23,60.9,0.2050498078715107,0.1094,0.85,37.56039746,126.97757525,관광숙박업,숙박시설(관광호텔),15,6027.0,8,29.4590064455723,10.40814125142426,2555,2547,-8
중구,남산동,호텔룩홈,2012,0.1506,5,60.0,0.017241806434506,0.1179,0.85,37.55558838,126.9850216,관광숙박업,관광숙박시설,4,485.0,14,24.576631900162102,7.759198153269123,3183,3343,160
중구,명동,사보이호텔,1957,0.067,21,76.2,0.5986563371390229,0.1966,0.08,37.55897352,126.98351716,관광숙박업,"호텔, 근린생활시설",9,4830.0,69,14.55510642487154,9.925894294584465,4008,2695,-1313
중구,명동,메트로호텔,1960,0.2002,8,50.0,1.036539860025732,0.1922,0.35,37.56237712,126.98294095,관광숙박업,"영업, 근린생활시설",10,4275.0,66,21.614558445100677,9.56372048173431,3491,2823,-668
중구,예장동,오리엔스 호텔 앤 레지던스,2002,0.113,0,0.0,1.0986122886681098,0.1322,0.85,37.55730627,126.99049245,관광숙박업,호텔,9,10422.0,24,20.12346159894086,6.516270880453208,3607,3612,5
중구,충무로2가,이비스 스타일 앰배서더 서울 명동,2015,0.0551,15,26.7,1.2881257692367702,0.1136,0.7,37.55893191,126.98857126,관광숙박업,호텔,24,7407.0,11,18.141317947351084,9.031088949143461,3779,2983,-796
중구,충무로3가,홉인 서울 명동 (HOP INN SEOUL MYEONGDONG),2015,0.1001,33,75.8,0.0516500095542754,0.1136,1.0,37.56058087,126.99202564,관광숙박업,호텔,14,3384.0,11,28.513328847478125,11.668298254166197,2682,2141,-541
중구,충무로4가,호텔 도마,1976,0.192,15,53.3,0.0909717782057266,0.1694,0.45,37.55857874,126.99502482,관광숙박업,호텔,7,2312.0,50,21.65664394586613,8.49603825452599,3489,3149,-340
중구,을지로2가,트레블로지 명동 을지로 호텔,2015,0.1894,6,0.0,0.1177830356563834,0.1136,0.08,37.56386051,126.98858496,관광숙박업,호텔,19,9974.0,11,8.1677056906522,3.5058670230770965,4213,4108,-105
중구,오장동,모닝스카이호텔,2014,0.2423,9,33.3,2.712598247600114,0.115,0.85,37.5613481,126.99911036,관광숙박업,관광숙박시설,18,1130.0,12,29.460038300713485,11.208253791059846,2554,2311,-243
중구,예장동,하센영인호텔,2013,0.2894,0,0.0,0.0,0.1165,0.85,37.55378191,126.99241512,관광숙박업,호텔,5,1258.0,13,24.647356252260376,4.735318158826667,3173,3978,805
중구,남대문로5가,호텔마누,1985,0.3044,15,33.3,4.29898464197175,0.1565,0.7,37.55439108,126.97410212,관광숙박업,"관광호텔,근린생활시설",13,4321.0,41,33.14629731212111,13.980630532391963,2064,1244,-820
중구,명동,나인트리 바이 파르나스 서울 명동Ⅰ,1968,0.098,23,60.9,0.8744840006913605,0.1808,0.85,37.55883796,126.98523766,관광숙박업,"근린생활시설,관광숙박시설",17,6814.0,58,27.855134168789697,12.76365056171485,2767,1704,-1063
