그리드ID,주요구,주요법정동코드,주요법정동명,포함법정동수,그리드행,그리드열,기준면적_m2,기준면적_ha,전체건물수,상가수,상가연면적합계_m2,상가입체화재하중_분자,숙박시설수,숙박연면적합계_m2,숙박입체화재하중_분자,복합입체화재하중_분자,상가수_per_ha,숙박시설수_per_ha,상가연면적_per_ha,숙박연면적_per_ha,상가_입체화재하중밀도,숙박_입체화재하중밀도,복합_입체화재하중밀도,상가숙박_개수,상가숙박_개수_per_ha,건물데이터_0여부,중심위도,중심경도,x_min_EPSG5186,y_min_EPSG5186,x_max_EPSG5186,y_max_EPSG5186
G50K_R0028_C0125,강남구,1168011400,일원동,1,28,125,50000.0,5.0,13,1,556.5,99603.0,0,0.0,0.0,99603.0,0.2,0.0,111.3,0.0,1.99206,0.0,1.99206,1,0.2,N,37.484667,127.081088,207059.894716,542693.698139,207283.501514,542917.304937
G50K_R0028_C0126,강남구,1168011400,일원동,1,28,126,50000.0,5.0,14,1,1204.52,132804.0,0,0.0,0.0,132804.0,0.2,0.0,240.904,0.0,2.65608,0.0,2.65608,1,0.2,N,37.484666,127.083616,207283.501514,542693.698139,207507.108312,542917.304937
G50K_R0028_C0127,강남구,1168011400,일원동,2,28,127,50000.0,5.0,14,2,3680.99,105949.85,0,0.0,0.0,105949.85,0.4,0.0,736.198,0.0,2.118997,0.0,2.118997,2,0.4,N,37.484664,127.086144,207507.108312,542693.698139,207730.71511,542917.304937
G50K_R0028_C0128,강남구,1168011500,수서동,1,28,128,50000.0,5.0,13,1,59.52,8803.0,0,0.0,0.0,8803.0,0.2,0.0,11.904,0.0,0.17606,0.0,0.17606,1,0.2,N,37.484662,127.088673,207730.71511,542693.698139,207954.321907,542917.304937
G50K_R0028_C0130,강남구,1168011500,수서동,1,28,130,50000.0,5.0,26,2,846.36,2987.65,0,0.0,0.0,2987.65,0.4,0.0,169.272,0.0,0.059753,0.0,0.059753,2,0.4,N,37.484658,127.093729,208177.928705,542693.698139,208401.535503,542917.304937
G50K_R0028_C0131,강남구,1168011500,수서동,1,28,131,50000.0,5.0,25,5,1127.75,3903.6,0,0.0,0.0,3903.6,1.0,0.0,225.55,0.0,0.078072,0.0,0.078072,5,1.0,N,37.484656,127.096257,208401.535503,542693.698139,208625.142301,542917.304937
G50K_R0028_C0132,강남구,1168011500,수서동,1,28,132,50000.0,5.0,51,14,3542.1,9673.6,0,0.0,0.0,9673.6,2.8,0.0,708.42,0.0,0.193472,0.0,0.193472,14,2.8,N,37.484654,127.098786,208625.142301,542693.698139,208848.749098,542917.304937
G50K_R0028_C0133,강남구,1168011500,수서동,1,28,133,50000.0,5.0,8,1,198.83,640.0,0,0.0,0.0,640.0,0.2,0.0,39.766,0.0,0.0128,0.0,0.0128,1,0.2,N,37.484652,127.101314,208848.749098,542693.698139,209072.355896,542917.304937
G50K_R0028_C0135,강남구,1168011500,수서동,1,28,135,50000.0,5.0,2,1,18.66,18.66,0,0.0,0.0,18.66,0.2,0.0,3.732,0.0,0.000373,0.0,0.000373,1,0.2,N,37.484647,127.10637,209295.962694,542693.698139,209519.569492,542917.304937
G50K_R0028_C0136,강남구,1168011500,수서동,1,28,136,50000.0,5.0,2,1,788.97,788.97,0,0.0,0.0,788.97,0.2,0.0,157.794,0.0,0.015779,0.0,0.015779,1,0.2,N,37.484645,127.108899,209519.569492,542693.698139,209743.176289,542917.304937
G50K_R0028_C0142,송파구,1171010800,문정동,1,28,142,50000.0,5.0,81,20,13065.0,24507.94,0,0.0,0.0,24507.94,4.0,0.0,2613.0,0.0,0.490159,0.0,0.490159,20,4.0,N,37.48463,127.124068,210861.210278,542693.698139,211084.817076,542917.304937
G50K_R0028_C0143,송파구,1171010800,문정동,1,28,143,50000.0,5.0,91,15,10849.77,20737.58,0,0.0,0.0,20737.58,3.0,0.0,2169.954,0.0,0.414752,0.0,0.414752,15,3.0,N,37.484627,127.126596,211084.817076,542693.698139,211308.423874,542917.304937
G50K_R0028_C0144,송파구,1171010800,문정동,1,28,144,50000.0,5.0,112,18,9472.87,15289.46,0,0.0,0.0,15289.46,3.6,0.0,1894.574,0.0,0.305789,0.0,0.305789,18,3.6,N,37.484625,127.129124,211308.423874,542693.698139,211532.030671,542917.304937
G50K_R0028_C0145,송파구,1171010800,문정동,2,28,145,50000.0,5.0,68,13,8930.15,21149.79,0,0.0,0.0,21149.79,2.6,0.0,1786.03,0.0,0.422996,0.0,0.422996,13,2.6,N,37.484622,127.131653,211532.030671,542693.698139,211755.637469,542917.304937
G50K_R0029_C0054,영등포구,1156013300,대림동,1,29,54,50000.0,5.0,59,3,534.07,486.77,0,0.0,0.0,486.77,0.6,0.0,106.814,0.0,0.009735,0.0,0.009735,3,0.6,N,37.486669,126.90158,191183.812076,542917.304937,191407.418874,543140.911735
G50K_R0029_C0055,영등포구,1156013300,대림동,1,29,55,50000.0,5.0,33,11,16749.7,52099.03,9,3504.5,3504.5,55603.53,2.2,1.8,3349.94,700.9,1.041981,0.07009,1.112071,20,4.0,N,37.486671,126.904108,191407.418874,542917.304937,191631.025672,543140.911735
G50K_R0029_C0056,영등포구,1156013300,대림동,1,29,56,50000.0,5.0,0,0,0.0,0.0,2,497.09,497.09,497.09,0.0,0.4,0.0,99.418,0.0,0.009942,0.009942,2,0.4,Y,37.486673,126.906637,191631.025672,542917.304937,191854.632469,543140.911735
G50K_R0029_C0086,서초구,1165010100,방배동,1,29,86,50000.0,5.0,34,16,18374.0,33145.25,0,0.0,0.0,33145.25,3.2,0.0,3674.8,0.0,0.662905,0.0,0.662905,16,3.2,N,37.486709,126.982486,198339.229604,542917.304937,198562.836402,543140.911735
G50K_R0029_C0087,서초구,1165010100,방배동,1,29,87,50000.0,5.0,103,46,21897.03,40201.87,0,0.0,0.0,40201.87,9.2,0.0,4379.406,0.0,0.804037,0.0,0.804037,46,9.2,N,37.486709,126.985014,198562.836402,542917.304937,198786.4432,543140.911735
G50K_R0029_C0088,서초구,1165010100,방배동,1,29,88,50000.0,5.0,110,21,11234.8,16854.23,0,0.0,0.0,16854.23,4.2,0.0,2246.96,0.0,0.337085,0.0,0.337085,21,4.2,N,37.486709,126.987543,198786.4432,542917.304937,199010.049997,543140.911735
G50K_R0029_C0089,서초구,1165010100,방배동,1,29,89,50000.0,5.0,110,33,18459.4,32474.88,0,0.0,0.0,32474.88,6.6,0.0,3691.88,0.0,0.649498,0.0,0.649498,33,6.6,N,37.48671,126.990071,199010.049997,542917.304937,199233.656795,543140.911735
G50K_R0029_C0090,서초구,1165010100,방배동,1,29,90,50000.0,5.0,105,46,25608.83,51026.46,0,0.0,0.0,51026.46,9.2,0.0,5121.766,0.0,1.020529,0.0,1.020529,46,9.2,N,37.48671,126.992599,199233.656795,542917.304937,199457.263593,543140.911735
G50K_R0029_C0091,서초구,1165010100,방배동,1,29,91,50000.0,5.0,112,26,28046.06,53189.34,0,0.0,0.0,53189.34,5.2,0.0,5609.212,0.0,1.063787,0.0,1.063787,26,5.2,N,37.48671,126.995127,199457.263593,542917.304937,199680.870391,543140.911735
G50K_R0029_C0092,서초구,1165010100,방배동,1,29,92,50000.0,5.0,110,5,2011.93,4001.45,0,0.0,0.0,4001.45,1.0,0.0,402.386,0.0,0.080029,0.0,0.080029,5,1.0,N,37.48671,126.997656,199680.870391,542917.304937,199904.477188,543140.911735
G50K_R0029_C0094,서초구,1165010800,서초동,1,29,94,50000.0,5.0,61,3,2266.86,5896.18,0,0.0,0.0,5896.18,0.6,0.0,453.372,0.0,0.117924,0.0,0.117924,3,0.6,N,37.48671,127.002712,200128.083986,542917.304937,200351.690784,543140.911735
G50K_R0029_C0095,서초구,1165010800,서초동,1,29,95,50000.0,5.0,99,5,4235.77,8496.3,0,0.0,0.0,8496.3,1.0,0.0,847.154,0.0,0.169926,0.0,0.169926,5,1.0,N,37.48671,127.005241,200351.690784,542917.304937,200575.297582,543140.911735
G50K_R0029_C0096,서초구,1165010800,서초동,1,29,96,50000.0,5.0,81,17,12705.214,21651.39,0,0.0,0.0,21651.39,3.4,0.0,2541.0428,0.0,0.433028,0.0,0.433028,17,3.4,N,37.48671,127.007769,200575.297582,542917.304937,200798.904379,543140.911735
G50K_R0029_C0097,서초구,1165010800,서초동,1,29,97,50000.0,5.0,54,18,24639.81,49992.91,2,1257.02,1257.02,51249.93,3.6,0.4,4927.962,251.404,0.999858,0.02514,1.024999,20,4.0,N,37.48671,127.010297,200798.904379,542917.304937,201022.511177,543140.911735
G50K_R0029_C0098,서초구,1165010800,서초동,1,29,98,50000.0,5.0,63,18,27730.84,53139.85,0,0.0,0.0,53139.85,3.6,0.0,5546.168,0.0,1.062797,0.0,1.062797,18,3.6,N,37.486709,127.012826,201022.511177,542917.304937,201246.117975,543140.911735
G50K_R0029_C0099,서초구,1165010800,서초동,1,29,99,50000.0,5.0,63,24,40562.19,91646.2,0,0.0,0.0,91646.2,4.8,0.0,8112.438,0.0,1.832924,0.0,1.832924,24,4.8,N,37.486709,127.015354,201246.117975,542917.304937,201469.724773,543140.911735
G50K_R0029_C0100,서초구,1165010800,서초동,1,29,100,50000.0,5.0,98,16,7380.88,15017.86,0,0.0,0.0,15017.86,3.2,0.0,1476.176,0.0,0.300357,0.0,0.300357,16,3.2,N,37.486709,127.017882,201469.724773,542917.304937,201693.33157,543140.911735
G50K_R0029_C0101,서초구,1165010800,서초동,1,29,101,50000.0,5.0,71,27,28622.06,47408.39,0,0.0,0.0,47408.39,5.4,0.0,5724.412,0.0,0.948168,0.0,0.948168,27,5.4,N,37.486708,127.020411,201693.33157,542917.304937,201916.938368,543140.911735
G50K_R0029_C0102,서초구,1165010800,서초동,1,29,102,50000.0,5.0,68,21,15146.82,36561.1,0,0.0,0.0,36561.1,4.2,0.0,3029.364,0.0,0.731222,0.0,0.731222,21,4.2,N,37.486708,127.022939,201916.938368,542917.304937,202140.545166,543140.911735
G50K_R0029_C0103,서초구,1165010800,서초동,1,29,103,50000.0,5.0,44,14,9493.227,16789.787,0,0.0,0.0,16789.787,2.8,0.0,1898.6454,0.0,0.335796,0.0,0.335796,14,2.8,N,37.486707,127.025467,202140.545166,542917.304937,202364.151964,543140.911735
G50K_R0029_C0104,서초구,1165010800,서초동,1,29,104,50000.0,5.0,64,18,12615.25,21853.99,0,0.0,0.0,21853.99,3.6,0.0,2523.05,0.0,0.43708,0.0,0.43708,18,3.6,N,37.486707,127.027996,202364.151964,542917.304937,202587.758761,543140.911735
G50K_R0029_C0105,서초구,1165010800,서초동,1,29,105,50000.0,5.0,92,42,29045.66,48703.66,1,17684.38,17684.38,66388.04,8.4,0.2,5809.132,3536.876,0.974073,0.353688,1.327761,43,8.6,N,37.486706,127.030524,202587.758761,542917.304937,202811.365559,543140.911735
G50K_R0029_C0106,강남구,1168011800,도곡동,2,29,106,50000.0,5.0,68,27,23267.36,46584.89,1,1691.86,1691.86,48276.75,5.4,0.2,4653.472,338.372,0.931698,0.033837,0.965535,28,5.6,N,37.486705,127.033052,202811.365559,542917.304937,203034.972357,543140.911735
G50K_R0029_C0107,강남구,1168011800,도곡동,1,29,107,50000.0,5.0,112,27,16893.27,33380.41,0,0.0,0.0,33380.41,5.4,0.0,3378.654,0.0,0.667608,0.0,0.667608,27,5.4,N,37.486705,127.03558,203034.972357,542917.304937,203258.579155,543140.911735
G50K_R0029_C0108,강남구,1168011800,도곡동,1,29,108,50000.0,5.0,58,16,8768.67,18256.17,0,0.0,0.0,18256.17,3.2,0.0,1753.734,0.0,0.365123,0.0,0.365123,16,3.2,N,37.486704,127.038109,203258.579155,542917.304937,203482.185952,543140.911735
G50K_R0029_C0109,강남구,1168011800,도곡동,1,29,109,50000.0,5.0,32,7,7428.88,22735.65,0,0.0,0.0,22735.65,1.4,0.0,1485.776,0.0,0.454713,0.0,0.454713,7,1.4,N,37.486703,127.040637,203482.185952,542917.304937,203705.79275,543140.911735
G50K_R0029_C0110,강남구,1168011800,도곡동,1,29,110,50000.0,5.0,29,4,2903.86,7008.04,0,0.0,0.0,7008.04,0.8,0.0,580.772,0.0,0.140161,0.0,0.140161,4,0.8,N,37.486702,127.043165,203705.79275,542917.304937,203929.399548,543140.911735
G50K_R0029_C0111,강남구,1168011800,도곡동,1,29,111,50000.0,5.0,48,15,18196.24,38313.54,0,0.0,0.0,38313.54,3.0,0.0,3639.248,0.0,0.766271,0.0,0.766271,15,3.0,N,37.486701,127.045694,203929.399548,542917.304937,204153.006346,543140.911735
G50K_R0029_C0112,강남구,1168011800,도곡동,1,29,112,50000.0,5.0,16,1,237.6,237.6,0,0.0,0.0,237.6,0.2,0.0,47.52,0.0,0.004752,0.0,0.004752,1,0.2,N,37.4867,127.048222,204153.006346,542917.304937,204376.613143,543140.911735
G50K_R0029_C0113,강남구,1168011800,도곡동,1,29,113,50000.0,5.0,13,1,2625.22,2625.22,0,0.0,0.0,2625.22,0.2,0.0,525.044,0.0,0.052504,0.0,0.052504,1,0.2,N,37.486699,127.05075,204376.613143,542917.304937,204600.219941,543140.911735
G50K_R0029_C0117,강남구,1168010300,개포동,1,29,117,50000.0,5.0,21,1,514.8,514.8,0,0.0,0.0,514.8,0.2,0.0,102.96,0.0,0.010296,0.0,0.010296,1,0.2,N,37.486694,127.060864,205271.040334,542917.304937,205494.647132,543140.911735
G50K_R0029_C0120,강남구,1168010300,개포동,1,29,120,50000.0,5.0,16,1,1154.83,1154.83,0,0.0,0.0,1154.83,0.2,0.0,230.966,0.0,0.023097,0.0,0.023097,1,0.2,N,37.48669,127.068449,205941.860728,542917.304937,206165.467525,543140.911735
G50K_R0029_C0122,강남구,1168010300,개포동,1,29,122,50000.0,5.0,20,2,2219.44,2219.44,0,0.0,0.0,2219.44,0.4,0.0,443.888,0.0,0.044389,0.0,0.044389,2,0.4,N,37.486687,127.073505,206389.074323,542917.304937,206612.681121,543140.911735
G50K_R0029_C0125,강남구,1168011400,일원동,1,29,125,50000.0,5.0,4,0,0.0,0.0,1,249.48,249.48,249.48,0.0,0.2,0.0,49.896,0.0,0.00499,0.00499,1,0.2,N,37.486682,127.08109,207059.894716,542917.304937,207283.501514,543140.911735
G50K_R0029_C0126,강남구,1168011400,일원동,1,29,126,50000.0,5.0,3,1,4455.15,8730.0,0,0.0,0.0,8730.0,0.2,0.0,891.03,0.0,0.1746,0.0,0.1746,1,0.2,N,37.48668,127.083618,207283.501514,542917.304937,207507.108312,543140.911735
G50K_R0029_C0132,강남구,1168011500,수서동,1,29,132,50000.0,5.0,27,13,4885.4,104921.13,0,0.0,0.0,104921.13,2.6,0.0,977.08,0.0,2.098423,0.0,2.098423,13,2.6,N,37.486669,127.098788,208625.142301,542917.304937,208848.749098,543140.911735
G50K_R0029_C0134,강남구,1168011500,수서동,1,29,134,50000.0,5.0,25,3,4538.49,7628.17,0,0.0,0.0,7628.17,0.6,0.0,907.698,0.0,0.152563,0.0,0.152563,3,0.6,N,37.486664,127.103845,209072.355896,542917.304937,209295.962694,543140.911735
G50K_R0029_C0135,강남구,1168011500,수서동,1,29,135,50000.0,5.0,15,2,146.12,1591.62,0,0.0,0.0,1591.62,0.4,0.0,29.224,0.0,0.031832,0.0,0.031832,2,0.4,N,37.486662,127.106373,209295.962694,542917.304937,209519.569492,543140.911735
G50K_R0029_C0136,강남구,1168011500,수서동,1,29,136,50000.0,5.0,7,1,2446.47,2446.47,0,0.0,0.0,2446.47,0.2,0.0,489.294,0.0,0.048929,0.0,0.048929,1,0.2,N,37.48666,127.108901,209519.569492,542917.304937,209743.176289,543140.911735
G50K_R0029_C0138,송파구,1171010800,문정동,1,29,138,50000.0,5.0,8,1,985.76,985.76,1,16427.79,16427.79,17413.55,0.2,0.2,197.152,3285.558,0.019715,0.328556,0.348271,2,0.4,N,37.486655,127.113958,209966.783087,542917.304937,210190.389885,543140.911735
G50K_R0029_C0141,송파구,1171010800,문정동,1,29,141,50000.0,5.0,17,5,2289.09,5032.87,1,326.79,326.79,5359.66,1.0,0.2,457.818,65.358,0.100657,0.006536,0.107193,6,1.2,N,37.486647,127.121543,210637.60348,542917.304937,210861.210278,543140.911735
G50K_R0029_C0142,송파구,1171010800,문정동,1,29,142,50000.0,5.0,102,30,20712.194,42441.26,0,0.0,0.0,42441.26,6.0,0.0,4142.4388,0.0,0.848825,0.0,0.848825,30,6.0,N,37.486645,127.124071,210861.210278,542917.304937,211084.817076,543140.911735
G50K_R0029_C0143,송파구,1171010800,문정동,1,29,143,50000.0,5.0,86,19,11376.6,20168.52,0,0.0,0.0,20168.52,3.8,0.0,2275.32,0.0,0.40337,0.0,0.40337,19,3.8,N,37.486642,127.1266,211084.817076,542917.304937,211308.423874,543140.911735
G50K_R0029_C0144,송파구,1171010800,문정동,1,29,144,50000.0,5.0,80,8,6212.01,11053.97,0,0.0,0.0,11053.97,1.6,0.0,1242.402,0.0,0.221079,0.0,0.221079,8,1.6,N,37.486639,127.129128,211308.423874,542917.304937,211532.030671,543140.911735
G50K_R0029_C0145,송파구,1171010800,문정동,1,29,145,50000.0,5.0,88,17,16156.58,32167.04,0,0.0,0.0,32167.04,3.4,0.0,3231.316,0.0,0.643341,0.0,0.643341,17,3.4,N,37.486637,127.131656,211532.030671,542917.304937,211755.637469,543140.911735
G50K_R0029_C0146,송파구,1171010800,문정동,2,29,146,50000.0,5.0,57,8,8654.614,14880.52,0,0.0,0.0,14880.52,1.6,0.0,1730.9228,0.0,0.29761,0.0,0.29761,8,1.6,N,37.486634,127.134184,211755.637469,542917.304937,211979.244267,543140.911735
G50K_R0030_C0052,영등포구,1156013300,대림동,1,30,52,50000.0,5.0,47,1,101.14,101.14,1,640.4,640.4,741.54,0.2,0.2,20.228,128.08,0.002023,0.012808,0.014831,2,0.4,N,37.488679,126.896521,190736.598481,543140.911735,190960.205278,543364.518532
G50K_R0030_C0053,영등포구,1156013300,대림동,1,30,53,50000.0,5.0,212,31,16037.0,28125.18,0,0.0,0.0,28125.18,6.2,0.0,3207.4,0.0,0.562504,0.0,0.562504,31,6.2,N,37.488682,126.899049,190960.205278,543140.911735,191183.812076,543364.518532
G50K_R0030_C0054,영등포구,1156013300,대림동,1,30,54,50000.0,5.0,259,18,5675.73,9457.35,1,253.08,253.08,9710.43,3.6,0.2,1135.146,50.616,0.189147,0.005062,0.194209,19,3.8,N,37.488684,126.901577,191183.812076,543140.911735,191407.418874,543364.518532
G50K_R0030_C0055,영등포구,1156013300,대림동,1,30,55,50000.0,5.0,191,43,17594.06,76041.4,0,0.0,0.0,76041.4,8.6,0.0,3518.812,0.0,1.520828,0.0,1.520828,43,8.6,N,37.488686,126.904106,191407.418874,543140.911735,191631.025672,543364.518532
G50K_R0030_C0056,영등포구,1156013300,대림동,1,30,56,50000.0,5.0,20,11,9385.96,19619.38,1,195.04,195.04,19814.42,2.2,0.2,1877.192,39.008,0.392388,0.003901,0.396288,12,2.4,N,37.488688,126.906634,191631.025672,543140.911735,191854.632469,543364.518532
G50K_R0030_C0086,서초구,1165010100,방배동,1,30,86,50000.0,5.0,35,19,14849.89,24543.06,0,0.0,0.0,24543.06,3.8,0.0,2969.978,0.0,0.490861,0.0,0.490861,19,3.8,N,37.488723,126.982485,198339.229604,543140.911735,198562.836402,543364.518532
G50K_R0030_C0087,서초구,1165010100,방배동,1,30,87,50000.0,5.0,55,6,3226.52,5325.99,0,0.0,0.0,5325.99,1.2,0.0,645.304,0.0,0.10652,0.0,0.10652,6,1.2,N,37.488724,126.985014,198562.836402,543140.911735,198786.4432,543364.518532
G50K_R0030_C0088,서초구,1165010100,방배동,1,30,88,50000.0,5.0,148,39,22127.73,39228.25,0,0.0,0.0,39228.25,7.8,0.0,4425.546,0.0,0.784565,0.0,0.784565,39,7.8,N,37.488724,126.987542,198786.4432,543140.911735,199010.049997,543364.518532
G50K_R0030_C0089,서초구,1165010100,방배동,1,30,89,50000.0,5.0,181,20,11601.66,23150.99,1,1656.03,1656.03,24807.02,4.0,0.2,2320.332,331.206,0.46302,0.033121,0.49614,21,4.2,N,37.488724,126.990071,199010.049997,543140.911735,199233.656795,543364.518532
G50K_R0030_C0090,서초구,1165010100,방배동,1,30,90,50000.0,5.0,93,33,27650.88,48122.82,0,0.0,0.0,48122.82,6.6,0.0,5530.176,0.0,0.962456,0.0,0.962456,33,6.6,N,37.488724,126.992599,199233.656795,543140.911735,199457.263593,543364.518532
G50K_R0030_C0091,서초구,1165010100,방배동,1,30,91,50000.0,5.0,115,38,25582.92,45266.81,0,0.0,0.0,45266.81,7.6,0.0,5116.584,0.0,0.905336,0.0,0.905336,38,7.6,N,37.488725,126.995127,199457.263593,543140.911735,199680.870391,543364.518532
G50K_R0030_C0092,서초구,1165010100,방배동,1,30,92,50000.0,5.0,95,34,20871.01,45141.88,0,0.0,0.0,45141.88,6.8,0.0,4174.202,0.0,0.902838,0.0,0.902838,34,6.8,N,37.488725,126.997656,199680.870391,543140.911735,199904.477188,543364.518532
G50K_R0030_C0095,서초구,1165010800,서초동,1,30,95,50000.0,5.0,81,6,5938.81,13839.15,0,0.0,0.0,13839.15,1.2,0.0,1187.762,0.0,0.276783,0.0,0.276783,6,1.2,N,37.488725,127.005241,200351.690784,543140.911735,200575.297582,543364.518532
G50K_R0030_C0096,서초구,1165010800,서초동,1,30,96,50000.0,5.0,73,21,21560.685,41050.13,0,0.0,0.0,41050.13,4.2,0.0,4312.137,0.0,0.821003,0.0,0.821003,21,4.2,N,37.488724,127.007769,200575.297582,543140.911735,200798.904379,543364.518532
G50K_R0030_C0097,서초구,1165010800,서초동,1,30,97,50000.0,5.0,80,42,38403.76,67349.96,0,0.0,0.0,67349.96,8.4,0.0,7680.752,0.0,1.346999,0.0,1.346999,42,8.4,N,37.488724,127.010298,200798.904379,543140.911735,201022.511177,543364.518532
G50K_R0030_C0098,서초구,1165010800,서초동,1,30,98,50000.0,5.0,92,39,41662.9,67477.76,1,1993.21,1993.21,69470.97,7.8,0.2,8332.58,398.642,1.349555,0.039864,1.389419,40,8.0,N,37.488724,127.012826,201022.511177,543140.911735,201246.117975,543364.518532
G50K_R0030_C0099,서초구,1165010800,서초동,1,30,99,50000.0,5.0,50,21,22755.61,41911.23,0,0.0,0.0,41911.23,4.2,0.0,4551.122,0.0,0.838225,0.0,0.838225,21,4.2,N,37.488724,127.015354,201246.117975,543140.911735,201469.724773,543364.518532
G50K_R0030_C0100,서초구,1165010800,서초동,1,30,100,50000.0,5.0,91,19,17656.3,35284.11,0,0.0,0.0,35284.11,3.8,0.0,3531.26,0.0,0.705682,0.0,0.705682,19,3.8,N,37.488723,127.017883,201469.724773,543140.911735,201693.33157,543364.518532
G50K_R0030_C0101,서초구,1165010800,서초동,1,30,101,50000.0,5.0,115,19,10254.65,19060.99,0,0.0,0.0,19060.99,3.8,0.0,2050.93,0.0,0.38122,0.0,0.38122,19,3.8,N,37.488723,127.020411,201693.33157,543140.911735,201916.938368,543364.518532
G50K_R0030_C0102,서초구,1165010800,서초동,1,30,102,50000.0,5.0,79,6,2283.89,5085.39,0,0.0,0.0,5085.39,1.2,0.0,456.778,0.0,0.101708,0.0,0.101708,6,1.2,N,37.488722,127.02294,201916.938368,543140.911735,202140.545166,543364.518532
G50K_R0030_C0103,서초구,1165010800,서초동,1,30,103,50000.0,5.0,11,1,1263.19,2431.2,0,0.0,0.0,2431.2,0.2,0.0,252.638,0.0,0.048624,0.0,0.048624,1,0.2,N,37.488722,127.025468,202140.545166,543140.911735,202364.151964,543364.518532
G50K_R0030_C0104,서초구,1165010800,서초동,1,30,104,50000.0,5.0,39,16,24290.55,40562.49,3,30385.363,30385.363,70947.853,3.2,0.6,4858.11,6077.0726,0.81125,0.607707,1.418957,19,3.8,N,37.488721,127.027996,202364.151964,543140.911735,202587.758761,543364.518532
G50K_R0030_C0105,서초구,1165010800,서초동,1,30,105,50000.0,5.0,70,27,19808.72,37212.11,0,0.0,0.0,37212.11,5.4,0.0,3961.744,0.0,0.744242,0.0,0.744242,27,5.4,N,37.488721,127.030525,202587.758761,543140.911735,202811.365559,543364.518532
G50K_R0030_C0106,강남구,1168011800,도곡동,3,30,106,50000.0,5.0,72,30,25168.28,44792.67,4,1269.2,1269.2,46061.87,6.0,0.8,5033.656,253.84,0.895853,0.025384,0.921237,34,6.8,N,37.48872,127.033053,202811.365559,543140.911735,203034.972357,543364.518532
G50K_R0030_C0107,강남구,1168011800,도곡동,2,30,107,50000.0,5.0,29,6,4652.05,9971.1,1,2050.83,2050.83,12021.93,1.2,0.2,930.41,410.166,0.199422,0.041017,0.240439,7,1.4,N,37.488719,127.035581,203034.972357,543140.911735,203258.579155,543364.518532
G50K_R0030_C0108,강남구,1168011800,도곡동,1,30,108,50000.0,5.0,30,2,2460.01,3817.36,0,0.0,0.0,3817.36,0.4,0.0,492.002,0.0,0.076347,0.0,0.076347,2,0.4,N,37.488719,127.03811,203258.579155,543140.911735,203482.185952,543364.518532
G50K_R0030_C0109,강남구,1168011800,도곡동,1,30,109,50000.0,5.0,41,12,6103.24,12590.6,0,0.0,0.0,12590.6,2.4,0.0,1220.648,0.0,0.251812,0.0,0.251812,12,2.4,N,37.488718,127.040638,203482.185952,543140.911735,203705.79275,543364.518532
G50K_R0030_C0110,강남구,1168011800,도곡동,1,30,110,50000.0,5.0,5,1,20.35,7100.0,0,0.0,0.0,7100.0,0.2,0.0,4.07,0.0,0.142,0.0,0.142,1,0.2,N,37.488717,127.043167,203705.79275,543140.911735,203929.399548,543364.518532
G50K_R0030_C0111,강남구,1168011800,도곡동,1,30,111,50000.0,5.0,24,2,22613.22,84439.8,0,0.0,0.0,84439.8,0.4,0.0,4522.644,0.0,1.688796,0.0,1.688796,2,0.4,N,37.488716,127.045695,203929.399548,543140.911735,204153.006346,543364.518532
G50K_R0030_C0112,강남구,1168011800,도곡동,1,30,112,50000.0,5.0,10,1,260.0,851.0,0,0.0,0.0,851.0,0.2,0.0,52.0,0.0,0.01702,0.0,0.01702,1,0.2,N,37.488715,127.048223,204153.006346,543140.911735,204376.613143,543364.518532
G50K_R0030_C0113,강남구,1168011800,도곡동,1,30,113,50000.0,5.0,20,1,910.15,910.15,0,0.0,0.0,910.15,0.2,0.0,182.03,0.0,0.018203,0.0,0.018203,1,0.2,N,37.488714,127.050752,204376.613143,543140.911735,204600.219941,543364.518532
G50K_R0030_C0114,강남구,1168011800,도곡동,1,30,114,50000.0,5.0,10,2,5841.79,5841.79,0,0.0,0.0,5841.79,0.4,0.0,1168.358,0.0,0.116836,0.0,0.116836,2,0.4,N,37.488713,127.05328,204600.219941,543140.911735,204823.826739,543364.518532
G50K_R0030_C0115,강남구,1168010600,대치동,1,30,115,50000.0,5.0,4,1,67.4,67.4,0,0.0,0.0,67.4,0.2,0.0,13.48,0.0,0.001348,0.0,0.001348,1,0.2,N,37.488712,127.055808,204823.826739,543140.911735,205047.433537,543364.518532
