구,동,숙소명,승인연도,소방위험도_점수,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,x_5181,y_5181,최근접_소화용수_거리등급,업종,건물용도명,총층수,연면적
중구,을지로5가,머큐어 앰배서더 서울 동대문(MERCURE AMBASSADOR SEOUL DONGDAEMUN),2021,0.3441,31,58.1,0.9496384970203852,0.105,0.25,37.56466188,127.00107824,200095.26157320905,451680.7938687005,1,관광숙박업,"관광호텔,근린생활시설",24,1382005.0
중구,무학동,로밍 타이거,1991,0.1787,28,82.1,0.6554068525770982,0.148,0.7,37.56131454,127.01446136,201277.70584095907,451309.376298978,0,관광숙박업,숙박시설,6,225.0
중구,남산동,어반 스위트 스테이 (Urban Suite Stay),2001,0.1313,0,0.0,1.13560085803745,0.1337,0.12,37.55599413,126.98473806,198651.4645603802,450718.8850585168,1,관광숙박업,근린생활시설,6,221.0
중구,충무로3가,MOREN SEOUL MYEONGDONG,1955,0.0743,1,0.0,1.519252194795509,0.4817,0.7,37.55945274,126.99012549,199127.53482169352,451102.6860484696,1,관광숙박업,"근린생활시설, 위락시설",5,210.0
중구,인현동,이랑 스테이,1971,0.067,22,54.5,0.0994449297057108,0.4535,0.85,37.5614873,126.9924598,199333.8015707242,451328.4790456216,1,관광숙박업,숙박시설,6,70.0
중구,을지로6가,하이 동대문 호스텔,1961,0.2423,25,60.0,1.8674258023017924,0.4712,1.0,37.5646535,127.00666628,200588.96014964744,451679.88412889687,1,관광숙박업,숙박시설,6,243.0
중구,을지로5가,안온 스테이,1968,0.3564,14,64.3,0.1943595353534336,0.1808,0.08,37.56281707,127.001911,200168.83936368392,451476.0428280154,1,관광숙박업,숙박시설,7,124.0
중구,명동,하이 서울 호스텔 명동 명동 웨스트,1967,0.078,4,0.0,0.481258947477698,0.1823,0.12,37.55926806,126.98767512,198911.02898526256,451082.2143232476,1,관광숙박업,"근린생활시설, 사무실, 숙박시설",8,159.0
중구,황학동,유어모먼트,1995,0.2774,15,73.3,0.1725257551322526,0.1422,0.85,37.56647742,127.02231807,201971.73437813687,451882.53109900426,1,관광숙박업,"근린생활시설, 관광숙박시설(호스텔)",5,104.0
중구,중림동,라서울 스테이,1963,0.4552,25,76.0,1.1301819904368455,0.3278,0.18,37.55608468,126.96814345,197185.1786129457,450729.3025313743,0,관광숙박업,"영업용, 대중음식점, 숙박시",5,100.0
중구,명동,하이 서울 호스텔,1961,0.0858,24,20.8,0.3457963134963362,0.6113,0.7,37.5583226,126.98161125,198375.23214676,450977.3670082268,0,관광숙박업,근린생활시설,5,181.0
중구,북창동,한 스위트 서울,1969,0.2597,14,100.0,0.5684437020589881,0.1794,1.0,37.55960572,126.97683678,197953.4111903821,451119.87136837153,0,관광숙박업,"제2종근린생활시설, 근린생활시설",10,541.0
중구,충무로2가,올스테이인,1955,0.0473,3,0.0,2.841286274533761,0.4817,0.25,37.55898959,126.98911126,199037.9162822885,451051.29178334575,1,관광숙박업,관광숙박시설,3,272.0
중구,충무로3가,트레블로지 명동 남산,1990,0.0799,2,0.0,1.3201915862543043,0.1494,0.08,37.55981918,126.98998281,199114.93262361377,451143.357884081,0,관광숙박업,호텔,16,5164.0
중구,남대문로5가,스테이 한가온 명동,1967,0.341,6,0.0,0.6931471805599453,0.4606,0.08,37.55543671,126.97494606,197786.23308500304,450657.203621982,2,관광숙박업,숙박시설,3,112.0
중구,충무로4가,제이빌스,2006,0.122,2,0.0,1.0543572796640688,0.1265,0.7,37.55987697,126.99371678,199444.84743315104,451149.74328230246,2,관광숙박업,숙박시설,7,100.0
중구,다동,호텔 미드시티 명동,1970,0.3502,2,0.0,0.0714589639821449,0.178,0.35,37.56491356,126.98031531,198260.88047328644,451708.9089816888,2,관광숙박업,"근린생활시설, 관광숙박시설",10,6314.0
중구,명동,헨나호텔서울명동,2021,0.0818,4,0.0,0.4909442532121617,0.105,0.12,37.55927368,126.98753085,198898.28201903703,451082.8397579377,1,관광숙박업,관광호텔,9,3171.0
중구,을지로3가,아르보 스테이,1931,0.0858,32,65.6,0.3669189783089517,0.6692,0.25,37.56344317,126.99317659,199397.1477959029,451545.5527242177,0,관광숙박업,숙박시설,3,143.0
중구,필동,라임스테이 명동 호스텔,1967,0.1867,2,0.0,0.0266682470821613,0.1823,0.45,37.55847797,126.99426166,199492.98071013644,450994.4677791143,2,관광숙박업,숙박시설,6,142.0
중구,충무로2가,호스텔 고울,1989,0.078,3,0.0,0.0386148361277795,0.1509,0.04,37.56006354,126.98895997,199024.5629284049,451170.48907582,2,관광숙박업,근린생활시설,8,42.0
중구,주교동,먼슬리브 을지로 광장시장 호텔 스테이[Monthliv Euljiro Gwangjang Market Hotel Stay],1998,0.2834,27,74.1,0.6931471805599453,0.138,0.7,37.56590912,126.99838824,199857.604769431,451819.2235491958,0,관광숙박업,숙박시설,6,314.0
중구,서소문동,THE VILLA 23,2024,0.3656,2,0.0,1.0620228412358177,0.1011,0.7,37.56112681,126.97475999,197769.96151805297,451288.7416221262,2,관광숙박업,제2종근린생활시설,15,1144.31
중구,황학동,FRGE (에프알지이),2025,0.2139,73,79.5,0.0281312502503589,0.1,1.0,37.56738069,127.02003395,201769.91786976205,451982.7380292575,1,관광숙박업,"근린생활시설, 관광숙박시설",6,416.26
중구,충무로2가,트래비스타 호스텔,2024,0.0706,4,0.0,0.2647841083585263,0.1011,0.7,37.55986394,126.98891523,199020.60733241757,451148.3363029326,2,관광숙박업,관광숙박시설,12,1154.53
중구,명동,HISTAY HOSTEL,1968,0.129,0,0.0,1.4455626827148471,0.1808,0.08,37.56027363,126.98140792,198357.30942739264,451193.91176338674,2,관광숙박업,"영업, 근린생활시설, 사무실, 숙박시설",7,780.14
중구,명동,르메르디앙 서울 명동,2022,0.0838,9,11.1,0.5121362399431111,0.1036,1.0,37.55896817,126.98192631,198403.0835621664,451049.01222433365,1,관광숙박업,"관광숙박시설,판매시설,제2종근린생활시설",20,20544.0
중구,명동,MOK HOSTEL,1954,0.078,7,42.9,1.1668880572200644,0.2009,0.45,37.55934315,126.98332654,198526.8094728412,451090.60769364657,2,관광숙박업,근린생활시설,7,1269.41
중구,남산동,올리브 호스텔,1993,0.1408,0,0.0,2.677441572623574,0.4148,0.85,37.55561712,126.98432036,198614.54987054423,450677.0475134435,2,관광숙박업,숙박시설,5,421.0
중구,회현동,남산스토리 나인,1990,0.2112,0,0.0,0.0192578166044145,0.42,0.25,37.5530029,126.97995879,198229.10047854,450386.9735282989,2,관광숙박업,"관광숙박시설(호스텔), 근린생활시설",5,535.0
중구,저동,주)조선호텔앤리조트 포포인츠 조선 명동,2020,0.1735,2,0.0,0.4075593497112791,0.1065,0.08,37.56283151,126.98864042,198996.36635692828,451477.7044343526,0,관광숙박업,숙박시설(관광호텔),29,20570.0
중구,을지로4가,코스모하버 인 명동2,1976,0.1787,42,64.3,0.6087088614133708,0.1694,0.25,37.56414615,126.99675538,199713.3386477151,451623.5583003093,0,관광숙박업,"제1종근린생활시설, 제2종근린생활시설, 숙박시설",6,221.0
중구,황학동,모먼트맨션,1990,0.2029,47,89.4,1.4319548452276067,0.1494,1.0,37.56394721,127.02058063,201818.29827441293,451601.6724407199,0,관광숙박업,"근린생활시설,관광숙박시설",5,189.0
중구,필동,G3호텔,2020,0.129,12,41.7,0.0285363072649343,0.1065,0.08,37.55907589,126.9921215,199303.88935521813,451060.8435076404,2,관광숙박업,숙박시설,23,427.0
중구,만리동,유에이치 스위트 더 서울,2019,0.3471,27,63.0,0.5933967777928858,0.1079,1.0,37.55355582,126.96738568,197118.12522864927,450448.652191479,1,관광숙박업,"제2종근린생활시설, 관광숙박시설",13,627.0
중구,남산동,보로인 명동,1986,0.1607,0,0.0,2.0880996044229505,0.4272,0.85,37.55514884,126.98432696,198615.1243795908,450625.0739174945,2,관광숙박업,관광숙박시설,3,262.0
중구,남학동,홈즈레드 명동,2018,0.0918,0,0.0,0.6931471805599453,0.1094,0.7,37.55807414,126.99051213,199161.68106546145,450949.67427408433,2,관광숙박업,관광호텔,16,5464.0
중구,을지로6가,노보텔 앰배서더 서울 동대문 호텔,2018,0.3842,12,66.7,0.3220202100326725,0.1094,0.08,37.56352003,127.00356135,200314.64700060443,451554.0673570389,1,관광숙박업,"관광호텔,가족호텔,근린생활시설",25,24505.0
중구,회현동,주)조선호텔앤리조트 레스케이프,2018,0.1867,41,75.6,0.2297880940328783,0.1094,0.85,37.55715446,126.97870364,198118.29616843685,450847.7715722199,1,관광숙박업,"숙박시설(관광호텔),판매시설",33,27476.0
중구,충무로2가,호텔롯데 엘세븐명동,2015,0.1198,24,79.2,0.8695457190507778,0.1136,0.7,37.55861521,126.98619248,198780.0189323358,451009.7739215259,1,관광숙박업,"관광호텔,근린생활시설",22,15016.0
중구,을지로5가,라마다 바이 윈덤 서울 동대문 (RAMADA BY WYNDHAM SEOUL DONGDAEMUN),2006,0.3564,22,86.4,0.780879174428781,0.1265,0.7,37.56322588,127.00182446,200161.19256004447,451521.4157719856,0,관광숙박업,관광숙박시설,17,12469.0
중구,광희동,케이 게스트하우스 동대문프리미엄점,2008,0.3873,32,81.2,2.688099414682861,0.1237,0.18,37.56094517,127.00596078,200526.6559303137,451268.29899532616,0,관광숙박업,업무시설,13,993.0
중구,광희동,96번지,1988,0.2685,24,58.3,0.9088557533866368,0.1523,0.7,37.56206664,127.0089649,200792.0686526347,451392.7900025863,0,관광숙박업,"근린생활시설, 숙박시설",8,409.0
중구,남대문로4가,코트야드 메리어트 서울 명동,2016,0.2774,10,50.0,0.8166206081401566,0.1122,0.25,37.55844079,126.97613718,197891.5651307315,450990.5934046104,0,관광숙박업,관광숙박시설,25,31836.0
중구,을지로5가,트레블로지 동대문 호텔,2016,0.3287,41,80.5,0.5931547759524908,0.1122,0.85,37.563663,127.00109712,200096.93089911155,451569.9299491938,0,관광숙박업,숙박시설(관광호텔),24,8176.0
중구,필동,픽셀스테이 명동점,1995,0.1065,2,0.0,0.3039956479433046,0.1422,0.7,37.55888617,126.99138527,199238.83728365836,451039.7925434499,2,관광숙박업,"숙박시설(호스텔),근린생활시설",6,306.0
중구,명동,호텔 28,1972,0.1658,14,57.1,1.3130221600135648,0.4518,0.35,37.56160377,126.98318249,198514.1267686757,451341.5120546789,1,관광숙박업,"소매점,일반음식점,숙박시설,사무소",6,4669.0
중구,명동,호텔스카이파크명동Ⅱ,1995,0.1947,26,73.1,2.1351521486938414,0.1422,0.85,37.56217058,126.98426358,198609.65457527063,451404.404736513,1,관광숙박업,"관광숙박시설,근린생활시설",25,7112.0
중구,명동,알로프트서울명동호텔,2016,0.1153,6,0.0,0.9245514488815216,0.1122,0.7,37.55952462,126.98113677,198333.33546965735,451110.7852900659,0,관광숙박업,관광숙박시설(관광호텔),25,12964.0
중구,남산동,원투쓰리호스텔,1996,0.129,0,0.0,2.6556884490078847,0.1408,0.12,37.55587082,126.98398358,198584.79684873697,450705.2102084616,2,관광숙박업,숙박시설,6,386.0
중구,쌍림동,영빈호텔,1993,0.4244,25,80.0,0.4660897299245992,0.1451,0.85,37.56030545,127.00475169,200419.832155102,451197.2915495001,1,관광숙박업,"근린생활시설, 관광숙박시설(호스텔)",8,3109.0
중구,을지로6가,호텔 스카이파크 킹스타운 동대문지점,1996,0.2112,8,75.0,2.502938151671187,0.1408,0.12,37.56589354,127.00694427,200613.51015927305,451817.5157976929,1,관광숙박업,"판매시설,숙박시설",29,25758.0
중구,초동,나인트리 바이 파르나스 서울 명동Ⅱ,2017,0.122,25,48.0,0.6931471805599453,0.1108,0.25,37.5615963,126.99013673,199128.5529014861,451340.5957619685,1,관광숙박업,관광숙박시설(관광호텔),22,25608.0
중구,남산동,남산호스텔,1987,0.1482,0,0.0,2.978187963903081,0.1536,0.12,37.5553408,126.98379252,198567.9047363228,450646.3871970243,2,관광숙박업,관광숙박시설(호스텔),6,999.0
중구,저동,G2 호텔,1976,0.1001,9,66.7,1.85077964762718,0.1694,0.08,37.56060529,126.98968153,199088.3226510547,451230.6096753824,0,관광숙박업,관광숙박시설,17,6601.0
중구,남산동,오요 5 롯지B (OYO 5 Lodge B),1963,0.1086,1,100.0,1.5410659661456148,0.4676,0.7,37.55646209,126.98424233,198607.6708751904,450770.8302758673,1,관광숙박업,"근린생활시설,관광숙박시설",3,167.0
중구,남산동,오요5 롯지A(OYO 5 Lodge A),1963,0.1108,1,100.0,1.4914374618404542,0.4676,0.12,37.55634977,126.98417952,198602.1189595403,450758.3650246296,1,관광숙박업,관광숙박시설(호스텔),3,279.0
중구,쌍림동,호텔더디자이너스 디디피,2017,0.4182,29,65.5,0.6931471805599453,0.1108,0.85,37.56105995,127.00331236,200292.65823610657,451281.0266759388,0,관광숙박업,관광숙박시설,22,2965.0
중구,북창동,호텔 토마스 명동,2018,0.2452,23,60.9,0.2050498078715107,0.1094,0.85,37.56039746,126.97757525,198018.67975343883,451207.729318321,1,관광숙박업,숙박시설(관광호텔),15,6027.0
중구,남산동,호텔룩홈,2012,0.1506,5,60.0,0.017241806434506,0.1179,0.85,37.55558838,126.9850216,198676.51080109063,450673.847611501,2,관광숙박업,관광숙박시설,4,485.0
중구,명동,사보이호텔,1957,0.067,21,76.2,0.5986563371390229,0.1966,0.08,37.55897352,126.98351716,198543.64458850844,451049.5801722029,1,관광숙박업,"호텔, 근린생활시설",9,4830.0
중구,명동,메트로호텔,1960,0.2002,8,50.0,1.036539860025732,0.1922,0.35,37.56237712,126.98294095,198492.80162479836,451427.3486297896,1,관광숙박업,"영업, 근린생활시설",10,4275.0
중구,예장동,오리엔스 호텔 앤 레지던스,2002,0.113,0,0.0,1.0986122886681098,0.1322,0.85,37.55730627,126.99049245,199159.93358096285,450864.4499989655,2,관광숙박업,호텔,9,10422.0
중구,충무로2가,이비스 스타일 앰배서더 서울 명동,2015,0.0551,15,26.7,1.2881257692367702,0.1136,0.7,37.55893191,126.98857126,198990.2033526773,451044.89565131697,1,관광숙박업,호텔,24,7407.0
중구,충무로3가,홉인 서울 명동 (HOP INN SEOUL MYEONGDONG),2015,0.1001,33,75.8,0.0516500095542754,0.1136,1.0,37.56058087,126.99202564,199295.4337461848,451227.8791893167,1,관광숙박업,호텔,14,3384.0
중구,충무로4가,호텔 도마,1976,0.192,15,53.3,0.0909717782057266,0.1694,0.45,37.55857874,126.99502482,199560.41140239232,451005.6482110511,2,관광숙박업,호텔,7,2312.0
중구,을지로2가,트레블로지 명동 을지로 호텔,2015,0.1894,6,0.0,0.1177830356563834,0.1136,0.08,37.56386051,126.98858496,198991.4802652659,451591.91191755934,1,관광숙박업,호텔,19,9974.0
중구,오장동,모닝스카이호텔,2014,0.2423,9,33.3,2.712598247600114,0.115,0.85,37.5613481,126.99911036,199921.39759252255,451313.003137883,1,관광숙박업,관광숙박시설,18,1130.0
중구,예장동,하센영인호텔,2013,0.2894,0,0.0,0.0,0.1165,0.85,37.55378191,126.99241512,199329.7849536154,450473.2725911908,2,관광숙박업,호텔,5,1258.0
중구,남대문로5가,호텔마누,1985,0.3044,15,33.3,4.29898464197175,0.1565,0.7,37.55439108,126.97410212,197711.6305460264,450541.1713719793,1,관광숙박업,"관광호텔,근린생활시설",13,4321.0
중구,명동,나인트리 바이 파르나스 서울 명동Ⅰ,1968,0.098,23,60.9,0.8744840006913605,0.1808,0.85,37.55883796,126.98523766,198695.65847393227,451034.5093521681,1,관광숙박업,"근린생활시설,관광숙박시설",17,6814.0
중구,명동,더 그랜드호텔 명동,1978,0.113,34,76.5,0.7798304197287472,0.1665,0.7,37.55890463,126.986388,198797.2990036949,451041.89359057497,1,관광숙박업,호텔,9,2215.0
중구,남대문로4가,프레이저플레이스남대문,1979,0.2984,7,57.1,1.125439530901254,0.1652,0.25,37.55862664,126.97564128,197847.75449531927,451011.2317902758,1,관광숙박업,숙박시설(관광호텔),19,17556.0
중구,북창동,클라벤 호텔 명동 시티홀,2013,0.2539,23,65.2,0.5916107613405224,0.1165,0.85,37.56046238,126.97732197,197996.3031466625,451214.9400401571,0,관광숙박업,"숙박시설(관광호텔 및 부대시설, 제2종근린생활시설)",14,5758.0
중구,충무로2가,세종호텔,1968,0.0918,15,60.0,1.0557102671239005,0.1808,0.12,37.55871693,126.98716971,198866.36487878367,451021.051400363,1,관광숙박업,"숙박시설, 근린생활시설, 업무시설, 위락시설",17,22928.0
중구,남산동,퍼시픽호텔,1974,0.098,25,72.0,1.0957095290101484,0.1723,0.7,37.556976,126.98465416,198644.0690001019,450827.8621531738,1,관광숙박업,"숙박시설(관광호텔),근린생활시설",10,13520.0
중구,태평로2가,플라자호텔,1978,0.3014,14,57.1,3.558351066749184,0.1665,0.7,37.56192055,126.97712593,197979.02159667225,451376.7838893133,1,관광숙박업,호텔,25,37765.0
중구,장충동,호텔신라,1986,0.1814,44,77.3,3.872802292274865,0.1551,1.0,37.55399997,127.0052469,200463.6251436197,450497.4605458719,1,관광숙박업,"사무실, 보세판매장, 식당, 창고",3,82657.0
중구,소공동,호텔롯데,1989,0.2195,3,0.0,0.0218190473946397,0.1509,0.08,37.56206001,126.98030217,198259.6531903576,451392.198748062,2,관광숙박업,"숙박시설(호텔), 근린생활시설, 판매시설, 업무시설, 위락시설",42,192712.0
중구,명동,로얄호텔서울,1971,0.1735,29,79.3,2.134937947129352,0.1766,0.35,37.5615652,126.984857,198662.07364078387,451337.2060849048,2,관광숙박업,"관광호텔,근린생활시설",23,20139.0
중구,북창동,서울호텔신신,2013,0.2167,8,62.5,0.0405460943943499,0.1165,0.85,37.55958613,126.97790365,198047.67409477703,451117.6744149651,0,관광숙박업,호텔,10,3021.0
중구,장충동,써미트호텔,1985,0.3595,6,16.7,1.699539747131287,0.1565,0.18,37.5594974,127.00609868,200538.85030786812,451107.6144318838,1,관광숙박업,"숙박시설,제2종근린생활시설",12,9026.0
중구,오장동,스카이파크호텔 동대문1호점,2014,0.3287,29,75.9,0.7390842757469709,0.115,0.85,37.56144741,127.00129028,200114.0000221455,451324.02578588703,0,관광숙박업,호텔,21,8244.0
중구,충무로1가,데이즈 호텔 명동,1992,0.0551,15,33.3,0.6461586711240263,0.1465,0.08,37.55820209,126.98284338,198484.09655231627,450963.9712430919,1,관광숙박업,호텔,13,2932.0
중구,예관동,뉴 블랑 센트럴 명동,2014,0.1947,37,78.4,0.7985076962177716,0.115,1.0,37.56140326,126.99787449,199812.2048469585,451319.12699808815,1,관광숙박업,호텔,20,6077.0
중구,태평로1가,코리아나호텔,1971,0.4735,2,0.0,0.041672696400568,0.1766,0.55,37.56555219,126.97585864,197867.1570509121,451779.8812271267,2,관광숙박업,"호텔, 관람집회시설, 근린생활시설, 업무시설",26,31896.0
