구,동,숙소명,위도,경도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,총층수,시설규모/연면적,nearest5_mean_damage_thousand_krw,nearest5_median_damage_thousand_krw,nearest5_min_distance_km,nearest5_mean_distance_km,nearest1_damage_thousand_krw,nearest1_distance_km,nearest2_damage_thousand_krw,nearest2_distance_km,nearest3_damage_thousand_krw,nearest3_distance_km,nearest4_damage_thousand_krw,nearest4_distance_km,nearest5_damage_thousand_krw,nearest5_distance_km
종로구,권농동,언플러그 안국,37.57427525,126.99045283,54,72.2,2.3135541243646194,0.1394,0.85,6,1353.0,180.8,62.0,0.02269806147029411,0.06105510714531561,62,0.02269806147029411,16,0.03926501480050909,89,0.057207469039021026,28,0.07889102594306144,709,0.10721396447369236
종로구,수송동,신라스테이 광화문,37.56990125,126.98030475,2,50.0,0.589606501619105,0.1136,0.08,23,17595.0,365.8,33.0,0.053510250790373026,0.1020846992255157,96,0.053510250790373026,33,0.07435743623774568,1660,0.11067173367442915,9,0.12786566217729356,31,0.14401841324773715
종로구,인의동,호텔 아트리움,37.56913495,126.99733645,31,74.2,0.3467462995973981,0.1293,0.18,17,9969.0,394.2,20.0,0.0744113481771652,0.10131055243510448,20,0.0744113481771652,16,0.09020260067455298,1793,0.10643297729098805,136,0.11158371011087194,6,0.12392212592194418
종로구,낙원동,베스트웨스턴 종로(인사동),37.5696394,126.98875606,18,61.1,1.8758425864385964,0.1122,0.85,12,1604.0,124.2,55.0,0.03955566237171465,0.0773773845721414,301,0.03955566237171465,0,0.041146312348400674,264,0.07621083304200009,1,0.10974732555372987,55,0.12022678954486173
종로구,숭인동,아이비씨호텔,37.57050676,127.02206499,18,88.9,0.9974430536743816,0.1122,1.0,22,2997.0,570.2,384.0,0.02879901383774872,0.07817250354328709,11,0.02879901383774872,1040,0.08481002064909932,384,0.08908113366631257,1129,0.09041972181282994,287,0.09775262775044492
종로구,관철동,호스텔 하루,37.56622871,126.98353342,4,25.0,2.415417623490573,0.1823,0.08,14,588.0,251.8,33.0,0.018930973077981098,0.051090986375423045,102,0.018930973077981098,11,0.031067150507865227,9,0.06588649152802988,33,0.0690561106985961,1104,0.07051420606464293
종로구,익선동,ICON,37.57209924,126.98812931,19,47.4,2.7817292841849,0.1179,0.7,10,861.0,484.0,162.0,0.029261314887509007,0.06603740853257042,162,0.029261314887509007,139,0.057497069748474114,1611,0.0753304194072588,464,0.08170328525841165,44,0.08639495336119851
종로구,익선동,호텔 다다-인사,37.57189895,126.98875238,22,77.3,1.9857296100625288,0.1165,0.7,10,956.0,515.6,162.0,0.020973329889630014,0.049818786250164115,139,0.020973329889630014,464,0.04493731489418026,1776,0.04771927158904041,37,0.06738319768239434,162,0.06808081719557557
종로구,낙원동,종로크라운,37.57131629,126.9874005,8,62.5,0.9824726387554562,0.1523,0.55,11,4286.0,48.0,18.0,0.03938478674514609,0.08396887305861969,18,0.03938478674514609,55,0.04374979502441704,0,0.057916510316567645,162,0.1362219516801291,5,0.14257132152683857
종로구,평창동,동화킴스관광호텔,37.60669991,126.97433044,0,0.0,0.0,0.1494,1.0,6,3170.0,1516.2,124.0,0.07238413826630476,0.19635096523693657,0,0.07238413826630476,124,0.18592224075542013,28,0.23578017255297234,1579,0.24383413730499282,5850,0.24383413730499282
