기대피해액_순위,구,동,시설명,예상_화재발생확률,조건부_예상피해액_백만원,기대피해액_백만원,소방위험도,주변건물수,집중도,단속위험도,구조노후도,도로폭위험도,위도,경도,반경100m_화재수 
1055,마포구,서교동,유락,0.613694209651005,0.1419763717178539,0.0871300772305056,0.2394,20,95.0,2.0969638923720386,0.1194,1.0,37.5503917,126.92168327,0
1056,마포구,노고산동,성도장여관,0.523420733756907,0.1664300469963195,0.08711293731801,0.1022,4,50.0,0.6931471805599453,0.1422,0.45,37.55002455,126.9353636,0
1057,마포구,연남동,소솜 하우스,0.5611601283364765,0.155232507562283,0.0871102938656437,0.5304,12,100.0,2.0085440472451315,0.42,0.18,37.55854827,126.92366828,0
1058,강서구,화곡동,HOTEL A(호텔A),0.6778705108818647,0.1284821800007191,0.0870942809963032,0.0959,24,95.8,0.4805857385762725,0.1494,1.0,37.54300585,126.84713749,0
1059,성동구,성동,루엔성수,0.5790819407023643,0.1503797123946444,0.0870821756957541,0.0743,11,27.3,1.6094379124341005,0.413,0.25,37.5377045,127.05956063,0
1060,강서구,공항동,제일여관,0.4458546765996588,0.1953138432652487,0.0870815904244639,0.4735,5,60.0,0.1961823575861898,0.1737,0.04,37.55739897,126.80909561,0
1061,강서구,등촌동,샤론,0.6610936169819076,0.1317091445108397,0.0870720747342638,0.1709,27,92.6,1.1468143904859875,0.1465,1.0,37.55459497,126.85957068,0
1062,종로구,효제동,더도아스테이,0.5339054055626912,0.1630458491735411,0.0870510602283128,0.3718,13,84.6,2.205256749033484,0.1065,0.7,37.57184081,127.00175573,0
1063,강남구,삼성동,멜로우 파크사이드,0.3675054912687129,0.2368340945029271,0.087037830249479,0.5963,1,0.0,0.0,0.1308,0.18,37.5082253,127.04728433,0
1064,마포구,연남동,아로마 하우스,0.5653264534156819,0.1539505902890158,0.08703234120934,0.5908,19,100.0,1.7198349040552767,0.42,0.18,37.55983706,126.92405266,0
1065,종로구,동숭동,고은,0.7548395130543848,0.1152942976423551,0.0870286914903026,0.129,38,65.8,1.901825875923294,0.413,0.85,37.58044549,127.0047395,0
1066,송파구,잠실동,Jamsil Stay,0.4417973020202606,0.1969747182262948,0.0870228990785781,0.2539,9,0.0,0.0079681696491768,0.1665,0.12,37.51249423,127.09407705,0
1067,성동구,성동,COZY STAY,0.6673809937707362,0.130369120938206,0.0870058734887572,0.4459,42,73.8,2.510882136191261,0.4113,0.55,37.53845494,127.04964044,0
1068,강남구,도곡동,뉴데이호텔 강남도곡,0.4057138867685908,0.2143931626924358,0.0869822833325589,0.3595,1,0.0,0.1177830356563834,0.158,0.12,37.48993754,127.04228715,0
1069,강서구,내발산동,브라보스테이,0.5579150231345564,0.155879778478691,0.0869676702161484,0.1894,18,44.4,0.5787368293822011,0.1394,0.85,37.55137651,126.83698207,0
1070,강서구,화곡동,큐모텔,0.598581225644183,0.1452791234825169,0.0869613557946775,0.0818,13,76.9,0.5443015529623803,0.1465,0.7,37.54323919,126.84665482,0
1071,용산구,후암동,Casa de Abuela,0.4558931868463125,0.19070026103964,0.0869389497377852,0.1709,4,0.0,0.1955667835439752,0.1308,0.45,37.54552204,126.97794893,0
1072,서초구,서초동,신라스테이 서초,0.4858093010033462,0.1789414996662459,0.0869314448733494,0.1086,9,22.2,0.1117440384396153,0.1108,0.25,37.48670619,127.02933709,0
1073,종로구,청운동,SEOUL MARU1,0.6730717453994253,0.1291423377525065,0.0869220586760416,0.0838,39,100.0,0.2215422699472359,0.1222,0.25,37.58358195,126.9686512,0
1074,중구,무학동,로밍 타이거,0.62845864801097,0.1382710561912946,0.0868976410330299,0.1787,28,82.1,0.6554068525770982,0.148,0.7,37.56131454,127.01446136,0
1075,강남구,역삼동,여니 하우스,0.5386914159260973,0.1613020082762521,0.0868920072300573,0.2167,10,60.0,1.1927096120472251,0.1408,0.7,37.48945708,127.03286225,0
1076,용산구,후암동,그린 어바니스트,0.7376600252056517,0.1177930624383082,0.0868912334072933,0.1043,39,82.1,1.6744763086133228,0.4148,0.25,37.55080241,126.97719443,0
1077,마포구,서교동,라이즈호텔,0.6464072026181706,0.1343774326543856,0.086862540337133,0.2029,29,93.1,1.1300979052416762,0.1094,1.0,37.55168271,126.92046518,0
1078,종로구,효자동,서촌홈,0.6254359372909927,0.1388363106219725,0.0868332180638768,0.2394,23,73.9,1.6294204120214386,0.4095,0.18,37.57948937,126.97150482,1
1079,중구,명동,명동K-stay 게스트하우스,0.4665404754441912,0.1861007421481209,0.0868235287223011,0.078,4,0.0,0.481258947477698,0.1823,0.12,37.55926806,126.98767512,0
1080,중구,명동,하이 서울 호스텔 명동 명동 웨스트,0.4665404754441912,0.1861007421481209,0.0868235287223011,0.078,4,0.0,0.481258947477698,0.1823,0.12,37.55926806,126.98767512,0
1081,강남구,삼성동,길동박스,0.411403850656944,0.2110335710930789,0.0868200237655786,0.6046,4,25.0,2.302585092994046,0.1308,0.55,37.50610203,127.05269154,1
1082,마포구,서교동,하모니 스테이,0.6373977191407285,0.13619816975349,0.0868124027520163,0.1709,22,100.0,1.1542731357736635,0.1293,0.85,37.55054647,126.91987445,0
1083,중구,북창동,예신라,0.5472356323345668,0.1586036452832042,0.0867935661171215,0.251,15,93.3,0.6722404957406317,0.1065,0.25,37.55888808,126.97685766,0
1084,마포구,동교동,파크뷰 스테이,0.5373493667283704,0.1614955272939125,0.0867795193208481,0.2744,16,81.2,0.6664038555844344,0.1079,0.35,37.55374108,126.92858714,0
1085,종로구,숭인동,호텔 DM,0.5329712855107016,0.1628188948782438,0.0867777957086894,0.3044,11,100.0,0.8746092615811812,0.1065,0.25,37.57059843,127.01860129,0
1086,마포구,망원동,데이오프 스테이 망원,0.384173574762527,0.2256041118103035,0.0866711381152891,0.6182,4,25.0,0.0070175726586465,0.1108,0.18,37.55291482,126.90041738,0
1087,중구,명동,더스테이호텔,0.714991311658289,0.1211997366251913,0.0866567586622847,0.1243,44,72.7,0.3869215303959953,0.2496,0.7,37.55915651,126.9860126,0
1088,종로구,관수동,SERENDIPITY,0.5250230113104949,0.1650204803568132,0.0866395495248384,0.2539,17,70.6,0.3374689972320221,0.1422,0.12,37.56631775,126.98908319,0
1089,용산구,동자동,미경여인숙,0.7077305451015171,0.1224074828327175,0.0866315145497038,0.1683,39,46.2,1.650814208746273,0.4712,0.55,37.55026667,126.97385359,0
1090,강남구,역삼동,화이트모텔,0.4319629044822979,0.2004560937221916,0.0865895964654136,0.2252,3,0.0,0.2279320680460069,0.1637,0.12,37.49986402,127.03774016,0
1091,성동구,홍익동,소울 스테이,0.6280940785396205,0.1378060413655104,0.0865551585686631,0.1243,22,59.1,1.6179125394250726,0.4183,0.12,37.56265294,127.03268659,0
1092,용산구,후암동,고릴라 타자기,0.7032959107309755,0.1230534811107454,0.0865430100663985,0.1433,39,92.3,0.2151113796169455,0.1322,1.0,37.54664469,126.97977834,0
1093,용산구,서계동,호두나무집,0.6109034496912491,0.1416570630103594,0.0865387884661592,0.1867,33,54.5,0.0195128142235817,0.1337,0.85,37.54996606,126.96453107,0
1094,강남구,신사동,마이룸 신구,0.5572550664219716,0.1552857438366809,0.0865337674960949,0.4521,28,96.4,1.0830909127654862,0.1208,0.45,37.52095387,127.02572481,0
1095,종로구,와룡동,바운드 호스텔,0.9174440743790298,0.094312374819719,0.0865263294189652,0.1556,90,66.7,0.9784679768260464,0.248,1.0,37.57338396,126.98952523,0
1096,마포구,상암동,GlobeNest,0.4003260219598675,0.2160384782560625,0.0864858245905128,0.3257,0,0.0,0.0182653479772932,0.1208,0.12,37.57392704,126.89598727,0
1097,강서구,공항동,DADA STAY,0.4037880163505162,0.2139799596579907,0.0864025434490635,0.2894,0,0.0,0.0,0.1322,0.04,37.55101942,126.81670052,0
1098,강남구,도곡동,스테이럭스702,0.5769996642482355,0.1496607019469336,0.0863541747745359,0.2568,14,85.7,2.4203681286504293,0.1293,1.0,37.48702457,127.03403858,0
1099,중구,명동,유에이치스위트 더명동3,0.4845609434754186,0.1781512042233674,0.0863251155997569,0.0898,6,16.7,0.5851585424958495,0.1909,0.12,37.55922076,126.98717749,0
1100,중구,신당동,와유,0.7667066530784739,0.1125276492411222,0.0862756973284492,0.0743,31,83.9,2.06522810442978,0.4165,0.85,37.5537573,127.00920992,0
1101,영등포구,영등포동,유안호텔,0.5555821371966136,0.1552666041937151,0.0862633517932049,0.2423,14,71.4,1.3816966518712612,0.1509,0.7,37.515423,126.90921028,0
1102,마포구,서교동,매종드웨이브,0.5212791955081137,0.1653573532240483,0.0861973480599829,0.3044,10,90.0,0.9751312318970886,0.105,0.35,37.5535603,126.92730694,0
1103,마포구,서교동,Comfy & Cozy,0.601820144843771,0.14316930297294,0.0861621706523565,0.2084,22,77.3,1.2264456601779945,0.1237,1.0,37.55105539,126.92078687,0
1104,용산구,이태원동,쏭하우스,0.7323839969495768,0.1176265814166525,0.0861478258454428,0.2656,63,76.2,0.4782244623905927,0.1408,1.0,37.53793183,126.99067221,0
1105,종로구,이화동,이화동273(Ihwa273),0.6664647340028529,0.1292227008462238,0.0861223729466087,0.2656,50,78.0,0.3050061755108002,0.1108,0.85,37.5743026,127.00423581,0
1106,성동구,도선동,더 스테이 모텔,0.4541085333904782,0.189623615939041,0.0861097021302772,0.1243,9,0.0,0.1126731625041128,0.1523,0.04,37.55997834,127.03414667,0
1107,영등포구,영등포동,코트야드 바이 메리어트 서울 타임스퀘어,0.521513973533234,0.1650055252125201,0.0860526871085196,0.2056,19,15.8,0.1892419996385284,0.1436,0.85,37.51432572,126.90255533,0
1108,영등포구,영등포동,코트야드 바이 메리어트 서울 타임스퀘어,0.521513973533234,0.1650055252125201,0.0860526871085196,0.2056,19,15.8,0.1892419996385284,0.1436,0.85,37.51432572,126.90255533,0
1109,마포구,공덕동,하루 스테이,0.7215298847342526,0.1192468493446886,0.086040165462596,0.1266,26,73.1,2.399577358981356,0.4077,1.0,37.54779449,126.96078959,0
1110,영등포구,양평동,YR HOUSE,0.6460219685604959,0.1330426327298366,0.0859484634986001,0.2223,32,71.9,1.3048013268687078,0.4218,0.12,37.53772987,126.89417014,0
1111,강서구,화곡동,인터하우징,0.4946896559986863,0.1737053981772099,0.0859302636693988,0.4398,16,93.8,0.0,0.1293,0.04,37.52754144,126.85925797,0
1112,마포구,노고산동,지 스테이(G Stay),0.4599158684589934,0.1868277554223738,0.0859250493873255,0.1043,1,0.0,0.2076393647782445,0.1523,0.45,37.5503579,126.93525219,0
1113,마포구,서교동,호 홈텔,0.5978593763379269,0.1436797882069243,0.0859003085697571,0.1894,19,94.7,0.9921288082656596,0.1179,0.7,37.55201076,126.91109987,0
1114,마포구,합정동,더마포,0.3861180385905532,0.222404304864562,0.0858743139684001,0.4213,0,0.0,0.0689928714869514,0.1251,0.18,37.54237489,126.91222008,0
1115,중구,필동,동산여관,0.6311591401158855,0.1359530863775869,0.0858080330941785,0.2112,31,74.2,0.9534302788236118,0.1794,0.85,37.55867857,126.99628233,0
1116,중구,필동,빌리브 인더시티 남산,0.425643682625274,0.20154253892561,0.0857853084739442,0.1266,0,0.0,0.1757208727626025,0.1022,0.08,37.55875759,126.99205348,0
1117,마포구,합정동,낙낙스테이,0.6719241083735924,0.1276152833294238,0.0857477854659664,0.3135,23,91.3,4.216351468994669,0.413,0.85,37.54943287,126.90756519,0
1118,중구,예장동,에이치 스테이,0.4003641390341091,0.2140771458227637,0.0857088121742102,0.3014,0,0.0,0.0,0.1436,0.04,37.55348791,126.99234923,0
1119,마포구,상수동,페퍼 하우스,0.3783204015137741,0.2265226454647387,0.0856981381841822,0.4552,0,0.0,0.0,0.115,0.18,37.54291957,126.92198158,0
1120,중구,광희동,96번지,0.5595597999533337,0.1531456357411603,0.0856941412990498,0.2685,24,58.3,0.9088557533866368,0.1523,0.7,37.56206664,127.0089649,0
1121,중구,광희동,96번지,0.5595597999533337,0.1531456357411603,0.0856941412990498,0.2685,24,58.3,0.9088557533866368,0.1523,0.7,37.56206664,127.0089649,0
1122,성동구,송정동,성수스테이,0.5014490925347157,0.1708791807008004,0.0856872100954921,0.3257,3,33.3,1.6817585740137264,0.4535,0.12,37.54585354,127.06550967,0
1123,송파구,잠실동,더하리 하우스,0.4796421793958919,0.1786248191106416,0.0856759975324251,0.378,11,72.7,0.2592825979300829,0.148,0.08,37.502375,127.086732,0
1124,송파구,잠실동,조이스하우스(Joy's house),0.6270445893314707,0.1366163138773417,0.085664520431197,0.0918,25,92.0,0.2836740510542421,0.1265,0.55,37.50581047,127.09402912,0
1125,마포구,서교동,글로리 데이즈,0.6501828254654597,0.1317464791313582,0.0856592980467527,0.1894,27,100.0,1.2727636352020375,0.1322,1.0,37.54659986,126.9166466,0
1126,용산구,이태원동,Naun Stay,0.4395439824057973,0.1948614690724994,0.0856501861335704,0.2308,7,0.0,0.037041271680349,0.1036,0.45,37.53037537,126.99262268,0
1127,종로구,낙원동,피카소모텔,0.5874241747015699,0.1458051977645514,0.0856494979640408,0.184,21,71.4,0.6957753029662148,0.1293,0.85,37.56852673,126.98919104,2
1128,마포구,합정동,남경호텔,0.4037117824769561,0.2120292729717429,0.0855987157287154,0.3044,0,0.0,0.1335313926245226,0.1265,0.18,37.54628443,126.90965364,0
1129,중구,신당동,Q모텔,0.677410940149674,0.1263401273283356,0.0855841844321173,0.2002,42,71.4,0.6046684518763659,0.1823,1.0,37.56099285,127.01364236,0
1130,마포구,합정동,하우스 386,0.4771015191236475,0.1793761967743597,0.0855806559756693,0.2337,0,0.0,1.550597412411167,0.45,0.12,37.54827327,126.91010678,0
1131,중구,회현동,뉴썬홈,0.4283730592318068,0.1997626811866303,0.0855729508602649,0.2337,0,0.0,0.4364612084771284,0.1251,0.45,37.55351514,126.97975051,0
1132,마포구,공덕동,연스테이,0.6753740991662014,0.1266806901310126,0.0855568569789853,0.1735,25,84.0,2.0771240435394733,0.4095,0.45,37.54663144,126.96072604,0
1133,강남구,역삼동,에이씨 팰리스(AC PALACE),0.614029685993796,0.1392635726894117,0.0855119678088536,0.1266,14,100.0,0.7957037688850374,0.1011,1.0,37.49868663,127.04001287,0
1134,강서구,마곡동,더퍼스트스테이 호텔,0.4406888318365692,0.193966421916796,0.085478835890032,0.1108,0,0.0,0.0927817334509661,0.1108,0.35,37.55690548,126.83542422,0
1135,마포구,상암동,더 다올,0.3993875507063536,0.2139111789318067,0.0854334618222828,0.2984,0,0.0,0.0,0.1308,0.08,37.57267982,126.89597068,0
1136,영등포구,영등포동,데쟈트,0.4204859923685146,0.2031581324832944,0.0854251489449722,0.1894,1,0.0,0.079336742236521,0.1079,0.18,37.5150525,126.90675463,0
1137,마포구,용강동,마포 BNB 트립,0.3884716324592047,0.2198894281833433,0.0854208051269044,0.3718,0,0.0,0.0,0.1065,0.18,37.53956824,126.93650109,0
1138,강남구,역삼동,유에이치스위트 더강남,0.4549965527534497,0.1877233048891338,0.0854134565960407,0.2029,6,33.3,0.1621188494764351,0.1022,0.12,37.49190396,127.02964593,0
1139,용산구,갈월동,JJ house,0.4807724906915198,0.1775883612899894,0.0853795987752137,0.3564,13,61.5,0.1914540403572271,0.1866,0.04,37.54351403,126.97208182,1
1140,마포구,합정동,써클호텔,0.4033598304432227,0.2116629785407347,0.0853763431352982,0.3014,0,0.0,0.1335313926245226,0.1279,0.18,37.54610662,126.90997111,0
1141,마포구,합정동,써클호텔,0.4033598304432227,0.2116629785407347,0.0853763431352982,0.3014,0,0.0,0.1335313926245226,0.1279,0.18,37.54610662,126.90997111,0
1142,마포구,동교동,그로브 하우스,0.435953489409165,0.195704754013483,0.0853181704061402,0.3749,2,50.0,0.3580628692135805,0.1308,0.12,37.5557562,126.92202287,1
1143,마포구,서교동,나인브릭,0.5596992692991648,0.1524258741324508,0.0853126503742191,0.1709,16,93.8,0.6198159074743956,0.1122,0.25,37.55103429,126.91978342,0
1144,종로구,낙원동,종로크라운,0.5253052118311032,0.1623895476106985,0.085304075706795,0.1947,8,62.5,0.9824726387554562,0.1523,0.55,37.57131629,126.9874005,0
1145,강남구,역삼동,엑스와이엠 프리미어(XYM),0.5471756831082731,0.1558961984204394,0.0853026088646868,0.1531,10,60.0,0.681074599325676,0.1293,0.85,37.49828946,127.03884581,0
1146,영등포구,영등포동,모텔자고,0.5360607107905353,0.1590519069355533,0.0852614782844627,0.2452,11,72.7,1.3489068290482702,0.1293,0.7,37.51550441,126.90938077,0
1147,중구,명동,소테츠 프레사인 서울 명동,0.5162088271156962,0.1651289791774633,0.0852410366640105,0.1408,8,62.5,0.8206118205022306,0.1794,0.08,37.56092608,126.98422921,1
1148,강서구,방화동,아리아하우스,0.499990998991302,0.1702837071718106,0.0851403208607759,0.5567,20,85.0,1.5439233053234738,0.1451,0.45,37.56762493,126.81352388,0
1149,마포구,서교동,볼 게스트하우스,0.5769633285049037,0.1475326380399389,0.0851209219066323,0.1632,14,78.6,0.9142684864933872,0.1322,0.85,37.54708647,126.91506784,0
1150,성동구,성동,제이드하우스,0.481733113136995,0.1766726763579819,0.0851090783881754,0.0706,7,14.3,0.0706175672139533,0.1422,0.35,37.55333507,127.02365506,0
1151,성동구,행당동,로망((Rom an),0.4601952014069104,0.1849124821738437,0.0850958369766437,0.113,8,12.5,0.1239976416565707,0.1308,0.12,37.55618117,127.03926584,0
1152,서초구,서초동,우담바라 게스트하우스,0.51920856569308,0.1638529947402783,0.0850738783836157,0.3165,16,68.8,1.0306744550845437,0.1208,0.55,37.49389433,127.0164251,0
1153,종로구,낙원동,주)종로크라운,0.5372937333490553,0.1583299776878667,0.0850697048129865,0.1947,10,70.0,0.9922766388520772,0.1523,0.55,37.57120649,126.98736767,0
1154,중구,초동,하루재,0.675168371505008,0.1259655638166744,0.0850479645878142,0.1175,31,83.9,0.2758941166997387,0.1823,1.0,37.5604658,126.99112706,1
1155,종로구,원남동,종로 스테이,0.4658991476567154,0.1825435834129835,0.0850468999223115,0.1337,1,0.0,0.0,0.1308,0.85,37.57231926,126.99537656,0
1156,영등포구,신길동,수원여인숙,0.5506649535476196,0.1544416166391796,0.0850455856524331,0.0898,3,0.0,1.6699097341891178,0.4623,0.7,37.5097972,126.92380085,0
1157,중구,남창동,24게스트하우스 명동타운점,0.665230503659392,0.1278404599399159,0.0850433735538785,0.2167,41,70.7,0.8002011767241046,0.1866,1.0,37.55661038,126.97811019,1
1158,영등포구,영등포동,씨에프모텔,0.496793682011854,0.1711798123039244,0.0850410492405646,0.228,4,50.0,1.2221551234091264,0.1322,0.7,37.51577484,126.90912135,0
