좌표인덱스,대상_X,대상_Y,건물_고유번호,주용도명,지상층수,지하층수,총층수,거리(m)
3030.0,190988.39287160602,550920.5150004749,1986190944824506491700000000,제1종근린생활시설,1.0,0.0,1,42.66
3032.0,192685.14266563146,551068.9440736639,1970192601044507169300000000,제1종근린생활시설,3.0,0.0,3,49.08
3032.0,192685.14266563146,551068.9440736639,1995192619684507235200000000,제2종근린생활시설,5.0,1.0,6,40.54
3032.0,192685.14266563146,551068.9440736639,1993192579154507432100000000,공동주택,4.0,1.0,5,41.76
3032.0,192685.14266563146,551068.9440736639,2011192587794507620200000000,제2종근린생활시설,3.0,0.0,3,27.73
3032.0,192685.14266563146,551068.9440736639,2007192577524507827700000000,교육연구시설,8.0,0.0,8,42.39
3032.0,192685.14266563146,551068.9440736639,1968192596694507254400000000,단독주택,1.0,1.0,2,42.74
3032.0,192685.14266563146,551068.9440736639,2001192612554507322700000000,업무시설,6.0,0.0,6,31.71
3032.0,192685.14266563146,551068.9440736639,1991192601094507493000000000,공동주택,2.0,1.0,3,20.45
3032.0,192685.14266563146,551068.9440736639,1974192615654507493400000000,제1종근린생활시설,3.0,1.0,4,14.51
3032.0,192685.14266563146,551068.9440736639,0000192608594507589800000000,,1.0,0.0,1,8.41
3032.0,192685.14266563146,551068.9440736639,1983192655874507637000000000,제2종근린생활시설,2.0,0.0,2,40.41
3032.0,192685.14266563146,551068.9440736639,1971192599494507708800000000,제1종근린생활시설,2.0,1.0,3,17.45
3032.0,192685.14266563146,551068.9440736639,1987192648994507792100000000,제2종근린생활시설,4.0,1.0,5,36.89
3032.0,192685.14266563146,551068.9440736639,0000192656214507851500000000,,1.0,0.0,1,45.99
3032.0,192685.14266563146,551068.9440736639,0000192649684507876800000000,,1.0,0.0,1,41.71
3032.0,192685.14266563146,551068.9440736639,0000192662454507773200000000,,1.0,0.0,1,48.89
3032.0,192685.14266563146,551068.9440736639,1980192635184507915800000000,제1종근린생활시설,3.0,1.0,4,34.03
3032.0,192685.14266563146,551068.9440736639,0000192639944507969500000000,,1.0,0.0,1,41.17
3032.0,192685.14266563146,551068.9440736639,1965192638614508034100000000,단독주택,1.0,0.0,1,45.85
3032.0,192685.14266563146,551068.9440736639,0000192625754508057900000000,,1.0,0.0,1,43.19
3032.0,192685.14266563146,551068.9440736639,1962192630544508109300000000,단독주택,1.0,0.0,1,49.44
3032.0,192685.14266563146,551068.9440736639,1972192622184508120300000000,숙박시설,2.0,1.0,3,48.65
3033.0,192735.04239886548,550838.900567224,1972192646954504915500000000,단독주택,2.0,1.0,3,46.08
3033.0,192735.04239886548,550838.900567224,1973192659914504992700000000,제2종근린생활시설,2.0,1.0,3,34.96
3033.0,192735.04239886548,550838.900567224,1972192696504504961900000000,단독주택,2.0,1.0,3,48.83
3033.0,192735.04239886548,550838.900567224,2006192671704505056900000000,제2종근린생활시설,5.0,0.0,5,28.81
3033.0,192735.04239886548,550838.900567224,1972192683524505138700000000,단독주택,2.0,1.0,3,26.97
3033.0,192735.04239886548,550838.900567224,1972192695264505207700000000,제2종근린생활시설,2.0,1.0,3,32.62
3033.0,192735.04239886548,550838.900567224,1988192674114505252000000000,제2종근린생활시설,4.0,1.0,5,12.27
3033.0,192735.04239886548,550838.900567224,2022192709714505261000000000,제2종근린생활시설,4.0,0.0,4,45.02
3033.0,192735.04239886548,550838.900567224,1989192690734505341100000000,업무시설,5.0,1.0,6,25.38
3033.0,192735.04239886548,550838.900567224,1989192665304505512900000000,제1종근린생활시설,5.0,1.0,6,17.49
3033.0,192735.04239886548,550838.900567224,1988192651894505132500000000,제1종근린생활시설,4.0,1.0,5,24.56
3033.0,192735.04239886548,550838.900567224,1989192640354505366900000000,업무시설,5.0,1.0,6,25.17
3033.0,192735.04239886548,550838.900567224,2015192625974505563200000000,공동주택,5.0,0.0,5,45.37
3033.0,192735.04239886548,550838.900567224,2015192639564505601900000000,공동주택,5.0,0.0,5,36.9
3033.0,192735.04239886548,550838.900567224,2014192657074505691600000000,공동주택,5.0,0.0,5,36.32
3033.0,192735.04239886548,550838.900567224,1984192675044505785800000000,제2종근린생활시설,4.0,1.0,5,45.82
3034.0,194664.3004732541,550268.1067519281,0000194576664499234400000000,,1.0,0.0,1,43.41
3034.0,194664.3004732541,550268.1067519281,0000194596994499243500000000,,1.0,0.0,1,38.69
3034.0,194664.3004732541,550268.1067519281,0000194563164499293900000000,,1.0,0.0,1,46.0
3034.0,194664.3004732541,550268.1067519281,1970194591564499655300000000,,1.0,0.0,1,3.99
3034.0,194664.3004732541,550268.1067519281,1999194552054499687200000000,교육연구시설,7.0,1.0,8,42.95
3034.0,194664.3004732541,550268.1067519281,1970194584594499933300000000,교육연구시설,3.0,1.0,4,31.97
3034.0,194664.3004732541,550268.1067519281,0000194633854499845400000000,,1.0,0.0,1,44.77
3034.0,194664.3004732541,550268.1067519281,1992194635444499880000000000,문화및집회시설,3.0,1.0,4,47.88
3035.0,195744.05889532305,548838.9328761816,2000195684014484870600000000,공동주택,20.0,1.0,21,47.69
3035.0,195744.05889532305,548838.9328761816,2000195632744485217500000000,,1.0,0.0,1,43.32
3035.0,195744.05889532305,548838.9328761816,1998195629904485509900000000,제2종근린생활시설,2.0,0.0,2,47.68
3035.0,195744.05889532305,548838.9328761816,2000195667604485265000000000,공동주택,20.0,1.0,21,9.92
3035.0,195744.05889532305,548838.9328761816,2000195644674485313800000000,공동주택,4.0,2.0,6,29.79
3035.0,195744.05889532305,548838.9328761816,2000195660494485504800000000,,1.0,0.0,1,21.72
3035.0,195744.05889532305,548838.9328761816,1996195718844485512400000000,공동주택,15.0,1.0,16,47.79
3035.0,195744.05889532305,548838.9328761816,1996195683764485660500000000,공동주택,1.0,0.0,1,33.62
3035.0,195744.05889532305,548838.9328761816,0000195651824485709000000000,,1.0,0.0,1,43.44
3035.0,195744.05889532305,548838.9328761816,0000195653774485745900000000,,1.0,0.0,1,45.72
3036.0,195157.0158165422,549269.9936103763,2003195049584489617800000000,공동주택,25.0,0.0,25,37.86
3036.0,195157.0158165422,549269.9936103763,2003195116794489664500000000,공동주택,1.0,0.0,1,29.51
3036.0,195157.0158165422,549269.9936103763,2003195095474489688000000000,공동주택,20.0,0.0,20,9.06
3037.0,194908.96939794463,549619.97194488,1999194828834492708700000000,종교시설,3.0,2.0,5,45.18
3037.0,194908.96939794463,549619.97194488,0000194804304492928100000000,단독주택,1.0,0.0,1,41.33
3037.0,194908.96939794463,549619.97194488,2001194855074492952600000000,제2종근린생활시설,6.0,1.0,7,25.15
3037.0,194908.96939794463,549619.97194488,0000194808804492985900000000,,1.0,0.0,1,34.53
3037.0,194908.96939794463,549619.97194488,2002194836424492991500000000,교육연구시설,6.0,1.0,7,15.93
3037.0,194908.96939794463,549619.97194488,1966194802434493108800000000,단독주택,1.0,0.0,1,37.06
3037.0,194908.96939794463,549619.97194488,1992194795844493150100000000,단독주택,4.0,1.0,5,43.44
3037.0,194908.96939794463,549619.97194488,1966194814094493050500000000,제2종근린생활시설,1.0,0.0,1,27.02
3037.0,194908.96939794463,549619.97194488,1991194828854493067300000000,제1종근린생활시설,4.0,1.0,5,13.2
3037.0,194908.96939794463,549619.97194488,1966194808294493084500000000,단독주택,1.0,0.0,1,31.64
3037.0,194908.96939794463,549619.97194488,1990194816334493129600000000,제1종근린생활시설,4.0,1.0,5,23.03
3037.0,194908.96939794463,549619.97194488,0000194806144493173900000000,,1.0,0.0,1,33.24
3037.0,194908.96939794463,549619.97194488,1990194853704493291000000000,제2종근린생활시설,4.0,1.0,5,20.29
3037.0,194908.96939794463,549619.97194488,1990194846734493328500000000,단독주택,4.0,1.0,5,19.51
3037.0,194908.96939794463,549619.97194488,2003194834734493387400000000,제2종근린생활시설,6.0,1.0,7,24.34
3037.0,194908.96939794463,549619.97194488,2002194819804493456700000000,제1종근린생활시설,6.0,1.0,7,36.48
3038.0,192307.06672448115,550280.0613538693,2001192209414499853000000000,제1종근린생활시설,3.0,0.0,3,29.81
3038.0,192307.06672448115,550280.0613538693,2003192245174499858600000000,제2종근린생활시설,5.0,0.0,5,13.41
3038.0,192307.06672448115,550280.0613538693,1974192219784499965700000000,단독주택,2.0,1.0,3,27.86
3038.0,192307.06672448115,550280.0613538693,2002192204014500045100000000,단독주택,5.0,0.0,5,44.56
3038.0,192307.06672448115,550280.0613538693,1991192214284500065800000000,단독주택,2.0,1.0,3,39.14
3038.0,192307.06672448115,550280.0613538693,2012192283284499569700000000,제1종근린생활시설,3.0,1.0,4,49.31
3038.0,192307.06672448115,550280.0613538693,1982192256894499918800000000,제2종근린생활시설,2.0,1.0,3,25.84
3038.0,192307.06672448115,550280.0613538693,1997192271504499934200000000,제2종근린생활시설,5.0,1.0,6,38.81
3038.0,192307.06672448115,550280.0613538693,1995192265254500144100000000,단독주택,3.0,1.0,4,48.31
3038.0,192307.06672448115,550280.0613538693,2003192238444500135400000000,공동주택,5.0,1.0,6,38.59
3038.0,192307.06672448115,550280.0613538693,1998192251684500156200000000,단독주택,3.0,1.0,4,43.1
3039.0,193905.4371922626,549372.4964996896,0000193848904490589000000000,,1.0,0.0,1,15.65
3039.0,193905.4371922626,549372.4964996896,1999193857254490874000000000,공동주택,23.0,1.0,24,29.4
3039.0,193905.4371922626,549372.4964996896,0000193826244490518100000000,,1.0,0.0,1,18.22
3039.0,193905.4371922626,549372.4964996896,1999193813604490696400000000,공동주택,23.0,1.0,24,22.25
3039.0,193905.4371922626,549372.4964996896,1999193824434491157500000000,공동주택,23.0,1.0,24,49.69
3040.0,193665.6013583118,550506.123662702,1984193600804501716600000000,제2종근린생활시설,3.0,1.0,4,29.75
3040.0,193665.6013583118,550506.123662702,1989193621494501780800000000,제1종근린생활시설,5.0,1.0,6,34.35
3040.0,193665.6013583118,550506.123662702,2008193581274501730500000000,제2종근린생활시설,4.0,0.0,4,31.56
3040.0,193665.6013583118,550506.123662702,2004193571384501865200000000,제2종근린생활시설,4.0,0.0,4,28.49
3040.0,193665.6013583118,550506.123662702,2004193561234501944200000000,제2종근린생활시설,5.0,1.0,6,35.3
3040.0,193665.6013583118,550506.123662702,2000193581084501960300000000,공동주택,4.0,1.0,5,15.65
3040.0,193665.6013583118,550506.123662702,1992193592574502015900000000,단독주택,2.0,1.0,3,3.39
3040.0,193665.6013583118,550506.123662702,1986193550744502093900000000,단독주택,2.0,1.0,3,45.95
3040.0,193665.6013583118,550506.123662702,1991193602764501888100000000,제2종근린생활시설,4.0,1.0,5,13.99
3040.0,193665.6013583118,550506.123662702,2020193633714501920700000000,제2종근린생활시설,5.0,1.0,6,38.83
3040.0,193665.6013583118,550506.123662702,1995193603134502051800000000,단독주택,3.0,1.0,4,8.34
3040.0,193665.6013583118,550506.123662702,1985193643574502079000000000,업무시설,3.0,1.0,4,48.15
3040.0,193665.6013583118,550506.123662702,1969193631104502245000000000,제2종근린생활시설,3.0,1.0,4,42.31
3040.0,193665.6013583118,550506.123662702,1997193601344502264700000000,단독주택,3.0,1.0,4,26.04
3040.0,193665.6013583118,550506.123662702,1996193566334502138700000000,단독주택,3.0,1.0,4,32.26
3040.0,193665.6013583118,550506.123662702,1997193581264502213300000000,단독주택,3.0,1.0,4,25.06
3040.0,193665.6013583118,550506.123662702,1994193559904502213800000000,단독주택,4.0,1.0,5,41.38
3040.0,193665.6013583118,550506.123662702,1988193572754502328400000000,단독주택,2.0,1.0,3,39.37
3040.0,193665.6013583118,550506.123662702,1996193615234502401000000000,단독주택,3.0,1.0,4,43.61
3040.0,193665.6013583118,550506.123662702,1996193602604502496100000000,단독주택,3.0,1.0,4,49.07
3040.0,193665.6013583118,550506.123662702,1966193591104502392700000000,제2종근린생활시설,1.0,0.0,1,38.57
3040.0,193665.6013583118,550506.123662702,2000193580164502464800000000,단독주택,4.0,0.0,4,48.13
3042.0,193395.2388972088,550802.8492526909,0000193329914504659600000000,,1.0,0.0,1,32.07
3042.0,193395.2388972088,550802.8492526909,1998193316104504667000000000,제2종근린생활시설,5.0,1.0,6,32.44
3042.0,193395.2388972088,550802.8492526909,1985193336694504676900000000,제2종근린생활시설,1.0,1.0,2,32.04
3042.0,193395.2388972088,550802.8492526909,1985193346174504702600000000,제2종근린생활시설,2.0,1.0,3,34.35
3042.0,193395.2388972088,550802.8492526909,0000193325304504753000000000,,1.0,0.0,1,22.44
3042.0,193395.2388972088,550802.8492526909,1966193355724504741400000000,제2종근린생활시설,1.0,0.0,1,38.3
3042.0,193395.2388972088,550802.8492526909,1966193363394504759100000000,제2종근린생활시설,1.0,0.0,1,43.68
3042.0,193395.2388972088,550802.8492526909,1966193352864504823900000000,제2종근린생활시설,1.0,0.0,1,31.32
3042.0,193395.2388972088,550802.8492526909,1966193360164504852700000000,제2종근린생활시설,1.0,0.0,1,36.78
3042.0,193395.2388972088,550802.8492526909,1966193369944504883900000000,제2종근린생활시설,1.0,0.0,1,45.36
3042.0,193395.2388972088,550802.8492526909,1991193295174504814000000000,제1종근린생활시설,5.0,1.0,6,34.49
3042.0,193395.2388972088,550802.8492526909,1966193342414504816600000000,제2종근린생활시설,1.0,0.0,1,23.29
3042.0,193395.2388972088,550802.8492526909,1991193308964504833900000000,제2종근린생활시설,5.0,1.0,6,21.94
3042.0,193395.2388972088,550802.8492526909,1996193321254504876100000000,제2종근린생활시설,5.0,1.0,6,11.0
3042.0,193395.2388972088,550802.8492526909,1995193333304504915700000000,제2종근린생활시설,5.0,1.0,6,9.9
3042.0,193395.2388972088,550802.8492526909,1997193346044504974200000000,제2종근린생활시설,5.0,1.0,6,20.49
3042.0,193395.2388972088,550802.8492526909,1983193276854505032600000000,제2종근린생활시설,3.0,1.0,4,49.01
3042.0,193395.2388972088,550802.8492526909,1990193310014505084600000000,제2종근린생활시설,5.0,1.0,6,18.89
3042.0,193395.2388972088,550802.8492526909,2019193338224505185700000000,제2종근린생활시설,5.0,1.0,6,24.35
3042.0,193395.2388972088,550802.8492526909,1990193284514505201000000000,제2종근린생활시설,4.0,1.0,5,46.74
3042.0,193395.2388972088,550802.8492526909,1997193357684504934300000000,제2종근린생활시설,2.0,1.0,3,32.41
3042.0,193395.2388972088,550802.8492526909,1997193365024505004600000000,제2종근린생활시설,4.0,1.0,5,39.56
3042.0,193395.2388972088,550802.8492526909,2011193374514505020900000000,제2종근린생활시설,5.0,1.0,6,49.15
3042.0,193395.2388972088,550802.8492526909,2010193348714505215000000000,제2종근린생활시설,2.0,0.0,2,33.18
3042.0,193395.2388972088,550802.8492526909,1991193327644505219400000000,제2종근린생활시설,5.0,1.0,6,24.29
3042.0,193395.2388972088,550802.8492526909,1966193337014505325000000000,제2종근린생활시설,1.0,1.0,2,36.6
3042.0,193395.2388972088,550802.8492526909,2011193345574505372800000000,제2종근린생활시설,5.0,0.0,5,44.32
3043.0,193143.3167493033,550074.1832486233,1991193084384497249600000000,공동주택,4.0,1.0,5,45.4
3043.0,193143.3167493033,550074.1832486233,2006193062504497276200000000,제2종근린생활시설,3.0,0.0,3,42.91
3043.0,193143.3167493033,550074.1832486233,1996193070664497360200000000,제2종근린생활시설,4.0,1.0,5,33.18
3043.0,193143.3167493033,550074.1832486233,2019193096794497372900000000,제2종근린생활시설,5.0,2.0,7,39.33
3043.0,193143.3167493033,550074.1832486233,1992193079994497452000000000,제2종근린생활시설,4.0,1.0,5,24.7
3043.0,193143.3167493033,550074.1832486233,1998193062454497457200000000,제2종근린생활시설,3.0,0.0,3,25.88
3043.0,193143.3167493033,550074.1832486233,1969193039344497409900000000,단독주택,2.0,1.0,3,44.3
3043.0,193143.3167493033,550074.1832486233,2003193045614497558800000000,제2종근린생활시설,5.0,1.0,6,30.96
3043.0,193143.3167493033,550074.1832486233,1995193029524497590400000000,제2종근린생활시설,5.0,1.0,6,45.22
3043.0,193143.3167493033,550074.1832486233,2005193050974497899200000000,제2종근린생활시설,5.0,2.0,7,30.78
3043.0,193143.3167493033,550074.1832486233,1965193111314497493100000000,제2종근린생활시설,2.0,0.0,2,42.56
3043.0,193143.3167493033,550074.1832486233,1965193115754497551100000000,제2종근린생활시설,1.0,0.0,1,44.38
3043.0,193143.3167493033,550074.1832486233,2012193071694497573600000000,제2종근린생활시설,5.0,2.0,7,11.87
3043.0,193143.3167493033,550074.1832486233,1990193092654497576300000000,제2종근린생활시설,4.0,1.0,5,22.21
3043.0,193143.3167493033,550074.1832486233,1969193119074497603600000000,제2종근린생활시설,3.0,0.0,3,46.28
3043.0,193143.3167493033,550074.1832486233,1993193097244497804900000000,제2종근린생활시설,4.0,1.0,5,26.24
3043.0,193143.3167493033,550074.1832486233,1984193116204497810400000000,제2종근린생활시설,4.0,1.0,5,44.24
3043.0,193143.3167493033,550074.1832486233,1994193064834497817000000000,제2종근린생활시설,5.0,1.0,6,15.39
3043.0,193143.3167493033,550074.1832486233,1994193079664497861800000000,제2종근린생활시설,6.0,1.0,7,18.15
3043.0,193143.3167493033,550074.1832486233,2013193036144497916300000000,제2종근린생활시설,5.0,3.0,8,43.74
3043.0,193143.3167493033,550074.1832486233,1994193051194498129600000000,제2종근린생활시설,6.0,1.0,7,49.29
